"C_p_inc","Points:0","Points:1","Points:2","arc_length","dC_f:0","dC_f:1","dC_f:2","inclination","mu","sigma","v:0","v:1","v:2"
0.113448180258,43.9901542664,24.9899997711,0,0,0.0730635523796,-0.073064006865,-0.683767735958,1,-1.80696344376,0.0399217382073,152.309829712,11.2334012985,15.0746212006
0.100501619279,43.2457046509,24.9899997711,-0.0795475170016,0.74868754327,0.0773826315999,-0.0773831084371,-0.722443401814,1,-1.76155745983,0.0396536998451,153.479537964,9.59815502167,15.4154415131
0.0892492607236,42.6406517029,24.9899997711,-0.144200026989,1.35718488667,0.082332149148,-0.0823326557875,-0.766800999641,1,-1.7216231823,0.0394358560443,154.481338501,8.40989112854,15.6828804016
0.0639523863792,40.9248466492,24.9899997711,-0.329231768847,3.08293797673,0.075035661459,-0.075036123395,-0.705092191696,1,-1.66991698742,0.0420124158263,156.737487793,5.81440067291,15.7872304916
0.0430972166359,39.5303192139,24.9899997711,-0.479616910219,4.48555070252,0.0720501169562,-0.0720505714417,-0.689808666706,1,-1.61954629421,0.0441065132618,158.580688477,3.87500524521,15.8552427292
0.0384894758463,36.6920089722,24.9899997711,-0.756067574024,7.33729227525,0.0576799213886,-0.0576803386211,-0.744736552238,1,-1.59238123894,0.0680029913783,159.225753784,2.6617641449,12.2608547211
0.0311736576259,34.3851623535,24.9899997711,-0.980753779411,9.65505525125,0.0389614254236,-0.0389617718756,-0.719979524612,1,-1.55943500996,0.0874249860644,160.039352417,1.690772295,9.3436870575
0.07068836689,32.0694885254,24.9899997711,-1.0286052227,11.9712234314,-0.0633291304111,0.0633287578821,-1.20064938068,1,-1.53346693516,0.138707488775,156.27986145,5.60597705841,1.99861443043
0.120253831148,29.2203140259,24.9899997711,-1.08748090267,14.821006173,-0.195174098015,0.195173740387,-1.80731248856,1,-1.50876891613,0.201804578304,151.517364502,10.2828760147,-6.92694377899
0.22552767396,27.8326950073,24.9899997711,-0.89498013258,16.221914124,-0.527696609497,0.527696311474,-2.21833181381,1,-1.39624595642,0.298393338919,131.812088013,30.1459407806,-5.51220989227
0.353783816099,26.1253910065,24.9899997711,-0.658129870892,17.9455686711,-0.933504402637,0.933504223824,-2.71568632126,1,-1.25539731979,0.417234301567,107.13419342,54.630531311,-3.26746225357
0.0573109984398,25.6163349152,24.9899997711,-0.363055408001,18.5339622832,-0.107475996017,0.107475869358,-3.34321928024,1,-0.99894964695,0.428997695446,118.423278809,43.4794120789,30.3770370483
-0.305612772703,24.9899997711,24.9899997711,0,19.2579132083,0.896873176098,-0.896873176098,-4.05318689346,1,-0.677211225033,0.443471133709,132.661193848,29.1213607788,71.2704925537
-0.692746818066,25.6163349152,24.9899997711,0.363055408001,19.9818641334,1.79899477959,-1.79899442196,-6.81628751755,1,-0.308071494102,0.287596732378,172.425704956,-10.7674188614,78.5017929077
-0.998542129993,26.1253910065,24.9899997711,0.658129870892,20.5702577455,2.47542095184,-2.47542023659,-9.0203666687,1,-0.0124744670466,0.16090887785,204.48147583,-42.6361465454,83.9642028809
-0.824091017246,27.8326950073,24.9899997711,0.89498013258,22.2939122926,1.51841807365,-1.5184160471,-10.5489196777,1,0.576833426952,0.0238384753466,204.721847534,-43.0879364014,46.3931770325
-0.691560029984,29.2203140259,24.9899997711,1.08748090267,23.6948202436,0.756761550903,-0.756758451462,-11.7715845108,1,1.05529439449,-0.0875663682818,205.2837677,-43.5350990295,16.2749404907
-0.494172692299,32.0694885254,24.9899997711,1.0286052227,26.5446029852,0.144643589854,-0.144640222192,-9.61834907532,1,1.66189229488,-0.151417195797,194.502746582,-32.8956565857,0.826453745365
-0.336974531412,34.3851623535,24.9899997711,0.980753779411,28.8607711654,-0.326195448637,0.326198875904,-7.77942752838,1,2.16319990158,-0.203312292695,185.900604248,-24.2145614624,-11.6515283585
-0.227275535464,36.6920089722,24.9899997711,0.756067574024,31.1785341414,-0.27746629715,0.277468830347,-5.32917976379,1,2.43488788605,-0.222013577819,178.277114868,-16.8804931641,-14.5188102722
-0.0869416743517,39.5303192139,24.9899997711,0.479616910219,34.0302757141,-0.195071816444,0.195073053241,-2.00395917892,1,2.75181007385,-0.245023310184,168.526641846,-7.79581260681,-18.0241851807
-0.0154222035781,40.9248466492,24.9899997711,0.329231768847,35.4328884399,-0.0794385448098,0.0794390663505,-0.835470020771,1,2.79903697968,-0.246994793415,162.860778809,-2.27725148201,-17.2319202423
0.0739329606295,42.6406517029,24.9899997711,0.144200026989,37.15864153,0.0539226867259,-0.0539230182767,0.503682851791,1,2.84326457977,-0.24942047894,155.76461792,4.34039068222,-16.2600440979
0.104815624654,43.2457046509,24.9899997711,0.0795475170016,37.7671388734,0.0745252892375,-0.0745257437229,0.696562886238,1,2.82123875618,-0.249216035008,153.117034912,6.76223421097,-15.682510376
0.113448180258,43.9901542664,24.9899997711,0,38.5158264166,0.0730635523796,-0.073064006865,-0.683767735958,1,-1.80696344376,0.0399217382073,152.309829712,11.2334012985,15.0746212006
