"C_p_inc","Phi_u","Points:0","Points:1","Points:2","arc_length","dC_f:0","dC_f:1","dC_f:2","inclination","mu","sigma","v:0","v:1","v:2"
0.113445088267,41.711391449,43.9901542664,24.9899997711,0,0,-0.0730614587665,0.0730619132519,0.683748185635,1,-1.80684995651,0.0399217382073,152.310211182,11.2315158844,15.0748643875
0.100497342646,41.0087127686,43.2457046509,24.9899997711,-0.0795475170016,0.74868754327,-0.0773785114288,0.077378988266,0.722405076027,1,-1.76144766808,0.0396536998451,153.479995728,9.59630393982,15.4156885147
0.0892436206341,40.4406394958,42.6406517029,24.9899997711,-0.144200026989,1.35718488667,-0.0823258683085,0.0823263823986,0.766742646694,1,-1.72151386738,0.0394358560443,154.481903076,8.4078912735,15.6831560135
0.0639465078712,38.7679100037,40.9248466492,24.9899997711,-0.329231768847,3.08293797673,-0.0750266984105,0.0750271677971,0.705005943775,1,-1.66981422901,0.0420124158263,156.738037109,5.81245565414,15.7874927521
0.0430891886353,37.4167366028,39.5303192139,24.9899997711,-0.479616910219,4.48555070252,-0.0720352604985,0.0720357075334,0.689662337303,1,-1.61944925785,0.0441065132618,158.581375122,3.87299895287,15.8555221558
0.0384787879884,34.5956459045,36.6920089722,24.9899997711,-0.756067574024,7.33729227525,-0.057663589716,0.0576640069485,0.744509220123,1,-1.59229540825,0.0680029913783,159.226654053,2.65974283218,12.2610826492
0.0311597082764,32.3136558533,34.3851623535,24.9899997711,-0.980753779411,9.65505525125,-0.0389441214502,0.0389444679022,0.719659864902,1,-1.55936384201,0.0874249860644,160.040512085,1.68868482113,9.34387207031
0.0706746280193,30.0417785645,32.0694885254,24.9899997711,-1.0286052227,11.9712234314,0.0633294656873,-0.0633291006088,1.20037186146,1,-1.53341579437,0.138707488775,156.281112671,5.60396671295,1.99857413769
0.120239987969,27.2392520905,29.2203140259,24.9899997711,-1.08748090267,14.821006173,0.195160254836,-0.195159897208,1.80707132816,1,-1.50873291492,0.201804578304,151.518737793,10.2808628082,-6.92720413208
0.22551946342,26.0071468353,27.8326950073,24.9899997711,-0.89498013258,16.221914124,0.52768689394,-0.527686655521,2.21818399429,1,-1.3962277174,0.298393338919,131.813751221,30.1437225342,-5.51322317123
0.353781253099,24.4935894012,26.1253910065,24.9899997711,-0.658129870892,17.9455686711,0.933503508568,-0.933503329754,2.7156162262,1,-1.25539410114,0.417234301567,107.136161804,54.6281394958,-3.26924133301
0.0573284700513,24.2895336151,25.6163349152,24.9899997711,-0.363055408001,18.5339622832,0.107531145215,-0.107531018555,3.3431198597,1,-0.998961091042,0.428997695446,118.424194336,43.4781074524,30.3748035431
-0.305578261614,24.0446796417,24.9899997711,24.9899997711,0,19.2579132083,-0.896771669388,0.896771669388,4.05305147171,1,-0.67723596096,0.443471133709,132.661117554,29.1211090088,71.2679672241
-0.692704677582,25.0864582062,25.6163349152,24.9899997711,0.363055408001,19.9818641334,-1.79887545109,1.79887509346,6.81603145599,1,-0.308109372854,0.287596732378,172.424728394,-10.7666540146,78.4996643066
-0.998491823673,25.9287414551,26.1253910065,24.9899997711,0.658129870892,20.5702577455,-2.47528767586,2.4752869606,9.0199842453,1,-0.0125268446282,0.16090887785,204.479492188,-42.6343040466,83.962562561
-0.824054002762,28.2416248322,27.8326950073,24.9899997711,0.89498013258,22.2939122926,-1.51833570004,1.51833367348,10.5485372543,1,0.576767325401,0.0238384753466,204.72026062,-43.0864257812,46.3922271729
-0.691535115242,30.120923996,29.2203140259,24.9899997711,1.08748090267,23.6948202436,-0.756729841232,0.756726801395,11.7711763382,1,1.05521166325,-0.0875663682818,205.282516479,-43.5338287354,16.2747173309
-0.494153618813,33.5375175476,32.0694885254,24.9899997711,1.0286052227,26.5446029852,-0.144632399082,0.144629001617,9.61799621582,1,1.66179835796,-0.151417195797,194.501739502,-32.8944587708,0.826367378235
-0.33695974946,36.3226509094,34.3851623535,24.9899997711,0.980753779411,28.8607711654,0.326180100441,-0.32618355751,7.779088974,1,2.16308903694,-0.203312292695,185.899734497,-24.2132816315,-11.6514158249
-0.227267295122,38.8436088562,36.6920089722,24.9899997711,0.756067574024,31.1785341414,0.277455627918,-0.277458131313,5.32899713516,1,2.4347679615,-0.222013577819,178.276611328,-16.8793830872,-14.5186853409
-0.0869390964508,41.9280052185,39.5303192139,24.9899997711,0.479616910219,34.0302757141,0.195066586137,-0.195067822933,2.00390672684,1,2.7516875267,-0.245023310184,168.526473999,-7.79499006271,-18.0240840912
-0.0154236108065,43.3328285217,40.9248466492,24.9899997711,0.329231768847,35.4328884399,0.0794396847486,-0.0794402062893,0.835480391979,1,2.79891395569,-0.246994793415,162.860900879,-2.27659273148,-17.2318630219
0.0739278048277,45.0474243164,42.6406517029,24.9899997711,0.144200026989,37.15864153,-0.0539170838892,0.0539174191654,-0.503630757332,1,2.84314393997,-0.24942047894,155.765029907,4.34090328217,-16.2600326538
0.104808479548,45.6145210266,43.2457046509,24.9899997711,0.0795475170016,37.7671388734,-0.0745184794068,0.0745189413428,-0.696499526501,1,2.82112073898,-0.249216035008,153.117630005,6.76251888275,-15.6825428009
0.113445088267,41.711391449,43.9901542664,24.9899997711,0,38.5158264166,-0.0730614587665,0.0730619132519,0.683748185635,1,-1.80684995651,0.0399217382073,152.310211182,11.2315158844,15.0748643875
