"C_p_inc","Points:0","Points:1","Points:2","arc_length","dC_f:0","dC_f:1","dC_f:2","inclination","mu","sigma","v:0","v:1","v:2"
0.193034917116,31.0000743866,12,0,0,0.00113714300096,-0.00113714986946,-0.0106739904732,1,0.429681658745,-0.105345100164,144.626434326,18.5191307068,13.4347057343
0.191246956587,30.9908733368,12,-0.000980073120445,0.00925310006591,0.00113073550165,-0.00113074237015,-0.0106136128306,1,0.430638551712,-0.105347625911,144.803634644,18.3420181274,13.4728069305
0.167841672897,30.8705615997,12,-0.0137975160033,0.130245665609,0.00104933080729,-0.00104933721013,-0.00984654761851,1,0.443138092756,-0.105380825698,147.122497559,16.0243263245,13.9714317322
0.165288746357,30.8598823547,12,-0.0149359218776,0.140985416146,0.00104292528704,-0.00104293168988,-0.00978592783213,1,0.44391515851,-0.105386301875,147.371551514,15.7755327225,14.025261879
0.131873622537,30.7202301025,12,-0.0298240482807,0.281429027077,0.000961909187026,-0.000961915124208,-0.0090192751959,1,0.454058885574,-0.105457678437,150.630142212,12.520658493,14.729516983
0.130508422852,30.7078647614,12,-0.0311433728784,0.293864551998,0.000961171579547,-0.000961177516729,-0.00901178922504,1,0.454800695181,-0.105464011431,150.757049561,12.3940677643,14.7574777603
0.112636908889,30.5461463928,12,-0.0483975559473,0.456500764305,0.00095149455592,-0.000951500493102,-0.00891392305493,1,0.464479386806,-0.105546459556,152.417663574,10.7380189896,15.1232767105
0.111533179879,30.5318660736,12,-0.0499225407839,0.470862278696,0.000951167021412,-0.000951173075009,-0.00891020707786,1,0.465197920799,-0.105553731322,152.517837524,10.638217926,15.1457090378
0.0970818921924,30.3451118469,12,-0.0698663443327,0.658678402829,0.000946581014432,-0.00094658654416,-0.00885905418545,1,0.474567294121,-0.105649404228,153.828933716,9.33268070221,15.4393129349
0.0961161851883,30.3286724091,12,-0.0716237053275,0.675211504021,0.000945841602515,-0.000945847074036,-0.0088513949886,1,0.475261837244,-0.105657823384,153.914932251,9.24713611603,15.4589204788
0.0834695771337,30.11369133,12,-0.0946065187454,0.891417595712,0.000935974647291,-0.000935979711358,-0.00874980259687,1,0.484312236309,-0.105767592788,155.040679932,8.1281042099,15.7154569626
0.0825799480081,30.0948371887,12,-0.0966245904565,0.910379432521,0.000934181560297,-0.000934186624363,-0.00873224437237,1,0.484973579645,-0.105776943266,155.118621826,8.0507068634,15.7335147858
0.0709274932742,29.8482627869,12,-0.123017020524,1.1583622868,0.000910937902518,-0.000910942908376,-0.00850498303771,1,0.493582755327,-0.105899184942,156.139053345,7.03834867477,15.969824791
0.0700799226761,29.8267269135,12,-0.125325039029,1.1800214833,0.000907511566766,-0.000907516572624,-0.00847208872437,1,0.494194984436,-0.105910480022,156.212203979,6.96584844589,15.9871912003
0.0589758455753,29.5451011658,12,-0.155509278178,1.46326016365,0.000863563560415,-0.000863568449859,-0.00805044453591,1,0.502153635025,-0.106058113277,157.170135498,6.0176243782,16.2144622803
0.0581449493766,29.5206222534,12,-0.158137366176,1.48787974928,0.000857851468027,-0.000857856241055,-0.0079960078001,1,0.502694308758,-0.106074631214,157.24079895,5.94774770737,16.2321567535
0.0472566150129,29.2004985809,12,-0.192507609725,1.80984322443,0.000784950621892,-0.000784954987466,-0.00730156432837,1,0.50970774889,-0.106290750206,158.166259766,5.03394412994,16.4637527466
0.0464139059186,29.1728248596,12,-0.195486873388,1.83767685271,0.000776015105657,-0.000776019413024,-0.00721702491865,1,0.510146319866,-0.106314614415,158.236846924,4.96427631378,16.4826660156
0.0353683158755,28.8109169006,12,-0.234449774027,2.20167613623,0.000662318314426,-0.000662322097924,-0.00614172127098,1,0.515813529491,-0.106626607478,159.16178894,4.05333757401,16.7301845551
0.0344880595803,28.7798233032,12,-0.237809717655,2.23295074288,0.000648975605145,-0.000648979330435,-0.0060171042569,1,0.516108036041,-0.106646299362,159.234649658,3.98158049583,16.7489776611
0.0229479782283,28.3731861115,12,-0.281751155853,2.64195521196,0.000479551206809,-0.000479554058984,-0.00443501770496,1,0.519877195358,-0.106903746724,160.189468384,3.04351067543,16.9949264526
0.0220267921686,28.3384895325,12,-0.285506486893,2.67685442547,0.000461042596726,-0.00046104536159,-0.0042637642473,1,0.519976198673,-0.106901392341,160.265106201,2.96918010712,17.0107421875
0.00994738377631,27.884727478,12,-0.334618628025,3.13326652485,0.000226326097618,-0.000226327421842,-0.00209199194796,1,0.52117317915,-0.106870651245,161.256637573,1.99769794941,17.2177658081
0.0089896498248,27.8463039398,12,-0.338767945766,3.17191345392,0.00020233176474,-0.000202332943445,-0.00186985079199,1,0.521023988724,-0.106852695346,161.334518433,1.92137598991,17.2314376831
-0.00357212405652,27.3438167572,12,-0.393032670021,3.67732222807,-0.000101726378489,0.000101727004221,0.000945390260313,1,0.518956243992,-0.106617927551,162.355606079,0.924181818962,17.4103813171
-0.00460980599746,27.3016281128,12,-0.39757668972,3.71975487861,-0.000132810266223,0.00013281108113,0.00123399531003,1,0.518500685692,-0.10660687834,162.438674927,0.842947363853,17.426240921
-0.0182217862457,26.7498989105,12,-0.457003444433,4.27467527995,-0.000526456627995,0.000526460120454,0.00488904863596,1,0.512405276299,-0.106462277472,163.527999878,-0.218052268028,17.6337680817
-0.0193739980459,26.7040081024,12,-0.46194434166,4.32083130592,-0.000565445923712,0.00056544970721,0.00525735551491,1,0.511556625366,-0.106411635876,163.619628906,-0.30751517415,17.644493103
-0.0344891138375,26.1038665771,12,-0.526561677456,4.92444148678,-0.0010588549776,0.00105886149686,0.00991897471249,1,0.500295817852,-0.105749480426,164.821105957,-1.47556948662,17.7848949432
-0.0357443653047,26.0544471741,12,-0.531811654568,4.97413896821,-0.00110485265031,0.0011048594024,0.0103656658903,1,0.498978227377,-0.105647206306,164.920272827,-1.57222867012,17.7879600525
-0.052211843431,25.4081554413,12,-0.600470662117,5.62406747442,-0.00168662541546,0.00168663554359,0.016016960144,1,0.48155733943,-0.104309588671,166.220840454,-2.83368492126,17.8280181885
