"C_p_inc","Phi_u","Points:0","Points:1","Points:2","arc_length","dC_f:0","dC_f:1","dC_f:2","inclination","mu","sigma","v:0","v:1","v:2"
0.167157426476,27.4157218933,26.9900493622,7.98999977112,0,0,-0.00342475180514,0.00342477252707,0.0321350842714,1,27.4157218933,0,147.244018555,15.8388118744,14.00431633
0.145726934075,27.2256622314,26.7817668915,7.98999977112,-0.0221973061562,0.209461948818,-0.00322575191967,0.00322577194311,0.0302502848208,1,27.2256622314,0,149.278701782,13.8058977127,14.4469499588
0.138331979513,27.1603317261,26.7102050781,7.98999977112,-0.0298240110278,0.281429022941,-0.0031619137153,0.00316193304025,0.0296458806843,1,27.1603317261,0,149.979949951,13.1047391891,14.5995559692
0.106357254088,26.8960475922,26.4310150146,7.98999977112,-0.0596265085042,0.562205233472,-0.00299231242388,0.00299233081751,0.0280150994658,1,26.8960475922,0,152.955963135,10.1437425613,15.2543172836
0.0953202992678,26.8051948547,26.3350887299,7.98999977112,-0.0698662549257,0.658676496138,-0.00293721375056,0.00293723214418,0.0274860858917,1,26.8051948547,0,153.981613159,9.12477111816,15.4797925949
0.0754665508866,26.449174881,25.9652957916,7.98999977112,-0.109425000846,1.03057932154,-0.00281491340138,0.00281493132934,0.0262932088226,1,26.449174881,0,155.732498169,7.3966345787,15.8811359406
0.0685944706202,26.3267803192,25.8382396698,7.98999977112,-0.123016864061,1.15836037194,-0.00277304300107,0.00277306046337,0.0258866809309,1,26.3267803192,0,156.337539673,6.80194473267,16.019525528
0.0504333637655,25.8561210632,25.3561248779,7.98999977112,-0.174737006426,1.64324143536,-0.0024039472919,0.00240396219306,0.0223779343069,1,25.8561210632,0,157.888122559,5.28568458557,16.3995056152
0.0441274493933,25.6942996979,25.1904754639,7.98999977112,-0.192507371306,1.80984129805,-0.00228339969181,0.00228341342881,0.0212338045239,1,25.6942996979,0,158.425582886,4.76425933838,16.5306396484
0.0255729537457,25.0852775574,24.5747280121,7.98999977112,-0.258929133415,2.42916090443,-0.00145809073001,0.00145809934475,0.0135279707611,1,25.0852775574,0,159.967407227,3.27437615395,16.9051532745
0.0191074404866,24.8758563995,24.3631649017,7.98999977112,-0.281750798225,2.64195136016,-0.00119279255159,0.00119279988576,0.0110523011535,1,24.8758563995,0,160.503723145,2.76306557655,17.0344963074
-0.00137269392144,24.1078834534,23.5970306396,7.98999977112,-0.36457490921,3.412549531,0.000337775185471,-0.000337777542882,-0.00314778345637,1,24.1078834534,0,162.167236328,1.17800593376,17.3737697601
-0.00853314436972,23.8437595367,23.3337955475,7.98999977112,-0.393032163382,3.67731835292,0.000826304429211,-0.000826309784316,-0.00768041564152,1,23.8437595367,0,162.747848511,0.636347055435,17.4909992218
-0.0324941016734,22.9051322937,22.4109325409,7.98999977112,-0.492414534092,4.60551713795,0.00328031554818,-0.00328033557162,-0.0309100858867,1,22.9051322937,0,164.656143188,-1.15539288521,17.7226295471
-0.0408857613802,22.582244873,22.0938472748,7.98999977112,-0.526561021805,4.92443569905,0.00405976735055,-0.0040597920306,-0.0382923819125,1,22.582244873,0,165.323471069,-1.76332616806,17.8025398254
-0.0699578747153,21.476556778,21.0244827271,7.98999977112,-0.639313995838,5.99972811002,0.00740044144914,-0.0074004852213,-0.0725138112903,1,21.476556778,0,167.602722168,-3.876704216,17.7329883575
-0.0801189690828,21.0960941315,20.6570625305,7.98999977112,-0.678054451942,6.36918504088,0.00845471955836,-0.0084547707811,-0.0833290442824,1,21.0960941315,0,168.398544312,-4.5871219635,17.7084693909
-0.11470143497,19.8475551605,19.4720573425,7.98999977112,-0.795854926109,7.56003106252,0.0118100242689,-0.0118100987747,-0.127276077867,1,19.8475551605,0,171.082626343,-7.05398035049,16.9223575592
-0.126706033945,19.4178333282,19.0649032593,7.98999977112,-0.836329638958,7.96919197206,0.0128562375903,-0.0128563186154,-0.141046315432,1,19.4178333282,0,172.014205933,-7.87554216385,16.6500377655
-0.166366025805,18.0739364624,17.8146743774,7.98999977112,-0.943817079067,9.22403292084,0.0143350828439,-0.0143351824954,-0.186633899808,1,18.0739364624,0,175.051940918,-10.597328186,14.7329654694
-0.180025562644,17.6113548279,17.3851127625,7.98999977112,-0.980748355389,9.65517918401,0.0147727830335,-0.0147728873417,-0.200690001249,1,17.6113548279,0,176.099563599,-11.4943742752,14.0707674026
-0.193411841989,17.1386795044,16.9548454285,7.98999977112,-1.00849735737,10.0863403903,0.0140985557809,-0.014098662883,-0.213817209005,1,17.1386795044,0,177.104064941,-12.4169940948,12.8571281433
-0.233247160912,15.7652292252,15.7025651932,7.98999977112,-1.08926010132,11.3412222208,0.0120328627527,-0.0120329866186,-0.257100462914,1,15.7652292252,0,180.084518433,-15.2055912018,9.33395576477
-0.244175866246,15.3072853088,15.2935419083,7.98999977112,-1.10225701332,11.7504519452,0.00958254560828,-0.00958266761154,-0.263089805841,1,15.3072853088,0,180.870239258,-15.9255647659,7.24176883698
-0.277060478926,13.9760580063,14.1030921936,7.98999977112,-1.14008426666,12.9415025,0.00174738734495,-0.0017474940978,-0.283725112677,1,13.9760580063,0,183.225616455,-18.1082458496,1.14843988419
-0.280325651169,13.557934761,13.7337360382,7.98999977112,-1.13276684284,13.3109311321,-0.00133842590731,0.00133832753636,-0.27894115448,1,13.557934761,0,183.392227173,-18.2518119812,-1.48121380806
-0.291065514088,12.3417367935,12.6587352753,7.98999977112,-1.11146974564,14.3861428353,-0.0113172661513,0.0113171860576,-0.26469412446,1,12.3417367935,0,183.95954895,-18.7268238068,-9.15347099304
-0.287662863731,11.9813966751,12.340593338,7.98999977112,-1.08897173405,14.7050792753,-0.0132459467277,0.0132458703592,-0.252815753222,1,11.9813966751,0,183.564605713,-18.3452510834,-11.6139373779
-0.278902173042,10.9326076508,11.4146528244,7.98999977112,-1.02349174023,15.633332185,-0.0195629429072,0.0195628888905,-0.215239837766,1,10.9326076508,0,182.495437622,-17.2589111328,-18.8032417297
-0.272906392813,10.635597229,11.1516942978,7.98999977112,-0.992439627647,15.8981177972,-0.0202722568065,0.0202722102404,-0.202438607812,1,10.635597229,0,181.798904419,-16.5992660522,-21.1936721802
-0.256391763687,9.77061462402,10.3863620758,7.98999977112,-0.902063369751,16.6687677034,-0.0226697996259,0.0226697679609,-0.161430597305,1,9.77061462402,0,179.840118408,-14.6767110825,-28.1852340698
-0.247709184885,9.53411006927,10.1766843796,7.98999977112,-0.865868031979,16.8815465529,-0.0225728265941,0.0225728005171,-0.149575278163,1,9.53411006927,0,178.737594604,-13.6215105057,-30.9009017944
-0.223091080785,8.84497928619,9.56642436981,7.98999977112,-0.76052236557,17.500832423,-0.0223487131298,0.022348696366,-0.111250951886,1,8.84497928619,0,175.578338623,-10.5270938873,-38.8459892273
-0.208443284035,8.66270446777,9.40471553802,7.98999977112,-0.72057133913,17.6674032212,-0.0213341973722,0.021334182471,-0.100229084492,1,8.66270446777,0,173.662353516,-8.65888977051,-41.9930038452
-0.166096568108,8.13136100769,8.93406677246,7.98999977112,-0.604295015335,18.1522026065,-0.0181051399559,0.0181051306427,-0.0643437281251,1,8.13136100769,0,168.110519409,-3.18025422096,-51.2002639771
-0.13305555284,7.99571752548,8.81372356415,7.98999977112,-0.561333417892,18.2799843996,-0.0147064458579,0.0147064384073,-0.052779532969,1,7.99571752548,0,163.839187622,1.04922103882,-54.4898529053
-0.036451920867,7.60017538071,8.46346759796,7.98999977112,-0.436295002699,18.6518900961,-0.00369002390653,0.00369002181105,-0.0149289024994,1,7.60017538071,0,151.384674072,13.4360542297,-64.1137542725
0.0307048782706,7.50678348541,8.38015270233,7.98999977112,-0.384798973799,18.749835044,0.00539498170838,-0.00539498357102,-0.00542035326362,1,7.50678348541,0,142.858001709,21.9324436188,-62.4660758972
0.227741748095,7.23438596725,8.1376657486,7.98999977112,-0.234921231866,19.0349021594,0.0349976047873,-0.0349976047873,0.0258477628231,1,7.23438596725,0,117.945625305,46.7948760986,-57.6451568604
0.271250218153,7.19560194016,8.09990406036,7.98999977112,-0.174846321344,19.1058594703,0.0419195443392,-0.0419195443392,0.0196936000139,1,7.19560194016,0,112.462913513,52.2649536133,-42.9540328979
0.398993164301,7.08248615265,7.98999977112,7.98999977112,0,19.3123786919,0.0643856450915,-0.0643856450915,6.05004268905e-09,1,7.08248615265,0,96.4344711304,68.2556915283,1.52442325998e-05
0.271250069141,7.19560194016,8.09990406036,7.98999977112,0.174846321344,19.5188979135,0.041919529438,-0.0419195257127,-0.0196935757995,1,7.19560194016,0,112.462921143,52.2649459839,42.9540596008
0.227741584182,7.23438596725,8.1376657486,7.98999977112,0.234921231866,19.5898552244,0.0349975824356,-0.0349975787103,-0.0258477348834,1,7.23438596725,0,117.945632935,46.7948646545,57.6451797485
0.0307046957314,7.50678348541,8.38015270233,7.98999977112,0.384798973799,19.8749223397,0.00539495795965,-0.00539496028796,0.00542039982975,1,7.50678348541,0,142.858016968,21.9324321747,62.466091156
-0.0364521108568,7.60017538071,8.46346759796,7.98999977112,0.436295002699,19.9728672877,-0.00369004788809,0.00369004555978,0.0149289546534,1,7.60017538071,0,151.384689331,13.436041832,64.1137695312
-0.133055731654,7.99571752548,8.81372356415,7.98999977112,0.561333417892,20.3447729842,-0.014706466347,0.0147064588964,0.0527795925736,1,7.99571752548,0,163.839202881,1.04921042919,54.4898605347
-0.16609673202,8.13136100769,8.93406677246,7.98999977112,0.604295015335,20.4725547773,-0.0181051585823,0.0181051511317,0.0643437877297,1,8.13136100769,0,168.110534668,-3.18026471138,51.2002716064
-0.208443447948,8.66270446777,9.40471553802,7.98999977112,0.72057133913,20.9573541626,-0.021334214136,0.0213341992348,0.100229166448,1,8.66270446777,0,173.662368774,-8.65890026093,41.9930076599
-0.223091244698,8.84498023987,9.56642436981,7.98999977112,0.76052236557,21.1239249608,-0.0223487280309,0.0223487112671,0.111251041293,1,8.84498023987,0,175.578353882,-10.5271034241,38.845993042
-0.247709363699,9.53411006927,10.1766843796,7.98999977112,0.865868031979,21.7432108309,-0.0225728414953,0.0225728154182,0.14957536757,1,9.53411006927,0,178.737609863,-13.6215200424,30.9009056091
-0.256391942501,9.77061462402,10.3863620758,7.98999977112,0.902063369751,21.9559896803,-0.022669814527,0.0226697828621,0.161430701613,1,9.77061462402,0,179.840133667,-14.6767196655,28.1852359772
-0.272906541824,10.635597229,11.1516942978,7.98999977112,0.992439627647,22.7266395866,-0.020272269845,0.0202722214162,0.202438741922,1,10.635597229,0,181.798919678,-16.599275589,21.1936740875
-0.278902322054,10.9326076508,11.4146528244,7.98999977112,1.02349174023,22.9914251988,-0.0195629540831,0.0195629000664,0.215239971876,1,10.9326076508,0,182.495452881,-17.2589187622,18.8032436371
-0.287663042545,11.9813976288,12.340593338,7.98999977112,1.08897173405,23.9196781084,-0.0132459541783,0.0132458778098,0.252815872431,1,11.9813976288,0,183.564620972,-18.3452587128,11.6139383316
-0.291065692902,12.3417377472,12.6587352753,7.98999977112,1.11146974564,24.2386145485,-0.0113172726706,0.0113171925768,0.264694273472,1,12.3417377472,0,183.959564209,-18.7268333435,9.15347099304
-0.280325829983,13.557934761,13.7337360382,7.98999977112,1.13276684284,25.3138262516,-0.00133842602372,0.00133832788561,0.278941363096,1,13.557934761,0,183.392242432,-18.2518215179,1.48121356964
-0.27706065774,13.9760580063,14.1030921936,7.98999977112,1.14008426666,25.6832548837,0.00174738897476,-0.00174749572761,0.283725321293,1,13.9760580063,0,183.225631714,-18.1082553864,-1.1484401226
-0.244176030159,15.3072853088,15.2935419083,7.98999977112,1.10225701332,26.8743054386,0.00958255399019,-0.00958267692477,0.263089984655,1,15.3072853088,0,180.870254517,-15.92557621,-7.24177026749
-0.233247339725,15.7652292252,15.7025651932,7.98999977112,1.08926010132,27.283535163,0.0120328729972,-0.0120329977944,0.25710067153,1,15.7652292252,0,180.084533691,-15.2056026459,-9.33395767212
-0.193412035704,17.1386795044,16.9548454285,7.98999977112,1.00849735737,28.5384169935,0.0140985706821,-0.0140986787155,0.213817432523,1,17.1386795044,0,177.104064941,-12.4170064926,-12.8571300507
-0.180025756359,17.6113548279,17.3851127625,7.98999977112,0.980748355389,28.9695781998,0.0147727997974,-0.0147729050368,0.200690209866,1,17.6113548279,0,176.099578857,-11.4943876266,-14.0707702637
-0.166366219521,18.0739364624,17.8146743774,7.98999977112,0.943817079067,29.4007244629,0.014335100539,-0.0143352011219,0.186634123325,1,18.0739364624,0,175.051956177,-10.5973424911,-14.7329683304
-0.12670622766,19.4178333282,19.0649032593,7.98999977112,0.836329638958,30.6555654117,0.0128562580794,-0.0128563391045,0.141046538949,1,19.4178333282,0,172.014221191,-7.87555837631,-16.6500396729
-0.114701636136,19.8475551605,19.4720573425,7.98999977112,0.795854926109,31.0647263213,0.011810044758,-0.0118101192638,0.127276301384,1,19.8475551605,0,171.082641602,-7.05399703979,-16.9223594666
-0.0801191776991,21.0960941315,20.6570625305,7.98999977112,0.678054451942,32.2555723429,0.0084547419101,-0.00845479220152,0.0833292528987,1,21.0960941315,0,168.39855957,-4.58714056015,-17.7084732056
-0.0699580833316,21.476556778,21.0244827271,7.98999977112,0.639313995838,32.6250292738,0.00740046333522,-0.00740050664172,0.0725140199065,1,21.476556778,0,167.602737427,-3.87672424316,-17.7329921722
-0.0408859811723,22.582244873,22.0938472748,7.98999977112,0.526561021805,33.7003216847,0.00405978830531,-0.00405981298536,0.0382925793529,1,22.582244873,0,165.323486328,-1.76334893703,-17.8025436401
-0.0324943289161,22.905134201,22.4109325409,7.98999977112,0.492414534092,34.0192402458,0.00328033650294,-0.00328035652637,0.0309102814645,1,22.905134201,0,164.656158447,-1.15541684628,-17.7226333618
-0.00853338371962,23.8437614441,23.3337955475,7.98999977112,0.393032163382,34.9474390309,0.000826323812362,-0.000826329109259,0.00768059538677,1,23.8437614441,0,162.74786377,0.636319041252,-17.4910049438
-0.00137294619344,24.1078834534,23.5970306396,7.98999977112,0.36457490921,35.2122078528,0.000337794364896,-0.00033779675141,0.00314796133898,1,24.1078834534,0,162.167251587,1.17797601223,-17.3737754822
0.0191071871668,24.8758583069,24.3631649017,7.98999977112,0.281750798225,35.9828060236,-0.00119277578779,0.00119278312195,-0.011052146554,1,24.8758583069,0,160.503753662,2.76303076744,-17.0345020294
0.0255726855248,25.0852775574,24.5747280121,7.98999977112,0.258929133415,36.1955964794,-0.00145807443187,0.0014580830466,-0.0135278198868,1,25.0852775574,0,159.967422485,3.27433848381,-16.9051609039
0.044127188623,25.6943016052,25.1904754639,7.98999977112,0.192507371306,36.8149160857,-0.00228338618763,0.00228339992464,-0.0212336815894,1,25.6943016052,0,158.425598145,4.76421737671,-16.5306472778
0.0504330918193,25.8561229706,25.3561248779,7.98999977112,0.174737006426,36.9815159484,-0.00240393448621,0.00240394938737,-0.0223778169602,1,25.8561229706,0,157.888137817,5.28563833237,-16.3995132446
0.0685942098498,26.3267803192,25.8382396698,7.98999977112,0.123016864061,37.4663970119,-0.00277303275652,0.00277305045165,-0.025886585936,1,26.3267803192,0,156.337554932,6.80189609528,-16.0195331573
0.0754662826657,26.449174881,25.9652957916,7.98999977112,0.109425000846,37.5941780622,-0.00281490408815,0.00281492224894,-0.0262931231409,1,26.449174881,0,155.732528687,7.39658117294,-15.8811435699
0.0953200608492,26.8051967621,26.3350887299,7.98999977112,0.0698662549257,37.9660808877,-0.00293720653281,0.00293722492643,-0.0274860188365,1,26.8051967621,0,153.981628418,9.12471675873,-15.4798002243
0.106357030571,26.8960494995,26.4310150146,7.98999977112,0.0596265085042,38.0625521503,-0.00299230613746,0.00299232476391,-0.0280150417238,1,26.8960494995,0,152.955993652,10.1436824799,-15.254324913
0.138331800699,27.1603336334,26.7102050781,7.98999977112,0.0298240110278,38.3433283608,-0.00316190975718,0.00316192884929,-0.0296458434314,1,27.1603336334,0,149.979980469,13.104683876,-14.5995635986
0.14572685957,27.2256641388,26.7817668915,7.98999977112,0.0221973061562,38.415295435,-0.0032257498242,0.00322577008046,-0.0302502661943,1,27.2256641388,0,149.278717041,13.805850029,-14.4469556808
0.167157426476,27.4157218933,26.9900493622,7.98999977112,0,38.6247573838,-0.00342475180514,0.00342477252707,0.0321350842714,1,27.4157218933,0,147.244018555,15.8388118744,14.00431633
