"C_p_KT","C_p_L","C_p_PG","C_p_inc","Phi_u","Points:0","Points:1","Points:2","arc_length","dC_f:0","dC_f:1","dC_f:2","inclination","mu","sigma","v:0","v:1","v:2"
-0.434290319681,-0.523079454899,-0.395685881376,-0.28183734417,1.13676702976,1.14276790619,1.18400001526,0,0,-9.12589143809e-07,2.5603358722e-07,6.85357736074e-06,1,-0.00154734333046,-0.0440183728933,243.34487915,111.9348526,28.2210006714
-0.244825720787,-0.269485861063,-0.232168585062,-0.165368005633,1.13188159466,1.13788199425,1.18400001526,-0.000650570436846,0.00492903412381,-5.65724064927e-07,1.5865596481e-07,4.37873950432e-06,1,-0.00150862336159,-0.0414896868169,236.940261841,96.4972991943,27.3786640167
-0.242271974683,-0.266875356436,-0.229640170932,-0.163567066193,1.13126754761,1.13722538948,1.18400001526,-0.000738012429792,0.00559143575573,-5.5998367543e-07,1.57042236992e-07,4.34237927038e-06,1,-0.00146086269524,-0.0411513447762,237.127975464,95.3385543823,27.3731098175
-0.214335456491,-0.22969430685,-0.206006377935,-0.146733283997,1.12571358681,1.13181865215,1.18400001526,-0.00142634939402,0.0110418133854,-5.44862871266e-07,1.52758346417e-07,4.29956662629e-06,1,-0.00156845024321,-0.0382752977312,239.613479614,84.2561950684,27.4878292084
-0.220089375973,-0.235315412283,-0.211839467287,-0.150888070464,1.12499630451,1.13109195232,1.18400001526,-0.00151886756066,0.0117743789133,-5.63886544569e-07,1.5809348497e-07,4.44576198788e-06,1,-0.00155371148139,-0.0378904789686,240.448287964,83.2965774536,27.5507335663
-0.18455439806,-0.194613590837,-0.178962081671,-0.127470314503,1.11889135838,1.12513005733,1.18400001526,-0.00227311928757,0.0177837954847,-5.23264247931e-07,1.46711613525e-07,4.12453255194e-06,1,-0.00165343750268,-0.0378160253167,240.069503784,76.327293396,27.7354393005
-0.185160323977,-0.195192798972,-0.179582372308,-0.127912119031,1.11809206009,1.12432873249,1.18400001526,-0.00237449700944,0.0185915076541,-5.28179441517e-07,1.48090549601e-07,4.16285183746e-06,1,-0.00164554850198,-0.0378060638905,240.301315308,75.6852416992,27.7857322693
-0.165406167507,-0.173099905252,-0.161069259048,-0.11472569406,1.1113858223,1.11777639389,1.18400001526,-0.00320755131543,0.0251965905914,-5.18199783528e-07,1.45292062825e-07,4.08210735259e-06,1,-0.00175158970524,-0.0379310660064,240.407272339,70.2973937988,28.0180854797
-0.165993571281,-0.173688068986,-0.161655724049,-0.115143418312,1.11050117016,1.11689567566,1.18400001526,-0.00331952073611,0.0260843978643,-5.23504013472e-07,1.46778901922e-07,4.12394183513e-06,1,-0.00174918549601,-0.0379477925599,240.588760376,69.7747421265,28.0633144379
-0.155597522855,-0.162167876959,-0.151864662766,-0.108169473708,1.10314452648,1.10971915722,1.18400001526,-0.00422951951623,0.0333183811863,-5.31910757218e-07,1.49064220523e-07,4.21673576056e-06,1,-0.00187680765521,-0.0372578799725,241.049179077,65.3117675781,28.1245765686
-0.156371563673,-0.16296248138,-0.152626544237,-0.108712144196,1.10216939449,1.10875451565,1.18400001526,-0.00435183057562,0.0342907460128,-5.38191955002e-07,1.50818820543e-07,4.2686147026e-06,1,-0.00188024935778,-0.0371655710042,241.219619751,64.8663635254,28.1411380768
-0.151423439384,-0.157476723194,-0.147968873382,-0.105394601822,1.09412109852,1.10092294216,1.18400001526,-0.00533506600186,0.0421837996155,-5.5661416809e-07,1.55751379793e-07,4.48334776593e-06,1,-0.00204083928838,-0.035430803895,241.872589111,61.0544967651,27.9635639191
-0.152335137129,-0.158422902226,-0.148860543966,-0.106029711664,1.09305095673,1.09987032413,1.18400001526,-0.0054672206752,0.0432446811207,-5.63564640288e-07,1.5767632533e-07,4.54523797089e-06,1,-0.00205081677996,-0.0351986885071,242.037368774,60.6668357849,27.9450321198
-0.150233983994,-0.156065866351,-0.146897032857,-0.104631155729,1.08427858353,1.09135830402,1.18400001526,-0.00651247892529,0.051820638862,-5.84335680287e-07,1.62992108699e-07,4.83552003061e-06,1,-0.00225222669542,-0.032259196043,242.748245239,57.3869934082,27.4748630524
-0.151153206825,-0.157025694847,-0.147792816162,-0.10526920855,1.08310937881,1.09021425247,1.18400001526,-0.00665297033265,0.0529732844227,-5.91179684761e-07,1.64854100149e-07,4.90375396112e-06,1,-0.0022693676874,-0.0318658910692,242.901748657,57.0485610962,27.4152584076
-0.15007327497,-0.155801072717,-0.146790444851,-0.104555234313,1.07359313965,1.08100306988,1.18400001526,-0.00774700799957,0.0622492104252,-6.08913467204e-07,1.68968867342e-07,5.22445998286e-06,1,-0.00251386896707,-0.0280403643847,243.556777954,54.2392463684,26.7099380493
-0.150864958763,-0.156631454825,-0.14755988121,-0.105103291571,1.07232260704,1.07976508141,1.18400001526,-0.00789405591786,0.0634959014643,-6.1487713765e-07,1.70537717281e-07,5.29356384504e-06,1,-0.00253821606748,-0.0275285057724,243.689590454,53.9463500977,26.6175308228
-0.149957641959,-0.155613541603,-0.146712213755,-0.104499511421,1.06205546856,1.069845438,1.18400001526,-0.00902478862554,0.0734797825574,-6.27447946044e-07,1.72827469669e-07,5.61651177122e-06,1,-0.00282469484955,-0.0232321899384,244.242004395,51.5497398376,25.768404007
-0.1505728513,-0.156261056662,-0.147308915854,-0.104924537241,1.06068277359,1.06851220131,1.18400001526,-0.00917676836252,0.0748216536106,-6.32191415662e-07,1.74000589936e-07,5.68287714486e-06,1,-0.00285589345731,-0.0226573385298,244.351074219,51.2982330322,25.6557807922
-0.149611160159,-0.155198812485,-0.146402016282,-0.104278564453,1.049669981,1.05788576603,1.18400001526,-0.0103339245543,0.085510906962,-6.39909728761e-07,1.74574324774e-07,5.99489248998e-06,1,-0.00318170129322,-0.0182628817856,244.799926758,49.2536506653,24.7524490356
-0.15006518364,-0.155677959323,-0.146841704845,-0.104591742158,1.04819607735,1.05645751953,1.18400001526,-0.0104894563556,0.0869475969774,-6.43486430363e-07,1.75367020461e-07,6.0570214373e-06,1,-0.00321921682917,-0.0176749005914,244.887374878,49.0384407043,24.6318836212
-0.149229258299,-0.154760912061,-0.146050170064,-0.104027964175,1.036454916,1.04513847828,1.18400001526,-0.011665487662,0.0983275681769,-6.48299476325e-07,1.74822929466e-07,6.35898595647e-06,1,-0.00358171924017,-0.0134673602879,245.262527466,47.2838973999,23.7479152679
-0.14958229661,-0.155134394765,-0.146391570568,-0.104271136224,1.03488218784,1.04361701012,1.18400001526,-0.0118235563859,0.0998572253578,-6.51048310374e-07,1.75335600261e-07,6.41754650132e-06,1,-0.00362504087389,-0.0129043878987,245.334136963,47.0991783142,23.6294937134
-0.149362236261,-0.154886737466,-0.14618639648,-0.104124985635,1.02244198322,1.03163313866,1.18400001526,-0.0130128823221,0.111899968872,-6.55901260416e-07,1.74541241904e-07,6.72525447953e-06,1,-0.00402305973694,-0.00904564931989,245.68927002,45.5752449036,22.8118152618
-0.149711251259,-0.15525701642,-0.146523341537,-0.104364991188,1.02077460289,1.03002238274,1.18400001526,-0.0131727373227,0.11351863754,-6.58351268612e-07,1.74926597651e-07,6.7833407229e-06,1,-0.00407190434635,-0.00852934736758,245.753936768,45.4148864746,22.7020263672
-0.150735586882,-0.156352967024,-0.147507444024,-0.10506593436,1.00767612457,1.01741600037,1.18400001526,-0.0143710756674,0.126181847688,-6.65533661959e-07,1.74452836177e-07,7.12289829607e-06,1,-0.004507353995,-0.00496589113027,246.153640747,44.0734367371,21.9471759796
-0.151190087199,-0.156836539507,-0.14794549346,-0.105377942324,1.00591945648,1.01572155952,1.18400001526,-0.0145321423188,0.127883926485,-6.68138795845e-07,1.74826993771e-07,7.18519004295e-06,1,-0.00456190202385,-0.00448909774423,246.2215271,43.9319534302,21.8456954956
-0.154014676809,-0.159876450896,-0.150649964809,-0.107304275036,0.992214500904,1.00254893303,1.18400001526,-0.0157319847494,0.141111084556,-6.78289325151e-07,1.7463311508e-07,7.58330679673e-06,1,-0.00503989728168,-0.00099850690458,246.722457886,42.7428207397,21.1082859039
-0.154668733478,-0.160574361682,-0.151279300451,-0.107752531767,0.990375757217,1.00077843666,1.18400001526,-0.0158932544291,0.14288891056,-6.81248991441e-07,1.75019309268e-07,7.65449749451e-06,1,-0.00510081229731,-0.000531462777872,246.80241394,42.616394043,21.0091114044
-0.159644335508,-0.165945544839,-0.156034961343,-0.111139886081,0.976127564907,0.987110435963,1.18400001526,-0.0170833803713,0.156608627862,-6.92160824656e-07,1.74026808963e-07,8.129570233e-06,1,-0.00562924193218,0.00326783419587,247.442169189,41.5706863403,20.2029972076
-0.160557925701,-0.166923761368,-0.156912252307,-0.111764758825,0.974215149879,0.985273361206,1.18400001526,-0.0172433424741,0.158452653766,-6.95217636348e-07,1.7428513388e-07,8.21284720587e-06,1,-0.00569760845974,0.00377618335187,247.540161133,41.4576911926,20.0945796967
-0.167609393597,-0.174562633038,-0.163638517261,-0.116555705667,0.959499716759,0.971193015575,1.18400001526,-0.0184036213905,0.172580724415,-7.00833481915e-07,1.70087801621e-07,8.76051490195e-06,1,-0.00628530234098,0.00836626626551,248.318481445,40.5702514648,19.1048049927
-0.168779224157,-0.17582064867,-0.164759099483,-0.117353871465,0.95752376318,0.969300508499,1.18400001526,-0.0185595713556,0.174479646063,-7.03100283772e-07,1.69864378563e-07,8.85527333594e-06,1,-0.0063623636961,0.00898042321205,248.435012817,40.4718513489,18.9716587067
