"C_p_KT","C_p_L","C_p_PG","C_p_inc","Phi_u","Points:0","Points:1","Points:2","arc_length","dC_f:0","dC_f:1","dC_f:2","inclination","mu","sigma","v:0","v:1","v:2"
0.366545408964,0.337603121996,0.386817932129,0.276205331087,1.1117721796,1.11274826527,1.07700002193,0,0,2.99983116747e-06,-8.41624512304e-07,-2.25288349611e-05,1,-0.000256835890468,-0.0962074100971,200.318084717,16.3168468475,26.063829422
0.353172540665,0.325933367014,0.37221044302,0.265774935484,1.11068677902,1.11147928238,1.07700002193,-0.000168968108483,0.00128018271737,2.92239565169e-06,-8.19866727397e-07,-2.20158854063e-05,1,-6.79729346302e-05,-0.0955902785063,201.769088745,15.8599233627,26.1413135529
0.304769545794,0.283747047186,0.319294154644,0.227990329266,1.10670351982,1.10682237148,1.07700002193,-0.000789052748587,0.00597819549481,2.60431306742e-06,-7.30489773559e-07,-1.99134101422e-05,1,0.000624803709798,-0.0933520197868,207.021438599,14.2768831253,26.4183998108
0.286244958639,0.267426252365,0.299186676741,0.213632702827,1.105422616,1.10541808605,1.07700002193,-0.000967829662841,0.00739381506113,2.48315882345e-06,-6.96460006111e-07,-1.90762311831e-05,1,0.000753748288844,-0.0926500931382,208.988937378,13.6950721741,26.5475196838
0.219748839736,0.208889946342,0.226968586445,0.162065729499,1.10072672367,1.10026478767,1.07700002193,-0.00162391108461,0.012588709382,1.99131682166e-06,-5.58306794574e-07,-1.56862370204e-05,1,0.00123131182045,-0.0901043191552,216.053848267,11.6291675568,27.0049381256
0.210549473763,0.200487673283,0.217223718762,0.155107468367,1.09928357601,1.09871637821,1.07700002193,-0.00181980757043,0.0141494615388,1.94475478565e-06,-5.45252419215e-07,-1.53226574184e-05,1,0.00134268775582,-0.0900861471891,216.959091187,11.3406152725,27.1264228821
0.177317604423,0.17017236352,0.181992992759,0.129951149225,1.09399354458,1.09303379059,1.07700002193,-0.00253871525638,0.0198773433777,1.75603156549e-06,-4.92340973324e-07,-1.38491968755e-05,1,0.0017573533114,-0.090020224452,220.231414795,10.3280296326,27.5644226074
0.16935762763,0.162767350674,0.173661798239,0.124002292752,1.09238028526,1.09133207798,1.07700002193,-0.0027550784871,0.0215927555291,1.7096300553e-06,-4.79335085402e-07,-1.34797237479e-05,1,0.00185261829756,-0.0900507420301,220.989013672,10.076546669,27.6761322021
0.140426725149,0.135887920856,0.143356502056,0.102362960577,1.08646678925,1.08508682251,1.07700002193,-0.00354909594171,0.0278882840698,1.51974734308e-06,-4.26112848118e-07,-1.19675305541e-05,1,0.0022088366095,-0.0901614204049,223.744476318,9.19568443298,28.0811576843
0.13304759562,0.128911167383,0.135713472962,0.0969055071473,1.08467364311,1.08322286606,1.07700002193,-0.00378544372506,0.0297671651005,1.46552054048e-06,-4.10880346635e-07,-1.15511984404e-05,1,0.00228689936921,-0.0899930149317,224.43359375,8.96046352386,28.1382236481
0.106115430593,0.103478848934,0.10779620707,0.0769713148475,1.07809984684,1.07638251781,1.07700002193,-0.0046527995728,0.0366622844078,1.24187022266e-06,-3.48052708432e-07,-9.83536665444e-06,1,0.00258019473404,-0.0893822237849,226.950180054,8.13649082184,28.3464050293
0.0991562977433,0.096798658371,0.10065741837,0.0718739032745,1.07611703873,1.07434844971,1.07700002193,-0.00490816868842,0.0387123201274,1.17949252854e-06,-3.30505230295e-07,-9.3614207799e-06,1,0.00263924407773,-0.0889587402344,227.592010498,7.91301345825,28.3365268707
0.0736683607101,0.0723597034812,0.0744930058718,0.0531913414598,1.06884694099,1.06688404083,1.07700002193,-0.00584532925859,0.046235329484,9.20746060729e-07,-2.57708933304e-07,-7.39794631954e-06,1,0.00286258896813,-0.0874228179455,229.943496704,7.12880706787,28.3028621674
0.0672135129571,0.0660754218698,0.0679300874472,0.04850512743,1.06666600704,1.06467318535,1.07700002193,-0.00611680699512,0.0484627904001,8.53317771998e-07,-2.38753557369e-07,-6.87753754391e-06,1,0.00290083349682,-0.0867051407695,230.535171509,6.91982221603,28.2144489288
0.0434897542,0.0430007092655,0.0437947101891,0.0312713868916,1.05866873264,1.05656003952,1.07700002193,-0.00711308419704,0.0566368777188,5.72269698296e-07,-1.59731456506e-07,-4.71189787277e-06,1,0.00304728187621,-0.0841022208333,232.709472656,6.18424797058,27.8966331482
0.0377104245126,0.0373003184795,0.0379660688341,0.0271094739437,1.05628454685,1.0541677475,1.07700002193,-0.00739723118022,0.0590459855682,5.05340665313e-07,-1.41011710753e-07,-4.1696007429e-06,1,0.0030640179757,-0.0831680297852,233.236968994,5.99602460861,27.744430542
0.0163838956505,0.016281157732,0.0164473988116,0.0117441788316,1.04753983021,1.04538822174,1.07700002193,-0.00844000186771,0.0678872209582,2.25066074222e-07,-6.26007263804e-08,-1.90272373857e-06,1,0.00313060590997,-0.0797798335552,235.182159424,5.33071088791,27.1956920624
0.0113304117694,0.011238177307,0.0113873174414,0.00813105423003,1.04495000839,1.04281187057,1.07700002193,-0.00873367860913,0.0704802561214,1.62527570069e-07,-4.53025492675e-08,-1.35683706048e-06,1,0.00312593276612,-0.0787304118276,235.641571045,5.16649484634,27.0027637482
-0.00740320049226,-0.00744638359174,-0.00737697817385,-0.0052674934268,1.03544926643,1.0333571434,1.07700002193,-0.00981142558157,0.0799962113782,-1.0063173761e-07,2.75129927729e-08,9.35665696034e-07,1,0.00311264838092,-0.0749243050814,237.342269897,4.58226537704,26.3065109253
-0.011795100756,-0.0118745192885,-0.0117470463738,-0.00838791765273,1.03265476227,1.03059720993,1.07700002193,-0.0101119661704,0.0827724601808,-1.57239995247e-07,4.28835988942e-08,1.47664218275e-06,1,0.00308708264492,-0.0738506242633,237.739395142,4.44208812714,26.095790863
-0.0281549151987,-0.0283644068986,-0.0280284918845,-0.0200136005878,1.02240157127,1.02046883106,1.07700002193,-0.0112148979679,0.092960714057,-3.96607589437e-07,1.07911809266e-07,3.75889362658e-06,1,0.00299546658061,-0.0699565187097,239.215576172,3.93833231926,25.3350391388
-0.032046250999,-0.032323859632,-0.0318791158497,-0.0227631181479,1.0194067955,1.01752901077,1.07700002193,-0.0115203401074,0.0959163592041,-4.47905250667e-07,1.21478365145e-07,4.29839019489e-06,1,0.00294950604439,-0.0689282268286,239.56427002,3.8192486763,25.1258010864
-0.0466029234231,-0.0471347384155,-0.0462838634849,-0.0330487526953,1.00841629505,1.00674033165,1.07700002193,-0.0126412631944,0.106763112902,-6.65730226501e-07,1.79130580591e-07,6.58308545098e-06,1,0.00278107379563,-0.0651987567544,240.865127563,3.38476800919,24.3703250885
-0.0502424277365,-0.0508691892028,-0.0498671494424,-0.0356073752046,1.00522840023,1.0036277771,1.07700002193,-0.012950158678,0.109890957567,-7.14120176326e-07,1.91522687487e-07,7.13882400305e-06,1,0.0027147307992,-0.0642554685473,241.186431885,3.28083252907,24.1753959656
-0.0638866126537,-0.0648724511266,-0.063298791647,-0.0451981760561,0.993527233601,0.992205440998,1.07700002193,-0.0140837533399,0.121369406891,-9.20054674225e-07,2.44315032205e-07,9.4971010185e-06,1,0.00246928050183,-0.0608343072236,242.387374878,2.89371371269,23.4716510773
-0.067559696734,-0.0686723291874,-0.0668975114822,-0.0477678216994,0.990156233311,0.988931238651,1.07700002193,-0.0143949892372,0.124658368549,-9.68364247456e-07,2.56235722418e-07,1.00965889942e-05,1,0.00238152779639,-0.0599629953504,242.705627441,2.7971367836,23.2910270691
-0.0813173800707,-0.082911901176,-0.0803727656603,-0.057389754802,0.97778069973,0.976915478706,1.07700002193,-0.0155371734872,0.13672829282,-1.17382808185e-06,3.0699521858e-07,1.26395525513e-05,1,0.00205511995591,-0.0568028688431,243.894134521,2.42888975143,22.6389350891
-0.0852817595005,-0.0870483666658,-0.0842372626066,-0.0601491779089,0.974239230156,0.973494291306,1.07700002193,-0.01584880054,0.140163643552,-1.22385222312e-06,3.18767121144e-07,1.33108278533e-05,1,0.00194385671057,-0.055949177593,244.231277466,2.33190536499,22.461687088
-0.100080087781,-0.102500617504,-0.0986563190818,-0.0704450234771,0.961235821247,0.960938930511,1.07700002193,-0.0169924180955,0.152770980535,-1.43596889757e-06,3.68740273871e-07,1.61514290085e-05,1,0.00152870628517,-0.0528529584408,245.48626709,1.95422327518,21.8215103149
-0.104517236352,-0.107173986733,-0.102957852185,-0.0735165178776,0.957539319992,0.957389056683,1.07700002193,-0.0173015221953,0.15633428652,-1.48690446622e-06,3.79780288995e-07,1.69134218595e-05,1,0.00139089801814,-0.0519235432148,245.857940674,1.85062599182,21.6256980896
-0.121006704867,-0.124558769166,-0.118933998048,-0.0849242061377,0.943964421749,0.944361507893,1.07700002193,-0.0184358768165,0.169411128183,-1.70196130966e-06,4.26435576628e-07,2.0126642994e-05,1,0.000875898462255,-0.0485526770353,247.235305786,1.44099640846,20.9176673889
