"C_p_KT","C_p_L","C_p_PG","C_p_inc","Phi_u","Points:0","Points:1","Points:2","arc_length","dC_f:0","dC_f:1","dC_f:2","inclination","mu","sigma","v:0","v:1","v:2"
-0.213034212589,-0.239966169,-0.199678391218,-0.142422512174,1.14042472839,1.14276790619,1.18400001526,0,0,-4.51519923672e-07,1.26677221601e-07,3.39093048751e-06,1,0.000553085003048,-0.0610870234668,236.457931519,88.8609771729,28.1659545898
-0.0968870744109,-0.104147963226,-0.092873595655,-0.0662429779768,1.13564574718,1.13788199425,1.18400001526,-0.000650570436846,0.00492903412381,-2.20271417106e-07,6.17636146671e-08,1.72796387687e-06,1,0.000693804875482,-0.0585609301925,232.200500488,76.0501861572,27.5099220276
-0.0968254953623,-0.104169502854,-0.092757217586,-0.0661599710584,1.13503706455,1.13722538948,1.18400001526,-0.000738012429792,0.00559143575573,-2.194865516e-07,6.15426358763e-08,1.72370107521e-06,1,0.000746294506826,-0.058222938329,232.460296631,75.0913696289,27.5060997009
-0.0968931764364,-0.101266302168,-0.0943772941828,-0.0673155114055,1.12957632542,1.13181865215,1.18400001526,-0.00142634939402,0.0110418133854,-2.46497961598e-07,6.91039190315e-08,1.95308552975e-06,1,0.000727566657588,-0.0553498193622,235.666778564,65.6531677246,27.6497802734
-0.103406250477,-0.107504852116,-0.101067826152,-0.0720875933766,1.12886667252,1.13109195232,1.18400001526,-0.00151886756066,0.0117743789133,-2.65993207904e-07,7.45739683339e-08,2.09808945328e-06,1,0.000749386788812,-0.0549653917551,236.491714478,64.8006744385,27.7067470551
-0.0857468098402,-0.0883581638336,-0.0842320024967,-0.060079280287,1.12284624577,1.12513005733,1.18400001526,-0.00227311928757,0.0177837954847,-2.44817812245e-07,6.86422225726e-08,1.92938705368e-06,1,0.000729322666302,-0.054891012609,236.642623901,58.8678703308,27.9216804504
-0.0872838124633,-0.0898702964187,-0.0857844352722,-0.0611865669489,1.1220549345,1.12432873249,1.18400001526,-0.00237449700944,0.0185915076541,-2.50195228091e-07,7.01505129541e-08,1.97128474611e-06,1,0.000744536402635,-0.0548810586333,236.899475098,58.3052520752,27.9723052979
-0.0798772946,-0.0819071158767,-0.0786911249161,-0.0561271980405,1.11542761326,1.11777639389,1.18400001526,-0.00320755131543,0.0251965905914,-2.52070122997e-07,7.06746661194e-08,1.98576822186e-06,1,0.000712156586815,-0.05500594154,237.385757446,53.7125892639,28.2248325348
-0.0812682434916,-0.0832972154021,-0.0800827518106,-0.0571197904646,1.11455082893,1.11689567566,1.18400001526,-0.00331952073611,0.0260843978643,-2.57787888813e-07,7.22773521034e-08,2.03105128094e-06,1,0.000721771037206,-0.0550226531923,237.593734741,53.2562026978,28.2710914612
-0.0802571326494,-0.0821307748556,-0.0791583582759,-0.0564604513347,1.10726952553,1.10971915722,1.18400001526,-0.00422951951623,0.0333183811863,-2.76392000842e-07,7.74532651349e-08,2.19242861021e-06,1,0.000663656217512,-0.0543334074318,238.34967041,49.465045929,28.3444442749
-0.081717826426,-0.083605773747,-0.0806105732918,-0.0574962571263,1.10630226135,1.10875451565,1.18400001526,-0.00435183057562,0.0342907460128,-2.83232765241e-07,7.93681707023e-08,2.24743644139e-06,1,0.000667243846692,-0.0542411841452,238.544540405,49.0779724121,28.3618602753
-0.0843894183636,-0.086326725781,-0.0832519307733,-0.0593802332878,1.098326087,1.10092294216,1.18400001526,-0.00533506600186,0.0421837996155,-3.12496041488e-07,8.74333991874e-08,2.51968435805e-06,1,0.000572785560507,-0.0525080449879,239.446212769,45.8591156006,28.1906147003
-0.0859019607306,-0.0878663361073,-0.0847484171391,-0.0604476183653,1.0972635746,1.09987032413,1.18400001526,-0.0054672206752,0.0432446811207,-3.20255821862e-07,8.9595609154e-08,2.58484465121e-06,1,0.000569624418858,-0.0522761493921,239.633636475,45.5242004395,28.172624588
-0.090241573751,-0.0923568457365,-0.0889996737242,-0.0634798631072,1.08856034279,1.09135830402,1.18400001526,-0.00651247892529,0.051820638862,-3.53560409394e-07,9.86067831832e-08,2.92913864541e-06,1,0.000431151187513,-0.0493392907083,240.565750122,42.7767601013,27.7041072845
-0.0916983485222,-0.0938495621085,-0.0904352217913,-0.0645037889481,1.08739852905,1.09021425247,1.18400001526,-0.00665297033265,0.0529732844227,-3.61528464055e-07,1.00804392389e-07,3.00116585095e-06,1,0.000420578260673,-0.0489463359118,240.740707397,42.4865989685,27.6446800232
-0.0961807668209,-0.0985147207975,-0.0948114320636,-0.0676251575351,1.07794797421,1.08100306988,1.18400001526,-0.00774700799957,0.0622492104252,-3.93074600424e-07,1.09059470788e-07,3.37577193932e-06,1,0.000235682746279,-0.045123975724,241.597610474,40.1587982178,26.9374580383
-0.0974592790008,-0.0998325422406,-0.0960668548942,-0.0685205981135,1.07668459415,1.07976508141,1.18400001526,-0.00789405591786,0.0634959014643,-4.00409049917e-07,1.11043171103e-07,3.44938962371e-06,1,0.000217606924707,-0.0446125417948,241.750946045,39.9103622437,26.84491539
-0.101410508156,-0.103960983455,-0.0999155268073,-0.0712656974792,1.06647908688,1.069845438,1.18400001526,-0.00902478862554,0.0734797825574,-4.27338136433e-07,1.17693424784e-07,3.82783764508e-06,1,-1.28875262817e-05,-0.0403194390237,242.489013672,37.9516487122,25.9913578033
-0.102468930185,-0.105057500303,-0.100951693952,-0.0720047578216,1.06511318684,1.06851220131,1.18400001526,-0.00917676836252,0.0748216536106,-4.33600348515e-07,1.19330735515e-07,3.8995367504e-06,1,-3.81712925446e-05,-0.0397450178862,242.617736816,37.7413368225,25.8783588409
-0.105783328414,-0.108531475067,-0.10417406261,-0.074303150177,1.05415761471,1.05788576603,1.18400001526,-0.0103339245543,0.085510906962,-4.55577179537e-07,1.24274464497e-07,4.26981841883e-06,1,-0.000311968789902,-0.0353534594178,243.237640381,36.0976867676,24.9690055847
-0.106642112136,-0.109424948692,-0.10501267761,-0.0749012976885,1.05268990993,1.05645751953,1.18400001526,-0.0104894563556,0.0869475969774,-4.60732366037e-07,1.25552375607e-07,4.3381701289e-06,1,-0.00034399155993,-0.0347658656538,243.343826294,35.9208831787,24.8479118347
-0.109602816403,-0.112537264824,-0.107886239886,-0.0769508853555,1.04100084305,1.04513847828,1.18400001526,-0.011665487662,0.0983275681769,-4.79301093037e-07,1.29241470859e-07,4.7024941523e-06,1,-0.000658853619825,-0.0305607337505,243.877151489,34.5366592407,23.9572181702
-0.110327512026,-0.113293975592,-0.108592398465,-0.077454559505,1.03943383694,1.04361701012,1.18400001526,-0.0118235563859,0.0998572253578,-4.83628696202e-07,1.3023958445e-07,4.76826926388e-06,1,-0.000697176437825,-0.0299980826676,243.966644287,34.3880348206,23.8381996155
-0.113524109125,-0.116664260626,-0.111689515412,-0.0796636119485,1.02704048157,1.03163313866,1.18400001526,-0.0130128823221,0.111899968872,-5.0164123877e-07,1.33484974185e-07,5.14430666954e-06,1,-0.00105238414835,-0.0261412318796,244.469848633,33.2093238831,23.0138339996
-0.114218369126,-0.117391638458,-0.112364664674,-0.0801451653242,1.02537798882,1.03002238274,1.18400001526,-0.0131727373227,0.11351863754,-5.05649836668e-07,1.34346322511e-07,5.210787549e-06,1,-0.00109680334572,-0.0256251823157,244.551773071,33.0831565857,22.9034614563
-0.118377842009,-0.121789835393,-0.116387866437,-0.0830147638917,1.01232016087,1.01741600037,1.18400001526,-0.0143710756674,0.126181847688,-5.25709367594e-07,1.37795936439e-07,5.62701279705e-06,1,-0.00149485829752,-0.0220631901175,245.093444824,32.0659332275,22.1421718597
-0.119159251451,-0.122611306608,-0.117146253586,-0.0835556834936,1.01056778431,1.01572155952,1.18400001526,-0.0145321423188,0.127883926485,-5.2988286825e-07,1.38643287073e-07,5.69915528104e-06,1,-0.00154564972036,-0.0215865932405,245.178329468,31.9570274353,22.040140152
-0.124930627644,-0.128733232617,-0.122718289495,-0.0875299945474,0.996896505356,1.00254893303,1.18400001526,-0.0157319847494,0.141111084556,-5.53141603632e-07,1.42406250347e-07,6.18475314695e-06,1,-0.00199238304049,-0.0180971771479,245.820007324,31.0734424591,21.2962379456
-0.125902011991,-0.129758328199,-0.123658940196,-0.0882009267807,0.995061039925,1.00077843666,1.18400001526,-0.0158932544291,0.14288891056,-5.5773494978e-07,1.43278441556e-07,6.26756536803e-06,1,-0.00205031782389,-0.01763029024,245.917236328,30.9781036377,21.1965065002
-0.133719399571,-0.1380828619,-0.131189271808,-0.093571998179,0.980838835239,0.987110435963,1.18400001526,-0.0170833803713,0.156608627862,-5.82559209761e-07,1.46461516692e-07,6.84305223331e-06,1,-0.00255450303666,-0.0138319712132,246.701629639,30.2196502686,20.3828392029
-0.134949192405,-0.139386624098,-0.132376983762,-0.094419144094,0.978928685188,0.985273361206,1.18400001526,-0.0172433424741,0.158452653766,-5.87375268424e-07,1.4723725883e-07,6.94000937074e-06,1,-0.00262079224922,-0.0133237522095,246.817672729,30.1361904144,20.2737369537
-0.144799619913,-0.149927064776,-0.141839087009,-0.101168081164,0.964230120182,0.971193015575,1.18400001526,-0.0184036213905,0.172580724415,-6.08067978192e-07,1.47562275288e-07,7.60192415328e-06,1,-0.00319222337566,-0.00873442739248,247.74899292,29.5163574219,19.2736682892
-0.146291211247,-0.151517167687,-0.143274977803,-0.102192245424,0.962255299091,0.969300508499,1.18400001526,-0.0185595713556,0.174479646063,-6.12248641119e-07,1.47896955127e-07,7.7125559983e-06,1,-0.00326824025251,-0.0081203719601,247.884841919,29.4457378387,19.139509201
-0.157656684518,-0.16374899447,-0.154156208038,-0.109953381121,0.94716912508,0.954902410507,1.18400001526,-0.0196623764932,0.188919916315,-6.19651132183e-07,1.41935629472e-07,8.42671033752e-06,1,-0.00391429755837,-0.00231596967205,248.921875,28.9967803955,17.8446483612
-0.159339889884,-0.165554940701,-0.155770555139,-0.1111048311,0.945141494274,0.952967226505,1.18400001526,-0.0198106020689,0.19086076869,-6.21756498731e-07,1.41292829881e-07,8.54547579365e-06,1,-0.00400109356269,-0.00153933570255,249.072021484,28.9424514771,17.6707763672
-0.171259373426,-0.178463995457,-0.167140990496,-0.119214914739,0.92977142334,0.938354730606,1.18400001526,-0.0208212565631,0.205508173201,-6.05273896781e-07,1.25223792224e-07,9.24922824197e-06,1,-0.00472381617874,0.00577411847189,250.134017944,28.7060031891,16.0008621216
-0.173000901937,-0.180345490575,-0.168804645538,-0.120401538908,0.927704811096,0.936390697956,1.18400001526,-0.0209570955485,0.207476897783,-6.03612932082e-07,1.22997292351e-07,9.36597734835e-06,1,-0.00482169585302,0.00675266515464,250.287368774,28.6730098724,15.7763442993
-0.184265166521,-0.192621976137,-0.17951144278,-0.128038242459,0.912169098854,0.921674132347,1.18400001526,-0.021839061752,0.222219867895,-5.55143003567e-07,9.40856139664e-08,9.98051564238e-06,1,-0.00561534706503,0.0156364999712,251.269866943,28.6887130737,13.7081661224
-0.185894012451,-0.194393783808,-0.181061372161,-0.129143744707,0.910079479218,0.919696092606,1.18400001526,-0.0219576042145,0.224201456534,-5.48397679268e-07,8.98347423117e-08,1.00823572211e-05,1,-0.00572352483869,0.0168251637369,251.411819458,28.6823406219,13.4297037125
-0.195247858763,-0.204644843936,-0.189924255013,-0.135465294123,0.894508183002,0.904989600182,1.18400001526,-0.0226774252951,0.23892555453,-4.74084515645e-07,4.80934723157e-08,1.07542728074e-05,1,-0.00657443609089,0.0271094609052,252.304428101,28.1449985504,11.0059080124
-0.196648061275,-0.206177473068,-0.19125187397,-0.136412233114,0.892413079739,0.903012931347,1.18400001526,-0.0227741748095,0.240904589687,-4.63278524876e-07,4.18174508354e-08,1.08661943159e-05,1,-0.00669098738581,0.0284855086356,252.432449341,28.0883350372,10.6790113449
-0.197498872876,-0.20711299777,-0.192056506872,-0.136986136436,0.890331029892,0.901053011417,1.18400001526,-0.0228458046913,0.242865818121,-4.44698827096e-07,3.36314514016e-08,1.08654503492e-05,1,-0.00681297900155,0.0299979448318,252.497161865,28.220369339,10.3142995834
-0.203896939754,-0.214155316353,-0.198103830218,-0.141299441457,0.874861240387,0.88647133112,1.18400001526,-0.0233787354082,0.257457233935,-3.22688606502e-07,-2.00879259893e-08,1.08582116809e-05,1,-0.00770016014576,0.0413015857339,252.922607422,29.574174881,7.61178016663
-0.204268872738,-0.214565232396,-0.198455095291,-0.141549989581,0.872811019421,0.88454324007,1.18400001526,-0.0234235879034,0.259385846607,-3.03497841969e-07,-2.86366965696e-08,1.08504527816e-05,1,-0.00782402232289,0.0428773723543,252.950714111,29.6626281738,7.23137712479
-0.206959739327,-0.217534989119,-0.200994625688,-0.143361330032,0.857580423355,0.870198249817,1.18400001526,-0.0237572845072,0.273734717601,-1.77319492423e-07,-8.47540420068e-08,1.07936584754e-05,1,-0.00872211437672,0.0546544715762,253.118453979,30.5070781708,4.41857051849
-0.20682823658,-0.217389896512,-0.200870484114,-0.143272787333,0.855579614639,0.868316113949,1.18400001526,-0.0237757135183,0.275616943691,-1.58298689712e-07,-9.28157390945e-08,1.07468194983e-05,1,-0.0088442414999,0.056221678853,253.100509644,30.6226348877,4.04101371765
-0.206082090735,-0.216566413641,-0.200166329741,-0.142770543694,0.840718448162,0.854312717915,1.18400001526,-0.0239128209651,0.28962101092,-3.34570593452e-08,-1.4591014974e-07,1.04512646431e-05,1,-0.00972779747099,0.0679346546531,252.940551758,31.6932048798,1.25368666649
-0.205532416701,-0.215960919857,-0.199647009373,-0.14240013063,0.838782787323,0.852489292622,1.18400001526,-0.0239066872746,0.291444446529,-1.6677676129e-08,-1.52624792804e-07,1.03735728771e-05,1,-0.0098450742662,0.0694354102015,252.88369751,31.8280906677,0.894751667976
-0.201935514808,-0.211994349957,-0.196250930429,-0.139977842569,0.82440674305,0.838922679424,1.18400001526,-0.023861059919,0.305011136453,9.38706037346e-08,-1.97284052206e-07,9.88896135823e-06,1,-0.0106921335682,0.080651730299,252.447311401,33.0571289062,-1.75083315372
-0.201105847955,-0.211082994938,-0.195465832949,-0.139417871833,0.822549343109,0.837168991566,1.18400001526,-0.0238334666938,0.30676504138,1.0723385202e-07,-2.02223262136e-07,9.79175911198e-06,1,-0.0108022671193,0.08204844594,252.36340332,33.2020149231,-2.08117580414
-0.195630118251,-0.205058827996,-0.190288871527,-0.135725364089,0.808754980564,0.824121415615,1.18400001526,-0.0236281659454,0.319814232411,1.96115962581e-07,-2.35724300524e-07,9.18748537515e-06,1,-0.0115967625752,0.0924872234464,251.736602783,34.5134735107,-4.51197099686
-0.194666013122,-0.20400364697,-0.189374685287,-0.135073304176,0.806985914707,0.822446644306,1.18400001526,-0.0235826801509,0.32148962129,2.05949021392e-07,-2.38946512354e-07,9.08181846171e-06,1,-0.0116985104978,0.0937781184912,251.638320923,34.6594657898,-4.81329584122
-0.18833617866,-0.197061941028,-0.183379396796,-0.130797103047,0.793847620487,0.809986054897,1.18400001526,-0.0232442580163,0.333954805523,2.7247196499e-07,-2.61633232412e-07,8.42543613544e-06,1,-0.0124318962917,0.103426009417,250.913070679,35.9841766357,-7.02676391602
-0.187354579568,-0.195991873741,-0.182446524501,-0.130131721497,0.792174100876,0.808397293091,1.18400001526,-0.023184241727,0.335544700498,2.79284648741e-07,-2.63463647343e-07,8.31972738524e-06,1,-0.0125248897821,0.104630500078,250.810806274,36.1242179871,-7.30432224274
-0.180998578668,-0.189045533538,-0.176414623857,-0.125829413533,0.779745101929,0.796576499939,1.18400001526,-0.0227377247065,0.34737392398,3.26686546259e-07,-2.77371015045e-07,7.66289304011e-06,1,-0.0131948702037,0.113632597029,250.062286377,37.41015625,-9.33960723877
-0.18007580936,-0.188043534756,-0.175535678864,-0.125202491879,0.778171718121,0.79507881403,1.18400001526,-0.0226661749184,0.34887331801,3.31280972432e-07,-2.78246062635e-07,7.56239205657e-06,1,-0.0132794091478,0.114792309701,249.962753296,37.5394859314,-9.60409164429
-0.174246430397,-0.181694239378,-0.169992893934,-0.121249049902,0.76648581028,0.783935844898,1.18400001526,-0.022133840248,0.360028995545,3.64710444956e-07,-2.86160258156e-07,6.93763286108e-06,1,-0.013888460584,0.123459741473,249.24055481,38.7542724609,-11.5401706696
-0.173396363854,-0.180774614215,-0.169181466103,-0.120670288801,0.765014946461,0.782532453537,1.18400001526,-0.0220528971404,0.361434719237,3.67819069425e-07,-2.86442343622e-07,6.84387669025e-06,1,-0.0139652341604,0.124630071223,249.144851685,38.8711128235,-11.8052015305
-0.168218553066,-0.175152733922,-0.164249330759,-0.117152392864,0.754089474678,0.772091090679,1.18400001526,-0.0214506834745,0.371893434246,3.92090555579e-07,-2.90753092713e-07,6.26126757197e-06,1,-0.0145186791196,0.133376851678,248.458908081,40.0060882568,-13.7422952652
-0.167392641306,-0.174262493849,-0.163459315896,-0.116588912904,0.752721786499,0.770783483982,1.18400001526,-0.0213618706912,0.373204053559,3.9410753061e-07,-2.90604191377e-07,6.17291698291e-06,1,-0.0145884063095,0.134610697627,248.362503052,40.1112785339,-14.0202798843
-0.16257019341,-0.169042006135,-0.158857852221,-0.113306887448,0.742561280727,0.761054754257,1.18400001526,-0.0207010935992,0.382955197514,4.11994022897e-07,-2.92501766808e-07,5.62529976378e-06,1,-0.0150918345898,0.143832236528,247.683624268,41.1771278381,-16.0495471954
-0.161678940058,-0.168084934354,-0.158003479242,-0.11269748956,0.741295993328,0.759842813015,1.18400001526,-0.0206053592265,0.384170914029,4.12949560769e-07,-2.91885640991e-07,5.53981726625e-06,1,-0.0151550685987,0.145170167089,247.578216553,41.2728500366,-16.3493213654
-0.156652122736,-0.16265937686,-0.15319879353,-0.109270513058,0.731894910336,0.750826120377,1.18400001526,-0.0198930930346,0.393215695356,4.2501372377e-07,-2.91367001637e-07,5.01308113598e-06,1,-0.0156129933894,0.155169561505,246.852890015,42.2884597778,-18.5358600616
-0.155580222607,-0.161513313651,-0.152168661356,-0.108535759151,0.730730354786,0.749708533287,1.18400001526,-0.0197912342846,0.394337914634,4.24648959552e-07,-2.90096693334e-07,4.9278150982e-06,1,-0.0156700275838,0.156640842557,246.727737427,42.3773536682,-18.8629169464
-0.149639025331,-0.155122026801,-0.146479189396,-0.10447768122,0.722074985504,0.741393446922,1.18400001526,-0.0190334133804,0.402687462752,4.29741135122e-07,-2.86275081862e-07,4.40746953245e-06,1,-0.0160853024572,0.167636886239,245.888000488,43.3618545532,-21.2480182648
-0.148256197572,-0.153651475906,-0.145146101713,-0.103526838124,0.7210085392,0.740367650986,1.18400001526,-0.0189260467887,0.403718862233,4.27580687301e-07,-2.84052987354e-07,4.32028355135e-06,1,-0.0161361955106,0.169254481792,245.731002808,43.4462966919,-21.603307724
-0.140622496605,-0.145472437143,-0.13781876862,-0.0983005538583,0.713078677654,0.732735574245,1.18400001526,-0.0181272365153,0.411392628793,4.23294125085e-07,-2.75407273875e-07,3.79518678528e-06,1,-0.0165101941675,0.181344076991,244.703735352,44.4118003845,-24.1963539124
-0.138814345002,-0.143562704325,-0.136068627238,-0.0970522537827,0.712107002735,0.731798112392,1.18400001526,-0.0180151686072,0.412336765405,4.18804319224e-07,-2.71918480621e-07,3.7053757751e-06,1,-0.0165547747165,0.183100953698,244.504150391,44.4924316406,-24.5757274628
-0.128862649202,-0.132954403758,-0.12648794055,-0.0902187302709,0.70487678051,0.724823653698,1.18400001526,-0.0171813759953,0.419360887001,4.02437990488e-07,-2.5685841365e-07,3.17313902087e-06,1,-0.0168875679374,0.196231514215,243.232391357,45.4297027588,-27.351524353
-0.126578718424,-0.130562826991,-0.124266073108,-0.0886339619756,0.703996002674,0.723970532417,1.18400001526,-0.0170655436814,0.420221835922,3.95342794945e-07,-2.51950922348e-07,3.08227981805e-06,1,-0.0169256180525,0.198107838631,242.985168457,45.5035629272,-27.7482776642
-0.114155240357,-0.117404222488,-0.11226092279,-0.0800711736083,0.69743424654,0.717623233795,1.18400001526,-0.0162037424743,0.426627372677,3.65771597899e-07,-2.2987656223e-07,2.55373879554e-06,1,-0.0172173473984,0.212131142616,241.457778931,46.3636779785,-30.6670131683
-0.111587919295,-0.114741541445,-0.109749116004,-0.078279606998,0.696639716625,0.71684974432,1.18400001526,-0.016085324809,0.42740987425,3.56825665904e-07,-2.24024617523e-07,2.46886156674e-06,1,-0.0172488093376,0.214093834162,241.179656982,46.4162101746,-31.0759506226
-0.0982361957431,-0.100698366761,-0.0967938154936,-0.0690391138196,0.69070982933,0.711094915867,1.18400001526,-0.0152042964473,0.433231752083,3.19018056416e-07,-1.98035209564e-07,1.98661587092e-06,1,-0.0175011735409,0.228762641549,239.544342041,47.0481910706,-34.1136856079
-0.0965153574944,-0.0989237427711,-0.0951045006514,-0.0678341910243,0.689995527267,0.710396111012,1.18400001526,-0.0150846131146,0.433940731861,3.12893746468e-07,-1.94074004867e-07,1.93184473574e-06,1,-0.0175269842148,0.230926513672,239.330337524,47.0236816406,-34.5854797363
-0.0904630422592,-0.0925761982799,-0.089221984148,-0.063638433814,0.684650838375,0.705196917057,1.18400001526,-0.0141941653565,0.439215626645,2.9664528256e-07,-1.82190532882e-07,1.64224115906e-06,1,-0.0177489928901,0.247098907828,238.293777466,46.9628181458,-38.1324768066
-0.0898949950933,-0.0919966697693,-0.0886607393622,-0.0632381141186,0.684006810188,0.704567909241,1.18400001526,-0.014072900638,0.439856216971,2.9602227869e-07,-1.81620833928e-07,1.6175355313e-06,1,-0.0177742801607,0.251454800367,238.062789917,46.9134216309,-39.1291160583
-0.092990681529,-0.0952721461654,-0.0916537716985,-0.065372928977,0.679172873497,0.699888050556,1.18400001526,-0.0131706856191,0.444622249833,3.3015399481e-07,-1.99959572456e-07,1.50649361785e-06,1,-0.0180043969303,0.284009873867,236.993515015,46.5029983521,-46.6228523254
-0.087170176208,-0.0894862934947,-0.0858108475804,-0.0612054020166,0.678593218327,0.699328660965,1.18400001526,-0.0130286552012,0.445199388772,2.98941898791e-07,-1.81345953365e-07,1.40132078741e-06,1,-0.0180361326784,0.29417937994,235.840255737,46.9570579529,-48.7151451111
-0.0509092994034,-0.0526257157326,-0.0499039068818,-0.0355944372714,0.67422914505,0.695166647434,1.18400001526,-0.0119719430804,0.449493454111,1.76370036797e-07,-1.06239824049e-07,7.40895245599e-07,1,-0.0183239392936,0.370184183121,227.966003418,50.0893745422,-64.4371795654
-0.0297004040331,-0.0326881185174,-0.0278099421412,-0.0198357068002,0.673730134964,0.694685935974,1.18400001526,-0.0117776952684,0.450011928527,1.01212660475e-09,-3.893027678e-09,4.51539278856e-07,1,-0.0183572340757,0.386308610439,224.535583496,51.8298187256,-66.6450195312
