"C_p_KT","C_p_L","C_p_PG","C_p_inc","Phi_u","Points:0","Points:1","Points:2","arc_length","dC_f:0","dC_f:1","dC_f:2","inclination","mu","sigma","v:0","v:1","v:2"
0.471142858267,0.379443645477,0.528019666672,0.286578029394,1.12550508976,1.11274826527,1.07700002193,0,0,4.09442463933e-06,-1.1487206848e-06,-3.07492700813e-05,1,0.0127572296187,-0.131208211184,239.207672119,6.96469116211,31.5915546417
0.455091863871,0.3683398664,0.508611142635,0.276044219732,1.12442409992,1.11147928238,1.07700002193,-0.000168968108483,0.00128018271737,3.99285636377e-06,-1.12017937681e-06,-3.00822139252e-05,1,0.0129453130066,-0.130593731999,240.942306519,6.4953122139,31.6790943146
0.396862119436,0.32809561491,0.438161700964,0.237808391452,1.12045860291,1.10682237148,1.07700002193,-0.000789052748587,0.00597819549481,3.57330554834e-06,-1.00228248812e-06,-2.73273963103e-05,1,0.0136370901018,-0.128365069628,247.247802734,4.78857183456,31.999458313
0.374518334866,0.312246531248,0.411511957645,0.223344475031,1.11918354034,1.10541808605,1.07700002193,-0.000967829662841,0.00739381506113,3.41473446497e-06,-9.57739302976e-07,-2.62384655798e-05,1,0.0137663353235,-0.127666145563,249.598999023,4.10831737518,32.1506080627
0.293491721153,0.254802882671,0.314841538668,0.170877456665,1.11450576782,1.10026478767,1.07700002193,-0.00162391108461,0.012588709382,2.76160244539e-06,-7.74271882165e-07,-2.17544602492e-05,1,0.0142423342913,-0.125131264329,258.138000488,1.65670084953,32.7005310059
0.281979590654,0.245904490352,0.301771700382,0.163783922791,1.11306893826,1.09871637821,1.07700002193,-0.00181980757043,0.0141494615388,2.70134432867e-06,-7.57377847549e-07,-2.12841005123e-05,1,0.0143540790305,-0.125113159418,259.232086182,1.33070194721,32.846534729
0.2400508672,0.213513821363,0.254154920578,0.137940332294,1.10779726505,1.09303379059,1.07700002193,-0.00253871525638,0.0198773433777,2.45150499723e-06,-6.87332374127e-07,-1.93337727978e-05,1,0.014765528962,-0.125047519803,263.222991943,0.161154955626,33.3785171509
0.229866459966,0.205262899399,0.242878317833,0.131820067763,1.10619068146,1.09133207798,1.07700002193,-0.0027550784871,0.0215927555291,2.39063683694e-06,-6.70271788294e-07,-1.88488520507e-05,1,0.0148608516902,-0.125077903271,264.146789551,-0.117307879031,33.5136871338
0.192673444748,0.175141140819,0.201689437032,0.109465166926,1.10029554367,1.08508682251,1.07700002193,-0.00354909594171,0.0278882840698,2.13707608054e-06,-5.99201484874e-07,-1.68290280271e-05,1,0.0152114685625,-0.12518812716,267.524932861,-1.11701345444,34.0070266724
0.183047473431,0.166999638081,0.191264227033,0.103806965053,1.09850907326,1.08322286606,1.07700002193,-0.00378544372506,0.0297671651005,2.06471440833e-06,-5.78870924528e-07,-1.62748929142e-05,1,0.0152890980244,-0.125020414591,268.371490479,-1.37313067913,34.0765724182
0.147808670998,0.137195035815,0.153099551797,0.0830934271216,1.09195291996,1.07638251781,1.07700002193,-0.0046527995728,0.0366622844078,1.76247374384e-06,-4.93956974879e-07,-1.39594003485e-05,1,0.0155739486217,-0.124412178993,271.473449707,-2.29529309273,34.3327255249
0.13855946064,0.129039421678,0.143287718296,0.0777681395411,1.08997666836,1.07434844971,1.07700002193,-0.00490816868842,0.0387123201274,1.67799794326e-06,-4.70182868639e-07,-1.33205930979e-05,1,0.0156318992376,-0.123990431428,272.267669678,-2.53474497795,34.3215827942
0.104618854821,0.0990983247757,0.107290357351,0.0582308918238,1.08272302151,1.06688404083,1.07700002193,-0.00584532925859,0.046235329484,1.32449508783e-06,-3.70706032982e-07,-1.06444485937e-05,1,0.015843404457,-0.122460827231,275.183227539,-3.40094399452,34.285823822
0.0958725214005,0.0910705327988,0.0981898382306,0.0532916672528,1.08054840565,1.06467318535,1.07700002193,-0.00611680699512,0.0484627904001,1.2319057987e-06,-3.44659099483e-07,-9.93436788121e-06,1,0.0158797446638,-0.12174603343,275.921417236,-3.62072730064,34.1798286438
0.0636905878782,0.0615028589964,0.0647203698754,0.0351264104247,1.07256531715,1.05656003952,1.07700002193,-0.00711308419704,0.0566368777188,8.43736472689e-07,-2.35483469169e-07,-6.95162498232e-06,1,0.0160104930401,-0.11915358156,278.636688232,-4.42101097107,33.8006286621
0.0556907951832,0.0538744479418,0.0565444268286,0.0306889899075,1.07018661499,1.0541677475,1.07700002193,-0.00739723118022,0.0590459855682,7.50489903112e-07,-2.09376437965e-07,-6.20156288278e-06,1,0.0160243529826,-0.118223011494,279.301879883,-4.61388921738,33.6175689697
0.0261572115123,0.0256655458361,0.0263832304627,0.0143192661926,1.0614528656,1.04538822174,1.07700002193,-0.00844000186771,0.0678872209582,3.58587897153e-07,-9.96934446107e-08,-3.04045215671e-06,1,0.0160708297044,-0.114847972989,281.754730225,-5.32285881042,32.959186554
0.0189926736057,0.0185874514282,0.0191783960909,0.0104089053348,1.05886757374,1.04281187057,1.07700002193,-0.00873367860913,0.0704802561214,2.69993023494e-07,-7.51531601395e-08,-2.27331702263e-06,1,0.016062092036,-0.113802447915,282.342193604,-5.48525857925,32.7269630432
-0.00756128877401,-0.00770859280601,-0.00749658932909,-0.00406870758161,1.04937362671,1.0333571434,1.07700002193,-0.00981142558157,0.0799962113782,-1.03504497417e-07,2.82427432552e-08,9.71762233348e-07,1,0.0160235278308,-0.11001047492,284.514648438,-6.09065818787,31.8903217316
-0.0139566045254,-0.01423460152,-0.0138357691467,-0.00750924181193,1.04658234119,1.03059720993,1.07700002193,-0.0101119661704,0.0827724601808,-1.85275908393e-07,5.04915824706e-08,1.74612227966e-06,1,0.0159924253821,-0.108940586448,285.031402588,-6.22288322449,31.636713028
-0.0377594642341,-0.0386014580727,-0.0373968742788,-0.020296825096,1.03633010387,1.02046883106,1.07700002193,-0.0112148979679,0.092960714057,-5.31165255779e-07,1.44525529322e-07,5.03383671457e-06,1,0.0158693678677,-0.105060234666,286.948394775,-6.72638225555,30.7223873138
-0.0435891747475,-0.0447303242981,-0.0431008785963,-0.0233926214278,1.03333675861,1.01752901077,1.07700002193,-0.0115203401074,0.0959163592041,-6.0686818415e-07,1.64608351838e-07,5.82152233619e-06,1,0.0158160421997,-0.104035384953,287.411315918,-6.83232927322,30.4707679749
-0.0653690397739,-0.0677211135626,-0.0643740743399,-0.0349384620786,1.02233994007,1.00674033165,1.07700002193,-0.0126412631944,0.106763112902,-9.28042709347e-07,2.49722830858e-07,9.17555098567e-06,1,0.0156087316573,-0.100318409503,289.133361816,-7.24851512909,29.5634212494
-0.070967502892,-0.0737766847014,-0.0697858333588,-0.0378756485879,1.01915132999,1.0036277771,1.07700002193,-0.012950158678,0.109890957567,-1.00088777799e-06,2.68460809139e-07,1.00019196907e-05,1,0.0155327683315,-0.0993781164289,289.568206787,-7.33572340012,29.3293819427
-0.0919290110469,-0.0965633839369,-0.0900058597326,-0.0488498844206,1.00743484497,0.992205440998,1.07700002193,-0.0140837533399,0.121369406891,-1.31038859763e-06,3.47979465687e-07,1.35246591526e-05,1,0.0152394743636,-0.0959678292274,291.187896729,-7.69232416153,28.4855213165
-0.0976952835917,-0.10298204422,-0.0955135375261,-0.0518391281366,1.0040602684,0.988931238651,1.07700002193,-0.0143949892372,0.124658368549,-1.38419829909e-06,3.66302344901e-07,1.44283940244e-05,1,0.0151393534616,-0.0950991436839,291.624572754,-7.77061653137,28.269071579
-0.11928049475,-0.12715382874,-0.116080030799,-0.0630014166236,0.991658747196,0.976915478706,1.07700002193,-0.0155371734872,0.13672829282,-1.69749023371e-06,4.43966285957e-07,1.82765525096e-05,1,0.0147543568164,-0.0919485464692,293.249908447,-8.10357475281,27.4886875153
-0.125591263175,-0.134398967028,-0.122032336891,-0.0662319734693,0.988110423088,0.973494291306,1.07700002193,-0.01584880054,0.140163643552,-1.77464823992e-06,4.62268900492e-07,1.92972383957e-05,1,0.014627462253,-0.0910973027349,293.715698242,-8.18282222748,27.2765254974
