"C_p_inc","Points:0","Points:1","Points:2","arc_length","inclination","mu","sigma","v:0","v:1","v:2"
-2.51290583611,65.5003051758,46.5,0,0,1,65.8819732666,0,202.320159912,-45.3971786499,-3.00122308731
-0.429665625095,65.3377075195,46.5,-0.0173308793455,0.163518675376,1,65.7691802979,0,93.8946075439,64.6834259033,-3.33089876175
-0.488334715366,65.1658706665,46.5,-0.0356464646757,0.336328873931,1,65.6201095581,0,101.36101532,58.5750350952,4.55650377274
-0.0960596948862,64.8661117554,46.5,-0.0676718205214,0.637793678212,1,65.3581008911,0,155.931777954,39.6915779114,12.4287977219
-0.138111263514,64.549331665,46.5,-0.101516798139,0.956376647218,1,65.068145752,0,160.10345459,36.053894043,13.2877759933
0.0478826202452,64.0199966431,46.5,-0.158317044377,1.48875041954,1,64.5537872314,0,156.820098877,17.165851593,14.9970569611
0.019525622949,63.4605827332,46.5,-0.218344569206,2.05137571789,1,64.0211410522,0,159.462615967,13.8508777618,15.6806917191
0.0253577996045,62.5932006836,46.5,-0.312045097351,2.92380417276,1,63.1481590271,0,159.832000732,6.25832128525,16.4957237244
0.00115344440565,61.6765289307,46.5,-0.411069482565,3.84580901629,1,62.2471618652,0,161.926101685,3.21852207184,17.0056972504
-0.0158366411924,60.4152793884,46.5,-0.54517865181,5.11416845946,1,60.9643936157,0,163.332885742,-0.291690409184,16.866979599
-0.0479791946709,59.0823707581,46.5,-0.686907589436,6.45459097071,1,59.6168479919,0,165.951416016,-2.99692988396,16.7334537506
-0.0882343351841,57.53282547,46.5,-0.829775750637,8.01070854703,1,58.0019836426,0,169.156967163,-5.59021759033,14.7539978027
-0.137380838394,55.895236969,46.5,-0.980761349201,9.65524275144,1,56.2884941101,0,173.033447266,-8.70010089874,12.7231225967
-0.181203946471,54.2527084351,46.5,-1.06216514111,11.2997872361,1,54.4967956543,0,176.341384888,-11.1070518494,6.58821773529
-0.22131614387,52.6984863281,46.5,-1.13919246197,12.8559169113,1,52.8140487671,0,179.425079346,-12.802236557,0.814461529255
-0.241063162684,51.3594818115,46.5,-1.0876326561,14.195913743,1,51.3090667725,0,180.465194702,-13.230843544,-8.10325622559
-0.262783408165,50.092464447,46.5,-1.03884494305,15.4638700683,1,49.8930702209,0,181.727203369,-13.0727081299,-16.4332256317
-0.250034660101,49.1784248352,46.5,-0.919628322124,16.3856515037,1,48.8566360474,0,179.517425537,-10.8490190506,-25.9440593719
-0.243587583303,48.3135299683,46.5,-0.806821227074,17.2578719871,1,47.8746566772,0,177.851730347,-8.57740783691,-34.8397979736
-0.185738012195,47.7675857544,46.5,-0.671673119068,17.8202954003,1,47.2550735474,0,170.350646973,-1.30815470219,-45.2732048035
-0.136264517903,47.2509918213,46.5,-0.543790996075,18.3524825188,1,46.6656074524,0,163.609222412,5.24823141098,-55.1600456238
