"C_p_inc","Points:0","Points:1","Points:2","arc_length","inclination","mu","sigma","v:0","v:1","v:2"
0.221602723002,63.0003013611,44,0,0,1,63.411151886,0,142.054229736,18.0709476471,-2.67451477051
0.191931381822,62.851688385,44,-0.015833331272,0.149454043227,1,63.2798576355,0,145.022796631,15.326210022,13.0283374786
0.190477341413,62.8438987732,44,-0.0166630689055,0.157287721596,1,63.2729415894,0,145.167373657,15.1895189285,13.8546476364
0.152178376913,62.6348114014,44,-0.0389600023627,0.3675605974,1,63.0813293457,0,148.903869629,11.5938768387,14.6516866684
0.150198444724,62.6238555908,44,-0.0401284620166,0.378578541069,1,63.0712356567,0,149.09664917,11.4051208496,14.6931667328
0.125842124224,62.332069397,44,-0.07128559798,0.672023510427,1,62.7991714478,0,151.347290039,9.32188892365,15.1780347824
0.124600559473,62.3167762756,44,-0.0729183703661,0.68740354638,1,62.7848472595,0,151.46182251,9.21275520325,15.20307827
0.102629378438,61.9141387939,44,-0.115988887846,1.09233812275,1,62.404045105,0,153.429672241,7.43529319763,15.6346788406
0.101511634886,61.8930397034,44,-0.118245981634,1.11355759719,1,62.3839988708,0,153.52961731,7.34248018265,15.6569280624
0.0800502970815,61.3460273743,44,-0.176902189851,1.66370579445,1,61.8599052429,0,155.399902344,5.68606138229,16.0893993378
0.0789486840367,61.3173599243,44,-0.179976046085,1.69253756996,1,61.8323249817,0,155.495727539,5.59956932068,16.1118011475
0.0564864948392,60.5897064209,44,-0.258371502161,2.42440194849,1,61.1262168884,0,157.404830933,3.94333291054,16.5639877319
0.0553133897483,60.551574707,44,-0.262479782104,2.4627543352,1,61.0890655518,0,157.504318237,3.85601139069,16.587688446
0.0302889961749,59.6102905273,44,-0.364303201437,3.40952987125,1,60.1633415222,0,159.587997437,2.10259819031,17.0029678345
0.0289601571858,59.560962677,44,-0.369639217854,3.45914549269,1,60.1146392822,0,159.698379517,2.00807237625,17.0251426697
-0.000661585945636,58.3862495422,44,-0.496228426695,4.64065968083,1,58.9422416687,0,162.121810913,0.0450304597616,17.3176708221
-0.00224631885067,58.3246879578,44,-0.502862274647,4.70257766385,1,58.8805503845,0,162.25100708,-0.0639526769519,17.333864212
-0.03946358338,56.9225349426,44,-0.651278197765,6.1125636085,1,57.4571647644,0,165.248748779,-2.43312501907,17.3057136536
-0.0414467342198,56.8490562439,44,-0.659055888653,6.18645279338,1,57.3822517395,0,165.407592773,-2.56767559052,17.3053722382
-0.088088914752,55.26146698,44,-0.818282544613,7.78200686607,1,55.7373313904,0,169.124984741,-5.5045800209,16.3628406525
-0.0905447900295,55.1782684326,44,-0.826626718044,7.86562279465,1,55.6507606506,0,169.319229126,-5.67263221741,16.3142871857
-0.148632392287,53.4840240479,44,-0.973086237907,9.56618576799,1,53.8546180725,0,173.84538269,-9.43840026855,13.8437404633
-0.151566967368,53.395236969,44,-0.980761349201,9.65530396313,1,53.7601280212,0,174.072479248,-9.64654827118,13.7134113312
-0.154481604695,53.3062973022,44,-0.986400902271,9.74442224902,1,53.6632766724,0,174.292282104,-9.84979343414,13.4622840881
-0.210610389709,51.60912323,44,-1.09401702881,11.4450048146,1,51.820350647,0,178.560684204,-13.4981145859,8.68932533264
-0.213049545884,51.5255317688,44,-1.096357584,11.528629037,1,51.7272987366,0,178.734298706,-13.6627569199,8.25285339355
-0.261939644814,49.9303970337,44,-1.14102196693,13.1243889595,1,49.9541702271,0,182.24899292,-16.6988868713,-0.0254798866808
-0.262765318155,49.8565330505,44,-1.13899350166,13.1982807905,1,49.8708686829,0,182.290237427,-16.7386741638,-0.56019449234
-0.281120628119,48.4470443726,44,-1.10028672218,14.6083008428,1,48.2815093994,0,183.272415161,-17.5242481232,-10.7144527435
