"C_p_inc","Phi_u","Points:0","Points:1","Points:2","arc_length","dC_f:0","dC_f:1","dC_f:2","inclination","mu","sigma","v:0","v:1","v:2"
0.136195525527,63.3959655762,63.0002708435,44,0,0,-0.0399079956114,0.0399082303047,0.373479872942,1,63.3959655762,0,150.451873779,8.91875267029,15.1234388351
0.131023943424,63.229549408,62.8213043213,44,-0.0191233512014,0.179985328945,-0.0402196794748,0.0402199178934,0.376261025667,1,63.229549408,0,150.887115479,8.62883377075,15.211350441
0.0880630165339,62.1357154846,61.6507644653,44,-0.144200891256,1.35718877161,-0.0377206355333,0.0377208553255,0.3516946733,1,62.1357154846,0,154.619110107,5.65592861176,15.9944877625
0.0757847204804,61.732673645,61.23828125,44,-0.188682839274,1.77206350768,-0.0341958850622,0.0341960825026,0.317263633013,1,61.732673645,0,155.645904541,4.88046216965,16.0790176392
-0.0129801053554,59.0732078552,58.5404129028,44,-0.479619860649,4.48557377467,0.0195307265967,-0.0195308383554,-0.214330688119,1,59.0732078552,0,163.080535889,-1.4376488924,16.8427257538
-0.030890269205,58.3725891113,57.8580780029,44,-0.546079039574,5.17113758504,0.024613481015,-0.0246136467904,-0.346752911806,1,58.3725891113,0,164.51739502,-2.24158143997,15.9724874496
-0.14803597331,53.7234420776,53.3952217102,44,-0.98075979948,9.65511279154,0.0767724663019,-0.0767732709646,-1.8702801466,1,53.7234420776,0,173.762237549,-10.0245380402,10.4414615631
-0.224580615759,48.791053772,48.9152908325,44,-1.07333385944,14.1360000503,-0.10230024159,0.102299630642,-2.08556509018,1,48.791053772,0,178.793411255,-14.0160169601,-8.73718070984
-0.237197905779,48.0458679199,48.230342865,44,-1.08748757839,14.8210942379,-0.117627695203,0.117627084255,-2.1107904911,1,48.0458679199,0,179.655853271,-14.2851009369,-11.6518239975
-0.0841830894351,45.0022201538,45.5458374023,44,-0.715073108673,17.531308642,-0.0116763878614,0.011676155962,-0.767688453197,1,45.0022201538,0,160.623748779,4.90759038925,-39.513168335
-0.0631589964032,44.5345726013,45.1353988647,44,-0.658133924007,17.9456778782,-0.00191412121058,0.00191393285058,-0.660722494125,1,44.5345726013,0,157.906402588,8.15085601807,-43.6305732727
0.115876249969,43.5110778809,44.1505699158,44,-0.0872791185975,19.083993857,0.178447142243,-0.178447082639,-0.051639534533,1,43.5110778809,0,137.911697388,28.2296466827,-5.65893363953
0.138153329492,43.3534812927,44,44,0,19.2580310487,0.190863132477,-0.190863072872,9.64036033224e-08,1,43.3534812927,0,135.212539673,31.1881370544,3.01028444483e-06
0.115876242518,43.5110778809,44.1505699158,44,0.0872791185975,19.4320682403,0.178447127342,-0.178447082639,0.0516397319734,1,43.5110778809,0,137.911697388,28.2296466827,5.65893983841
-0.0631590634584,44.5345726013,45.1353988647,44,0.658133924007,20.5703842191,-0.00191422156058,0.00191403133795,0.660722732544,1,44.5345726013,0,157.906402588,8.15085029602,43.6305809021
-0.0841831564903,45.0022201538,45.5458374023,44,0.715073108673,20.9847534553,-0.0116764837876,0.0116762500256,0.767688691616,1,45.0022201538,0,160.623748779,4.90758466721,39.5131759644
-0.237197935581,48.0458679199,48.230342865,44,1.08748757839,23.6949678594,-0.117627725005,0.117627114058,2.11079072952,1,48.0458679199,0,179.655853271,-14.2851037979,11.6518239975
-0.224580645561,48.791053772,48.9152908325,44,1.07333385944,24.3800620471,-0.102300271392,0.102299660444,2.0855653286,1,48.791053772,0,178.793411255,-14.0160188675,8.73718070984
-0.148035943508,53.7234420776,53.3952217102,44,0.98075979948,28.8609493058,0.076772429049,-0.0767732337117,1.87027990818,1,53.7234420776,0,173.762237549,-10.0245380402,-10.4414615631
-0.0308902096003,58.3725891113,57.8580780029,44,0.546079039574,33.3449245123,0.0246134214103,-0.0246135890484,0.346752375364,1,58.3725891113,0,164.51739502,-2.241574049,-15.9724874496
-0.0129800653085,59.0732078552,58.5404129028,44,0.479619860649,34.0304883227,0.0195306763053,-0.0195307899266,0.214330226183,1,59.0732078552,0,163.080535889,-1.43764162064,-16.8427276611
0.0757848247886,61.732673645,61.23828125,44,0.188682839274,36.7439985897,-0.0341959185898,0.0341961197555,-0.317263960838,1,61.732673645,0,155.645904541,4.88049125671,-16.0790138245
0.088063031435,62.1357154846,61.6507644653,44,0.144200891256,37.1588733258,-0.0377206541598,0.0377208739519,-0.351694852114,1,62.1357154846,0,154.619110107,5.65595149994,-15.9944839478
0.131023392081,63.229549408,62.8213043213,44,0.0191233512014,38.3360767684,-0.0402195565403,0.0402197949588,-0.376259863377,1,63.229549408,0,150.887161255,8.62884521484,-15.2113552094
0.136195525527,63.3959655762,63.0002708435,44,0,38.5160620974,-0.0399079956114,0.0399082303047,0.373479872942,1,63.3959655762,0,150.451873779,8.91875267029,15.1234388351
