"C_p_inc","Points:0","Points:1","Points:2","arc_length","inclination","mu","sigma","v:0","v:1","v:2"
0.214974179864,63.0003013611,44,0,0,1,63.4151496887,0,142.618545532,18.2855854034,-2.71825742722
0.168916121125,62.6663513184,44,-0.035595074296,0.335841689416,1,63.1164894104,0,147.183624268,14.2914209366,14.1581268311
0.168863639235,62.6658706665,44,-0.0356464646757,0.336325080746,1,63.1160545349,0,147.188674927,14.2867450714,14.1829576492
0.111887998879,62.0502166748,44,-0.101421833038,0.955482763875,1,62.5416412354,0,152.531280518,9.51384449005,15.3137426376
0.1118125543,62.0493278503,44,-0.101516798139,0.956376647143,1,62.5408058167,0,152.538284302,9.50721931458,15.3152723312
0.0652689635754,60.9621505737,44,-0.218176141381,2.04979506346,1,61.4992980957,0,156.622146606,5.8366727829,16.235578537
0.065206669271,60.9605827332,44,-0.218344569206,2.0513719249,1,61.4977874756,0,156.627563477,5.83179712296,16.2368106842
0.013477742672,59.1791000366,44,-0.410791635513,3.84321914813,1,59.7459602356,0,160.957458496,1.88428139687,17.0456867218
0.0134033700451,59.1765289307,44,-0.411069482565,3.84580522331,1,59.7434158325,0,160.963638306,1.87884175777,17.0468177795
-0.056215301156,56.5861091614,44,-0.686509907246,6.45082768169,1,57.1186523438,0,166.596664429,-2.95431375504,16.7915649414
-0.0563174709678,56.5823707581,44,-0.686907589436,6.45458717773,1,57.1148452759,0,166.604858398,-2.96155762672,16.791217804
-0.154251381755,53.3998336792,44,-0.980337679386,9.65062276514,1,53.7675590515,0,174.260635376,-9.58160686493,12.8688049316
-0.154388546944,53.395236969,44,-0.980761349201,9.65523895847,1,53.7627067566,0,174.271286011,-9.59156990051,12.8630990982
-0.154506415129,53.3906288147,44,-0.9809897542,9.65985276978,1,53.7576408386,0,174.279983521,-9.5997800827,12.845703125
-0.238162711263,50.1984863281,44,-1.13919246197,12.8559131183,1,50.2579040527,0,180.511825562,-14.9677829742,0.855886876583
-0.238202258945,50.1947288513,44,-1.13904774189,12.859673381,1,50.2536773682,0,180.513473511,-14.9694166183,0.830510437489
-0.270150125027,47.592464447,44,-1.03884494305,15.4638662753,1,47.3255462646,0,182.003982544,-16.1656837463,-16.6546764374
-0.270099639893,47.5899009705,44,-1.03851044178,15.4664514839,1,47.3226509094,0,181.996765137,-16.158662796,-16.6814727783
-0.23812776804,45.8135299683,44,-0.806821227074,17.2578681941,1,45.3130989075,0,177.199615479,-11.5472803116,-35.2217330933
-0.237959429622,45.81199646,44,-0.806442022324,17.2594478915,1,45.3113670349,0,177.178222656,-11.5260362625,-35.2509803772
-0.122279159725,44.7509918213,44,-0.543790996075,18.3524787259,1,44.1110458374,0,162.403839111,3.00599789619,-55.5045585632
-0.121863342822,44.7501869202,44,-0.54340416193,18.3533717581,1,44.1101455688,0,162.351150513,3.058604002,-55.5085983276
0.165564924479,44.1930465698,44,-0.275451660156,18.9715981836,1,43.48387146,0,125.884757996,39.3830528259,-58.317401886
0.165854513645,44.1927680969,44,-0.27505454421,18.9720832075,1,43.4835777283,0,125.847923279,39.4200057983,-58.2332229614
0.365677118301,44,44,0,19.3079619676,1,43.2798728943,0,100.390548706,65.0072174072,-2.92276799883e-05
0.165854841471,44.1927680969,44,0.27505454421,19.6438407277,1,43.4835777283,0,125.847900391,39.4200210571,58.2331924438
0.165565252304,44.1930465698,44,0.275451660156,19.6443257517,1,43.48387146,0,125.884735107,39.3830680847,58.3173713684
-0.121863000095,44.7501869202,44,0.54340416193,20.2625521772,1,44.1101455688,0,162.351135254,3.0586180687,55.5085868835
-0.122278824449,44.7509918213,44,0.543790996075,20.2634452093,1,44.1110458374,0,162.403823853,3.00601196289,55.5045471191
-0.237959131598,45.81199646,44,0.806442022324,21.3564760437,1,45.3113670349,0,177.178192139,-11.5260305405,35.2509765625
-0.238127470016,45.8135299683,44,0.806821227074,21.3580557411,1,45.3130989075,0,177.199584961,-11.5472745895,35.2217292786
-0.270099341869,47.5899009705,44,1.03851044178,23.1494724513,1,47.3226509094,0,181.996749878,-16.1586666107,16.681470871
-0.270149827003,47.592464447,44,1.03884494305,23.1520576599,1,47.3255462646,0,182.003967285,-16.165687561,16.65467453
-0.238201886415,50.1947288513,44,1.13904774189,25.7562505542,1,50.2536735535,0,180.513442993,-14.9694337845,-0.830510020256
-0.238162338734,50.1984863281,44,1.13919246197,25.7600108169,1,50.257900238,0,180.511795044,-14.9678001404,-0.855886459351
-0.154506072402,53.3906288147,44,0.9809897542,28.9560711654,1,53.7576370239,0,174.279953003,-9.5998249054,-12.8457040787
