"C_p_inc","Points:0","Points:1","Points:2","arc_length","inclination","mu","sigma","v:0","v:1","v:2"
-1.63969826698,31.0003013611,12,0,0,1,30.9126319885,0,109.232421875,51.2156791687,33.1668128967
-1.8360131979,30.9668464661,12,-0.0035644271411,0.033644243811,1,30.8478031158,0,144.925964355,15.5365886688,35.0523910522
-2.56511449814,30.8439006805,12,-0.0166630689055,0.157285824979,1,30.6084976196,0,277.21395874,-116.669654846,41.9808235168
-2.27750945091,30.796831131,12,-0.0216825939715,0.204622260499,1,30.5375900269,0,266.991363525,-106.434761047,39.808052063
-1.20467364788,30.6238574982,12,-0.0401284620166,0.378576644452,1,30.2760887146,0,229.10055542,-68.471534729,31.7518692017
-1.10902035236,30.5581684113,12,-0.0471426099539,0.444639148271,1,30.1882209778,0,224.701553345,-64.0600738525,30.8208656311
-0.752610087395,30.3167762756,12,-0.0729183703661,0.687403546328,1,29.8643512726,0,208.400817871,-47.6851997375,27.3678016663
-0.705673575401,30.2261333466,12,-0.0826144814491,0.778563598773,1,29.7511634827,0,205.927307129,-45.1976699829,26.8488254547
-0.530950367451,29.8930397034,12,-0.118245981634,1.11355759713,1,29.3341064453,0,196.766204834,-35.9518318176,24.9230117798
-0.502884328365,29.7698955536,12,-0.131450772285,1.23740770057,1,29.1872253418,0,195.153289795,-34.3224029541,24.5934371948
-0.398506224155,29.3173599243,12,-0.179976046085,1.6925375699,1,28.6461257935,0,189.184371948,-28.251531601,23.3691749573
-0.380126178265,29.1535491943,12,-0.197624564171,1.85729625844,1,28.45703125,0,188.061645508,-27.1089076996,23.1466655731
-0.311836212873,28.5515766144,12,-0.262479782104,2.46275243878,1,27.7605113983,0,183.91116333,-22.8329086304,22.3182849884
-0.299377113581,28.3396720886,12,-0.285402446985,2.67589318242,1,27.5216655731,0,183.117630005,-22.0153579712,22.1452274323
-0.253113716841,27.560962677,12,-0.369639217854,3.45914549255,1,26.6419467926,0,180.187103271,-18.9299163818,21.4990139008
-0.244749680161,27.2965087891,12,-0.3981372118,3.7251304442,1,26.348991394,0,179.642730713,-18.3569965363,21.3305568695
-0.213639855385,26.3246879578,12,-0.502862274647,4.70257766371,1,25.2700195312,0,177.63053894,-16.1582279205,20.6998882294
-0.208473727107,26.0090332031,12,-0.536273956299,5.01999578638,1,24.9245090485,0,177.299957275,-15.7951974869,20.4741458893
-0.189034625888,24.8490581512,12,-0.659055888653,6.18645089648,1,23.6520690918,0,176.064575195,-14.3497505188,19.6300678253
-0.186072736979,24.4916572571,12,-0.694901287556,6.54564484378,1,23.2637329102,0,175.9009552,-14.1524429321,19.2016983032
-0.174427777529,23.1782684326,12,-0.826626718044,7.86562279559,1,21.8338527679,0,175.254394531,-13.3001337051,17.6101665497
-0.172280415893,22.7968578339,12,-0.859597921371,8.24845584679,1,21.4216709137,0,175.168502808,-13.1647644043,16.8500499725
-0.162946939468,21.395236969,12,-0.980761349201,9.65530396406,1,19.9046134949,0,174.756988525,-12.4910058975,14.037361145
-0.14874394238,19.9911937714,12,-1.0697902441,11.0621669442,1,18.3953151703,0,173.987472534,-11.799905777,9.68326568604
-0.145317271352,19.60912323,12,-1.09401702881,11.4450048155,1,17.9849700928,0,173.811416626,-11.6240301132,8.49774265289
-0.116768665612,18.2894954681,12,-1.13096702099,12.7651497817,1,16.5807952881,0,171.843795776,-9.71185874939,1.94739985466
-0.109358251095,17.9303970337,12,-1.14102196693,13.1243889605,1,16.1987171173,0,171.337768555,-9.20212173462,0.158836305141
-0.0553289167583,16.7643508911,12,-1.10900044441,14.2908747017,1,14.9853830338,0,167.032226562,-5.0075802803,-6.93596935272
-0.0408509261906,16.4470462799,12,-1.10028672218,14.6082989371,1,14.6549634933,0,165.883499146,-3.86595392227,-8.87620639801
0.0304291844368,15.4726495743,12,-1.02295446396,15.5857595338,1,13.6784725189,0,159.605758667,2.28654360771,-14.2322406769
0.0497472919524,15.2074947357,12,-1.00191068649,15.8517481219,1,13.4123716354,0,157.911605835,3.96748042107,-15.6993789673
0.12748657167,14.4304666519,12,-0.902893722057,16.6350596833,1,12.6695308685,0,150.210494995,11.557138443,-19.6097068787
0.148677513003,14.2190198898,12,-0.875949025154,16.8482163156,1,12.4669981003,0,148.121078491,13.6315011978,-20.6832675934
0.232634887099,13.623717308,12,-0.765907466412,17.4536040497,1,11.930431366,0,138.43081665,23.2364234924,-23.1540412903
0.255614161491,13.461722374,12,-0.735962748528,17.6183433734,1,11.7840795517,0,135.79335022,25.8596515656,-23.836183548
0.343502730131,13.0211105347,12,-0.622182369232,18.0734090474,1,11.4187049866,0,123.229225159,38.3662109375,-23.226234436
0.367636024952,12.9012098312,12,-0.591220200062,18.1972429467,1,11.3190097809,0,119.804191589,41.7789382935,-23.0701808929
0.443393230438,12.5854616165,12,-0.478801488876,18.532406939,1,11.0899448395,0,103.19808197,58.3514022827,-15.7332420349
0.464308977127,12.4995393753,12,-0.448209911585,18.6236126194,1,11.0274076462,0,98.6676635742,62.8715362549,-13.7473058701
0.46163547039,12.2854480743,12,-0.334450483322,18.8660508438,1,10.9096269608,0,78.9610443115,82.5638198853,10.4029159546
0.461282789707,12.227189064,12,-0.303494066,18.9320236568,1,10.8774223328,0,73.5781936646,87.9378509521,16.9664669037
