"C_p_inc","Phi_u","Points:0","Points:1","Points:2","arc_length","dC_f:0","dC_f:1","dC_f:2","inclination","mu","sigma","v:0","v:1","v:2"
0.114265397191,26.2258682251,26.9900493622,7.98999977112,0,0,-0.0507618375123,0.0507621504366,0.475056499243,1,-0.691699326038,-0.0329550020397,152.363845825,9.15124893188,15.3028774261
0.098322995007,25.6826858521,26.4148693085,7.98999977112,-0.0614605695009,0.578454402516,-0.0468312241137,0.0468315184116,0.437344789505,1,-0.65674495697,-0.0331605449319,153.751998901,7.71491670609,15.637345314
0.0762108787894,24.9506454468,25.6405563354,7.98999977112,-0.144199222326,1.35717531842,-0.0422634929419,0.0422637537122,0.393785148859,1,-0.610491275787,-0.0334372781217,155.66506958,5.74380207062,16.0966529846
0.0437897443771,23.6446533203,24.3148765564,7.98999977112,-0.287159770727,2.69054120781,-0.0141779752448,0.0141780618578,0.117521725595,1,-0.583895564079,-0.0314599238336,158.407577515,3.02747058868,16.3410511017
-0.00249253795482,21.8837566376,22.5302410126,7.98999977112,-0.479614257812,4.48552386897,0.0141552016139,-0.0141552919522,-0.161731168628,1,-0.550853908062,-0.0287979971617,162.289047241,-0.568727254868,16.6808280945
-0.0333171933889,19.6398525238,20.3372859955,7.98999977112,-0.69320756197,6.68885630112,0.0308868680149,-0.0308871529996,-0.620657265186,1,-0.592047989368,-0.0103583279997,164.904510498,-3.03654026985,13.8979578018
-0.0763523504138,16.6071147919,17.3851127625,7.98999977112,-0.980748355389,9.65499967353,0.0453087612987,-0.0453092269599,-1.03560769558,1,-0.659482061863,0.0144653432071,168.542755127,-5.91157245636,10.1099119186
-0.067456446588,13.4893569946,14.4216403961,7.98999977112,-1.04198598862,12.6191046841,0.0236850026995,-0.0236853919923,-0.970651686192,1,-0.817240893841,0.080826304853,167.627120972,-4.99178361893,-1.16490197182
-0.0625653341413,11.1843976974,12.2202920914,7.98999977112,-1.08747494221,14.8209229336,0.00282183662057,-0.00282215536572,-0.896589517593,1,-0.923431813717,0.130120977759,167.089172363,-4.23624181747,-9.50904750824
0.0855717137456,9.36462879181,10.4444952011,7.98999977112,-0.8411231637,16.6137262675,0.16237410903,-0.162374287844,-0.217346847057,1,-0.990215063095,0.259539753199,148.96723938,13.8453655243,-19.3534374237
0.198100984097,8.02001571655,9.12538433075,7.98999977112,-0.658126235008,17.9454699982,0.356495469809,-0.356495469809,0.542207479477,1,-1.03266239166,0.355675458908,135.063262939,27.9467010498,-26.0498409271
0.127825856209,7.52146291733,8.47392368317,7.98999977112,-0.280506491661,18.698462459,0.262277781963,-0.262277781963,0.893614411354,1,-0.909159600735,0.408119499683,133.792236328,29.7927455902,6.9661989212
0.0601981468499,7.1632399559,7.98999977112,7.98999977112,0,19.2578069365,0.114930383861,-0.114930383861,1.29219925404,1,-0.805302917957,0.447076380253,133.641860962,30.1117229462,32.2531890869
-0.143833562732,7.8081741333,8.47392368317,7.98999977112,0.280506491661,19.817151414,-0.272552937269,0.272552639246,2.23728752136,1,-0.663535952568,0.353346973658,153.284591675,10.8060245514,44.199344635
-0.395189553499,8.64969062805,9.12538433075,7.98999977112,0.658126235008,20.5701438747,-0.594270884991,0.594270467758,3.01625370979,1,-0.499386936426,0.227167621255,178.083862305,-12.8802490234,60.1046066284
-0.403275549412,10.2893629074,10.4444952011,7.98999977112,0.8411231637,21.9018876054,-0.39271736145,0.392716437578,4.06895303726,1,-0.188686102629,0.123970657587,183.620605469,-18.1586914062,39.4770812988
-0.436687260866,12.4746904373,12.2202920914,7.98999977112,1.08747494221,23.6946909393,-0.241239652038,0.241238221526,5.03322315216,1,0.207571357489,-0.0149541106075,192.321762085,-25.4581661224,13.401304245
-0.35534620285,15.0220365524,14.4216403961,7.98999977112,1.04198598862,25.8965091888,-0.0184943210334,0.0184927992523,4.25710630417,1,0.562813043594,-0.0645407363772,187.457962036,-20.5849304199,2.7914390564
-0.269507050514,18.4650630951,17.3851127625,7.98999977112,0.980748355389,28.8606141994,0.166573062539,-0.166574731469,3.69342088699,1,1.05481016636,-0.131294742227,182.32182312,-15.0935535431,-11.1577272415
-0.166423246264,21.6728782654,20.3372859955,7.98999977112,0.69320756197,31.8267575718,0.150649368763,-0.150650635362,2.60011720657,1,1.33944034576,-0.155656009912,174.646469116,-9.36869335175,-14.9421730042
-0.0886587202549,24.035118103,22.5302410126,7.98999977112,0.479614257812,34.0300900039,0.128045633435,-0.128046438098,1.30826926231,1,1.53025627136,-0.173752188683,168.924423218,-4.10617542267,-17.700345993
-0.00759289832786,25.842634201,24.3148765564,7.98999977112,0.287159770727,35.8250726651,0.0555608645082,-0.0555612109601,0.574908733368,1,1.57202494144,-0.176335439086,162.421554565,1.64704072475,-16.8893642426
0.048990149051,27.1777000427,25.6405563354,7.98999977112,0.144199222326,37.1584385545,-0.0178221855313,0.01782229729,-0.167010232806,1,1.59544217587,-0.178254365921,157.85748291,6.08992385864,-16.2964057922
0.0843992009759,27.9125156403,26.4148693085,7.98999977112,0.0614605695009,37.9371594704,-0.0338324382901,0.0338326506317,-0.316638618708,1,1.56408369541,-0.177986219525,154.826248169,8.99368667603,-15.6165618896
0.114265397191,26.2258682251,26.9900493622,7.98999977112,0,38.5156138729,-0.0507618375123,0.0507621504366,0.475056499243,1,-0.691699326038,-0.0329550020397,152.363845825,9.15124893188,15.3028774261
