"C_p_inc","Points:0","Points:1","Points:2","arc_length","inclination","mu","sigma","v:0","v:1","v:2"
-0.135660365224,43.9903030396,24.9899997711,0,0,1,43.6790885925,0,131.25958252,29.1901836395,13.8128566742
-0.194799765944,43.9353218079,24.9899997711,-0.00586385373026,0.0552930431308,1,43.602230072,0,138.32850647,22.1461162567,15.0788536072
-0.778783023357,43.3932189941,24.9899997711,-0.0636830478907,0.600470555375,1,42.8407058716,0,208.787185669,-48.1959190369,27.4704380035
-0.739708840847,43.2603797913,24.9899997711,-0.077924080193,0.734070932707,1,42.6825256348,0,206.705093384,-46.0947914124,27.0352840424
-0.344952940941,41.9505844116,24.9899997711,-0.218344569206,2.05137190449,1,41.1186943054,0,185.766540527,-25.0535984039,22.6667537689
-0.332921236753,41.6758766174,24.9899997711,-0.247976049781,2.32767318358,1,40.8126525879,0,185.018890381,-24.2928352356,22.40873909
-0.210516646504,38.9672088623,24.9899997711,-0.540150463581,5.05205327743,1,37.7913322449,0,177.430877686,-16.609292984,19.8200435638
-0.205197587609,38.5453033447,24.9899997711,-0.580721378326,5.47590497895,1,37.3331260681,0,177.111526489,-16.293176651,19.0894756317
-0.151300817728,34.3852386475,24.9899997711,-0.980761349201,9.65515972876,1,32.8137321472,0,173.879150391,-12.9986524582,11.854054451
-0.0528177134693,30.2097606659,24.9899997711,-1.10452473164,13.8324715138,1,28.3937702179,0,166.424545288,-5.52374649048,-3.8494181633
-0.0429955236614,29.7862949371,24.9899997711,-1.11707651615,14.256123223,1,27.9453887939,0,165.68031311,-4.78077602386,-5.44108819962
0.166101843119,27.0781803131,24.9899997711,-0.835389137268,16.978848438,1,25.2760868073,0,144.363876343,16.4888343811,-19.4892425537
0.187245890498,26.8035316467,24.9899997711,-0.806821227074,17.2549788699,1,25.0051631927,0,142.210357666,18.63139534,-20.9196014404
0.365940451622,25.538433075,24.9899997711,-0.448423087597,18.5698642728,1,23.9754371643,0,97.8803634644,62.9041442871,3.52468585968
0.384235084057,25.4101314545,24.9899997711,-0.412075400352,18.703215164,1,23.8708114624,0,93.3907852173,67.3848953247,5.98093366623
-0.165154382586,25.0286846161,24.9899997711,-0.0379433780909,19.2375151365,1,23.8132076263,0,109.037345886,51.6741638184,88.2045593262
-0.220314979553,24.9899997711,24.9899997711,0,19.2917020092,1,23.8071899414,0,110.601051331,50.1043891907,96.5215530396
-0.281521230936,25.0286846161,24.9899997711,0.0379433780909,19.3458888819,1,23.8812885284,0,117.296821594,43.4002151489,98.1531829834
-0.887014806271,25.4101314545,24.9899997711,0.412075400352,19.8801888543,1,24.6137809753,0,183.585464478,-22.9426860809,114.068763733
-0.872276365757,25.538433075,24.9899997711,0.448423087597,20.0135397455,1,24.7927494049,0,185.350204468,-24.7162036896,108.030593872
-0.724059760571,26.8035316467,24.9899997711,0.806821227074,21.3284251484,1,26.5598564148,0,202.713912964,-42.1629524231,48.2550964355
-0.694132447243,27.0781803131,24.9899997711,0.835389137268,21.6045555804,1,26.8976726532,0,201.479293823,-40.9401626587,44.6755142212
-0.39712497592,29.7862949371,24.9899997711,1.11707651615,24.3272807953,1,30.2317943573,0,189.241668701,-28.8068885803,9.30157375336
-0.369943022728,30.2097606659,24.9899997711,1.10452473164,24.7509325046,1,30.7004699707,0,187.446685791,-27.0223865509,7.47583913803
-0.10038677603,34.3852386475,24.9899997711,0.980761349201,28.9282442896,1,35.3249511719,0,169.668563843,-9.33565139771,-10.5476036072
0.123163096607,38.5453033447,24.9899997711,0.580721378326,33.1074990394,1,39.4187927246,0,150.805480957,9.49155521393,-13.599937439
0.145753607154,38.9672088623,24.9899997711,0.540150463581,33.5313507409,1,39.8338165283,0,148.898880005,11.3897075653,-13.9105930328
0.318433940411,41.6758766174,24.9899997711,0.247976049781,36.2557308348,1,42.1646232605,0,129.093322754,31.2156200409,-10.4518728256
0.335845291615,41.9505844116,24.9899997711,0.218344569206,36.5320321139,1,42.401096344,0,127.101036072,33.2085456848,-10.1047067642
0.450808018446,43.2603797913,24.9899997711,0.077924080193,37.8493330856,1,43.3343544006,0,95.0812149048,65.2856369019,-3.20388579369
0.462524086237,43.3932189941,24.9899997711,0.0636830478907,37.982933463,1,43.4292564392,0,91.8719329834,68.5042266846,-2.51176714897
-0.0819151252508,43.9353218079,24.9899997711,0.00586385373026,38.5281109752,1,43.6558074951,0,127.678543091,32.7598953247,12.3231058121
-0.135660365224,43.9903030396,24.9899997711,0,38.5834040183,1,43.6790885925,0,131.25958252,29.1901836395,13.8128566742
