"Area","BL_Thickness","BL_streamline_length","Cp","Mach_Number","Normalized_Vorticity","Points:0","Points:1","Points:2","Separation_marker","Transition_marker","Velocity","Vx","Vy","Vz","X","Y","Z","arc_length","skin_friction_coeff."
0.000624568550847,0,0,0.166354209185,0.612857758999,52.6118583679,0.154807388783,0.238999992609,0.0174894127995,0,0,208.550964355,185.590057373,30.7306003571,70.5372695923,0.154807388783,0.238999992609,0.0174894127995,0,0
0.000619319500402,0,0.00644722022116,-0.276230633259,0.788120448589,46.2013931274,0.180016711354,0.238999992609,0.0226418301463,0,0,268.19152832,263.984863281,3.75381398201,46.0937004089,0.180016711354,0.238999992609,0.0226418301463,0.0257304751033,0
0.000618138234131,2.01522220777e-06,0.0258375070989,-0.274141341448,0.787474513054,39.8581008911,0.205560445786,0.238999992609,0.025998018682,0,0,267.971710205,265.968414307,2.01586174965,32.39012146,0.205560445786,0.238999992609,0.025998018682,0.0514937507138,2.06230615731e-05
0.000617569196038,4.88553359901e-06,0.0517100729048,-0.271146833897,0.786549329758,33.5261116028,0.231192350388,0.238999992609,0.0286021418869,0,0,267.656921387,266.420288086,2.06922221184,25.4421024323,0.231192350388,0.238999992609,0.0286021418869,0.0772576011868,2.95658246614e-05
0.000617225945462,6.40703774479e-06,0.0775883793831,-0.272275298834,0.786898434162,27.178440094,0.256874918938,0.238999992609,0.0306509137154,0,0,267.775695801,266.983276367,2.20584225655,20.3403358459,0.256874918938,0.238999992609,0.0306509137154,0.103021758331,1.61543757713e-05
0.000617006386165,7.61398359828e-06,0.103475987911,-0.273848295212,0.787384748459,20.8160972595,0.282587617636,0.238999992609,0.032279767096,0,0,267.941192627,267.42086792,2.39766335487,16.4154376984,0.282587617636,0.238999992609,0.032279767096,0.128785997844,1.35708360176e-05
0.000616856152192,8.62654815137e-06,0.129373580217,-0.276364415884,0.788161933422,14.4376859665,0.308319240808,0.238999992609,0.0335759073496,0,0,268.205657959,267.863708496,2.56051826477,13.1995983124,0.308319240808,0.238999992609,0.0335759073496,0.154550244595,1.20454969874e-05
0.000616744335275,9.52390291786e-06,0.155278503895,-0.279945969582,0.789266884327,8.0399055481,0.33406367898,0.238999992609,0.0345862172544,0,0,268.581665039,268.365966797,2.65824604034,10.3183851242,0.33406367898,0.238999992609,0.0345862172544,0.180314499346,1.09562106445e-05
0.000616654520854,1.03283755379e-05,0.181188300252,-0.284159958363,0.790565013885,1.61980438232,0.359817266464,0.238999992609,0.0353272631764,0,0,269.0234375,268.900543213,2.72953915596,7.50557279587,0.359817266464,0.238999992609,0.0353272631764,0.206078746227,1.01821397038e-05
0.00061658048071,1.10562759801e-05,0.20710298419,-0.287908375263,0.791718184948,-4.82346916199,0.385577261448,0.238999992609,0.0357970446348,0,0,269.41583252,269.357116699,2.82960128784,4.59078264236,0.385577261448,0.238999992609,0.0357970446348,0.231843024524,9.5924060588e-06
