"Area","BL_Thickness","BL_streamline_length","Cp","Mach_Number","Normalized_Vorticity","Points:0","Points:1","Points:2","Separation_marker","Transition_marker","Velocity","Vx","Vy","Vz","X","Y","Z","arc_length","skin_friction_coeff."
0.000347467197571,0,0.00525140669197,-0.216809526086,0.74067312479,-25.3862247467,0.56448674202,0.957000017166,0.0124573959038,0,0,252.045562744,228.257064819,27.0044307709,81.0439529419,0.56448674202,0.957000017166,0.0124573959038,0,0
0.000441140029579,2.13830844586e-06,0.0184495337307,-0.618414521217,0.88990688324,-30.9341144562,0.582442939281,0.957000017166,0.0161273702979,0,0,302.828704834,297.950286865,4.04320716858,52.6995429993,0.582442939281,0.957000017166,0.0161273702979,0.0183274038576,3.11502080876e-05
0.000440298666945,3.74157320948e-06,0.0369160026312,-0.43898114562,0.839996755123,-35.8225975037,0.600637257099,0.957000017166,0.0185179244727,0,0,285.844665527,283.756744385,2.78635787964,34.091003418,0.600637257099,0.957000017166,0.0185179244727,0.0366780973081,5.34754399268e-05
0.000439893337898,4.31777471022e-06,0.0553807243705,-0.398306459188,0.828073084354,-40.6070098877,0.618894457817,0.957000017166,0.0203727930784,0,0,281.78717041,280.531097412,3.29470682144,26.1853637695,0.618894457817,0.957000017166,0.0203727930784,0.0550292802563,2.95625995932e-05
0.000439648807514,6.04968045081e-06,0.073864929378,-0.377573162317,0.821914613247,-45.3590316772,0.637187600136,0.957000017166,0.0218320991844,0,0,279.691436768,278.897491455,3.7209072113,20.5970001221,0.637187600136,0.957000017166,0.0218320991844,0.073380537167,1.3775043044e-05
0.000439492432633,7.14038969818e-06,0.0923654660583,-0.362283051014,0.817342221737,-50.0904350281,0.655502319336,0.957000017166,0.0229922998697,0,0,278.135498047,277.617095947,4.0805606842,16.3742332458,0.655502319336,0.957000017166,0.0229922998697,0.0917319677655,1.23958279801e-05
0.000439385417849,8.04215233075e-06,0.110879145563,-0.350979834795,0.813945412636,-54.8084526062,0.673830509186,0.957000017166,0.0239155180752,0,0,276.979614258,276.637634277,4.34546995163,12.9623165131,0.673830509186,0.957000017166,0.0239155180752,0.110083394822,1.12519646791e-05
0.000439305760665,8.85030658537e-06,0.129402548075,-0.342837095261,0.811489343643,-59.5194778442,0.692167818546,0.957000017166,0.0246351454407,0,0,276.143798828,275.923583984,4.53573799133,9.94490337372,0.692167818546,0.957000017166,0.0246351454407,0.128434819239,1.03206120912e-05
0.000439241819549,9.57974771154e-06,0.147932931781,-0.336596101522,0.809601604939,-64.2280807495,0.710511624813,0.957000017166,0.0251629780978,0,0,275.501434326,275.36819458,4.66322040558,7.03887891769,0.710511624813,0.957000017166,0.0251629780978,0.146786217978,9.66292282101e-06
0.000439189054305,1.02438707472e-05,0.166468396783,-0.330663383007,0.807802677155,-68.9363327026,0.728860020638,0.957000017166,0.0254975948483,0,0,274.889251709,274.813690186,4.75796937943,4.07852602005,0.728860020638,0.957000017166,0.0254975948483,0.165137664725,9.1522015282e-06
