"C_p_inc","Points:0","Points:1","Points:2","arc_length","inclination","mu","sigma","v:0","v:1","v:2"
0.148127064109,51.0003013611,32,0,0,1,51.4422721863,0,149.087753296,14.0993328094,-2.88670539856
0.130528464913,50.7352485657,32,-0.0282696504146,0.266556105706,1,51.1972923279,0,150.703018188,12.5259780884,5.12157249451
0.109244085848,50.4032173157,32,-0.0636830478907,0.600470555375,1,50.8898468018,0,152.646331787,10.59678936,15.1914920807
0.0774514600635,49.7628135681,32,-0.13233910501,1.24454400931,1,50.2703781128,0,155.439956665,7.87110137939,15.8230733871
0.0379092432559,48.9605827332,32,-0.218344569206,2.05137190449,1,49.4931526184,0,158.904922485,4.43603563309,16.6129226685
-0.000194236810785,47.6362266541,32,-0.361197978258,3.38341023754,1,48.1645965576,0,162.000564575,1.42354893684,16.836517334
-0.0473677441478,45.9772071838,32,-0.540150463581,5.05205327743,1,46.498500824,0,165.822662354,-2.36021924019,17.1102523804
-0.0976369604468,43.9432182312,32,-0.735742807388,7.09542485999,1,44.358707428,0,169.751113892,-6.26564073563,14.5686016083
-0.16009914875,41.395236969,32,-0.980761349201,9.65515972875,1,41.6769599915,0,174.625656128,-11.1241607666,11.3709421158
-0.207256034017,38.8378181458,32,-1.05656456947,12.2137017287,1,38.8606185913,0,177.852539062,-14.322763443,0.875884771347
-0.245139569044,36.796295166,32,-1.11707651615,14.2561213165,1,36.6124763489,0,180.44921875,-16.8914833069,-7.49049520493
-0.231166318059,35.1376152039,32,-0.944547176361,15.9237500491,1,34.7430038452,0,177.627212524,-14.0668077469,-22.8763179779
-0.220187485218,33.8135299683,32,-0.806821227074,17.2549788605,1,33.2504920959,0,175.385467529,-11.8392763138,-35.1495933533
-0.0649475380778,33.0386772156,32,-0.587307691574,18.0603253578,1,32.3795585632,0,156.17805481,7.36796474457,-46.1498756409
0.0588150396943,32.4201316833,32,-0.412075400352,18.7032133195,1,31.6842422485,0,140.854171753,22.6811141968,-54.9265937805
0.186645761132,32.1865005493,32,-0.182925090194,19.0304645554,1,31.4382076263,0,125.093269348,38.4491386414,-24.3737621307
0.28851094842,32,32,0,19.2917001646,1,31.2417831421,0,112.523986816,51.0325813293,5.23451089975e-05
0.186645433307,32.1865005493,32,0.182925090194,19.5529357739,1,31.4382076263,0,125.093292236,38.4491157532,24.3738498688
0.0588142983615,32.4201316833,32,0.412075400352,19.8801870098,1,31.6842422485,0,140.854217529,22.6810626984,54.9266586304
-0.0649482384324,33.0386772156,32,0.587307691574,20.5230749715,1,32.3795623779,0,156.178100586,7.36791753769,46.1499176025
-0.22018815577,33.8135299683,32,0.806821227074,21.3284214688,1,33.2504959106,0,175.385513306,-11.8393192291,35.1496086121
-0.231166899204,35.1376152039,32,0.944547176361,22.6596502801,1,34.7430038452,0,177.627258301,-14.0668458939,22.8763275146
-0.245140045881,36.796295166,32,1.11707651615,24.3272790128,1,36.6124763489,0,180.449249268,-16.8915176392,7.49049806595
-0.20725646615,38.8378181458,32,1.05656456947,26.3696986005,1,38.860622406,0,177.85256958,-14.3227939606,-0.875884413719
-0.16009953618,41.395236969,32,0.980761349201,28.9282406005,1,41.6769638062,0,174.625686646,-11.1241893768,-11.3709459305
-0.0976372361183,43.9432182312,32,0.735742807388,31.4879754693,1,44.358707428,0,169.75112915,-6.26566505432,-14.5686044693
-0.0473679304123,45.9772071838,32,0.540150463581,33.5313470519,1,46.4985046387,0,165.822677612,-2.36023807526,-17.1102561951
-0.000193988889805,47.6362266541,32,0.361197978258,35.1999900917,1,48.1645965576,0,162.000534058,1.42356479168,-16.8365135193
0.0379098057747,48.9605827332,32,0.218344569206,36.5320284248,1,49.4931564331,0,158.90486145,4.43607759476,-16.6129131317
0.0774574205279,49.7628135681,32,0.13233910501,37.33885632,1,50.2703819275,0,155.439376831,7.87166118622,-15.8229522705
0.109253928065,50.4032173157,32,0.0636830478907,37.9829297739,1,50.8898506165,0,152.645401001,10.5977230072,-15.1912927628
0.130532577634,50.7352485657,32,0.0282696504146,38.3168442236,1,51.1972923279,0,150.70262146,12.5263700485,-8.3364610672
0.148127064109,51.0003013611,32,0,38.5834003293,1,51.4422721863,0,149.087753296,14.0993328094,-2.88670539856
