"C_p_inc","Phi_u","Points:0","Points:1","Points:2","arc_length","dC_f:0","dC_f:1","dC_f:2","inclination","mu","sigma","v:0","v:1","v:2"
0.170134082437,44.4321632385,43.9901542664,24.9899997711,0,0,-0.00558979995549,0.00558983767405,0.0524500645697,1,0.442007064819,-0.105383515358,146.936340332,16.2626876831,13.9263687134
0.149696305394,44.2483062744,43.7882423401,24.9899997711,-0.0215184111148,0.203055332328,-0.00538499467075,0.00538502819836,0.0505008473992,1,0.460063517094,-0.105443812907,148.887023926,14.312461853,14.3509235382
0.141804650426,44.1773300171,43.710308075,24.9899997711,-0.0298241749406,0.28143093692,-0.00530156726018,0.00530160032213,0.0497075095773,1,0.46702092886,-0.105466902256,149.639877319,13.5597162247,14.5147609711
0.111263476312,43.9217224121,43.4396591187,24.9899997711,-0.058715172112,0.553617540674,-0.00509024458006,0.00509027671069,0.0476610101759,1,0.48206359148,-0.105606921017,152.499481201,10.703827858,15.1451044083
0.0994664132595,43.8230438232,43.3351898193,24.9899997711,-0.0698666349053,0.658680329624,-0.00500749703497,0.00500752869993,0.0468601509929,1,0.487852543592,-0.105660870671,153.603561401,9.6009979248,15.3884859085
0.0805966258049,43.4787597656,42.9767074585,24.9899997711,-0.108215495944,1.01920805141,-0.00489301839843,0.00489304959774,0.0457089953125,1,0.502055883408,-0.105846256018,155.277908325,7.93158388138,15.7743272781
0.073309391737,43.3458518982,42.8383369446,24.9899997711,-0.123017542064,1.15836803018,-0.00484715681523,0.00484718754888,0.0452491007745,1,0.507514774799,-0.10591789335,155.924224854,7.28695726395,15.9233045578
0.0561419911683,42.8908004761,42.370967865,24.9899997711,-0.17315582931,1.62841877681,-0.00438549369574,0.00438551977277,0.0408289581537,1,0.519832193851,-0.106230385602,157.399124146,5.818400383,16.2882003784
0.0495132729411,42.7151260376,42.1905708313,24.9899997711,-0.192508414388,1.8098508917,-0.00420518871397,0.00420521385968,0.039103474468,1,0.524555981159,-0.106350935996,157.96836853,5.25138950348,16.4290561676
0.0320810005069,42.1264419556,41.5936546326,24.9899997711,-0.256898730993,2.41022998958,-0.00308662094176,0.00308664049953,0.0286354795098,1,0.532784879208,-0.106639742851,159.425933838,3.80167365074,16.7884044647
0.0253508649766,41.8991775513,41.3632545471,24.9899997711,-0.281752347946,2.64196669719,-0.00265231751837,0.00265233428217,0.024571666494,1,0.535922467709,-0.106751225889,159.988418579,3.24204349518,16.9271125793
0.00621885526925,41.1570854187,40.620552063,24.9899997711,-0.36204329133,3.38899655972,-0.00050425255904,0.000504255876876,0.00464615039527,1,0.536537110806,-0.106687657535,161.551727295,1.68808341026,17.2526378632
-0.00116718467325,40.8706054688,40.3338813782,24.9899997711,-0.393034309149,3.67733754661,0.000327760761138,-0.000327763002133,-0.0030717223417,1,0.536726951599,-0.106663122773,162.154998779,1.08835935593,17.3782596588
-0.0234730504453,39.9640045166,39.4392433167,24.9899997711,-0.489377111197,4.57714819149,0.00384377804585,-0.00384380412288,-0.0362818613648,1,0.524761974812,-0.105732895434,163.941238403,-0.687174022198,17.6010437012
