"C_p_inc","Phi_u","Points:0","Points:1","Points:2","arc_length","dC_f:0","dC_f:1","dC_f:2","inclination","mu","sigma","v:0","v:1","v:2"
0.164923399687,23.4275188446,23.0000247955,4,0,0,-0.00222351402044,0.00222352775745,0.0208635888994,1,0.427495330572,-0.105383679271,147.507171631,15.1593856812,14.1048107147
0.160580098629,23.3895454407,22.9584712982,4,-0.0044284616597,0.0417888072543,-0.00219192286022,0.00219193613157,0.0205647312105,1,0.431073367596,-0.105396039784,147.917617798,14.747543335,14.194272995
0.135481089354,23.1716442108,22.7201805115,4,-0.0298239719123,0.281429018796,-0.002026084112,0.00202609645203,0.0189964789897,1,0.451463192701,-0.105466879904,150.283737183,12.3652887344,14.7108335495
0.12898132205,23.1188240051,22.6644821167,4,-0.035769701004,0.337443863926,-0.001997403102,0.00199741474353,0.0187219996005,1,0.454342335463,-0.105495743454,150.885040283,11.7703762054,14.8427419662
0.091304436326,22.8156871796,22.3450641632,4,-0.0698661655188,0.658676486655,-0.00184086128138,0.00184087350499,0.0172266736627,1,0.47062253952,-0.105660967529,154.359375,8.34273815155,15.603726387
0.0872165113688,22.744512558,22.2712898254,4,-0.0777583122253,0.732871762062,-0.00181625469122,0.00181626691483,0.016989979893,1,0.473221898079,-0.105699107051,154.717544556,7.99519586563,15.6850767136
0.0633076429367,22.3359546661,21.8482170105,4,-0.123016707599,1.15835845879,-0.00167213985696,0.00167215138208,0.0156099908054,1,0.487738221884,-0.105917870998,156.805084229,5.99006175995,16.1565933228
0.0595123246312,22.2418212891,21.7520313263,4,-0.133335098624,1.25509601633,-0.00160768895876,0.00160770025104,0.0150006478652,1,0.48978921771,-0.105982147157,157.126907349,5.68604373932,16.233959198
0.0370776355267,21.7013339996,21.2004547119,4,-0.192507117987,1.8098374781,-0.00124632113148,0.00124632939696,0.011591819115,1,0.500881493092,-0.106350846589,159.022140503,3.93681335449,16.683807373
0.0331335142255,21.5794563293,21.0776081085,4,-0.205758571625,1.93339673105,-0.00110928248614,0.00110928982031,0.0103148678318,1,0.501847624779,-0.106410302222,159.347595215,3.64143419266,16.7603149414
0.00955040566623,20.8793716431,20.3731422424,4,-0.281750410795,2.64194942218,-0.000354517716914,0.000354519899702,0.00328815123066,1,0.506228387356,-0.106751270592,161.286270142,1.96154010296,17.2055492401
0.0051329927519,20.7255573273,20.2202949524,4,-0.298274189234,2.7956872813,-0.000106383769889,0.000106384315586,0.000985634978861,1,0.505260884762,-0.106738187373,161.642684937,1.65522956848,17.274805069
-0.0214389953762,19.8415126801,19.3437747955,4,-0.393031656742,3.67731450583,0.00124309770763,-0.00124310422689,-0.0115376403555,1,0.497735977173,-0.106663189828,163.779418945,-0.0411005653441,17.6754283905
-0.0266185272485,19.6533164978,19.1596603394,4,-0.412858903408,3.86249348056,0.00163225014694,-0.00163225887809,-0.0152287157252,1,0.493656247854,-0.10647174716,164.189682007,-0.372902005911,17.7218265533
-0.0574935004115,18.5709648132,18.1038303375,4,-0.526560306549,4.92442803685,0.0037073942367,-0.00370741519146,-0.0349308103323,1,0.467133164406,-0.105373881757,166.629577637,-2.1415309906,17.9821910858
-0.0636505186558,18.3490257263,17.8904876709,4,-0.549055039883,5.13895334172,0.00421862211078,-0.00421864632517,-0.0401980318129,1,0.458537697792,-0.104778416455,167.110839844,-2.51460337639,17.9653568268
-0.0994690954685,17.0720443726,16.6670475006,4,-0.678053557873,6.3691754631,0.00686352606863,-0.00686356937513,-0.0675473734736,1,0.404996037483,-0.101363606751,169.908737183,-4.45076799393,17.8499412537
-0.106499545276,16.8212566376,16.4306335449,4,-0.701555252075,6.60675468794,0.00734562193975,-0.00734566897154,-0.0740083456039,1,0.390623033047,-0.0999573916197,170.454940796,-4.87226486206,17.6861553192
-0.146308988333,15.378367424,15.074889183,4,-0.836328625679,7.96918143349,0.00973850674927,-0.00973857007921,-0.106591083109,1,0.303477734327,-0.0918933600187,173.55291748,-7.05806875229,16.7192783356
