"C_p_inc","Points:0","Points:1","Points:2","arc_length","dC_f:0","dC_f:1","dC_f:2","inclination","mu","sigma","v:0","v:1","v:2"
0.178747966886,36.9801101685,17.9799995422,0,0,0.00555939646438,-0.00555942812935,-0.0521643199027,1,-1.52940237522,0.00376075832173,146.291122437,14.9229030609,14.0005178452
0.16677545011,36.8437690735,17.9799995422,-0.0145303951576,0.137113188867,0.00550733041018,-0.00550736160949,-0.0516555160284,1,-1.51589143276,0.00371971423738,147.43737793,13.7544441223,14.2530736923
0.15416277945,36.7002677917,17.9799995422,-0.0298241060227,0.2814271364,0.00544823938981,-0.00544827245176,-0.0510805994272,1,-1.50171339512,0.00367663684301,148.641784668,12.529583931,14.5181417465
0.137163728476,36.5175056458,17.9799995422,-0.0493328757584,0.465227555621,0.00556769175455,-0.00556772574782,-0.0521490126848,1,-1.48897540569,0.00358074554242,150.241851807,10.93105793,14.8731088638
0.119301237166,36.3251495361,17.9799995422,-0.0698664784431,0.658676519813,0.00568975694478,-0.00568979280069,-0.0532412976027,1,-1.47559928894,0.00347969355062,151.919174194,9.25630950928,15.2452192307
0.110309250653,36.0830802917,17.9799995422,-0.0957617014647,0.902126887757,0.00601286347955,-0.00601290119812,-0.0561909303069,1,-1.46160292625,0.00335225928575,152.728424072,8.44806861877,15.4369621277
0.10086389631,35.8282966614,17.9799995422,-0.123017258942,1.15836420689,0.00634042080492,-0.00634045898914,-0.0591813102365,1,-1.44689702988,0.00321800867096,153.576660156,7.60225391388,15.6379356384
0.0934508740902,35.5127029419,17.9799995422,-0.156873360276,1.47576873014,0.0066533787176,-0.00665341736749,-0.0619663372636,1,-1.43149638176,0.00300322775729,154.227752686,6.95165920258,15.8098888397
0.0856571123004,35.1805343628,17.9799995422,-0.192507982254,1.80984325958,0.00697041722015,-0.00697045773268,-0.0647878870368,1,-1.41530847549,0.0027772875037,154.910903931,6.27088117599,15.9902610779
0.0787708461285,34.7774620056,17.9799995422,-0.235987797379,2.21525393957,0.00715829059482,-0.00715833296999,-0.0664073973894,1,-1.39879703522,0.00257893605158,155.504974365,5.67685461044,16.1484127045
0.0715194419026,34.3532180786,17.9799995422,-0.281751692295,2.6419590411,0.00734790880233,-0.00734795117751,-0.0680418461561,1,-1.38143754005,0.00237007671967,156.129333496,5.05501890182,16.3144817352
0.0645043775439,33.8517036438,17.9799995422,-0.335968494415,3.14639554846,0.00725182704628,-0.00725186755881,-0.0671784952283,1,-1.36467993259,0.00241369288415,156.728439331,4.45579147339,16.4368934631
0.0571005009115,33.3238449097,17.9799995422,-0.393033415079,3.6773298649,0.00715206889436,-0.00715210847557,-0.0662816539407,1,-1.34706425667,0.00245963246562,157.359619141,3.82780694962,16.5654907227
0.0493801347911,32.7197380066,17.9799995422,-0.458089321852,4.28492958622,0.00658201705664,-0.00658205337822,-0.06130938977,1,-1.33163714409,0.00309870019555,158.017745972,3.17028641701,16.605381012
0.041210051626,32.0838928223,17.9799995422,-0.52656275034,4.92445105485,0.00599878933281,-0.00599882332608,-0.0562177523971,1,-1.31543707848,0.00377137353644,158.712966919,2.48002624512,16.6472587585
0.0322895012796,31.3838863373,17.9799995422,-0.600371003151,5.62833793298,0.00482083903626,-0.00482086651027,-0.0456923320889,1,-1.30374407768,0.00575776444748,159.480438232,1.715467453,16.4876556396
0.022823119536,30.6471042633,17.9799995422,-0.67805659771,6.3692042341,0.00361715606414,-0.00361717725173,-0.0349222458899,1,-1.2915122509,0.00784851144999,160.293319702,0.911227464676,16.3195781708
0.0130293006077,29.8713970184,17.9799995422,-0.755169034004,7.14873489904,0.00206089671701,-0.00206090928987,-0.0195712260902,1,-1.28644096851,0.0125314909965,161.15826416,0.0538741834462,15.7207546234
0.0026018046774,29.05493927,17.9799995422,-0.836332380772,7.96921691822,0.00047082171659,-0.000470824423246,-0.00384340272285,1,-1.28125023842,0.0174604654312,162.077026367,-0.849801123142,15.0899934769
