"C_p_2nd","C_p_ise","C_p_lin","C_p_sln","Phi_u","Points:0","Points:1","Points:2","arc_length","centroid:0","centroid:1","centroid:2","dC_f:0","dC_f:1","dC_f:2","inclination","mu","normals:0","normals:1","normals:2","sigma","v:0","v:1","v:2"
-0.00886286981404,-0.00884627178311,-0.0078803403303,-0.0089122550562,0.216297999024,0.218830764294,0,0.0216991435736,0.236434702967,0.218830764294,3.51504822902e-05,0.0212060865015,-1.49036036845e-08,5.30479349337e-09,4.63951664642e-07,1,-0.0754763558507,-0.0323271937668,5.16573572895e-06,0.987167477608,0,697.183837891,-0.113130293787,21.9289264679
-0.0121041052043,-0.012088470161,-0.0115297073498,-0.0122060086578,0.232018694282,0.234461545944,0,0.0221624840051,0.252072350468,0.234461545944,2.85566402454e-05,0.0216597989202,-1.6954309956e-08,4.95416196955e-09,6.47077001759e-07,1,-0.0805967003107,-0.0262675620615,4.10775328419e-06,0.987343072891,0,698.45098877,-0.109250031412,17.7169113159
-0.0147853009403,-0.0147734293714,-0.014541069977,-0.0149451456964,0.247761264443,0.250092297792,0,0.0225308407098,0.26770744209,0.250092327595,2.20882157009e-05,0.0220204871148,-1.63381823626e-08,3.91813381739e-09,8.03624175205e-07,1,-0.0856951549649,-0.0203206129372,3.12427687277e-06,0.98748010397,0,699.496582031,-0.105958484113,13.640789032
-0.0170629508793,-0.0170555897057,-0.0170759242028,-0.0172827895731,0.263520419598,0.265723079443,0,0.0228057969362,0.283340641888,0.265723079443,1.57133908942e-05,0.0222897082567,-1.35534028445e-08,3.76730691087e-09,9.38961534303e-07,1,-0.0907770171762,-0.0144573375583,2.19792127609e-06,0.987580895424,0,700.376708984,-0.103848196566,9.66710853577
-0.0192782934755,-0.0192746333778,-0.0194854848087,-0.019564088434,0.279296338558,0.281353861094,0,0.022988487035,0.298972491128,0.281353831291,9.40290465223e-06,0.022468585521,-9.18548437312e-09,3.53185924951e-09,1.06952234091e-06,1,-0.0958421230316,-0.00865183118731,1.30385160446e-06,0.987647294998,0,701.213378906,-0.10222748667,5.76459884644
-0.0214787516743,-0.0214771106839,-0.021821314469,-0.0218368954957,0.295089066029,0.296984612942,0,0.0230796504766,0.314603508821,0.296984612942,3.13005875796e-06,0.0225578453392,-3.30619553957e-09,3.38520078635e-09,1.19637297757e-06,1,-0.100890427828,-0.00288021937013,4.32133674622e-07,0.987680196762,0,702.024475098,-0.101100996137,1.91434240341
-0.0237709656358,-0.0237688347697,-0.0241957921535,-0.0242111440748,0.310899466276,0.312615394592,0,0.0230796504766,0.330234290472,0.312615394592,-3.13005875796e-06,0.0225578453392,4.05024236372e-09,3.33241234607e-09,1.32394404773e-06,1,-0.105921052396,0.00288021937013,-4.32133674622e-07,0.987680196762,0,702.848937988,-0.100320607424,-1.90028548241
-0.0260614939034,-0.0260555911809,-0.0265130400658,-0.0265896189958,0.326729297638,0.328246146441,0,0.022988487035,0.345865308165,0.328246146441,-9.40290465223e-06,0.022468585521,1.28338903949e-08,2.77795675352e-09,1.44550358527e-06,1,-0.1109322384,0.00865183118731,-1.30385160446e-06,0.987647294998,0,703.653564453,-0.0999970659614,-5.69526720047
-0.0280574727803,-0.0280438940972,-0.0284665990621,-0.0286657717079,0.342577904463,0.343876928091,0,0.0228057969362,0.361497157405,0.343876928091,-1.57133908942e-05,0.0222897082567,2.27224123961e-08,1.74461456393e-09,1.54339682013e-06,1,-0.115924648941,0.0144573375583,-2.19792127609e-06,0.987580895424,0,704.331848145,-0.10036188364,-9.49140357971
-0.0296864062548,-0.0296607688069,-0.0299761518836,-0.030360661447,0.358442306519,0.359507679939,0,0.0225308407098,0.377130327406,0.359507679939,-2.20882157009e-05,0.0220204871148,3.32821343818e-08,8.86515749698e-10,1.61265404586e-06,1,-0.120901294053,0.0203206129372,-3.12427687277e-06,0.98748010397,0,704.856018066,-0.101371645927,-13.3120708466
-0.0310176219791,-0.0309751555324,-0.0311080515385,-0.0317435711622,0.374320596457,0.37513846159,0,0.0221624840051,0.392765448821,0.37513846159,-2.85566402454e-05,0.0216597989202,4.41344809587e-08,-4.41957581643e-12,1.65654546436e-06,1,-0.12586401403,0.0262675620615,-4.10775328419e-06,0.987343072891,0,705.249023438,-0.102948106825,-17.1808624268
-0.0321902707219,-0.0321256294847,-0.0320020802319,-0.0329585075378,0.390210926533,0.39076924324,0,0.0216991435736,0.408403096322,0.39076924324,-3.51504822902e-05,0.0212060865015,5.51353132039e-08,-5.23977916611e-10,1.68206361195e-06,1,-0.13081471622,0.0323271937668,-5.16573572895e-06,0.987167477608,0,705.559448242,-0.104939699173,-21.1187648773
-0.0334731638432,-0.033379778266,-0.0329345017672,-0.0342868715525,0.406113773584,0.406399995089,0,0.0211387388408,0.424043890957,0.406399995089,-4.19074967795e-05,0.0206572934985,6.65266242095e-08,-7.5730594018e-10,1.70242435615e-06,1,-0.135752901435,0.0385330021381,-6.32057572147e-06,0.986949920654,0,705.883239746,-0.107419930398,-25.1414146423
-0.0348162315786,-0.0346866585314,-0.0338439233601,-0.0356754139066,0.422031730413,0.422030776739,0,0.0204786024988,0.439688606198,0.422030776739,-4.88722398586e-05,0.0200107842684,7.80642821496e-08,-1.52597101621e-09,1.71372255409e-06,1,-0.140675961971,0.0449248105288,-7.61697674534e-06,0.986685872078,0,706.198974609,-0.111001573503,-29.2782058716
-0.03592973575,-0.0357565879822,-0.0344109199941,-0.0368178412318,0.437964618206,0.437661528587,0,0.0197153538465,0.455337981644,0.437661528587,-5.60991647944e-05,0.0192632172257,8.88776412467e-08,-2.6031681255e-09,1.70068494754e-06,1,-0.145584091544,0.0515514425933,-9.09467507881e-06,0.986369371414,0,706.395874023,-0.116049848497,-33.5785522461
-0.0366251580417,-0.0364015623927,-0.0344158783555,-0.0375135168433,0.453910470009,0.453292310238,0,0.0188447348773,0.470992990823,0.453292310238,-6.36575059616e-05,0.0184103660285,9.80799086392e-08,-3.82892073603e-09,1.65489609572e-06,1,-0.150479257107,0.0584746226668,-1.08256936073e-05,0.985992074013,0,706.397583008,-0.12287068367,-38.1036109924
-0.0368827916682,-0.0366020947695,-0.0338110662997,-0.0377403311431,0.469866216183,0.468923062086,0,0.0178613532335,0.486654645998,0.468923091888,-7.16377981007e-05,0.0174468811601,1.05141765516e-07,-4.86194551286e-09,1.57712906912e-06,1,-0.1553645432,0.0657750219107,-1.29093723444e-05,0.985542476177,0,706.18762207,-0.131508827209,-42.9224433899
-0.037238676101,-0.0368892028928,-0.0331330671906,-0.0380620658398,0.485829889774,0.484553843737,0,0.0167583134025,0.502324299212,0.484553843737,-8.01628120826e-05,0.0163658894598,1.11244659706e-07,-4.88581042291e-09,1.49083143697e-06,1,-0.160241901875,0.0735620334744,-1.55046582222e-05,0.985004246235,0,705.952148438,-0.140756443143,-48.0808143616
-0.0371011868119,-0.0366768352687,-0.0316951870918,-0.0378557145596,0.501807808876,0.500184595585,0,0.0155266430229,0.518003502485,0.500184595585,-8.94071054063e-05,0.015158415772,1.14171527343e-07,-7.06723568555e-09,1.37375968734e-06,1,-0.165105029941,0.0819906294346,-1.88673529919e-05,0.984353244305,0,705.452880859,-0.158581897616,-53.751537323
-0.0360840521753,-0.0355833433568,-0.0290003828704,-0.0367164835334,0.517789006233,0.515815377235,0,0.0141543662176,0.533694406813,0.515815377235,-9.96316666715e-05,0.0138123966753,1.12450422307e-07,-7.65390240076e-09,1.21482753457e-06,1,-0.169964835048,0.0912922620773,-2.3444494218e-05,0.983551859856,0,704.517211914,-0.179412677884,-60.1542434692
-0.0352442897856,-0.0346523821354,-0.0260414592922,-0.0357545241714,0.533774733543,0.531446158886,0,0.0126249082386,0.549399838253,0.531446158886,-0.000111255561933,0.0123109668493,1.08974802515e-07,-7.69224328678e-09,1.0544658835e-06,1,-0.174820110202,0.101837232709,-3.01127638522e-05,0.982537448406,0,703.489807129,-0.207567214966,-67.4841537476
-0.0326326936483,-0.0319831594825,-0.0204604752362,-0.0329593531787,0.549773514271,0.547076940536,0,0.0109140910208,0.565123967182,0.547076940536,-0.00012501879246,0.0106290988624,9.74995657543e-08,-1.06411377487e-08,8.43624150093e-07,1,-0.179662391543,0.114277198911,-4.0781993448e-05,0.981194615364,0,701.551940918,-0.269172340631,-76.5126495361
-0.0283541344106,-0.0277059618384,-0.0117853982374,-0.0284739155322,0.565758883953,0.562707662582,0,0.00898378528655,0.580873429138,0.562707662582,-0.000142434539157,0.00872598681599,7.89612428775e-08,-9.51609280264e-09,6.0115951328e-07,1,-0.184518039227,0.129937514663,-6.05558343523e-05,0.979275107384,0,698.539733887,-0.355844348669,-88.3502960205
-0.018912486732,-0.0186888165772,0.00547796674073,-0.0190559849143,0.581749796867,0.578338444233,0,0.00676574045792,0.596660799339,0.578338444233,-0.00016754140961,0.00652242638171,4.71707046756e-08,-1.17172058722e-08,3.15932652484e-07,1,-0.189368128777,0.152324303985,-0.00010871142149,0.976068973541,0,692.545532227,-0.61787635088,-106.794898987
0.0351050421596,0.0226849317551,0.0864685550332,0.0242510754615,0.597692668438,0.593969225883,0,0.00410420680419,0.612516558431,0.591885149479,-0.000278763851384,0.00416900310665,-6.28728855645e-08,-6.01118976817e-09,-2.09923243233e-07,1,-0.194266304374,0.199923887849,-0.0308536030352,0.966830134392,0,664.42364502,3.75366163254,-162.412887573
0.104893542826,0.0741328299046,0.188902527094,0.0781304165721,0.613196253777,0.609600007534,0,0,0.62867718492,0.599179506302,0,0,-1.929396376e-07,1.38555836861e-14,1.56319405255e-14,1,-0.199603736401,0.251035004854,0,0,0,628.856140137,-2.67028804046e-06,-1.90734863281e-06
0.0351050458848,0.0226849336177,0.0864685624838,0.0242510791868,0.597692668438,0.593969225883,0,-0.00410420680419,0.644837811408,0.591885149479,0.000278763851384,-0.00416900310665,-6.28728997754e-08,6.01118488319e-09,2.09923285865e-07,1,-0.194266304374,0.199923887849,0.0308536030352,-0.966830134392,0,664.42364502,-3.75366401672,162.412872314
-0.0189125034958,-0.018688833341,0.00547794811428,-0.0190560016781,0.581749796867,0.578338444233,0,-0.00676574045792,0.660693570501,0.578338444233,0.00016754140961,-0.00652242638171,4.71707473082e-08,1.17172112013e-08,-3.15932965123e-07,1,-0.189368128777,0.152324303985,0.00010871142149,-0.976068973541,0,692.545532227,0.617906272411,106.794883728
-0.0283541530371,-0.0277059786022,-0.0117854168639,-0.0284739341587,0.565758883953,0.562707662582,0,-0.00898378528655,0.676480940702,0.562707662582,0.000142434539157,-0.00872598681599,7.89612855101e-08,9.51611145439e-09,-6.01159797498e-07,1,-0.184518039227,0.129937514663,6.05558343523e-05,-0.979275107384,0,698.539733887,0.355847984552,88.3503036499
-0.0326326712966,-0.0319831371307,-0.0204604510218,-0.032959330827,0.549773514271,0.547076940536,0,-0.0109140910208,0.692230402658,0.547076940536,0.00012501879246,-0.0106290988624,9.74994947001e-08,1.06411599532e-08,-8.43623524815e-07,1,-0.179662391543,0.114277198911,4.0781993448e-05,-0.981194615364,0,701.551940918,0.269112914801,76.5126647949
-0.0352442711592,-0.0346523597836,-0.0260414369404,-0.0357545018196,0.533774733543,0.531446158886,0,-0.0126249082386,0.707954531586,0.531446158886,0.000111255561933,-0.0123109668493,1.08974745672e-07,7.69222641139e-09,-1.05446520138e-06,1,-0.174820110202,0.101837232709,3.01127638522e-05,-0.982537448406,0,703.489746094,0.207511901855,67.484161377
-0.0360840670764,-0.035583358258,-0.0290003996342,-0.0367165021598,0.517789006233,0.515815377235,0,-0.0141543662176,0.723659963026,0.515815377235,9.96316666715e-05,-0.0138123966753,1.12450472045e-07,7.65389529533e-09,-1.21482821669e-06,1,-0.169964835048,0.0912922620773,2.3444494218e-05,-0.983551859856,0,704.517211914,0.17939440906,60.1542434692
-0.0371011942625,-0.0366768464446,-0.0316951982677,-0.0378557220101,0.501807808876,0.500184595585,0,-0.0155266430229,0.739350867355,0.500184595585,8.94071054063e-05,-0.015158415772,1.14171555765e-07,7.06723346511e-09,-1.3737600284e-06,1,-0.165105029941,0.0819906294346,1.88673529919e-05,-0.984353244305,0,705.452880859,0.158568382263,53.7515449524
-0.0372386947274,-0.0368892215192,-0.0331330858171,-0.0380620881915,0.485829889774,0.484553843737,0,-0.0167583134025,0.755030070627,0.484553843737,8.01628120826e-05,-0.0163658894598,1.11244709444e-07,4.88569673607e-09,-1.49083211909e-06,1,-0.160241901875,0.0735620334744,1.55046582222e-05,-0.985004246235,0,705.952148438,0.140776470304,48.0808105469
-0.0368827842176,-0.0366020873189,-0.0338110551238,-0.0377403199673,0.469866216183,0.468923062086,0,-0.0178613532335,0.770699723842,0.468923091888,7.16377981007e-05,-0.0174468811601,1.05141737095e-07,4.86209694728e-09,-1.57712861437e-06,1,-0.1553645432,0.0657750219107,1.29093723444e-05,-0.985542476177,0,706.187561035,0.131510257721,42.9224472046
-0.0366251431406,-0.0364015512168,-0.0344158671796,-0.0375135019422,0.453910470009,0.453292310238,0,-0.0188447348773,0.786361379016,0.453292310238,6.36575059616e-05,-0.0184103660285,9.80798731121e-08,3.82883058592e-09,-1.65489552728e-06,1,-0.150479257107,0.0584746226668,1.08256936073e-05,-0.985992074013,0,706.397583008,0.122853197157,38.1036109924
-0.0359297282994,-0.0357565768063,-0.0344109088182,-0.036817830056,0.437964618206,0.437661528587,0,-0.0197153538465,0.802016388195,0.437661528587,5.60991647944e-05,-0.0192632172257,8.88776128249e-08,2.60318699929e-09,-1.70068449279e-06,1,-0.145584091544,0.0515514425933,9.09467507881e-06,-0.986369371414,0,706.395874023,0.116048015654,33.5785522461
-0.0348162837327,-0.0346867106855,-0.0338439792395,-0.0356754660606,0.422031730413,0.422030776739,0,-0.0204786024988,0.817665763641,0.422030776739,4.88722398586e-05,-0.0200107842684,7.80643958365e-08,1.52592838365e-09,-1.7137250552e-06,1,-0.140675961971,0.0449248105288,7.61697674534e-06,-0.986685872078,0,706.199035645,0.111030183733,29.2782058716
-0.0334731601179,-0.0333797708154,-0.0329344943166,-0.0342868641019,0.406113773584,0.406399995089,0,-0.0211387388408,0.833310478883,0.406399995089,4.19074967795e-05,-0.0206572934985,6.65266099986e-08,7.57391205308e-10,-1.70242412878e-06,1,-0.135752901435,0.0385330021381,6.32057572147e-06,-0.986949920654,0,705.883239746,0.107417739928,25.1414222717
-0.0321902856231,-0.0321256406605,-0.0320020951331,-0.032958522439,0.390210926533,0.39076924324,0,-0.0216991435736,0.848951273518,0.39076924324,3.51504822902e-05,-0.0212060865015,5.51353345202e-08,5.23864229773e-10,-1.68206429407e-06,1,-0.13081471622,0.0323271937668,5.16573572895e-06,-0.987167477608,0,705.559448242,0.104948364198,21.118768692
-0.0310175921768,-0.03097512573,-0.0311080217361,-0.0317435376346,0.374320596457,0.37513846159,0,-0.0221624840051,0.864588921019,0.37513846159,2.85566402454e-05,-0.0216597989202,4.41344418789e-08,4.47168213916e-12,-1.65654387274e-06,1,-0.12586401403,0.0262675620615,4.10775328419e-06,-0.987343072891,0,705.249023438,0.10294727236,17.1808681488
-0.0296863429248,-0.0296607073396,-0.029976086691,-0.0303605962545,0.358442306519,0.359507679939,0,-0.0225308407098,0.880224042434,0.359507679939,2.20882157009e-05,-0.0220204871148,3.32820562221e-08,-8.86245743459e-10,-1.61265063525e-06,1,-0.120901294053,0.0203206129372,3.12427687277e-06,-0.98748010397,0,704.855957031,0.101310610771,13.312081337
-0.0280575100332,-0.0280439332128,-0.028466636315,-0.0286658108234,0.342577904463,0.343876928091,0,-0.0228057969362,0.895857212435,0.343876928091,1.57133908942e-05,-0.0222897082567,2.27224461469e-08,-1.74502423622e-09,-1.54339886649e-06,1,-0.115924648941,0.0144573375583,2.19792127609e-06,-0.987580895424,0,704.331848145,0.100356936455,9.49139976501
-0.0260614752769,-0.0260555706918,-0.0265130214393,-0.0265895985067,0.326729297638,0.328246146441,0,-0.022988487035,0.911489061675,0.328246146441,9.40290465223e-06,-0.022468585521,1.28338832894e-08,-2.77786682545e-09,-1.44550244841e-06,1,-0.1109322384,0.00865183118731,1.30385160446e-06,-0.987647294998,0,703.653503418,0.100012637675,5.69526338577
-0.0237709674984,-0.0237688347697,-0.0241957921535,-0.0242111440748,0.310899466276,0.312615394592,0,-0.0230796504766,0.927120079368,0.312615394592,3.13005875796e-06,-0.0225578453392,4.05023659056e-09,-3.3323577231e-09,-1.32394404773e-06,1,-0.105921044946,0.00288021937013,4.32133674622e-07,-0.987680196762,0,702.848937988,0.100324772298,1.90028107166
-0.0214787758887,-0.0214771330357,-0.0218213386834,-0.0218369178474,0.295089066029,0.296984612942,0,-0.0230796504766,0.942750861018,0.296984612942,-3.13005875796e-06,-0.0225578453392,-3.30619576161e-09,-3.38527894606e-09,-1.19637434182e-06,1,-0.100890427828,-0.00288021937013,-4.32133674622e-07,-0.987680196762,0,702.024475098,0.101116575301,-1.91434705257
-0.0192783046514,-0.0192746445537,-0.0194854978472,-0.0195640996099,0.279296338558,0.281353861094,0,-0.022988487035,0.958381878711,0.281353831291,-9.40290465223e-06,-0.022468585521,-9.18549680762e-09,-3.53170759304e-09,-1.06952302303e-06,1,-0.0958421230316,-0.00865183118731,-1.30385160446e-06,-0.987647294998,0,701.213378906,0.102228321135,-5.76459693909
-0.0170629862696,-0.017055625096,-0.0170759614557,-0.0172828249633,0.263520419598,0.265723079443,0,-0.0228057969362,0.974013727952,0.265723079443,-1.57133908942e-05,-0.0222897082567,-1.35534197199e-08,-3.76750142195e-09,-9.38963466979e-07,1,-0.0907770171762,-0.0144573375583,-2.19792127609e-06,-0.987580895424,0,700.37677002,0.103863812983,-9.66710472107
-0.0147852487862,-0.0147733781487,-0.0145410168916,-0.014945092611,0.247761264443,0.250092297792,0,-0.0225308407098,0.98964692775,0.250092327595,-2.20882157009e-05,-0.0220204871148,-1.63381290719e-08,-3.91798105071e-09,-8.03621389878e-07,1,-0.0856951549649,-0.0203206129372,-3.12427687277e-06,-0.98748010397,0,699.496582031,0.105946205556,-13.6407899857
-0.0121041052043,-0.012088470161,-0.0115297064185,-0.0122060086578,0.232018694282,0.234461545944,0,-0.0221624840051,1.00528201937,0.234461545944,-2.85566402454e-05,-0.0216597989202,-1.69543117323e-08,-4.95418595037e-09,-6.47077001759e-07,1,-0.0805967003107,-0.0262675620615,-4.10775328419e-06,-0.987343072891,0,698.45098877,0.109241090715,-17.7169113159
-0.00886289495975,-0.00884629692882,-0.00788036547601,-0.00891228020191,0.216297999024,0.218830764294,0,-0.0216991435736,1.02091966687,0.218830764294,-3.51504822902e-05,-0.0212060865015,-1.49036463171e-08,-5.30484678407e-09,-4.63953000462e-07,1,-0.0754763558507,-0.0323271937668,-5.16573572895e-06,-0.987167477608,0,697.183837891,0.113142490387,-21.9289283752
-0.00540170725435,-0.00538881495595,-0.00393553031608,-0.00541635137051,0.20060133934,0.203199997544,0,-0.0211387388408,1.0365604764,0.203199997544,-4.19074967795e-05,-0.0206572934985,-1.04736610496e-08,-5.11136333259e-09,-2.75750096534e-07,1,-0.0703319907188,-0.0385330021381,-6.32057572147e-06,-0.986949920654,0,695.814086914,0.117642916739,-26.3001079559
-0.00180097029079,-0.00179900275543,0.000231826314121,-0.00180450384505,0.184928402305,0.187569230795,0,-0.0204786024988,1.05220517675,0.187569230795,-4.88722398586e-05,-0.0200107842684,-3.79176690046e-09,-4.96823338025e-09,-8.99566714452e-08,1,-0.0651639029384,-0.0449248105288,-7.61697674534e-06,-0.986685872078,0,694.36706543,0.123287118971,-30.8634166718
0.0016770317452,0.00165930087678,0.0043733175844,0.00165973720141,0.169279828668,0.171938464046,0,-0.0197153538465,1.06785456708,0.171938464046,-5.60991647944e-05,-0.0192632172257,4.32988978005e-09,-3.87191656515e-09,7.78736222173e-08,1,-0.0599714554846,-0.0515514425933,-9.09467507881e-06,-0.986369371414,0,692.929077148,0.129203483462,-35.6458969116
0.00537709658965,0.00532471342012,0.00885276589543,0.00531364511698,0.153650984168,0.156307697296,0,-0.0188447348773,1.08350956138,0.156307697296,-6.36575059616e-05,-0.0184103660285,1.45890837189e-08,-4.28636903749e-09,2.40563622356e-07,1,-0.0547592788935,-0.0584746226668,-1.08256936073e-05,-0.985992074013,0,691.373657227,0.138660117984,-40.7197952271
0.0100540630519,0.00993930455297,0.0144457956776,0.00989035889506,0.138047531247,0.140676930547,0,-0.0178613532335,1.09917123143,0.140676915646,-7.16377981007e-05,-0.0174468811601,2.88301933438e-08,-4.4945482891e-09,4.26118106134e-07,1,-0.0495217069983,-0.0657750219107,-1.29093723444e-05,-0.985542476177,0,689.431640625,0.150971010327,-46.2055892944
0.0156660564244,0.0154473092407,0.0211372692138,0.0153212789446,0.122475922108,0.125046148896,0,-0.0167583134025,1.11484088464,0.125046148896,-8.01628120826e-05,-0.0163658894598,4.68552769917e-08,-3.97006383324e-09,6.21627862074e-07,1,-0.0442522801459,-0.0735620334744,-1.55046582222e-05,-0.985004246235,0,687.108215332,0.166233062744,-52.2135314941
0.0214821863919,0.0211090464145,0.0282579679042,0.0208739750087,0.106940254569,0.109415382147,0,-0.0155266430229,1.13052010277,0.109415382147,-8.94071054063e-05,-0.015158415772,6.59539409753e-08,-1.84908921508e-09,7.87509179645e-07,1,-0.0389469265938,-0.0819906294346,-1.88673529919e-05,-0.984353244305,0,684.635742188,0.183436393738,-58.8367996216
0.0276760868728,0.0270688273013,0.036065787077,0.0266867801547,0.0914347544312,0.0937846153975,0,-0.0141543662176,1.14621099226,0.0937846153975,-9.96316666715e-05,-0.0138123966753,8.57763282625e-08,-8.13471956462e-10,9.19820536183e-07,1,-0.033611394465,-0.0912922620773,-2.3444494218e-05,-0.983551859856,0,681.924682617,0.210882022977,-66.3057479858
0.0358894020319,0.0348807647824,0.0463025718927,0.0342548601329,0.0759644880891,0.0781538486481,0,-0.0126249082386,1.16191640887,0.0781538486481,-0.000111255561933,-0.0123109668493,1.09895474054e-07,-9.58166879172e-11,1.05501840153e-06,1,-0.0282406378537,-0.101837232709,-3.01127638522e-05,-0.982537448406,0,678.370239258,0.255014568567,-75.1304473877
