 method
 BSSOR
 iteration,||dx||,||err||,relaxation
   123, 4.417+249, 7.795+248, 8.000E-01
   124, 3.540+249, 1.134+249, 8.000E-01
   125, 4.682+253, 8.263+252, 8.000E-01
   126, 3.753+253, 1.202+253, 8.000E-01
   127, 4.964+257, 8.759+256, 8.000E-01
   128, 3.978+257, 1.274+257, 8.000E-01
   129, 5.262+261, 9.285+260, 8.000E-01
   130, 4.217+261, 1.351+261, 8.000E-01
   131, 5.578+265, 9.843+264, 8.000E-01
   132, 4.471+265, 1.432+265, 8.000E-01
   133, 5.913+269, 1.043+269, 8.000E-01
   134, 4.739+269, 1.518+269, 8.000E-01
   135, 6.268+273, 1.106+273, 8.000E-01
   136, 5.024+273, 1.609+273, 8.000E-01
   137, 6.644+277, 1.172+277, 8.000E-01
   138, 5.325+277, 1.706+277, 8.000E-01
   139, 7.043+281, 1.243+281, 8.000E-01
   140, 5.645+281, 1.808+281, 8.000E-01
   141, 7.466+285, 1.318+285, 8.000E-01
   142, 5.984+285, 1.917+285, 8.000E-01
   143, 7.915+289, 1.397+289, 8.000E-01
   144, 6.344+289, 2.032+289, 8.000E-01
   145, 8.390+293, 1.481+293, 8.000E-01
   146, 6.725+293, 2.154+293, 8.000E-01
   147, 8.894+297, 1.569+297, 8.000E-01
   148, 7.129+297, 2.283+297, 8.000E-01
   149, 9.428+301, 1.664+301, 8.000E-01
   150, 7.557+301, 2.420+301, 8.000E-01
   151, 9.994+305, 1.764+305, 8.000E-01
   152, 8.011+305, 2.565+305, 8.000E-01
   153,       NaN,       NaN, 8.000E-01
