 method
 GMRES
 N=         419
 iteration,||err||
     1, 2.349E-02
     2, 5.114E-03
     3, 9.015E-04
     4, 9.850E-05
     5, 2.449E-05
     6, 1.760E-06
     7, 2.908E-07
     8, 3.037E-08
     9, 7.418E-09
    10, 1.228E-09
    11, 1.552E-10
    12, 2.362E-11
    13, 4.291E-12
    14, 9.147E-13
