 method
 GMRES
 N=         332
 iteration,||err||
   289, 9.902E-04
   290, 8.483E-04
   291, 7.563E-04
   292, 7.512E-04
   293, 7.504E-04
   294, 7.500E-04
   295, 7.499E-04
   296, 7.499E-04
   297, 7.499E-04
   298, 7.499E-04
   299, 7.499E-04
   300, 7.499E-04
   301, 7.498E-04
   302, 7.494E-04
   303, 7.483E-04
   304, 7.337E-04
   305, 7.318E-04
   306, 7.305E-04
   307, 7.305E-04
   308, 7.305E-04
   309, 7.305E-04
   310, 7.305E-04
   311, 7.305E-04
   312, 7.305E-04
   313, 7.305E-04
   314, 7.302E-04
   315, 7.299E-04
   316, 7.287E-04
   317, 7.286E-04
   318, 7.187E-04
   319, 6.729E-04
   320, 3.536E-04
   321, 1.276E-04
   322, 5.200E-05
   323, 1.171E-05
   324, 3.662E-06
   325, 8.886E-07
   326, 1.201E-07
   327, 6.887E-09
   328, 1.931E-09
   329, 1.863E-09
   330, 1.863E-09
   331, 1.863E-09
