 method
 GMRES
 N=        4881
 iteration,||err||
     1, 2.816E-08
     2, 1.551E-09
     3, 2.663E-10
     4, 1.104E-10
     5, 6.017E-11
     6, 3.686E-11
     7, 2.509E-11
     8, 1.816E-11
     9, 1.392E-11
    10, 1.119E-11
    11, 9.439E-12
    12, 7.834E-12
    13, 5.724E-12
    14, 4.692E-12
    15, 3.184E-12
    16, 8.899E-13
