 method
 GMRES
 N=         321
 iteration,||err||
     1, 1.805E-08
     2, 2.709E-09
     3, 6.926E-10
     4, 2.636E-10
     5, 1.397E-10
     6, 8.400E-11
     7, 5.180E-11
     8, 3.117E-11
     9, 1.594E-11
    10, 9.855E-12
    11, 3.125E-12
    12, 2.942E-13
