 method
 GMRES
 N=        1285
 iteration,||err||
   289, 3.699E-09
   290, 3.698E-09
   291, 3.698E-09
   292, 3.698E-09
   293, 3.698E-09
   294, 3.698E-09
   295, 3.698E-09
   296, 3.698E-09
   297, 3.698E-09
   298, 3.698E-09
   299, 3.698E-09
   300, 3.698E-09
   301, 3.697E-09
   302, 3.695E-09
   303, 3.690E-09
   304, 3.676E-09
   305, 3.646E-09
   306, 3.594E-09
   307, 3.504E-09
   308, 3.440E-09
   309, 3.397E-09
   310, 3.381E-09
   311, 3.376E-09
   312, 3.374E-09
   313, 3.372E-09
   314, 3.372E-09
   315, 3.372E-09
   316, 3.372E-09
   317, 3.372E-09
   318, 3.372E-09
   319, 3.372E-09
   320, 3.372E-09
   321, 3.372E-09
   322, 3.372E-09
   323, 3.372E-09
   324, 3.372E-09
   325, 3.372E-09
   326, 3.371E-09
   327, 3.370E-09
   328, 3.368E-09
   329, 3.362E-09
   330, 3.347E-09
   331, 3.321E-09
   332, 3.260E-09
   333, 3.125E-09
   334, 2.916E-09
   335, 2.767E-09
   336, 2.676E-09
   337, 2.655E-09
   338, 2.648E-09
   339, 2.648E-09
   340, 2.647E-09
   341, 2.647E-09
   342, 2.647E-09
   343, 2.647E-09
   344, 2.647E-09
   345, 2.647E-09
   346, 2.647E-09
   347, 2.647E-09
   348, 2.647E-09
   349, 2.647E-09
   350, 2.647E-09
   351, 2.647E-09
   352, 2.647E-09
   353, 2.645E-09
   354, 2.641E-09
   355, 2.625E-09
   356, 2.597E-09
   357, 2.571E-09
   358, 2.563E-09
   359, 2.560E-09
   360, 2.559E-09
   361, 2.559E-09
   362, 2.559E-09
   363, 2.559E-09
   364, 2.559E-09
   365, 2.559E-09
   366, 2.559E-09
   367, 2.559E-09
   368, 2.559E-09
   369, 2.559E-09
   370, 2.559E-09
   371, 2.559E-09
   372, 2.559E-09
   373, 2.559E-09
   374, 2.559E-09
   375, 2.559E-09
   376, 2.559E-09
   377, 2.559E-09
   378, 2.559E-09
   379, 2.559E-09
   380, 2.558E-09
   381, 2.558E-09
   382, 2.558E-09
   383, 2.558E-09
   384, 2.558E-09
   385, 2.558E-09
   386, 2.558E-09
   387, 2.558E-09
   388, 2.558E-09
   389, 2.558E-09
   390, 2.558E-09
   391, 2.558E-09
   392, 2.558E-09
   393, 2.558E-09
   394, 2.558E-09
   395, 2.558E-09
   396, 2.558E-09
   397, 2.558E-09
   398, 2.556E-09
   399, 2.551E-09
   400, 2.542E-09
   401, 2.527E-09
   402, 2.500E-09
   403, 2.449E-09
   404, 2.401E-09
   405, 2.364E-09
   406, 2.348E-09
   407, 2.342E-09
   408, 2.341E-09
   409, 2.340E-09
   410, 2.340E-09
   411, 2.340E-09
   412, 2.340E-09
   413, 2.340E-09
   414, 2.340E-09
   415, 2.340E-09
   416, 2.340E-09
   417, 2.340E-09
   418, 2.340E-09
   419, 2.340E-09
   420, 2.339E-09
   421, 2.339E-09
   422, 2.337E-09
   423, 2.332E-09
   424, 2.309E-09
   425, 2.274E-09
   426, 2.227E-09
   427, 2.172E-09
   428, 2.097E-09
   429, 2.055E-09
   430, 2.037E-09
   431, 2.035E-09
   432, 2.034E-09
   433, 2.034E-09
   434, 2.034E-09
   435, 2.034E-09
   436, 2.034E-09
   437, 2.034E-09
   438, 2.034E-09
   439, 2.034E-09
   440, 2.034E-09
   441, 2.034E-09
   442, 2.034E-09
   443, 2.034E-09
   444, 2.033E-09
   445, 2.027E-09
   446, 2.010E-09
   447, 1.912E-09
   448, 1.738E-09
   449, 1.506E-09
   450, 1.380E-09
   451, 1.328E-09
   452, 1.302E-09
   453, 1.291E-09
   454, 1.288E-09
   455, 1.287E-09
   456, 1.287E-09
   457, 1.287E-09
   458, 1.286E-09
   459, 1.286E-09
   460, 1.286E-09
   461, 1.286E-09
   462, 1.286E-09
   463, 1.286E-09
   464, 1.286E-09
   465, 1.286E-09
   466, 1.286E-09
   467, 1.286E-09
   468, 1.284E-09
   469, 1.275E-09
   470, 1.259E-09
   471, 1.223E-09
   472, 1.146E-09
   473, 9.863E-10
   474, 8.457E-10
   475, 8.120E-10
   476, 8.035E-10
   477, 7.994E-10
   478, 7.977E-10
   479, 7.970E-10
   480, 7.968E-10
   481, 7.967E-10
   482, 7.967E-10
   483, 7.967E-10
   484, 7.967E-10
   485, 7.967E-10
   486, 7.967E-10
   487, 7.967E-10
   488, 7.967E-10
   489, 7.963E-10
   490, 7.959E-10
   491, 7.940E-10
   492, 7.903E-10
   493, 7.804E-10
   494, 7.469E-10
   495, 6.766E-10
   496, 6.265E-10
   497, 6.152E-10
   498, 6.131E-10
   499, 6.124E-10
   500, 6.122E-10
   501, 6.121E-10
   502, 6.121E-10
   503, 6.121E-10
   504, 6.121E-10
   505, 6.121E-10
   506, 6.121E-10
   507, 6.121E-10
   508, 6.120E-10
   509, 6.120E-10
   510, 6.118E-10
   511, 6.111E-10
   512, 6.080E-10
   513, 5.885E-10
   514, 5.472E-10
   515, 5.019E-10
   516, 4.739E-10
   517, 4.679E-10
   518, 4.665E-10
   519, 4.658E-10
   520, 4.655E-10
   521, 4.655E-10
   522, 4.654E-10
   523, 4.654E-10
   524, 4.654E-10
   525, 4.654E-10
   526, 4.654E-10
   527, 4.654E-10
   528, 4.654E-10
   529, 4.654E-10
   530, 4.652E-10
   531, 4.646E-10
   532, 4.624E-10
   533, 4.552E-10
   534, 4.395E-10
   535, 4.115E-10
   536, 3.552E-10
   537, 3.137E-10
   538, 2.962E-10
   539, 2.900E-10
   540, 2.884E-10
   541, 2.882E-10
   542, 2.881E-10
   543, 2.881E-10
   544, 2.881E-10
   545, 2.881E-10
   546, 2.881E-10
   547, 2.881E-10
   548, 2.881E-10
   549, 2.881E-10
   550, 2.881E-10
   551, 2.881E-10
   552, 2.880E-10
   553, 2.880E-10
   554, 2.877E-10
   555, 2.864E-10
   556, 2.818E-10
   557, 2.727E-10
   558, 2.526E-10
   559, 2.096E-10
   560, 1.772E-10
   561, 1.646E-10
   562, 1.575E-10
   563, 1.557E-10
   564, 1.554E-10
   565, 1.554E-10
   566, 1.554E-10
   567, 1.554E-10
   568, 1.554E-10
   569, 1.554E-10
   570, 1.554E-10
   571, 1.553E-10
   572, 1.553E-10
   573, 1.553E-10
   574, 1.553E-10
   575, 1.553E-10
