 method
 GMRES
 N=        5541
 iteration,||err||
   965, 6.145E-09
   966, 6.145E-09
   967, 6.144E-09
   968, 6.144E-09
   969, 6.144E-09
   970, 6.144E-09
   971, 6.144E-09
   972, 6.144E-09
   973, 6.144E-09
   974, 6.144E-09
   975, 6.144E-09
   976, 6.144E-09
   977, 6.144E-09
   978, 6.144E-09
   979, 6.143E-09
   980, 6.140E-09
   981, 6.130E-09
   982, 6.098E-09
   983, 6.036E-09
   984, 5.946E-09
   985, 5.889E-09
   986, 5.864E-09
   987, 5.860E-09
   988, 5.860E-09
   989, 5.859E-09
   990, 5.859E-09
   991, 5.859E-09
   992, 5.859E-09
   993, 5.859E-09
   994, 5.859E-09
   995, 5.859E-09
   996, 5.858E-09
   997, 5.858E-09
   998, 5.858E-09
   999, 5.857E-09
