 method
 GMRES
 N=        1127
 iteration,||err||
     1, 8.103E-02
     2, 2.478E-02
     3, 1.096E-02
     4, 4.710E-03
     5, 1.236E-03
     6, 8.401E-05
     7, 8.557E-06
     8, 1.315E-06
     9, 2.276E-07
    10, 1.536E-08
    11, 4.813E-09
    12, 1.284E-09
    13, 2.886E-10
    14, 1.899E-11
    15, 4.081E-12
    16, 4.892E-13
