 method
 GMRES
 N=         321
 iteration,||err||
     1, 3.380E-08
     2, 5.073E-09
     3, 1.297E-09
     4, 4.937E-10
     5, 2.616E-10
     6, 1.573E-10
     7, 9.701E-11
     8, 5.837E-11
     9, 2.985E-11
    10, 1.845E-11
    11, 5.851E-12
    12, 5.510E-13
