 method
 GMRES
 N=        3847
 iteration,||err||
     1, 8.074E-02
     2, 2.452E-02
     3, 1.119E-02
     4, 6.141E-03
     5, 3.710E-03
     6, 2.308E-03
     7, 1.363E-03
     8, 7.947E-04
     9, 5.370E-04
    10, 1.365E-04
    11, 1.421E-05
    12, 4.391E-06
    13, 2.389E-06
    14, 1.044E-06
    15, 2.433E-07
    16, 4.350E-08
    17, 9.423E-09
    18, 3.863E-09
    19, 7.335E-10
    20, 1.519E-10
    21, 4.925E-11
    22, 8.728E-12
    23, 1.990E-12
    24, 5.461E-13
