 method
 GMRES
 N=        5541
 iteration,||err||
   289, 9.697E-03
   290, 9.694E-03
   291, 9.694E-03
   292, 9.689E-03
   293, 9.676E-03
   294, 9.668E-03
   295, 9.657E-03
   296, 9.646E-03
   297, 9.641E-03
   298, 9.640E-03
   299, 9.630E-03
   300, 9.613E-03
   301, 9.608E-03
   302, 9.607E-03
   303, 9.606E-03
   304, 9.606E-03
   305, 9.606E-03
   306, 9.600E-03
   307, 9.592E-03
   308, 9.576E-03
   309, 9.553E-03
   310, 9.549E-03
   311, 9.548E-03
   312, 9.548E-03
   313, 9.547E-03
   314, 9.547E-03
   315, 9.545E-03
   316, 9.539E-03
   317, 9.515E-03
   318, 9.514E-03
   319, 9.514E-03
   320, 9.497E-03
   321, 9.435E-03
   322, 9.352E-03
   323, 9.245E-03
   324, 9.205E-03
   325, 9.173E-03
   326, 9.173E-03
   327, 9.171E-03
   328, 9.165E-03
   329, 9.164E-03
   330, 9.158E-03
   331, 9.155E-03
   332, 9.154E-03
   333, 9.152E-03
   334, 9.152E-03
   335, 9.151E-03
   336, 9.151E-03
   337, 9.151E-03
   338, 9.150E-03
   339, 9.138E-03
   340, 9.108E-03
   341, 9.065E-03
   342, 9.060E-03
   343, 9.059E-03
   344, 9.054E-03
   345, 9.052E-03
   346, 9.043E-03
   347, 9.014E-03
   348, 8.986E-03
   349, 8.961E-03
   350, 8.954E-03
   351, 8.945E-03
   352, 8.942E-03
   353, 8.942E-03
   354, 8.928E-03
   355, 8.900E-03
   356, 8.893E-03
   357, 8.892E-03
   358, 8.810E-03
   359, 8.540E-03
   360, 8.228E-03
   361, 8.058E-03
   362, 8.023E-03
   363, 8.017E-03
   364, 8.017E-03
   365, 8.010E-03
   366, 8.006E-03
   367, 8.003E-03
   368, 8.001E-03
   369, 7.987E-03
   370, 7.986E-03
   371, 7.982E-03
   372, 7.982E-03
   373, 7.974E-03
   374, 7.963E-03
   375, 7.943E-03
   376, 7.913E-03
   377, 7.900E-03
   378, 7.890E-03
   379, 7.889E-03
   380, 7.887E-03
   381, 7.885E-03
   382, 7.884E-03
   383, 7.884E-03
   384, 7.882E-03
   385, 7.882E-03
   386, 7.881E-03
   387, 7.881E-03
   388, 7.881E-03
   389, 7.878E-03
   390, 7.877E-03
   391, 7.875E-03
   392, 7.871E-03
   393, 7.828E-03
   394, 7.730E-03
   395, 7.601E-03
   396, 7.572E-03
   397, 7.572E-03
   398, 7.569E-03
   399, 7.567E-03
   400, 7.567E-03
   401, 7.567E-03
   402, 7.563E-03
   403, 7.559E-03
   404, 7.558E-03
   405, 7.556E-03
   406, 7.552E-03
   407, 7.543E-03
   408, 7.538E-03
   409, 7.525E-03
   410, 7.510E-03
   411, 7.481E-03
   412, 7.448E-03
   413, 7.433E-03
   414, 7.425E-03
   415, 7.424E-03
   416, 7.423E-03
   417, 7.423E-03
   418, 7.422E-03
   419, 7.421E-03
   420, 7.421E-03
   421, 7.420E-03
   422, 7.419E-03
   423, 7.402E-03
   424, 7.382E-03
   425, 7.378E-03
   426, 7.373E-03
   427, 7.342E-03
   428, 7.260E-03
   429, 7.122E-03
   430, 6.927E-03
   431, 6.800E-03
   432, 6.713E-03
   433, 6.648E-03
   434, 6.624E-03
   435, 6.617E-03
   436, 6.617E-03
   437, 6.616E-03
   438, 6.606E-03
   439, 6.580E-03
   440, 6.548E-03
   441, 6.537E-03
   442, 6.535E-03
   443, 6.521E-03
   444, 6.511E-03
   445, 6.505E-03
   446, 6.505E-03
   447, 6.500E-03
   448, 6.458E-03
   449, 6.424E-03
   450, 6.416E-03
   451, 6.415E-03
   452, 6.414E-03
   453, 6.413E-03
   454, 6.413E-03
   455, 6.412E-03
   456, 6.410E-03
   457, 6.409E-03
   458, 6.404E-03
   459, 6.401E-03
   460, 6.400E-03
   461, 6.400E-03
   462, 6.384E-03
   463, 6.283E-03
   464, 6.071E-03
   465, 5.826E-03
   466, 5.633E-03
   467, 5.564E-03
   468, 5.539E-03
   469, 5.535E-03
   470, 5.514E-03
   471, 5.496E-03
   472, 5.496E-03
   473, 5.496E-03
   474, 5.496E-03
   475, 5.496E-03
   476, 5.495E-03
   477, 5.490E-03
   478, 5.490E-03
   479, 5.488E-03
   480, 5.477E-03
   481, 5.452E-03
   482, 5.442E-03
   483, 5.441E-03
   484, 5.439E-03
   485, 5.425E-03
   486, 5.405E-03
   487, 5.403E-03
   488, 5.403E-03
   489, 5.402E-03
   490, 5.402E-03
   491, 5.402E-03
   492, 5.402E-03
   493, 5.401E-03
   494, 5.400E-03
   495, 5.396E-03
   496, 5.375E-03
   497, 5.337E-03
   498, 5.299E-03
   499, 5.261E-03
   500, 5.238E-03
   501, 5.235E-03
   502, 5.231E-03
   503, 5.230E-03
   504, 5.230E-03
   505, 5.230E-03
   506, 5.228E-03
   507, 5.219E-03
   508, 5.211E-03
   509, 5.199E-03
   510, 5.189E-03
   511, 5.184E-03
   512, 5.183E-03
   513, 5.178E-03
   514, 5.173E-03
   515, 5.169E-03
   516, 5.160E-03
   517, 5.128E-03
   518, 5.011E-03
   519, 4.846E-03
   520, 4.772E-03
   521, 4.698E-03
   522, 4.643E-03
   523, 4.630E-03
   524, 4.627E-03
   525, 4.621E-03
   526, 4.615E-03
   527, 4.610E-03
   528, 4.608E-03
   529, 4.608E-03
   530, 4.602E-03
   531, 4.580E-03
   532, 4.513E-03
   533, 4.407E-03
   534, 4.312E-03
   535, 4.262E-03
   536, 4.255E-03
   537, 4.255E-03
   538, 4.253E-03
   539, 4.250E-03
   540, 4.249E-03
   541, 4.249E-03
   542, 4.248E-03
   543, 4.248E-03
   544, 4.245E-03
   545, 4.239E-03
   546, 4.231E-03
   547, 4.230E-03
   548, 4.229E-03
   549, 4.229E-03
   550, 4.228E-03
   551, 4.227E-03
   552, 4.227E-03
   553, 4.216E-03
   554, 4.212E-03
   555, 4.212E-03
   556, 4.212E-03
   557, 4.212E-03
   558, 4.211E-03
   559, 4.209E-03
   560, 4.205E-03
   561, 4.204E-03
   562, 4.204E-03
   563, 4.204E-03
   564, 4.203E-03
   565, 4.203E-03
   566, 4.194E-03
   567, 4.163E-03
   568, 4.140E-03
   569, 4.139E-03
   570, 4.137E-03
   571, 4.117E-03
   572, 4.107E-03
   573, 4.102E-03
   574, 4.099E-03
   575, 4.099E-03
   576, 4.097E-03
   577, 4.095E-03
   578, 4.095E-03
   579, 4.093E-03
   580, 4.085E-03
   581, 4.079E-03
   582, 4.070E-03
   583, 4.055E-03
   584, 4.005E-03
   585, 3.900E-03
   586, 3.725E-03
   587, 3.510E-03
   588, 3.397E-03
   589, 3.348E-03
   590, 3.319E-03
   591, 3.310E-03
   592, 3.310E-03
   593, 3.310E-03
   594, 3.310E-03
   595, 3.310E-03
   596, 3.308E-03
   597, 3.307E-03
   598, 3.306E-03
   599, 3.305E-03
   600, 3.305E-03
   601, 3.297E-03
   602, 3.246E-03
   603, 3.174E-03
   604, 3.108E-03
   605, 3.054E-03
   606, 2.976E-03
   607, 2.941E-03
   608, 2.932E-03
   609, 2.923E-03
   610, 2.909E-03
   611, 2.898E-03
   612, 2.887E-03
   613, 2.884E-03
   614, 2.884E-03
   615, 2.884E-03
   616, 2.884E-03
   617, 2.882E-03
   618, 2.861E-03
   619, 2.816E-03
   620, 2.789E-03
   621, 2.785E-03
   622, 2.785E-03
   623, 2.782E-03
   624, 2.782E-03
   625, 2.781E-03
   626, 2.781E-03
   627, 2.779E-03
   628, 2.774E-03
   629, 2.769E-03
   630, 2.768E-03
   631, 2.766E-03
   632, 2.763E-03
   633, 2.759E-03
   634, 2.758E-03
   635, 2.756E-03
   636, 2.746E-03
   637, 2.728E-03
   638, 2.715E-03
   639, 2.713E-03
   640, 2.712E-03
   641, 2.710E-03
   642, 2.709E-03
   643, 2.709E-03
   644, 2.708E-03
   645, 2.708E-03
   646, 2.707E-03
   647, 2.707E-03
   648, 2.704E-03
   649, 2.689E-03
   650, 2.671E-03
   651, 2.642E-03
   652, 2.591E-03
   653, 2.493E-03
   654, 2.399E-03
   655, 2.335E-03
   656, 2.307E-03
   657, 2.301E-03
   658, 2.298E-03
   659, 2.294E-03
   660, 2.292E-03
   661, 2.290E-03
   662, 2.290E-03
   663, 2.290E-03
   664, 2.287E-03
   665, 2.283E-03
   666, 2.277E-03
   667, 2.260E-03
   668, 2.225E-03
   669, 2.150E-03
   670, 2.055E-03
   671, 2.005E-03
   672, 1.987E-03
   673, 1.982E-03
   674, 1.982E-03
   675, 1.982E-03
   676, 1.981E-03
   677, 1.978E-03
   678, 1.975E-03
   679, 1.973E-03
   680, 1.971E-03
   681, 1.967E-03
   682, 1.960E-03
   683, 1.953E-03
   684, 1.944E-03
   685, 1.918E-03
   686, 1.875E-03
   687, 1.836E-03
   688, 1.803E-03
   689, 1.794E-03
   690, 1.792E-03
   691, 1.790E-03
   692, 1.787E-03
   693, 1.786E-03
   694, 1.785E-03
   695, 1.785E-03
   696, 1.785E-03
   697, 1.785E-03
   698, 1.785E-03
   699, 1.785E-03
   700, 1.784E-03
   701, 1.782E-03
   702, 1.780E-03
   703, 1.780E-03
   704, 1.779E-03
   705, 1.779E-03
   706, 1.779E-03
   707, 1.779E-03
   708, 1.778E-03
   709, 1.776E-03
   710, 1.771E-03
   711, 1.770E-03
   712, 1.770E-03
   713, 1.769E-03
   714, 1.769E-03
   715, 1.766E-03
   716, 1.750E-03
   717, 1.739E-03
   718, 1.734E-03
   719, 1.733E-03
   720, 1.730E-03
   721, 1.720E-03
   722, 1.716E-03
   723, 1.714E-03
   724, 1.711E-03
   725, 1.710E-03
   726, 1.709E-03
   727, 1.708E-03
   728, 1.708E-03
   729, 1.707E-03
   730, 1.705E-03
   731, 1.704E-03
   732, 1.702E-03
   733, 1.691E-03
   734, 1.657E-03
   735, 1.612E-03
   736, 1.582E-03
   737, 1.567E-03
   738, 1.564E-03
   739, 1.563E-03
   740, 1.563E-03
   741, 1.563E-03
   742, 1.562E-03
   743, 1.561E-03
   744, 1.560E-03
   745, 1.559E-03
   746, 1.553E-03
   747, 1.539E-03
   748, 1.507E-03
   749, 1.398E-03
   750, 1.151E-03
   751, 9.337E-04
   752, 8.289E-04
   753, 7.955E-04
   754, 7.860E-04
   755, 7.832E-04
   756, 7.822E-04
   757, 7.819E-04
   758, 7.817E-04
   759, 7.817E-04
   760, 7.816E-04
   761, 7.816E-04
   762, 7.816E-04
   763, 7.816E-04
   764, 7.816E-04
   765, 7.815E-04
   766, 7.815E-04
   767, 7.815E-04
   768, 7.814E-04
   769, 7.814E-04
   770, 7.814E-04
   771, 7.814E-04
   772, 7.814E-04
   773, 7.814E-04
   774, 7.814E-04
   775, 7.814E-04
   776, 7.814E-04
   777, 7.813E-04
   778, 7.813E-04
   779, 7.811E-04
   780, 7.808E-04
   781, 7.802E-04
   782, 7.779E-04
   783, 7.747E-04
   784, 7.729E-04
   785, 7.722E-04
   786, 7.719E-04
   787, 7.718E-04
   788, 7.718E-04
   789, 7.718E-04
   790, 7.718E-04
   791, 7.718E-04
   792, 7.717E-04
   793, 7.714E-04
   794, 7.703E-04
   795, 7.678E-04
   796, 7.626E-04
   797, 7.533E-04
   798, 7.390E-04
   799, 7.289E-04
   800, 7.246E-04
   801, 7.230E-04
   802, 7.224E-04
   803, 7.223E-04
   804, 7.222E-04
   805, 7.222E-04
   806, 7.222E-04
   807, 7.222E-04
   808, 7.222E-04
   809, 7.222E-04
   810, 7.222E-04
   811, 7.221E-04
   812, 7.221E-04
   813, 7.221E-04
   814, 7.221E-04
   815, 7.220E-04
   816, 7.219E-04
   817, 7.219E-04
   818, 7.219E-04
   819, 7.219E-04
   820, 7.219E-04
   821, 7.219E-04
   822, 7.219E-04
   823, 7.219E-04
   824, 7.219E-04
   825, 7.218E-04
   826, 7.216E-04
   827, 7.211E-04
   828, 7.201E-04
   829, 7.180E-04
   830, 7.160E-04
   831, 7.150E-04
   832, 7.148E-04
   833, 7.147E-04
   834, 7.147E-04
   835, 7.147E-04
   836, 7.147E-04
   837, 7.147E-04
   838, 7.147E-04
   839, 7.146E-04
   840, 7.146E-04
