 method
 BJAC
 N=         332
 iteration,||dx||,||err||,relaxation
   123, 1.008+244, 8.180+242, 8.000E-01
   124, 7.154+246, 5.804+245, 8.000E-01
   125, 7.929+247, 6.435+246, 8.000E-01
   126, 5.540+250, 4.494+249, 8.000E-01
   127, 6.234+251, 5.061+250, 8.000E-01
   128, 4.289+254, 3.480+253, 8.000E-01
   129, 4.901+255, 3.980+254, 8.000E-01
   130, 3.321+258, 2.694+257, 8.000E-01
   131, 3.852+259, 3.129+258, 8.000E-01
   132, 2.571+262, 2.086+261, 8.000E-01
   133, 3.027+263, 2.459+262, 8.000E-01
   134, 1.991+266, 1.615+265, 8.000E-01
   135, 2.378+267, 1.932+266, 8.000E-01
   136, 1.542+270, 1.251+269, 8.000E-01
   137, 1.868+271, 1.518+270, 8.000E-01
   138, 1.194+274, 9.683+272, 8.000E-01
   139, 1.467+275, 1.193+274, 8.000E-01
   140, 9.242+277, 7.497+276, 8.000E-01
   141, 1.152+279, 9.366+277, 8.000E-01
   142, 7.156+281, 5.805+280, 8.000E-01
   143, 9.044+282, 7.355+281, 8.000E-01
   144, 5.540+285, 4.494+284, 8.000E-01
   145, 7.099+286, 5.774+285, 8.000E-01
   146, 4.290+289, 3.480+288, 8.000E-01
   147, 5.571+290, 4.532+289, 8.000E-01
   148, 3.321+293, 2.694+292, 8.000E-01
   149, 4.372+294, 3.557+293, 8.000E-01
   150, 2.571+297, 2.086+296, 8.000E-01
   151, 3.430+298, 2.791+297, 8.000E-01
   152, 1.991+301, 1.615+300, 8.000E-01
   153, 2.691+302, 2.190+301, 8.000E-01
   154, 1.541+305, 1.250+304, 8.000E-01
   155, 2.110+306, 1.718+305, 8.000E-01
   156,       NaN,       NaN, 8.000E-01
