 method
 GMRES
 N=        1241
 iteration,||err||
     1, 2.828E-08
     2, 3.232E-09
     3, 6.365E-10
     4, 2.635E-10
     5, 1.454E-10
     6, 8.929E-11
     7, 5.973E-11
     8, 4.102E-11
     9, 2.997E-11
    10, 2.225E-11
    11, 1.595E-11
    12, 6.059E-12
    13, 3.801E-12
    14, 1.473E-12
    15, 1.291E-13
