 method
 GMRES
 N=        4881
 iteration,||err||
     1, 2.681E-08
     2, 2.460E-09
     3, 5.724E-10
     4, 2.473E-10
     5, 1.326E-10
     6, 8.214E-11
     7, 5.636E-11
     8, 4.089E-11
     9, 3.126E-11
    10, 2.547E-11
    11, 2.204E-11
    12, 1.811E-11
    13, 9.158E-12
    14, 4.825E-12
    15, 1.893E-12
    16, 1.061E-12
    17, 4.885E-13
