 method
 GMRES
 N=         321
 iteration,||err||
     1, 7.869E-09
     2, 8.432E-10
     3, 1.606E-10
     4, 7.658E-11
     5, 4.815E-11
     6, 3.438E-11
     7, 2.689E-11
     8, 2.209E-11
     9, 1.807E-11
    10, 7.577E-12
    11, 3.334E-12
    12, 1.961E-13
