"C_p_inc","Phi_u","Points:0","Points:1","Points:2","arc_length","dC_f:0","dC_f:1","dC_f:2","inclination","mu","sigma","v:0","v:1","v:2"
-0.0212447177619,60.5302810669,63.0002708435,44,0,0,0.000573732308112,-0.000573733879719,-0.00536939967424,1,60.5302810669,0,161.193695068,28.7993164062,14.1469106674
-0.011612245813,60.3475837708,62.8213043213,44,-0.0191233512014,0.179985328945,0.00138158281334,-0.0013815901475,-0.0126101449132,1,60.3475837708,0,160.671966553,27.8805732727,14.198009491
-0.00888928584754,59.2069740295,61.6507644653,44,-0.144200891256,1.35718877161,0.0059983949177,-0.00599842472002,-0.0549199730158,1,59.2069740295,0,160.993011475,23.7379493713,14.7368907928
-0.00777023797855,58.7784347534,61.23828125,44,-0.188682839274,1.77206350768,0.00831152219325,-0.0083115696907,-0.0806182324886,1,58.7784347534,0,161.135604858,22.7012062073,14.7769079208
-0.0314497277141,56.0618438721,58.5404129028,44,-0.479619860649,4.48557377467,0.0239406786859,-0.0239408202469,-0.245519667864,1,56.0618438721,0,163.746414185,17.4135341644,15.0025520325
-0.0259192883968,55.3552856445,57.8580780029,44,-0.546079039574,5.17113758504,0.0208292528987,-0.0208293814212,-0.229078382254,1,55.3552856445,0,163.501739502,16.3816204071,14.2570171356
8.39211716084e-05,50.8207130432,53.3952217102,44,-0.98075979948,9.65511279154,0.00461579440162,-0.00461577437818,0.0913834422827,1,50.8207130432,0,161.944854736,13.0613899231,8.84467983246
0.0997251719236,46.3798332214,48.9152908325,44,-1.07333385944,14.1360000503,0.126792863011,-0.126792728901,0.827347040176,1,46.3798332214,0,151.831588745,20.9480113983,-3.86840796471
0.112733215094,45.6823921204,48.230342865,44,-1.08748757839,14.8210942379,0.130985304713,-0.1309851408,0.902546584606,1,45.6823921204,0,150.470428467,22.0813522339,-5.7878446579
0.284136325121,43.3727722168,45.5458374023,44,-0.715073108673,17.531308642,0.412404417992,-0.412404209375,1.20947623253,1,43.3727722168,0,107.173957825,61.2733306885,3.92564249039
0.311067581177,42.9977378845,45.1353988647,44,-0.658133924007,17.9456778782,0.435472339392,-0.435472100973,1.25992155075,1,42.9977378845,0,100.942962646,66.5447921753,5.14243888855
-0.356033861637,42.7200660706,44.1505699158,44,-0.0872791185975,19.083993857,-0.529747962952,0.529747724533,2.00615620613,1,42.7200660706,0,129.233795166,35.2379722595,70.9410705566
-0.435134887695,42.6655387878,44,44,0,19.2580310487,-0.598756194115,0.598755955696,2.07410931587,1,42.6655387878,0,132.850418091,30.379196167,79.9924926758
-0.524314284325,42.9207649231,44.1505699158,44,0.0872791185975,19.4320682403,-0.672759056091,0.672758758068,2.27434802055,1,42.9207649231,0,141.783843994,19.6845226288,82.0916976929
-1.17509758472,44.6559524536,45.1353988647,44,0.658133924007,20.5703842191,-1.56670701504,1.56670606136,4.93277692795,1,44.6559524536,0,209.485321045,-51.2076416016,91.1303405762
-1.12050771713,45.2000083923,45.5458374023,44,0.715073108673,20.9847534553,-1.49133884907,1.49133777618,4.99833393097,1,45.2000083923,0,208.585113525,-52.3493423462,81.8018798828
-0.692459642887,48.8765258789,48.230342865,44,1.08748757839,23.6949678594,-0.483347415924,0.483345896006,5.84344673157,1,48.8765258789,0,202.720962524,-51.0986785889,17.1855754852
-0.639815747738,49.6423835754,48.9152908325,44,1.07333385944,24.3800620471,-0.441018283367,0.441016823053,5.65119028091,1,49.6423835754,0,199.620269775,-49.4736557007,13.3628015518
-0.276568353176,54.898727417,53.3952217102,44,0.98075979948,28.8609493058,0.118250004947,-0.118251442909,3.51449680328,1,54.898727417,0,179.556106567,-33.9411773682,-11.7377195358
0.00713384244591,59.4930343628,57.8580780029,44,0.546079039574,33.3449245123,-0.0179351791739,0.0179352462292,0.0194567628205,1,59.4930343628,0,159.141403198,-22.0458145142,-17.1850605011
0.0480672717094,60.1587219238,58.5404129028,44,0.479619860649,34.0304883227,-0.0300574526191,0.0300576388836,-0.258448123932,1,60.1587219238,0,155.871551514,-21.5026378632,-18.1359634399
0.207197546959,62.6472854614,61.23828125,44,0.188682839274,36.7439985897,-0.104979999363,0.104980625212,-0.97725725174,1,62.6472854614,0,142.595825195,-14.1001405716,-16.6976108551
0.232900500298,63.0022506714,61.6507644653,44,0.144200891256,37.1588733258,-0.109763786197,0.109764434397,-1.02186799049,1,63.0022506714,0,140.27444458,-13.4812049866,-16.5098934174
0.333318293095,63.9877166748,62.8213043213,44,0.0191233512014,38.3360767684,-0.101555027068,0.101555630565,-0.949874043465,1,63.9877166748,0,130.833053589,-10.6424283981,-15.1289281845
-0.0212447177619,60.5302810669,63.0002708435,44,0,38.5160620974,0.000573732308112,-0.000573733879719,-0.00536939967424,1,60.5302810669,0,161.193695068,28.7993164062,14.1469106674
