"C_p_inc","Points:0","Points:1","Points:2","arc_length","inclination","mu","sigma","v:0","v:1","v:2"
0.0505409575999,65.5003051758,46.5,0,0,1,65.109954834,0,110.48210144,45.9993286133,13.5041942596
-0.512051045895,65.3753967285,46.5,-0.0133070377633,0.125615275553,1,64.9442672729,0,182.854217529,-22.3506755829,23.273853302
-0.66875487566,65.3439025879,46.5,-0.0166630689055,0.157287721602,1,64.89894104,0,201.97102356,-40.9837036133,25.8944587708
-0.403656601906,65.1681747437,46.5,-0.0354024060071,0.334011907824,1,64.6957550049,0,188.0078125,-24.1770496368,22.6343784332
-0.306222170591,65.1238555908,46.5,-0.0401284620166,0.378582334265,1,64.641494751,0,183.220214844,-19.0615177155,21.584274292
-0.234712392092,64.8786239624,46.5,-0.0663143098354,0.625208063261,1,64.371963501,0,178.886535645,-12.6986589432,20.4673728943
-0.202375888824,64.8167724609,46.5,-0.0729183703661,0.68741113271,1,64.3012237549,0,176.987350464,-10.5022792816,20.0370559692
-0.174604043365,64.4783859253,46.5,-0.109116755426,1.02772829447,1,63.9367866516,0,175.151779175,-7.67952632904,19.5716056824
-0.159870356321,64.3930358887,46.5,-0.118245981634,1.11356518352,1,63.8424491882,0,174.211624146,-6.46957921982,19.3504486084
-0.143822357059,63.9333076477,46.5,-0.167543277144,1.57592897848,1,63.3517570496,0,173.083389282,-5.07565784454,19.133928299
-0.135877981782,63.817363739,46.5,-0.179976046085,1.69253757038,1,63.2260475159,0,172.551696777,-4.30562019348,19.0085773468
-0.124863237143,63.2058105469,46.5,-0.245863094926,2.30762976674,1,62.5765037537,0,171.748245239,-3.46377444267,18.8972740173
-0.120361737907,63.0515785217,46.5,-0.262479782104,2.46275433563,1,62.4111595154,0,171.438079834,-2.94140696526,18.8248958588
-0.113868162036,62.2604789734,46.5,-0.348056733608,3.25846905211,1,61.5735778809,0,170.963058472,-2.28286504745,18.7047195435
-0.111577056348,62.060962677,46.5,-0.369639217854,3.45914928569,1,61.3610038757,0,170.805648804,-1.92440223694,18.6496582031
-0.110546194017,61.0736808777,46.5,-0.476030439138,4.45214699124,1,60.3172111511,0,170.755996704,-1.39433097839,18.4286174774
-0.110066726804,60.8246879578,46.5,-0.502862274647,4.70258145685,1,60.0525779724,0,170.73274231,-1.1665251255,18.3606376648
-0.1158484146,59.6462593079,46.5,-0.627597689629,5.88759327395,1,58.8050384521,0,171.234725952,-0.89810949564,17.8743858337
-0.11721829325,59.3490600586,46.5,-0.659055888653,6.18645279287,1,58.4888420105,0,171.356506348,-0.807023763657,17.7458610535
-0.129527166486,58.0147743225,46.5,-0.792877078056,7.52743248558,1,57.069278717,0,172.424560547,-0.895177602768,16.5237236023
-0.132529169321,57.6782684326,46.5,-0.826626718044,7.8656265898,1,56.7095527649,0,172.68522644,-0.94452136755,16.2096614838
-0.151088878512,56.2543487549,46.5,-0.949717819691,9.29485668602,1,55.1837463379,0,174.293457031,-1.96031832695,13.8479623795
-0.155297443271,55.895236969,46.5,-0.980761349201,9.65530775828,1,54.7972679138,0,174.65826416,-2.25013899803,13.2376813889
-0.157882779837,55.5355033875,46.5,-1.00357162952,10.0157638008,1,54.4075508118,0,174.912155151,-2.32703638077,12.1905069351
