"C_p_inc","Points:0","Points:1","Points:2","arc_length","dC_f:0","dC_f:1","dC_f:2","inclination","mu","sigma","v:0","v:1","v:2"
0.195476859808,51.0001983643,32,0,0,0.00134865636937,-0.00134866533335,-0.0126594258472,1,-0.22223725915,-0.0690393596888,144.306304932,19.3338909149,13.3137712479
0.181890338659,50.9276580811,32,-0.00772789679468,0.0729507578854,0.00130450108554,-0.00130451016594,-0.0122429030016,1,-0.21432352066,-0.0690588653088,145.667572021,17.9668006897,13.607134819
0.17129561305,50.8706817627,32,-0.0137976054102,0.130249468311,0.00126916100271,-0.00126916973386,-0.0119094019756,1,-0.208106905222,-0.0690752416849,146.727935791,16.8985824585,13.8361635208
0.152124971151,50.7864837646,32,-0.0227739587426,0.214924599219,0.00122189579997,-0.00122190383263,-0.0114610930905,1,-0.201465472579,-0.0691191256046,148.617553711,15.0115699768,14.2447404861
0.137033522129,50.7203521729,32,-0.0298242419958,0.281430944236,0.00118364533409,-0.00118365313392,-0.011098346673,1,-0.196254238486,-0.0691532790661,150.10395813,13.5256948471,14.5662479401
0.127005279064,50.6228485107,32,-0.0402271412313,0.379487991088,0.00118811090942,-0.00118811870925,-0.0111348992214,1,-0.189740806818,-0.0692030712962,151.047119141,12.5850992203,14.7742996216
0.11912368238,50.5462646484,32,-0.0483978688717,0.45650648728,0.00119161768816,-0.00119162583724,-0.0111634945497,1,-0.184631884098,-0.0692422911525,151.787750244,11.8453559875,14.9378204346
0.111105069518,50.4336662292,32,-0.0604223944247,0.569745143306,0.00120196223725,-0.00120197003707,-0.0112541243434,1,-0.178130224347,-0.0693004578352,152.524963379,11.1106538773,15.1034469604
0.104809626937,50.3452301025,32,-0.0698667988181,0.658684140836,0.00121025915723,-0.00121026672423,-0.0113268038258,1,-0.173031434417,-0.0693461596966,153.103256226,10.5334215164,15.2334842682
0.0978750437498,50.2156143188,32,-0.0837236046791,0.789038513416,0.00121995515656,-0.00121996295638,-0.0114102885127,1,-0.166516199708,-0.0694127008319,153.72946167,9.90960407257,15.3769407272
0.0924345105886,50.1138076782,32,-0.094607129693,0.891425246893,0.00122777814977,-0.0012277859496,-0.0114776706323,1,-0.161406978965,-0.0694649666548,154.220336914,9.41982364655,15.4895009995
0.0861221849918,49.9651451111,32,-0.110519662499,1.04093701087,0.00123191939201,-0.00123192742467,-0.0115082440898,1,-0.154913067818,-0.0695394426584,154.781707764,8.860663414,15.6205911636
0.081172414124,49.8483772278,32,-0.123017817736,1.15837185432,0.00123532442376,-0.00123533245642,-0.011533533223,1,-0.149820268154,-0.0695979371667,155.221542358,8.42188262939,15.7234020233
0.0752320364118,49.6785812378,32,-0.141216516495,1.3291403258,0.00122964440379,-0.00122965255287,-0.0114708309993,1,-0.143427610397,-0.0696876421571,155.742507935,7.9028429985,15.8484983444
0.0705759003758,49.5452156067,32,-0.155510291457,1.4632697542,0.00122520979494,-0.00122521794401,-0.0114216515794,1,-0.138413473964,-0.0697581022978,156.150527954,7.4957408905,15.9465761185
0.0648244023323,49.3522071838,32,-0.176232814789,1.65738743569,0.00120500207413,-0.00120501010679,-0.0112197147682,1,-0.132245182991,-0.0698889046907,156.647994995,6.99980401993,16.0733737946
0.060317620635,49.2006111145,32,-0.192508861423,1.80985473687,0.00118894991465,-0.00118895748165,-0.0110591584817,1,-0.127405688167,-0.0699917823076,157.037490845,6.61098480225,16.1727924347
0.0545492246747,48.9824066162,32,-0.216000393033,2.02932012169,0.00114719022531,-0.00114719686098,-0.0106525318697,1,-0.121639624238,-0.0701813846827,157.529510498,6.11996507645,16.3081455231
0.0500301457942,48.8110275269,32,-0.234451293945,2.20168957378,0.00111388764344,-0.00111389439553,-0.0103281456977,1,-0.117113903165,-0.0703300982714,157.914657593,5.73514080048,16.4142150879
0.0440621525049,48.5658569336,32,-0.260944485664,2.4482874428,0.00104113982525,-0.00104114669375,-0.00964009482414,1,-0.112009719014,-0.0704865902662,158.418289185,5.23176336288,16.5475330353
0.0393872410059,48.3732910156,32,-0.281753003597,2.64197437365,0.000983013189398,-0.000983019941486,-0.00909025315195,1,-0.108000583947,-0.0706094875932,158.8125,4.83738708496,16.6520042419
0.033209707588,48.0997085571,32,-0.311363726854,2.91715459919,0.000873070035595,-0.000873076613061,-0.0080738812685,1,-0.103885523975,-0.0705907344818,159.330673218,4.31852054596,16.7610473633
0.0283706337214,47.8848304749,32,-0.334620803595,3.1332876181,0.000785125128459,-0.000785130541772,-0.00726086925715,1,-0.100649096072,-0.0705761760473,159.736282349,3.91212797165,16.8464488983
0.0220338795334,47.5818710327,32,-0.367338120937,3.43800855016,0.000636182201561,-0.000636186334305,-0.00588926300406,1,-0.0978571102023,-0.0704335421324,160.263595581,3.38294386864,16.9375476837
0.017070017755,47.3439178467,32,-0.393035203218,3.67734525604,0.000516967615113,-0.000516970641911,-0.00479147955775,1,-0.0956549048424,-0.0703215152025,160.67640686,2.96860837936,17.0087985992
0.0102673172951,47.0112686157,32,-0.428864836693,4.01191852677,0.000317251018714,-0.000317252823152,-0.0029417257756,1,-0.0945535227656,-0.0702339112759,161.234390259,2.40739178658,17.1151943207
0.00493763526902,46.7499961853,32,-0.457006424665,4.27470214854,0.000157295944518,-0.000157296817633,-0.00146027747542,1,-0.093673184514,-0.0701648890972,161.671279907,1.96807456017,17.1984119415
-0.00256600999273,46.3881568909,32,-0.495965540409,4.6386327569,-0.000102528989373,0.000102529782453,0.000972539070062,1,-0.0948440954089,-0.069762699306,162.284225464,1.35034918785,17.2636318207
-0.00844656210393,46.1039581299,32,-0.526565134525,4.92447409559,-0.000310766510665,0.00031076889718,0.00292217405513,1,-0.0957416445017,-0.0694468095899,162.764312744,0.866828799248,17.3145065308
-0.0165354609489,45.7142944336,32,-0.567960977554,5.31633046217,-0.000624210108072,0.000624214939307,0.00591995520517,1,-0.0997032523155,-0.0686344653368,163.422805786,0.201872587204,17.319021225
-0.0228768028319,45.408241272,32,-0.600474536419,5.62410581733,-0.000875569938216,0.000875576108228,0.00832363311201,1,-0.102785363793,-0.0679966509342,163.938796997,-0.318580448627,17.3222293854
-0.0320847444236,44.9931716919,32,-0.643929183483,6.04144388492,-0.00125467719045,0.00125468510669,0.0120740644634,1,-0.110034100711,-0.0669910237193,164.678741455,-1.06668961048,17.3066902161
-0.0393066816032,44.6671638489,32,-0.678059697151,6.36923346022,-0.00155889894813,0.00155890872702,0.0150832319632,1,-0.115690797567,-0.0662010759115,165.258865356,-1.65231144428,17.2940921783
-0.0495167449117,44.2301254272,32,-0.722878336906,6.80856396502,-0.00195876741782,0.00195877952501,0.0195007976145,1,-0.127090752125,-0.0639296546578,166.086624146,-2.48984384537,17.0699615479
-0.057527333498,43.8868675232,32,-0.758080124855,7.15362215514,-0.00227984553203,0.00227986066602,0.0230467170477,1,-0.136001199484,-0.0621455647051,166.735900879,-3.14557170868,16.8934860229
-0.0681237205863,43.432144165,32,-0.801910579205,7.61045302229,-0.00265084230341,0.00265086069703,0.0277987476438,1,-0.151710033417,-0.0589563250542,167.594696045,-4.01555919647,16.5022029877
-0.0764394327998,43.0749931335,32,-0.836336195469,7.96925935216,-0.0029489188455,0.00294893956743,0.0316144302487,1,-0.163998663425,-0.0564514100552,168.268493652,-4.69666671753,16.1944293976
-0.0874465107918,42.6078681946,32,-0.878805220127,8.43831087028,-0.00323438923806,0.00323441321962,0.0365554392338,1,-0.184231102467,-0.0522449724376,169.157821655,-5.59835147858,15.6059207916
-0.0960867479444,42.240978241,32,-0.912161648273,8.80671403173,-0.00346395373344,0.00346398027614,0.0405242666602,1,-0.200067952275,-0.0489411205053,169.855819702,-6.30427694321,15.1432476044
-0.107303909957,41.7672576904,32,-0.950580596924,9.28198992594,-0.00362724298611,0.00362727232277,0.0455157719553,1,-0.224698260427,-0.0435911081731,170.759353638,-7.23046398163,14.3269605637
-0.116121299565,41.3951873779,32,-0.980755984783,9.65528186461,-0.00375826330855,0.00375829543918,0.0495182387531,1,-0.243986189365,-0.039389051497,171.469497681,-7.95551729202,13.6854391098
-0.125303477049,41.0227928162,32,-1.00739455223,10.0286279814,-0.00373197114095,0.00373200373724,0.0532341375947,1,-0.266556829214,-0.0342201627791,172.201049805,-8.68821620941,12.8409719467
-0.137006834149,40.548664093,32,-1.04131066799,10.5039682269,-0.0036977478303,0.00369777902961,0.0578482858837,1,-0.295368343592,-0.027639111504,173.133529663,-9.62372398376,11.7663698196
-0.145725503564,40.1808815002,32,-1.06240785122,10.8723554236,-0.00345711084083,0.00345714041032,0.0610171854496,1,-0.320953994989,-0.0208879411221,173.827178955,-10.325668335,10.5930080414
-0.156824931502,39.7126274109,32,-1.08926868439,11.3413792999,-0.00315659865737,0.00315662915818,0.0649571791291,1,-0.353603601456,-0.0122924931347,174.710235596,-11.2222175598,9.09962940216
-0.165257900953,39.3540458679,32,-1.10384452343,11.7002569644,-0.00273296330124,0.00273299380206,0.0674681887031,1,-0.381322622299,-0.00465761171654,175.362197876,-11.8821029663,7.71669816971
-0.175991281867,38.8975105286,32,-1.12240231037,12.1571693275,-0.0022047047969,0.00220473483205,0.0705884993076,1,-0.416685760021,0.00506308535114,176.191955566,-12.7249832153,5.95641803741
-0.182764977217,38.5524597168,32,-1.13018465042,12.5023078902,-0.00147446373012,0.00147449190263,0.0718470439315,1,-0.44632422924,0.0155353024602,176.698287964,-13.2386903763,3.98488235474
