"C_p_inc","Points:0","Points:1","Points:2","arc_length","inclination","mu","sigma","v:0","v:1","v:2"
0.161496371031,26.9903011322,7.98999977112,0,0,1,27.4126091003,0,147.80279541,15.2621822357,-2.82621598244
0.154408216476,26.9165039062,7.98999977112,-0.00786593463272,0.0742152510329,1,27.3450336456,0,148.468612671,14.5977239609,1.05406820774
0.12910784781,26.6558685303,7.98999977112,-0.0356464646757,0.336326977325,1,27.1061668396,0,150.840438843,12.2297697067,14.7923192978
0.117617212236,26.5198192596,7.98999977112,-0.0501817539334,0.473150508462,1,26.9765014648,0,151.890548706,11.1854286194,15.0275335312
0.0766489058733,26.0393276215,7.98999977112,-0.101516798139,0.956376647167,1,26.5180988312,0,155.623703003,7.48782348633,15.8619680405
0.0673528686166,25.799079895,7.98999977112,-0.127296626568,1.19800356954,1,26.2837257385,0,156.418457031,6.70528459549,16.0512657166
0.0339580923319,24.9505825043,7.98999977112,-0.218344569206,2.05137192492,1,25.4549808502,0,159.264785767,3.93974590302,16.724439621
0.0228228196502,24.5569038391,7.98999977112,-0.260872244835,2.44734098254,1,25.0618896484,0,160.173431396,3.0567612648,16.8986968994
-0.0175266824663,23.1665306091,7.98999977112,-0.411069482565,3.845803327,1,23.6713924408,0,163.456436157,-0.038683142513,17.5194473267
-0.0328040607274,22.5940895081,7.98999977112,-0.471937358379,4.42147138457,1,23.0835094452,0,164.662307739,-1.19373512268,17.4604091644
-0.0882228761911,20.5723705292,7.98999977112,-0.686907589436,6.45458717808,1,21.002571106,0,169.028396606,-5.15966081619,17.2487411499
-0.108579032123,19.8690814972,7.98999977112,-0.75175088644,7.16085916228,1,20.2546329498,0,170.593490601,-6.61350011826,16.3488140106
-0.181478694081,17.3852367401,7.98999977112,-0.980761349201,9.65523895881,1,17.6053714752,0,176.205856323,-11.4368305206,13.146736145
-0.237977534533,14.8938970566,7.98999977112,-1.10423219204,12.1496363746,1,14.8488340378,0,180.378631592,-15.2878322601,3.62575936317
-0.254934370518,14.1884860992,7.98999977112,-1.13919246197,12.8559131186,1,14.0704059601,0,181.62336731,-16.4672889709,0.931211233139
