"C_p_inc","Points:0","Points:1","Points:2","arc_length","dC_f:0","dC_f:1","dC_f:2","inclination","mu","sigma","v:0","v:1","v:2"
0.137089192867,26.9900493622,7.98999977112,0,0,0.0137260500342,-0.0137261347845,-0.128674849868,1,0.421493470669,-0.105478860438,150.150421143,12.9326581955,14.6373338699
0.129331856966,26.8455219269,7.98999977112,-0.0154170636088,0.145347395592,0.0133850472048,-0.0133851291612,-0.125414192677,1,0.431559532881,-0.105529427528,150.853149414,12.2326889038,14.7947845459
0.101609885693,26.3350887299,7.98999977112,-0.0698662549257,0.65867649379,0.0122577408329,-0.01225781627,-0.114665105939,1,0.466678529978,-0.105708040297,153.359283447,9.73630619049,15.3561124802
0.0885734632611,26.0825119019,7.98999977112,-0.0969289019704,0.912699014267,0.0112331937999,-0.0112332617864,-0.104979380965,1,0.474263191223,-0.105849809945,154.505004883,8.60263252258,15.6223926544
0.0419100224972,25.1904773712,7.98999977112,-0.192507371306,1.80983938659,0.00802069716156,-0.00802074652165,-0.0746623650193,1,0.500071406364,-0.106350421906,158.593460083,4.59269380569,16.5681819916
0.0299769304693,24.7807712555,7.98999977112,-0.236756250262,2.22192804762,0.00445296987891,-0.00445299828425,-0.041252836585,1,0.501809060574,-0.106279477477,159.573242188,3.63857722282,16.7631530762
-0.0132095878944,23.3337974548,7.98999977112,-0.393032163382,3.67731642906,-0.00642356602475,0.00642360700294,0.0606098137796,1,0.505756556988,-0.106028907001,163.108673096,0.289017796516,17.4575557709
-0.0289716739208,22.7431335449,7.98999977112,-0.455926716328,4.2713194419,-0.0138204833493,0.0138205736876,0.139573201537,1,0.490687966347,-0.104370206594,164.354690552,-0.905660271645,17.4139957428
-0.0861506015062,20.6570625305,7.98999977112,-0.678054392338,6.36918335111,-0.0359799787402,0.0359802134335,0.37658059597,1,0.432749718428,-0.0985121279955,168.866043091,-5.01317358017,17.2576084137
-0.107012555003,19.9350566864,7.98999977112,-0.744848489761,7.09427223559,-0.0399558506906,0.0399561300874,0.483549624681,1,0.387197971344,-0.0922386050224,170.470169067,-6.5043296814,16.339849472
-0.181718617678,17.3851127625,7.98999977112,-0.980748355389,9.65510467093,-0.0510817803442,0.0510821975768,0.793429374695,1,0.218427032232,-0.0700820609927,176.222091675,-11.4547634125,13.0747509003
-0.238879948854,14.8273200989,7.98999977112,-1.10492432117,12.2159098139,-0.0157478135079,0.0157482102513,0.977871835232,1,-0.0552841201425,-0.0174704194069,180.427566528,-15.3361558914,3.15524435043
-0.256055951118,14.1030921936,7.98999977112,-1.14008426666,12.9409906925,-0.00378481112421,0.00378520670347,1.04513561726,1,-0.130674868822,-0.00257366406731,181.683624268,-16.525850296,0.347192674875
