"C_p_inc","Points:0","Points:1","Points:2","arc_length","inclination","mu","sigma","v:0","v:1","v:2"
-0.530133485794,36.9803009033,17.9799995422,0,0,1,36.7847709656,0,122.986885071,37.4371986389,20.8215579987
-0.556586325169,36.9690551758,17.9799995422,-0.00119844102301,0.0113094053234,1,36.7668800354,0,126.656478882,33.770275116,21.2172260284
-1.32012867928,36.6458702087,17.9799995422,-0.0356464646757,0.336325080722,1,36.2509880066,0,232.844055176,-72.3451690674,32.5618133545
-1.29617536068,36.6251411438,17.9799995422,-0.0378610379994,0.35717210613,1,36.224029541,0,231.755126953,-71.2539596558,32.3320999146
-0.599515616894,36.0293273926,17.9799995422,-0.101516798139,0.956376647119,1,35.4475288391,0,200.211502075,-39.6387405396,25.6767692566
-0.591262221336,35.9927215576,17.9799995422,-0.105444572866,0.993192602458,1,35.4041557312,0,199.74520874,-39.1699371338,25.5808982849
-0.351274490356,34.9405822754,17.9799995422,-0.218344569206,2.05137192487,1,34.1555633545,0,186.230026245,-25.5666103363,22.7997970581
-0.347515553236,34.8805999756,17.9799995422,-0.224824011326,2.11170317266,1,34.087978363,0,185.994354248,-25.3282299042,22.7457809448
-0.238146543503,33.1565322876,17.9799995422,-0.411069482565,3.84580143064,1,32.1429290771,0,179.157058716,-18.3779335022,21.1757202148
-0.236413270235,33.0693130493,17.9799995422,-0.420343220234,3.93351230646,1,32.047290802,0,179.046905518,-18.265089035,21.101442337
-0.185794338584,30.5623683929,17.9799995422,-0.686907589436,6.45458907503,1,29.2954597473,0,175.838699341,-14.9193820953,18.9498538971
-0.184911444783,30.4552173615,17.9799995422,-0.696786999702,6.56219458742,1,29.1795272827,0,175.791809082,-14.8696050644,18.7614688873
-0.159001588821,27.3752365112,17.9799995422,-0.980761349201,9.65523895647,1,25.8445568085,0,174.417724609,-13.3012285233,13.330037117
-0.10642516613,24.2859592438,17.9799995422,-1.13386595249,12.7483078297,1,22.5414123535,0,170.917984009,-9.76744556427,1.66970825195
-0.104647539556,24.178483963,17.9799995422,-1.13919246197,12.8559150213,1,22.4265499115,0,170.799987793,-9.64848613739,1.26412475109
0.0122906910256,21.6600799561,17.9799995422,-1.04221868515,15.376185375,1,19.8298187256,0,161.052246094,0.0910822749138,-12.40832901
0.016327559948,21.5724639893,17.9799995422,-1.03884494305,15.4638662724,1,19.7394790649,0,160.716079712,0.426834911108,-12.8850603104
0.188759848475,19.8533382416,17.9799995422,-0.814621925354,17.1975528929,1,18.0924930573,0,143.081970215,18.0106582642,-21.7774276733
0.194744542241,19.7935295105,17.9799995422,-0.806821227074,17.2578681912,1,18.0351600647,0,142.471328735,18.6200275421,-22.0890808105
0.386840224266,18.7667140961,17.9799995422,-0.552634119987,18.3156777112,1,17.1687107086,0,113.386962891,47.6440658569,-18.8797683716
0.393545657396,18.7309913635,17.9799995422,-0.543790996075,18.3524787229,1,17.1385192871,0,112.377731323,48.651714325,-18.7730407715
0.363059312105,18.1918029785,17.9799995422,-0.284473270178,18.9507844955,1,16.8094844818,0,74.7610321045,86.2092285156,30.7426071167
0.362132906914,18.1730442047,17.9799995422,-0.275451660156,18.9715998994,1,16.7979869843,0,73.4519729614,87.5166244507,32.4548988342
-0.332923859358,17.9864902496,17.9799995422,-0.00926073826849,19.2966537181,1,16.8630466461,0,97.0746917725,63.7968101501,123.619804382
-0.356904566288,17.9799995422,17.9799995422,0,19.3079625888,1,16.8652591705,0,97.8868331909,62.9824066162,126.785903931
-0.380167335272,17.9864902496,17.9799995422,0.00926073826849,19.3192714595,1,16.8809204102,0,100.395713806,60.4722938538,127.49066925
-1.05104541779,18.1730442047,17.9799995422,0.275451660156,19.6443252782,1,17.332775116,0,172.804595947,-11.9622268677,147.574157715
-1.04983055592,18.1918029785,17.9799995422,0.284473270178,19.6651406821,1,17.3626365662,0,173.917205811,-13.0770215988,145.676803589
-1.01175999641,18.7309913635,17.9799995422,0.543790996075,20.2634464547,1,18.2229042053,0,205.899475098,-45.1389122009,90.8433914185
-1.00315260887,18.7667140961,17.9799995422,0.552634119987,20.3002474664,1,18.2719688416,0,205.874649048,-45.1166954041,89.3930435181
-0.753263890743,19.7935295105,17.9799995422,0.806821227074,21.3580569864,1,19.6846580505,0,205.095352173,-44.4417800903,47.5755805969
-0.745854198933,19.8533382416,17.9799995422,0.814621925354,21.4183722847,1,19.7600440979,0,204.822372437,-44.1718978882,46.6554298401
-0.531304180622,21.5724639893,17.9799995422,1.03884494305,23.1520589052,1,21.9298858643,0,196.914398193,-36.4013290405,20.1477985382
-0.524245917797,21.6600799561,17.9799995422,1.04221868515,23.2397398026,1,22.0332489014,0,196.520339966,-36.0104522705,19.4537620544
-0.319940537214,24.178483963,17.9799995422,1.13919246197,25.7600101563,1,25.0073547363,0,185.122314453,-24.7665882111,-0.532536625862
-0.312726378441,24.2859592438,17.9799995422,1.13386595249,25.8676173479,1,25.1249732971,0,184.621002197,-24.2678318024,-0.931683182716
-0.103871114552,27.3752365112,17.9799995422,0.980761349201,28.9606862211,1,28.5078868866,0,170.126358032,-9.90929985046,-12.4226646423
0.0753767713904,30.4552173615,17.9799995422,0.696786999702,32.0537305902,1,31.5984382629,0,155.608093262,4.58770132065,-14.7120265961
0.0815684050322,30.5623683929,17.9799995422,0.686907589436,32.1613361026,1,31.7059383392,0,155.106048584,5.0889582634,-14.7920064926
0.220866128802,33.0693130493,17.9799995422,0.420343220234,34.6824128712,1,34.0070495605,0,141.688613892,18.5329761505,-13.145149231
0.225691646338,33.1565322876,17.9799995422,0.411069482565,34.770123747,1,34.0871238708,0,141.223922729,18.9979362488,-13.0883464813
0.343984812498,34.8805999756,17.9799995422,0.224824011326,36.504222005,1,35.5221099854,0,126.676994324,33.5917358398,-10.02546978
0.348087370396,34.9405822754,17.9799995422,0.218344569206,36.5645532527,1,35.5720672607,0,126.17350769,34.0962753296,-9.91953277588
0.451717346907,35.9927215576,17.9799995422,0.105444572866,37.6227325752,1,36.3392562866,0,105.879211426,54.4422683716,-5.51529502869
0.455324947834,36.0293273926,17.9799995422,0.101516798139,37.6595485305,1,36.3659896851,0,105.177345276,55.1456298828,-5.36299180984
0.428668707609,36.6251411438,17.9799995422,0.0378610379994,38.2587530715,1,36.7048454285,0,64.662071228,95.7135620117,3.30571055412
0.427842289209,36.6458702087,17.9799995422,0.0356464646757,38.2796000969,1,36.7166786194,0,63.2613639832,97.1159744263,3.60540556908
-0.49826452136,36.9690551758,17.9799995422,0.00119844102301,38.6046157723,1,36.7824363708,0,120.993087769,39.4293746948,20.244600296
-0.530133485794,36.9803009033,17.9799995422,0,38.6159251776,1,36.7847709656,0,122.986885071,37.4371986389,20.8215579987
