x,y,z

2.001,0.0,0

2.0009950503727634,0.003147876939944096,0

2.000980201540002,0.006295722749383817,0

2.000955453648561,0.00944350629812265,0

2.0009208069431823,0.012591196456579797,0

2.000876261766499,0.015738762096098036,0

2.000821818559036,0.018886172089251554,0

2.0007574778591994,0.02203339531015379,0

2.0006832403032804,0.02518040063476522,0

2.00059910662544,0.028327156941201203,0

2.0005050776577074,0.03147363311003972,0

2.0004011543299685,0.034619798024629125,0

2.00028733766996,0.03776562057139589,0

2.0001636288032567,0.04091106964015228,0

2.0000300289532595,0.04405611412440404,0

1.999886539441187,0.04720072292165797,0

1.9997331616860592,0.05034486493372954,0

1.9995698972046845,0.053488509067050466,0

1.9993967476116454,0.05663162423297613,0

1.9992137146192808,0.059774179348093086,0

1.9990208000376715,0.06291614333452641,0

1.9988180057746197,0.0660574851202471,0

1.998605333835632,0.06919817363937932,0

1.9983827863238992,0.07233817783250758,0

1.9981503654402744,0.07547746664698399,0

1.9979080734832528,0.07861600903723527,0

1.9976559128489482,0.08175377396506983,0

1.997393886031069,0.0848907303999847,0

1.997121995620894,0.0880268473194723,0

1.9968402443072468,0.09116209370932743,0

1.9965486348764692,0.09429643856395387,0

1.996247170212393,0.09742985088667092,0

1.9959358532963125,0.1005622996900201,0

1.9956146872069547,0.10369375399607152,0

1.9952836751204477,0.10682418283673023,0

1.994942820310291,0.1099535552540425,0

1.9945921261473225,0.11308184030050189,0

1.9942315960996848,0.11620900703935544,0

1.993861233732791,0.1193350245449095,0

1.99348104270929,0.12245986190283564,0

1.9930910267890294,0.1255834882104763,0

1.9926911898290194,0.12870587257715052,0

1.9922815357833932,0.1318269841244592,0

1.9918620687033695,0.13494679198659076,0

1.9914327927372113,0.1380652653106262,0

1.9909937121301855,0.1411823732568442,0

1.9905448312245204,0.14429808499902624,0

1.9900861544593633,0.14741236972476127,0

1.989617686370736,0.15052519663575062,0

1.9891394315914908,0.15363653494811244,0

1.9886513948512632,0.1567463538926862,0

1.9881535809764275,0.15985462271533693,0

1.9876459948900465,0.16296131067725939,0

1.987128641611824,0.16606638705528204,0

1.986601526258056,0.1691698211421709,0

1.9860646540415785,0.17227158224693315,0

1.9855180302717168,0.17537163969512082,0

1.9849616603542328,0.1784699628291339,0

1.9843955497912722,0.1815665210085237,0

1.9838197041813088,0.1846612836102958,0

1.9832341292190898,0.18775422002921296,0

1.98263883069558,0.19084529967809757,0

1.9820338144979042,0.1939344919881345,0

1.981419086609288,0.19702176640917307,0

1.9807946531090002,0.20010709241002936,0

1.9801605201722914,0.20319043947878807,0

1.979516694070334,0.2062717771231042,0

1.9788631811701594,0.20935107487050492,0

1.978199987934595,0.21242830226869036,0

1.977527120922201,0.21550342888583537,0

1.976844586787205,0.21857642431089006,0

1.9761523922794364,0.22164725815388064,0

1.9754505442442594,0.22471590004621014,0

1.9747390496225048,0.22778231964095844,0

1.9740179154504034,0.23084648661318255,0

1.9732871488595145,0.23390837066021664,0

1.9725467570766548,0.2369679415019714,0

1.9717967474238298,0.24002516888123365,0

1.9710371273181586,0.24308002256396571,0

1.9702679042718017,0.24613247233960406,0

1.9694890858918863,0.24918248802135848,0

1.9687006798804323,0.25223003944651023,0

1.967902694034274,0.2552750964767107,0

1.9670951362449856,0.25831762899827904,0

1.9662780144988004,0.26135760692250026,0

1.9654513368765334,0.2643950001859229,0

1.9646151115535018,0.26742977875065577,0

1.9637693467994435,0.27046191260466584,0

1.9629140509784344,0.2734913717620743,0

1.962049232548807,0.2765181262634534,0

1.961174900063067,0.27954214617612283,0

1.9602910621678076,0.2825634015944456,0

1.9593977276036239,0.28558186264012375,0

1.958494905205028,0.28859749946249397,0

1.95758260390036,0.2916102822388227,0

1.956660832711701,0.29462018117460104,0

1.9557296007547822,0.2976271665038394,0

1.954788917238897,0.30063120848936215,0

1.9538387914668078,0.3036322774231012,0

1.9528792328346556,0.30663034362639013,0

1.9519102508318655,0.3096253774502577,0

1.9509318550410548,0.31261734927572093,0

1.9499440551379363,0.3156062295140779,0

1.9489468608912246,0.3185919886072008,0

1.947940282162537,0.32157459702782776,0

1.946924328906298,0.3245540252798553,0

1.9458990111696408,0.32753024389862934,0

1.9448643390923066,0.3305032234512375,0

1.9438203229065452,0.3334729345367996,0

1.9427669729370138,0.3364393477867582,0

1.9417042996006755,0.33940243386516983,0

1.9406323134066943,0.34236216346899434,0

1.939551024956333,0.345318507328385,0

1.9384604449428482,0.3482714362069781,0

1.9373605841513837,0.35122092090218177,0

1.9362514534588642,0.35416693224546497,0

1.9351330638338886,0.35710944110264586,0

1.9340054263366198,0.36004841837418017,0

1.932868552118677,0.3629838349954485,0

1.931722452423024,0.3659156619370441,0

1.9305671385838599,0.3688438702050601,0

1.9294026220265041,0.3717684308413756,0

1.9282289142672868,0.3746893149239428,0

1.9270460269134322,0.3776064935670726,0

1.9258539716629453,0.38051993792172023,0

1.9246527603044958,0.3834296191757708,0

1.923442404717301,0.38633550855432397,0

1.9222229168710097,0.3892375773199788,0

1.9209943088255823,0.39213579677311766,0

1.9197565927311722,0.39503013825219013,0

1.9185097808280058,0.3979205731339968,0

1.9172538854462613,0.4008070728339716,0

1.9159889190059467,0.40368960880646515,0

1.914714894016777,0.4065681525450268,0

1.9134318230780503,0.4094426755826866,0

1.9121397188785236,0.4123131494922366,0

1.9108385941962873,0.4151795458865123,0

1.9095284618986383,0.4180418364186733,0

1.9082093349419533,0.42089999278248347,0

1.9068812263715604,0.42375398671259085,0

1.9055441493216096,0.4266037899848077,0

1.904198117014945,0.4294493744163887,0

1.9028431427629708,0.4322907118663105,0

1.9014792399655225,0.43512777423554994,0

1.9001064221107327,0.43796053346736113,0

1.898724702774898,0.4407889615475538,0

1.897334095622346,0.4436130305047702,0

1.8959346144052982,0.446432712410761,0

1.8945262729637355,0.4492479793806625,0

1.8931090852252606,0.45205880357327183,0

1.8916830652049603,0.4548651571913222,0

1.8902482270052674,0.4576670124817581,0

1.8888045848158206,0.46046434173600953,0

1.8873521529133246,0.4632571172902662,0

1.885890945661409,0.46604531152575096,0

1.8844209775104854,0.46882889686899304,0

1.8829422629976063,0.47160784579210074,0

1.8814548167463183,0.47438213081303354,0

1.8799586534665216,0.47715172449587373,0

1.87845378795432,0.4799165994510985,0

1.8769402350918791,0.4826767283358497,0

1.875418009847275,0.4854320838542051,0

1.8738871272743494,0.48818263875744805,0

1.8723476025125585,0.4909283658443368,0

1.870799450786825,0.4936692379613738,0

1.8692426874073869,0.49640522800307374,0

1.8676773277696452,0.4991363089122324,0

1.8661033873540132,0.5018624536801934,0

1.864520881725762,0.5045836353471158,0

1.8629298265348675,0.5072998270022406,0

1.8613302375158556,0.510011001784157,0

1.8597221304876463,0.5127171328810674,0

1.858105521353397,0.5154181935310533,0

1.8564804261003456,0.5181141570223402,0

1.8548468607996524,0.5208049966935604,0

1.853204841606241,0.523490685934018,0

1.8515543847586389,0.526171198183952,0

1.8498955065788165,0.5288465069347974,0

1.8482282234720255,0.5315165857294495,0

1.8465525519266377,0.5341814081625244,0

1.8448685085139802,0.5368409478806196,0

1.8431761098881738,0.5394951785825765,0

1.841475372785966,0.5421440740197381,0

1.8397663140265672,0.5447876079962105,0

1.8380489505114834,0.5474257543691209,0

1.8363232992243494,0.5500584870488767,0

1.8345893772307607,0.5526857799994231,0

1.8328472016781052,0.5553076072385011,0

1.8310967897953927,0.5579239428379037,0

1.829338158893086,0.5605347609237329,0

1.8275713263629274,0.5631400356766555,0

1.8257963096777696,0.5657397413321581,0

1.8240131263914001,0.5683338521808025,0

1.82222179413837,0.5709223425684792,0

1.8204223306338174,0.5735051868966619,0

1.8186147536732942,0.5760823596226597,0

1.8167990811325891,0.578653835259871,0

1.8149753309675507,0.581219588378034,0

1.8131435212139098,0.5837795936034794,0

1.8113036699871023,0.5863338256193811,0

1.8094557954820887,0.5888822591660058,0

1.8075999159731746,0.5914248690409638,0

1.80573604981383,0.5939616300994579,0

1.8038642154365079,0.5964925172545316,0

1.8019844313524618,0.5990175054773177,0

1.8000967161515629,0.601536569797286,0

1.7982010885021162,0.6040496853024895,0

1.7962975671506753,0.6065568271398115,0

1.7943861709218583,0.6090579705152112,0

1.7924669187181599,0.6115530906939683,0

1.7905398295197663,0.6140421630009284,0

1.7886049223843656,0.6165251628207468,0

1.7866622164469617,0.6190020655981314,0

1.7847117309196823,0.6214728468380867,0

1.782753485091591,0.6239374821061547,0

1.780787498328496,0.6263959470286576,0

1.7788137900727579,0.6288482172929378,0

1.7768323798430985,0.6312942686475996,0

1.774843287234407,0.633734076902748,0

1.7728465319175464,0.6361676179302284,0

1.7708421336391589,0.6385948676638649,0

1.7688301122214707,0.6410158020996989,0

1.766810487562097,0.6434303972962258,0

1.7647832796338427,0.645838629374632,0

1.7627485084845076,0.6482404745190313,0

1.7607061942366862,0.6506359089767001,0

1.75865635708757,0.6530249090583127,0

1.7565990173087467,0.6554074511381746,0

1.7545341952460007,0.6577835116544577,0

1.752461911319111,0.6601530671094317,0

1.7503821860216506,0.6625160940696978,0

1.748295039920782,0.6648725691664195,0

1.7462004936570545,0.6672224690955543,0

1.7440985679442016,0.6695657706180836,0

1.7419892835689335,0.6719024505602436,0

1.7398726613907338,0.6742324858137526,0

1.7377487223416521,0.6765558533360416,0

1.7356174874260972,0.6788725301504809,0

1.733478977720629,0.6811824933466075,0

1.7313332143737508,0.6834857200803521,0

