"C_p_inc","Points:0","Points:1","Points:2","arc_length","inclination","mu","sigma","v:0","v:1","v:2"
0.174769327044,51.0003013611,32,0,0,1,51.4164924622,0,138.214279175,24.8470973969,4.20785331726
0.127624407411,50.9769592285,32,-0.00248701474629,0.0234742496193,1,51.3908615112,0,143.319229126,19.7548122406,6.49035072327
-0.144911631942,50.8439025879,32,-0.0166630689055,0.157283928365,1,51.2440681458,0,172.908599854,-9.79847431183,19.4745140076
-0.13254481554,50.8110618591,32,-0.0201653521508,0.190310878775,1,51.2098426819,0,172.010116577,-8.89209842682,19.2851791382
-0.0592480674386,50.6238594055,32,-0.0401284620166,0.378574747837,1,51.0141487122,0,166.714920044,-3.57209396362,18.1709785461
-0.0552261769772,50.5780258179,32,-0.0450224578381,0.42466887926,1,50.9672813416,0,166.405059814,-3.25385928154,18.1080417633
-0.0311051812023,50.3167762756,32,-0.0729183703661,0.687403546281,1,50.6994895935,0,164.554260254,-1.37711942196,17.7337741852
-0.0299860797822,50.2535324097,32,-0.0796836540103,0.751008228854,1,50.6352233887,0,164.465957642,-1.27942013741,17.7194328308
-0.0228650216013,49.8930397034,32,-0.118245981634,1.11355759709,1,50.2681846619,0,163.905883789,-0.69064193964,17.6283245087
-0.0230796206743,49.8071174622,32,-0.127459391952,1.19997240175,1,50.1809577942,0,163.922058105,-0.696255266666,17.6400642395
-0.0237313844264,49.3173599243,32,-0.179976046085,1.69253756986,1,49.6829490662,0,163.968444824,-0.710937023163,17.7004108429
-0.0248836446553,49.2030639648,32,-0.192289978266,1.80749495012,1,49.5666389465,0,164.058105469,-0.789073765278,17.7301235199
-0.0309554096311,48.5515785217,32,-0.262479782104,2.46275054236,1,48.9027938843,0,164.528106689,-1.22515809536,17.8942546844
-0.0329775959253,48.4037246704,32,-0.278473675251,2.61146693677,1,48.7515563965,0,164.685928345,-1.37114500999,17.9272994995
-0.0440426878631,47.560962677,32,-0.369639217854,3.45914549241,1,47.8886070251,0,165.546569824,-2.19767451286,18.1108036041
-0.0470221675932,47.3764457703,32,-0.389523178339,3.64473067705,1,47.6983985901,0,165.778686523,-2.41874241829,18.1299438477
-0.063565865159,46.3246879578,32,-0.502862274647,4.70257766358,1,46.6133766174,0,167.064239502,-3.67299842834,18.2340183258
-0.067754752934,46.1044464111,32,-0.526174664497,4.92404957236,1,46.3839187622,0,167.389358521,-3.98923897743,18.2043933868
-0.0912230908871,44.8490600586,32,-0.659055888653,6.1864489996,1,45.0753555298,0,169.207519531,-5.78230237961,18.0297527313
-0.0966690406203,44.5996894836,32,-0.684066355228,6.4370706409,1,44.8119087219,0,169.631439209,-6.20066308975,17.8532314301
-0.127349048853,43.1782684326,32,-0.826626718044,7.86562279653,1,43.3098487854,0,172.017028809,-8.56985473633,16.8401203156
-0.133645057678,42.9121437073,32,-0.849631786346,8.13274000414,1,43.0242462158,0,172.506317139,-9.06380748749,16.4146385193
-0.169265732169,41.395236969,32,-0.980761349201,9.655303965,1,41.3961448669,0,175.274261475,-11.8451709747,13.9812927246
-0.206179499626,39.875705719,32,-1.07711327076,11.1778869389,1,39.739276886,0,178.099334717,-14.6474990845,9.56960105896
-0.212693795562,39.60912323,32,-1.09401702881,11.4450048164,1,39.4485816956,0,178.598114014,-15.1406087875,8.79667568207
-0.237662762403,38.1809539795,32,-1.13400638103,12.8737338168,1,37.8681602478,0,180.427124023,-16.9749069214,1.33241045475
-0.242078661919,37.9303970337,32,-1.14102196693,13.1243889614,1,37.5908546448,0,180.750457764,-17.3012180328,0.0240548085421
-0.238719806075,36.6684379578,32,-1.10636663437,14.3868237919,1,36.1863365173,0,180.295394897,-16.8548679352,-8.902302742
-0.238159954548,36.4470443726,32,-1.10028672218,14.6083008447,1,35.9398803711,0,180.217315674,-16.7808628082,-10.467622757
-0.212454214692,35.3925018311,32,-1.01659357548,15.6661593015,1,34.7729110718,0,177.854446411,-14.4279375076,-18.333782196
-0.207967683673,35.2074966431,32,-1.00191068649,15.8517462267,1,34.5681266785,0,177.441192627,-14.0189094543,-19.7136898041
-0.172646716237,34.3665542603,32,-0.894749224186,16.6994889178,1,33.6458740234,0,173.95942688,-10.5468664169,-27.1736450195
-0.166468173265,34.2190208435,32,-0.875949025154,16.8482153665,1,33.4840278625,0,173.349624634,-9.94089221954,-28.4826583862
-0.1185663715,33.5747528076,32,-0.756856143475,17.5033981017,1,32.7841567993,0,168.259063721,-4.85911893845,-36.3175582886
-0.110178790987,33.4617233276,32,-0.735962748528,17.6183424243,1,32.6613349915,0,167.366989136,-3.97028493881,-37.6927032471
-0.0424956530333,32.9848709106,32,-0.612823486328,18.1108376075,1,32.1502990723,0,159.788085938,3.60094189644,-45.3006210327
-0.0306378789246,32.9012107849,32,-0.591220200062,18.1972419975,1,32.0606079102,0,158.459579468,4.92677021027,-46.6364860535
0.0674945935607,32.5594902039,32,-0.469554632902,18.5599753235,1,31.7015533447,0,146.534805298,16.8447818756,-53.0335578918
0.0846935510635,32.4995384216,32,-0.448209911585,18.6236134671,1,31.6385326385,0,144.444137573,18.9332733154,-54.1581077576
0.237406685948,32.2678375244,32,-0.325093358755,18.8859929467,1,31.4022598267,0,124.015083313,39.3561248779,-52.3179473877
0.26419121027,32.2271881104,32,-0.303494066,18.9320245045,1,31.3607807159,0,120.432167053,42.9371948242,-51.9997406006
0.410455614328,32.080657959,32,-0.157984003425,19.1385293799,1,31.2247085571,0,97.4034118652,65.9598312378,-27.3641967773
0.436149686575,32.0549507141,32,-0.132456049323,19.1747583584,1,31.2008113861,0,93.3626937866,69.9988708496,-23.049697876
0.422419011593,32.0082015991,32,-0.0197694767267,19.2967573067,1,31.1777572632,0,88.8318023682,74.533782959,22.9641971588
0.420100837946,32,32,0,19.318160541,1,31.1736927032,0,88.0319900513,75.3355102539,31.0287780762
0.386866897345,32.0082015991,32,0.0197694767267,19.3395637753,1,31.1859130859,0,91.3648376465,71.9981384277,37.6258163452
