"C_p_inc","Points:0","Points:1","Points:2","arc_length","inclination","mu","sigma","v:0","v:1","v:2"
0.170640051365,31.0003013611,12,0,0,1,31.4043903351,0,143.070755005,19.9546699524,1.98352658749
0.0508845597506,30.8361701965,12,-0.0174942482263,0.165060861193,1,31.2311210632,0,155.180252075,7.85742950439,10.0487613678
-0.0750189870596,30.6658687592,12,-0.0356464646757,0.336326977325,1,31.0509853363,0,167.88835144,-4.8290810585,18.4306049347
-0.0567959882319,30.3632888794,12,-0.0679737105966,0.640628857807,1,30.7404747009,0,166.506256104,-3.42951488495,18.1632938385
-0.0373934134841,30.049325943,12,-0.101516798139,0.956378543723,1,30.4177970886,0,165.04083252,-1.93099379539,17.8777046204
-0.0376600138843,29.5150032043,12,-0.158852472901,1.49376868937,1,29.872505188,0,165.057327271,-1.92019486427,17.9272003174
-0.0378773957491,28.9605827332,12,-0.218344569206,2.05137192501,1,29.3059177399,0,165.070663452,-1.88001847267,17.9751701355
-0.0495379306376,28.0850219727,12,-0.31292834878,2.93202664548,1,28.4067840576,0,165.970657349,-2.73507356644,18.1221866608
-0.0617971979082,27.1765289307,12,-0.411069482565,3.84580522341,1,27.4724826813,0,166.916152954,-3.58794474602,18.2722549438
-0.0849329903722,25.9033908844,12,-0.546442806721,5.12612019315,1,26.1442012787,0,168.708984375,-5.30979585648,17.9453029633
-0.109173744917,24.5823688507,12,-0.686907589436,6.45458907449,1,24.7637310028,0,170.587020874,-7.03607559204,17.6006851196
-0.14264793694,23.0182170868,12,-0.831122457981,8.02537507801,1,23.0913524628,0,173.185302734,-9.5034122467,15.4430484772
-0.177488282323,21.395236969,12,-0.980761349201,9.65523895593,1,21.3530788422,0,175.894302368,-11.9478521347,13.1940279007
-0.202041104436,19.7673587799,12,-1.06143903732,11.2851151131,1,19.5626220703,0,177.771972656,-13.7373571396,6.98022317886
-0.226834416389,18.1984844208,12,-1.13919246197,12.8559150208,1,17.8395996094,0,179.65763855,-15.5592794418,0.992646872997
-0.22056864202,16.8714237213,12,-1.08809256554,14.183959184,1,16.3656005859,0,178.884490967,-14.7562389374,-7.6535987854
