"C_p_KT","C_p_L","C_p_PG","C_p_inc","Phi_u","Points:0","Points:1","Points:2","arc_length","dC_f:0","dC_f:1","dC_f:2","inclination","mu","sigma","v:0","v:1","v:2"
0.367425441742,0.338322222233,0.387812703848,0.276839584112,0.884171962738,0.877641141415,0.238999992609,0,0,1.13800251711e-05,-3.19274931826e-06,-8.54643949424e-05,1,0.00668672379106,-0.113205619156,200.6743927,9.78350448608,26.3553409576
0.321909457445,0.298674017191,0.33803498745,0.241305813193,0.878651320934,0.871199190617,0.238999992609,-0.000857781909872,0.00649880911315,1.00629058579e-05,-2.82275300378e-06,-7.65561417211e-05,1,0.00762305455282,-0.111138120294,205.561218262,8.39694499969,26.6078605652
0.304626494646,0.283611834049,0.31913998723,0.22781765461,0.876520097256,0.868713319302,0.238999992609,-0.00118878891226,0.00900662127326,9.56897929427e-06,-2.68400594905e-06,-7.32074549887e-05,1,0.00798352435231,-0.110355734825,207.414871216,7.86766910553,26.7040348053
0.242045521736,0.228498116136,0.251195818186,0.179315790534,0.870012283325,0.861584603786,0.238999992609,-0.00209636613727,0.0161928776919,7.90497324488e-06,-2.2166261715e-06,-6.16913166596e-05,1,0.00862026307732,-0.108004152775,213.989242554,6.01093292236,27.12458992
0.218246236444,0.207527041435,0.225366473198,0.160877555609,0.867499411106,0.858833730221,0.238999992609,-0.0024465888273,0.0189659556402,7.28858549337e-06,-2.04350089916e-06,-5.74193290959e-05,1,0.00886438880116,-0.107114270329,216.486312866,5.30814361572,27.2847747803
0.186463266611,0.178503170609,0.191695719957,0.136841744184,0.860166370869,0.850972831249,0.238999992609,-0.00344107556157,0.0268895114395,6.61385274725e-06,-1.85433600564e-06,-5.21419242432e-05,1,0.00940958969295,-0.107053376734,219.578689575,4.43387365341,27.6958351135
0.174364596605,0.16744671762,0.178884610534,0.127696543932,0.8573346138,0.847939431667,0.238999992609,-0.00382483517751,0.0299470896424,6.36164713796e-06,-1.78362870429e-06,-5.01688518852e-05,1,0.00961791723967,-0.107030332088,220.754135132,4.10474252701,27.8519859314
0.146313756704,0.141338527203,0.14953558147,0.106745772064,0.849133968353,0.839300215244,0.238999992609,-0.00492322351784,0.0386558505961,5.66328344576e-06,-1.58787213422e-06,-4.46169578936e-05,1,0.0100756166503,-0.107132576406,223.391921997,3.35444307327,28.235906601
0.135632663965,0.131388664246,0.138366356492,0.0987726375461,0.845966935158,0.835966467857,0.238999992609,-0.00534707773477,0.0420164344795,5.4019574236e-06,-1.51461983933e-06,-4.25400103268e-05,1,0.0102497162297,-0.107171267271,224.394760132,3.07324028015,28.3816928864
0.109182238579,0.106343992054,0.110995903611,0.0792342796922,0.836845517159,0.826503992081,0.238999992609,-0.00654691737145,0.051554676612,4.57171790913e-06,-1.28145745748e-06,-3.61444836017e-05,1,0.01061176043,-0.106607034802,226.832092285,2.37504935265,28.5843391418
0.0991056114435,0.0967936292291,0.100575253367,0.0717955082655,0.833322644234,0.822852551937,0.238999992609,-0.00700992066413,0.0552353541544,4.26147107646e-06,-1.19433400414e-06,-3.3752516174e-05,1,0.010748446919,-0.106393523514,227.759033203,2.11457514763,28.6614265442
0.0737580880523,0.0723975151777,0.0746170207858,0.0532652623951,0.823228776455,0.812526643276,0.238999992609,-0.00830632355064,0.0656423253813,3.2957948406e-06,-9.22889000776e-07,-2.6350522603e-05,1,0.0110030341893,-0.104974649847,230.061355591,1.45051598549,28.6399917603
