"C_p_inc","Points:0","Points:1","Points:2","arc_length","inclination","mu","sigma","v:0","v:1","v:2"
0.13888657093,43.9903030396,24.9899997711,0,0,1,44.3035812378,0,142.734954834,20.0243988037,3.80776000023
0.108884215355,43.9353218079,24.9899997711,-0.00586385373026,0.0552930431308,1,44.2420387268,0,145.769638062,17.0011196136,5.32058906555
-0.189131081104,43.3932189941,24.9899997711,-0.0636830478907,0.600470555375,1,43.6335144043,0,175.969161987,-13.1474733353,20.2200374603
-0.182060003281,43.2603797913,24.9899997711,-0.077924080193,0.734070932707,1,43.4924507141,0,175.477890015,-12.6455535889,20.1239070892
-0.109636843204,41.9505844116,24.9899997711,-0.218344569206,2.05137190449,1,42.0993347168,0,170.459442139,-7.57196903229,19.144367218
-0.110619865358,41.6758766174,24.9899997711,-0.247976049781,2.32767318358,1,41.810218811,0,170.540054321,-7.64349555969,19.0679683685
-0.118921078742,38.9672088623,24.9899997711,-0.540150463581,5.05205327743,1,38.9571342468,0,171.231338501,-8.27335357666,18.2939491272
-0.123299606144,38.5453033447,24.9899997711,-0.580721378326,5.47590497895,1,38.5055999756,0,171.589019775,-8.63073825836,17.68151474
-0.165926679969,34.3852386475,24.9899997711,-0.980761349201,9.65515972876,1,34.0518875122,0,175.076171875,-12.0628938675,11.6235151291
-0.169105276465,30.2097606659,24.9899997711,-1.10452473164,13.8324715138,1,29.5060997009,0,175.241363525,-12.1857366562,-5.01489162445
-0.169512331486,29.7862949371,24.9899997711,-1.11707651615,14.256123223,1,29.045091629,0,175.264007568,-12.2060689926,-6.70099306107
-0.0541948266327,27.0781803131,24.9899997711,-0.835389137268,16.978848438,1,26.1340503693,0,163.917205811,-0.860471665859,-27.4800987244
-0.0425548814237,26.8035316467,24.9899997711,-0.806821227074,17.2549788699,1,25.8387699127,0,162.770370483,0.282236516476,-29.5890140533
0.239245444536,25.538433075,24.9899997711,-0.448423087597,18.5698642728,1,24.568529129,0,126.063713074,36.9737739563,-30.5837669373
0.267818689346,25.4101314545,24.9899997711,-0.412075400352,18.703215164,1,24.4396438599,0,122.344291687,40.6896247864,-30.6934337616
0.212198078632,25.0286846161,24.9899997711,-0.0379433780909,19.2375151365,1,24.1745624542,0,113.125579834,49.8795280457,32.4020233154
0.206716641784,24.9899997711,24.9899997711,0,19.2917020092,1,24.1476135254,0,112.182548523,50.8208312988,38.7908439636
0.164762914181,25.0286846161,24.9899997711,0.0379433780909,19.3458888819,1,24.2019233704,0,116.444969177,46.5543251038,42.4929008484
-0.250386714935,25.4101314545,24.9899997711,0.412075400352,19.8801888543,1,24.7382354736,0,158.592453003,4.38806247711,78.939956665
-0.265494555235,25.538433075,24.9899997711,0.448423087597,20.0135397455,1,24.8969974518,0,161.216781616,1.76021444798,75.4164886475
-0.414034694433,26.8035316467,24.9899997711,0.806821227074,21.3284251484,1,26.4635829926,0,187.086013794,-24.1502819061,40.5748214722
-0.404856175184,27.0781803131,24.9899997711,0.835389137268,21.6045555804,1,26.7857475281,0,186.87121582,-23.9404964447,37.6021614075
-0.3138679564,29.7862949371,24.9899997711,1.11707651615,24.3272807953,1,29.9639701843,0,184.733047485,-21.8618850708,8.25247573853
-0.298376739025,30.2097606659,24.9899997711,1.10452473164,24.7509325046,1,30.433134079,0,183.689926147,-20.8257923126,6.47230625153
-0.145172640681,34.3852386475,24.9899997711,0.980761349201,28.9282442896,1,35.0611190796,0,173.384017944,-10.5907945633,-11.0984706879
0.0105512877926,38.5453033447,24.9899997711,0.580721378326,33.1074990394,1,39.3438034058,0,161.016967773,1.73181211948,-15.4753379822
0.0263067279011,38.9672088623,24.9899997711,0.540150463581,33.5313507409,1,39.7779846191,0,159.764709473,2.97908377647,-15.9190158844
0.154896423221,41.6758766174,24.9899997711,0.247976049781,36.2557308348,1,42.3535614014,0,148.064254761,14.6646871567,-14.2626466751
0.167881608009,41.9505844116,24.9899997711,0.218344569206,36.5320321139,1,42.6147193909,0,146.882476807,15.8428897858,-14.0958309174
0.303208202124,43.2603797913,24.9899997711,0.077924080193,37.8493330856,1,43.75440979,0,130.616973877,32.1175231934,-10.5462226868
0.316838175058,43.3932189941,24.9899997711,0.0636830478907,37.982933463,1,43.8700447083,0,128.981674194,33.7535858154,-10.1893043518
0.154897227883,43.9353218079,24.9899997711,0.00586385373026,38.5281109752,1,44.2635726929,0,141.489486694,21.2667236328,2.52557420731
0.13888657093,43.9903030396,24.9899997711,0,38.5834040183,1,44.3035812378,0,142.734954834,20.0243988037,3.80776000023
