num_span,num,chord,C_x,C_y,C_z,C_mx,C_my,C_mz
5.0,5.0,-0.0187765892469773,6.83635060019783e-12,-0.14607186389973,2.25721168698508e-09,28.2480574665419,2.07113266662874e-09
9.642857142857142,9.642857142857142,-0.018776589263763,5.01853857732756e-12,-0.146071863866433,1.66081761505347e-09,28.2480574637222,1.46299588199214e-09
14.285714285714286,14.285714285714286,-0.018776589248428,9.08090728914818e-12,-0.146071863896857,3.11183893627123e-09,28.2480574662987,2.74992870510395e-09
18.92857142857143,18.92857142857143,-0.0187765892539317,4.37015787490072e-12,-0.146071863885937,1.44235867151864e-09,28.2480574653737,1.30527171840131e-09
23.571428571428573,23.571428571428573,-0.0187765892654823,7.26627172060318e-13,-0.14607186386305,1.01711775503735e-10,28.248057463436,1.37435197337249e-10
28.214285714285715,28.214285714285715,-0.0187765892654823,7.26627172060318e-13,-0.14607186386305,1.01711775503735e-10,28.248057463436,1.37435197337249e-10
32.85714285714286,32.85714285714286,-0.018776589248428,9.08090728914818e-12,-0.146071863896857,3.11183893627123e-09,28.2480574662987,2.74992870510395e-09
37.5,37.5,-0.018776589263763,5.01853857732756e-12,-0.146071863866433,1.66081761505347e-09,28.2480574637222,1.46299588199214e-09
42.142857142857146,42.142857142857146,-0.018776589263763,5.01853857732756e-12,-0.146071863866433,1.66081761505347e-09,28.2480574637222,1.46299588199214e-09
46.78571428571429,46.78571428571429,-0.0187765892493136,4.66023955536521e-12,-0.146071863895116,1.55577669562305e-09,28.2480574661517,1.3776195310379e-09
51.42857142857143,51.42857142857143,-0.0187765892697235,1.26183883480957e-11,-0.146071863854623,4.39332788464836e-09,28.2480574627223,3.91059618411529e-09
56.07142857142858,56.07142857142858,-0.0187765892406133,5.69147053054372e-12,-0.146071863912347,1.93809023679974e-09,28.2480574676104,1.73106575081239e-09
60.71428571428572,60.71428571428572,-0.0187765892697235,1.26183883480957e-11,-0.146071863854623,4.39332788464836e-09,28.2480574627223,3.91059618411529e-09
65.35714285714286,65.35714285714286,-0.0187765892654823,7.26627172060318e-13,-0.14607186386305,1.01711775503735e-10,28.248057463436,1.37435197337249e-10
70.0,70.0,-0.0187765892694561,4.71810167757686e-12,-0.146071863855141,1.53974430959231e-09,28.2480574627658,1.40880979560172e-09
