"C_p_2nd","C_p_ise","Phi_u","Points:0","Points:1","Points:2","arc_length","dC_f:0","dC_f:1","dC_f:2","inclination","mu","sigma","v:0","v:1","v:2"
-0.350941896439,-0.332393169403,1.13881933689,1.14276790619,1.18400001526,0,0,7.69447240145e-07,-2.15874067067e-07,-5.77857645112e-06,1,0.000505053205416,-0.0440183728933,246.154632568,123.206108093,27.9806480408
-0.199243038893,-0.193595558405,1.13390636444,1.13788199425,1.18400001526,-0.000650570436846,0.00492903412381,4.72926046768e-07,-1.32633999783e-07,-3.65418372894e-06,1,0.000516278843861,-0.0414896868169,237.064483643,106.044235229,27.0631103516
-0.195496693254,-0.18993768096,1.13329994678,1.13722538948,1.18400001526,-0.000738012429792,0.00559143575573,4.63943734985e-07,-1.30111288854e-07,-3.59230079994e-06,1,0.000571600918192,-0.0411513447762,237.136489868,104.689407349,27.0484752655
-0.165478438139,-0.16174480319,1.12774026394,1.13181865215,1.18400001526,-0.00142634939402,0.0110418133854,4.27497241162e-07,-1.19853993397e-07,-3.3729684219e-06,1,0.00045825514826,-0.0382752977312,238.820373535,92.6300582886,27.0643215179
-0.16968396306,-0.165744751692,1.12702667713,1.13109195232,1.18400001526,-0.00151886756066,0.0117743789133,4.40744514663e-07,-1.23569236621e-07,-3.47452532878e-06,1,0.000476771791,-0.0378904789686,239.743423462,91.4857330322,27.1258411407
-0.13811199367,-0.135546609759,1.12095081806,1.12513005733,1.18400001526,-0.00227311928757,0.0177837954847,3.95813543719e-07,-1.10977190104e-07,-3.11997587232e-06,1,0.000406036444474,-0.0378160253167,238.737915039,84.1983795166,27.2604522705
-0.138135135174,-0.135556355119,1.12015712261,1.12432873249,1.18400001526,-0.00237449700944,0.0185915076541,3.9800309537e-07,-1.11591695884e-07,-3.13692839882e-06,1,0.00041949772276,-0.0378060638905,238.955871582,83.49193573,27.3070201874
-0.122349992394,-0.120378434658,1.11349153519,1.11777639389,1.18400001526,-0.00320755131543,0.0251965905914,3.86743323588e-07,-1.08434463186e-07,-3.04657373817e-06,1,0.000354114832589,-0.0379310660064,239.018768311,77.8410797119,27.5415172577
-0.122707657516,-0.120724111795,1.11261308193,1.11689567566,1.18400001526,-0.00331952073611,0.0260843978643,3.90263579675e-07,-1.09421200989e-07,-3.07435311697e-06,1,0.000362765102182,-0.0379477925599,239.217376709,77.2807693481,27.5864810944
-0.11557033658,-0.113876208663,1.105296731,1.10971915722,1.18400001526,-0.00422951951623,0.0333183811863,3.98312920424e-07,-1.11623720045e-07,-3.15787383443e-06,1,0.000275375903584,-0.0372578799725,239.887023926,72.5545806885,27.6746273041
-0.116259068251,-0.114552550018,1.10432755947,1.10875451565,1.18400001526,-0.00435183057562,0.0342907460128,4.03309371677e-07,-1.13019865466e-07,-3.19897753798e-06,1,0.000277844927041,-0.0371655710042,240.094284058,72.0799179077,27.6932945251
-0.113891214132,-0.112336687744,1.09631252289,1.10092294216,1.18400001526,-0.00533506600186,0.0421837996155,4.22048174187e-07,-1.18094995116e-07,-3.4001077438e-06,1,0.000150528096128,-0.035430803895,241.057373047,68.0102386475,27.5556221008
-0.114777766168,-0.11321220547,1.09524726868,1.09987032413,1.18400001526,-0.0054672206752,0.0432446811207,4.28058712032e-07,-1.19762361805e-07,-3.45280795955e-06,1,0.000145404512295,-0.0351986885071,241.268478394,67.5969696045,27.5408363342
-0.114821784198,-0.113351084292,1.08649682999,1.09135830402,1.18400001526,-0.00651247892529,0.051820638862,4.50393827123e-07,-1.25626726799e-07,-3.72813201466e-06,1,-3.38422469213e-05,-0.032259196043,242.316482544,64.0797195435,27.1186714172
-0.115752063692,-0.11427308619,1.08533096313,1.09021425247,1.18400001526,-0.00665297033265,0.0529732844227,4.56637650359e-07,-1.27333379396e-07,-3.7884071844e-06,1,-4.77162720927e-05,-0.0318658910692,242.518493652,63.7188568115,27.0639820099
-0.116612955928,-0.115209199488,1.07582378387,1.08100306988,1.18400001526,-0.00774700799957,0.0622492104252,4.77454477732e-07,-1.32484046844e-07,-4.09774929722e-06,1,-0.000283271889202,-0.0280403643847,243.496124268,60.7016677856,26.410490036
-0.117450729012,-0.116042010486,1.07455468178,1.07976508141,1.18400001526,-0.00789405591786,0.0634959014643,4.83164512843e-07,-1.3400297405e-07,-4.16039529227e-06,1,-0.000306209636619,-0.0275285057724,243.674591064,60.3899307251,26.323677063
-0.118401512504,-0.117060191929,1.06428217888,1.069845438,1.18400001526,-0.00902478862554,0.0734797825574,5.00233795719e-07,-1.37779736065e-07,-4.47902993983e-06,1,-0.000598018523306,-0.0232321899384,244.521240234,57.8148574829,25.5270843506
-0.119096979499,-0.117753408849,1.06290888786,1.06851220131,1.18400001526,-0.00917676836252,0.0748216536106,5.05044511101e-07,-1.3900070428e-07,-4.54072824141e-06,1,-0.000629791466054,-0.0226573385298,244.671432495,57.5478744507,25.4203472137
-0.119940057397,-0.11865760386,1.05187594891,1.05788576603,1.18400001526,-0.0103339245543,0.085510906962,5.18294314134e-07,-1.41388241559e-07,-4.856781743e-06,1,-0.000975754112005,-0.0182628817856,245.386169434,55.3497200012,24.5679473877
-0.120502270758,-0.119219310582,1.05039930344,1.05645751953,1.18400001526,-0.0104894563556,0.0869475969774,5.22195875874e-07,-1.42306845419e-07,-4.91611535836e-06,1,-0.00101588456891,-0.0176749005914,245.510375977,55.1217346191,24.4532585144
-0.121389940381,-0.12015940994,1.03862273693,1.04513847828,1.18400001526,-0.011665487662,0.0983275681769,5.33073830411e-07,-1.43742155956e-07,-5.22992240803e-06,1,-0.00141381018329,-0.0134673602879,246.131652832,53.2317771912,23.6174507141
