"C_p_2nd","C_p_ise","Phi_u","Points:0","Points:1","Points:2","arc_length","dC_f:0","dC_f:1","dC_f:2","inclination","mu","sigma","v:0","v:1","v:2"
0.383939743042,0.379292786121,0.940769195557,0.958161115646,0.526000022888,0,0,-1.0743103303e-05,3.01405634673e-06,8.06810930953e-05,1,-0.0160257387906,-0.0788333117962,187.371627808,15.4779987335,26.2896080017
0.375724226236,0.371279060841,0.940020143986,0.957227170467,0.526000022888,-0.000124354875879,0.000942187737399,-1.05623939817e-05,2.96328562399e-06,7.94737061369e-05,1,-0.0158355608582,-0.0784877091646,188.462677002,15.1619167328,26.3274917603
0.31645527482,0.313445866108,0.934427261353,0.950261414051,0.526000022888,-0.00105188647285,0.00796942597976,-9.18883870327e-06,2.57738520304e-06,7.02889446984e-05,1,-0.0144231086597,-0.0759731754661,196.325836182,12.8835248947,26.594783783
0.305380761623,0.302604526281,0.933520913124,0.949227929115,0.526000022888,-0.00118346035015,0.00901125264367,-8.94074582902e-06,2.50769721788e-06,6.85803825036e-05,1,-0.0142904073,-0.0755800902843,197.780761719,12.4711780548,26.6584949493
0.22489567101,0.223799318075,0.926756858826,0.941519498825,0.526000022888,-0.00216483650729,0.0167819023399,-7.06780338078e-06,1.98160159925e-06,5.56788763788e-05,1,-0.0133046275005,-0.0727200955153,208.347091675,9.46698093414,27.1199131012
0.21957038343,0.218528568745,0.92572760582,0.940379917622,0.526000022888,-0.00230900966562,0.0179305673123,-6.97336599842e-06,1.95512529899e-06,5.49411197426e-05,1,-0.0131882335991,-0.0727099180222,209.0209198,9.27356338501,27.1858997345
0.180857822299,0.180207952857,0.918046951294,0.931879818439,0.526000022888,-0.0033843619749,0.0264984181919,-6.25868551651e-06,1.75476043296e-06,4.93573643325e-05,1,-0.0123235760257,-0.072635859251,213.915710449,7.86626529694,27.6652851105
0.176286131144,0.175667494535,0.916889131069,0.930627405643,0.526000022888,-0.00354359834455,0.0277609133535,-6.16329043623e-06,1.72802174347e-06,4.85978307552e-05,1,-0.0122222220525,-0.0726529434323,214.485397339,7.70021820068,27.726808548
0.143028065562,0.142633423209,0.908249914646,0.921285748482,0.526000022888,-0.00473130121827,0.0371777704005,-5.44019894733e-06,1.52534175868e-06,4.28412022302e-05,1,-0.0114697106183,-0.0727772712708,218.626693726,6.49401807785,28.1740512848
0.138815894723,0.138441160321,0.906955718994,0.919913947582,0.526000022888,-0.00490524526685,0.0385605553584,-5.32720559931e-06,1.49359675561e-06,4.19754724135e-05,1,-0.0113847563043,-0.0726829692721,219.148529053,6.3394742012,28.205072403
0.108160674572,0.107928618789,0.897299170494,0.909682035446,0.526000022888,-0.00620264885947,0.0488743947038,-4.47061802333e-06,1.25294445752e-06,3.54110852641e-05,1,-0.0107547054067,-0.0719968378544,222.943572998,5.21826934814,28.430393219
0.104216694832,0.103997461498,0.895860850811,0.908185064793,0.526000022888,-0.00639059161767,0.0503831172157,-4.3395434659e-06,1.21605921777e-06,3.44188592862e-05,1,-0.010688174516,-0.0717597007751,223.431289673,5.07143592834,28.4240722656
0.0755066871643,0.0753792747855,0.885128736496,0.897019445896,0.526000022888,-0.00779240997508,0.0616363896308,-3.34610513164e-06,9.36511639793e-07,2.68948351732e-05,1,-0.0101957842708,-0.070034340024,226.979019165,4.00741815567,28.377571106
0.0718754604459,0.0717561542988,0.883539378643,0.895392417908,0.526000022888,-0.007992208004,0.0632756392541,-3.20371850648e-06,8.96461187949e-07,2.58014424617e-05,1,-0.0101497238502,-0.0696324855089,227.428970337,3.86972641945,28.3275527954
0.0454395338893,0.0453781560063,0.871680855751,0.883256673813,0.526000022888,-0.00948245543987,0.0755025408304,-2.12499207919e-06,5.93063703036e-07,1.7511054466e-05,1,-0.00981030426919,-0.0667086616158,230.702316284,2.87327265739,27.9629192352
0.0422101579607,0.042153634131,0.869936168194,0.881495952606,0.526000022888,-0.00969157740474,0.0772756373206,-1.98316979549e-06,5.53362383471e-07,1.63689837791e-05,1,-0.0097856586799,-0.0661856085062,231.103530884,2.74848246574,27.8777179718
0.0186999179423,0.0186781696975,0.856918513775,0.868363499641,0.526000022888,-0.0112513685599,0.0905003970281,-9.09133007099e-07,2.52744086993e-07,7.71048416937e-06,1,-0.00960627384484,-0.0623799562454,234.022323608,1.84700810909,27.2569255829
0.0158917717636,0.0158728789538,0.855016708374,0.866467416286,0.526000022888,-0.0114675052464,0.092408759456,-7.76212857545e-07,2.15931876824e-07,6.55852045384e-06,1,-0.00960315670818,-0.0617924369872,234.371887207,1.73648273945,27.1495628357
-0.00454952195287,-0.00454787164927,0.840826749802,0.852324843407,0.526000022888,-0.0130796162412,0.106642918002,2.30018187608e-07,-6.26806837545e-08,-2.17357569454e-06,1,-0.00958465319127,-0.0575177371502,236.914779663,0.940001070499,26.3673934937
-0.00697615928948,-0.00697273900732,0.838768541813,0.850293636322,0.526000022888,-0.01330080349,0.108686132631,3.50526761395e-07,-9.54606704795e-08,-3.31601791004e-06,1,-0.00960271153599,-0.0569166876376,237.216949463,0.84282886982,26.2506389618
-0.0246361792088,-0.0246199071407,0.823412120342,0.835143387318,0.526000022888,-0.0149505836889,0.123925942984,1.26241013731e-06,-3.43423721461e-07,-1.19737560453e-05,1,-0.0097424229607,-0.0525435470045,239.414581299,0.144810244441,25.4000740051
-0.0267673190683,-0.0267497450113,0.821200788021,0.832979738712,0.526000022888,-0.0151753788814,0.126101237945,1.3713614635e-06,-3.72306260488e-07,-1.31100678118e-05,1,-0.00978123117238,-0.051967959851,239.679214478,0.0581104941666,25.2845573425
-0.0422710217535,-0.0422438532114,0.80470174551,0.816841900349,0.526000022888,-0.0168520715088,0.142325945191,2.19538060264e-06,-5.90651211496e-07,-2.17179986066e-05,1,-0.0100759323686,-0.047780085355,241.603302002,-0.56230700016,24.4429759979
-0.0442328825593,-0.044204428792,0.802342653275,0.814551234245,0.526000022888,-0.0170794092119,0.144627864744,2.29718420997e-06,-6.16789975538e-07,-2.28786557273e-05,1,-0.0101354224607,-0.0472521260381,241.845199585,-0.643323481083,24.3357181549
-0.0584980845451,-0.0584600940347,0.784741699696,0.79746556282,0.526000022888,-0.0187750570476,0.16179747131,3.06670654027e-06,-8.14254633497e-07,-3.16662262776e-05,1,-0.0105845434591,-0.0434107743204,243.603256226,-1.22092056274,23.5542087555
-0.0604298710823,-0.0603902451694,0.782242238522,0.795055866241,0.526000022888,-0.0190041158348,0.164218030239,3.16649948218e-06,-8.38927860514e-07,-3.289902088e-05,1,-0.0106655200943,-0.0429231375456,243.839157104,-1.30202317238,23.4551029205
-0.0744690224528,-0.0744172260165,0.76359385252,0.777082443237,0.526000022888,-0.0207126103342,0.182272472572,3.92031279262e-06,-1.02516730749e-06,-4.2226514779e-05,1,-0.011274962686,-0.0393751710653,245.552749634,-1.87876844406,22.7329044342
-0.0764897242188,-0.0764355584979,0.760963141918,0.774564564228,0.526000022888,-0.0209419578314,0.184800775358,4.02102250519e-06,-1.04886680674e-06,-4.35777728853e-05,1,-0.0113791245967,-0.0388974323869,245.797195435,-1.96530759335,22.6358089447
-0.0911680161953,-0.0910962820053,0.741335868835,0.755784153938,0.526000022888,-0.0226525980979,0.203658932765,4.7811490731e-06,-1.22756830478e-06,-5.37943014933e-05,1,-0.0121614513919,-0.0354214832187,247.572128296,-2.58020067215,21.9282112122
-0.0933527797461,-0.0932775065303,0.738585054874,0.753171563148,0.526000022888,-0.0228800885379,0.206281409177,4.88043315272e-06,-1.24897337628e-06,-5.52899546165e-05,1,-0.0122912302613,-0.034901406616,247.834701538,-2.67597532272,21.8209342957
-0.109216421843,-0.109114922583,0.718062281609,0.733684778214,0.526000022888,-0.0245768763125,0.225841927469,5.62897776035e-06,-1.41009741128e-06,-6.65903207846e-05,1,-0.0132644400001,-0.0311174318194,249.74055481,-3.35682606697,21.0391483307
-0.111563645303,-0.111456982791,0.715204954147,0.730993390083,0.526000022888,-0.0247986596078,0.228542438143,5.71662894799e-06,-1.42526596392e-06,-6.82092068018e-05,1,-0.0134223494679,-0.0304889902472,250.021942139,-3.46238708496,20.9050388336
-0.128600254655,-0.128455489874,0.693888068199,0.710918843746,0.526000022888,-0.0264528915286,0.248685027199,6.37625362288e-06,-1.53895246058e-06,-8.04321316537e-05,1,-0.0146050490439,-0.025916563347,252.063690186,-4.21347856522,19.927898407
-0.131023958325,-0.13087208569,0.690940976143,0.708166658878,0.526000022888,-0.0266636908054,0.251445273181,6.43494331598e-06,-1.54159693011e-06,-8.20945424493e-05,1,-0.0147926099598,-0.0251216385514,252.35446167,-4.32534742355,19.7511386871
-0.148607581854,-0.148403450847,0.668955206871,0.687638938427,0.526000022888,-0.0282359812409,0.272033119211,6.87461852067e-06,-1.56030591825e-06,-9.46365908021e-05,1,-0.0161959845573,-0.0193379130214,254.463592529,-5.1217546463,18.4635391235
-0.150951862335,-0.150738686323,0.665938973427,0.684845805168,0.526000022888,-0.0284291654825,0.274832925196,6.88424734108e-06,-1.54337396907e-06,-9.62111953413e-05,1,-0.0164127834141,-0.0183361694217,254.745910645,-5.23270511627,18.2319927216
-0.167948335409,-0.167669028044,0.643437623978,0.664012491703,0.526000022888,-0.0298700742424,0.295716008493,6.95224161973e-06,-1.41387295116e-06,-0.000108079533675,1,-0.0180336106569,-0.0110476585105,256.792541504,-6.02233171463,16.545665741
-0.170017123222,-0.169727414846,0.640376627445,0.661199510098,0.526000022888,-0.0300386603922,0.298534037379,6.89758371664e-06,-1.37242511755e-06,-0.00010940633365,1,-0.0182765703648,-0.0098305856809,257.043426514,-6.12249279022,16.2550640106
-0.185001015663,-0.184635594487,0.617542505264,0.640217781067,0.526000022888,-0.0312960930169,0.319553411535,6.47927981845e-06,-1.05755782442e-06,-0.000119392447232,1,-0.0200917720795,-0.000975377857685,258.860595703,-6.83405160904,14.1390266418
-0.18660184741,-0.186225757003,0.614464759827,0.637406647205,0.526000022888,-0.031433686614,0.322367910707,6.36370032225e-06,-9.91810679807e-07,-0.000120493641589,1,-0.0203550867736,0.000433873792645,259.056945801,-6.91733884811,13.7937879562
-0.198246762156,-0.19779278338,0.591506302357,0.616439342499,0.526000022888,-0.0324599519372,0.343360316171,5.47929766981e-06,-4.93273034863e-07,-0.000128605955979,1,-0.0223212968558,0.0106873409823,260.485473633,-7.50048017502,11.2806329727
-0.20515806973,-0.204637303948,0.568648815155,0.595649957657,0.526000022888,-0.0332197621465,0.364163581147,4.08290907217e-06,1.51254283765e-07,-0.000130511587486,1,-0.0243784803897,0.0219599828124,261.361175537,-7.80670261383,8.46325111389
-0.206129789352,-0.205599740148,0.565584480762,0.592862665653,0.526000022888,-0.0333216302097,0.366952734032,3.89765045838e-06,2.36558364008e-07,-0.000130750617245,1,-0.0246541053057,0.0235093105584,261.484008789,-7.84986305237,8.07628822327
-0.208084613085,-0.207505136728,0.54305768013,0.572410643101,0.526000022888,-0.033797390759,0.387410289472,2.348031785e-06,9.19130457078e-07,-0.000129628329887,1,-0.0267326645553,0.0352573655546,261.771209717,-7.92678070068,5.10283613205
-0.208363205194,-0.207776844501,0.540037572384,0.569668650627,0.526000022888,-0.0338611751795,0.390153023724,2.14329679693e-06,1.00939712411e-06,-0.000129485546495,1,-0.0270112622529,0.0368720367551,261.811737061,-7.93905210495,4.69433164597
-0.205445230007,-0.204831793904,0.518059134483,0.549703836441,0.526000022888,-0.0340566523373,0.410118794854,6.16785257535e-07,1.63816253007e-06,-0.000124557103845,1,-0.029042897746,0.0485594645143,261.516143799,-7.75343036652,1.71506309509
