"C_p_inc","Phi_u","Points:0","Points:1","Points:2","arc_length","dC_f:0","dC_f:1","dC_f:2","inclination","mu","sigma","v:0","v:1","v:2"
0.110170274973,42.462184906,43.9901542664,24.9899997711,0,0,-0.0709092617035,0.0709097012877,0.663606822491,1,42.462184906,0,152.600311279,11.1748914719,15.1119127274
0.0938919112086,41.7580413818,43.2457046509,24.9899997711,-0.0795475170016,0.74868754327,-0.0705853551626,0.0705857947469,0.659208118916,1,41.7580413818,0,154.048522949,9.37831783295,15.5002288818
0.0801148861647,41.1879692078,42.6406517029,24.9899997711,-0.144200026989,1.35718488667,-0.0708901137114,0.0708905532956,0.660550951958,1,41.1879692078,0,155.263061523,8.02355003357,15.8086194992
0.0470277555287,39.5031204224,40.9248466492,24.9899997711,-0.329231768847,3.08293797673,-0.0451252497733,0.0451255254447,0.410137355328,1,39.5031204224,0,158.143386841,4.89739561081,16.024772644
0.019878314808,38.1397781372,39.5303192139,24.9899997711,-0.479616910219,4.48555070252,-0.0258138366044,0.0258139912039,0.226693317294,1,38.1397781372,0,160.493347168,2.48193717003,16.1880531311
0.000879239698406,35.2736587524,36.6920089722,24.9899997711,-0.756067574024,7.33729227525,-0.00632372451946,0.00632371101528,-0.101379036903,1,35.2736587524,0,162.300003052,0.25261464715,12.5931091309
-0.0174380708486,32.9519233704,34.3851623535,24.9899997711,-0.980753779411,9.65505525125,0.0135471485555,-0.0135473180562,-0.40201023221,1,32.9519233704,0,163.993637085,-1.53933465481,9.67242145538
0.00680696032941,30.6052761078,32.0694885254,24.9899997711,-1.0286052227,11.9712234314,0.0556527636945,-0.0556528717279,-0.071202121675,1,30.6052761078,0,161.788696289,0.798864245415,1.64599430561
0.0374150834978,27.7131347656,29.2203140259,24.9899997711,-1.08748090267,14.821006173,0.11097240448,-0.110972434282,0.372546315193,1,27.7131347656,0,158.98286438,3.55235004425,-8.14021110535
0.156383350492,26.3936386108,27.8326950073,24.9899997711,-0.89498013258,16.221914124,0.432829082012,-0.43282905221,1.10514950752,1,26.3936386108,0,141.620666504,21.0409736633,-10.7130508423
0.302881985903,24.7723426819,26.1253910065,24.9899997711,-0.658129870892,17.9455686711,0.836712121964,-0.836712062359,2.00970649719,1,24.7723426819,0,119.937324524,42.581363678,-13.4975414276
0.119699068367,24.4865245819,25.6163349152,24.9899997711,-0.363055408001,18.5339622832,0.326265990734,-0.326265960932,2.51080012321,1,24.4865245819,0,125.785827637,36.8315391541,16.722951889
-0.105590447783,24.139667511,24.9899997711,24.9899997711,0,19.2579132083,-0.309997618198,0.309997588396,3.05672550201,1,24.139667511,0,133.250564575,29.2799720764,53.5260276794
-0.445926189423,25.0850505829,25.6163349152,24.9899997711,0.363055408001,19.9818641334,-1.11143636703,1.11143600941,5.150847435,1,25.0850505829,0,166.34324646,-3.90831017494,65.0456848145
-0.716985225677,25.850194931,26.1253910065,24.9899997711,0.658129870892,20.5702577455,-1.73418653011,1.73418593407,6.84087181091,1,25.850194931,0,193.046218872,-30.4656791687,74.1011276245
-0.635185718536,28.0718154907,27.8326950073,24.9899997711,0.89498013258,22.2939122926,-1.11032807827,1.11032640934,8.52271080017,1,28.0718154907,0,196.376449585,-33.9552154541,41.4142684937
-0.574763894081,29.8773479462,29.2203140259,24.9899997711,1.08748090267,23.6948202436,-0.60692936182,0.606926739216,9.86690044403,1,29.8773479462,0,199.360855103,-36.8609313965,15.1602296829
-0.419112026691,33.230682373,32.0694885254,24.9899997711,1.0286052227,26.5446029852,-0.101304456592,0.101301558316,8.22852897644,1,33.230682373,0,190.491912842,-28.1081237793,0.475823312998
-0.294958472252,35.9627227783,34.3851623535,24.9899997711,0.980753779411,28.8607711654,0.288764744997,-0.288767784834,6.80910539627,1,35.9627227783,0,183.411148071,-20.9839897156,-11.4046812057
-0.199419870973,38.4638137817,36.6920089722,24.9899997711,0.756067574024,31.1785341414,0.246238067746,-0.24624030292,4.67944574356,1,38.4638137817,0,176.603378296,-14.4111423492,-14.2873630524
-0.0781428813934,41.5277557373,39.5303192139,24.9899997711,0.479616910219,34.0302757141,0.17555475235,-0.175555884838,1.80402898788,1,41.5277557373,0,167.963546753,-6.27021455765,-17.8156776428
-0.0128069231287,42.9313240051,40.9248466492,24.9899997711,0.329231768847,35.4328884399,0.0713690146804,-0.0713694915175,0.751681208611,1,42.9313240051,0,162.743011475,-1.16457998753,-17.1082401276
0.0685133188963,44.6477546692,42.6406517029,24.9899997711,0.144200026989,37.15864153,-0.0493903234601,0.0493906326592,-0.461426854134,1,44.6477546692,0,156.232772827,4.98225212097,-16.2411174774
0.0970383062959,45.2170600891,43.2457046509,24.9899997711,0.0795475170016,37.7671388734,-0.068310521543,0.0683109387755,-0.638575196266,1,45.2170600891,0,153.786407471,7.26157855988,-15.7004909515
0.110170274973,42.462184906,43.9901542664,24.9899997711,0,38.5158264166,-0.0709092617035,0.0709097012877,0.663606822491,1,42.462184906,0,152.600311279,11.1748914719,15.1119127274
