"C_p_2nd","C_p_ise","Phi_u","Points:0","Points:1","Points:2","arc_length","dC_f:0","dC_f:1","dC_f:2","inclination","mu","sigma","v:0","v:1","v:2"
0.381174355745,0.376867324114,0.912686944008,0.958161115646,0.526000022888,0,0,-1.06743727883e-05,2.99477324006e-06,8.01649221103e-05,1,-0.0417401306331,-0.0440183803439,188.469482422,17.3341293335,25.5174236298
0.373208612204,0.369093298912,0.911937355995,0.957227170467,0.526000022888,-0.000124354875879,0.000942187737399,-1.05001854536e-05,2.94583219329e-06,7.9007128079e-05,1,-0.0415484383702,-0.0436719469726,189.533584595,17.0170478821,25.5708580017
0.315816283226,0.313057631254,0.906337440014,0.950261414051,0.526000022888,-0.00105188647285,0.00796942597976,-9.1785677796e-06,2.5744998311e-06,7.02192555764e-05,1,-0.0401279143989,-0.0411513522267,197.188079834,14.7544746399,25.9475822449
0.305115312338,0.302577346563,0.905432343483,0.949227929115,0.526000022888,-0.00118346035015,0.00901125264367,-8.94140521268e-06,2.5078775252e-06,6.85955310473e-05,1,-0.0399919562042,-0.0407573282719,198.601806641,14.3532485962,26.0310573578
0.227551355958,0.226593926549,0.898677825928,0.941519498825,0.526000022888,-0.00216483650729,0.0167819023399,-7.15779970051e-06,2.0068325739e-06,5.63889261684e-05,1,-0.0389815419912,-0.0378904789686,208.8384552,11.4341926575,26.6322803497
0.222496435046,0.221589788795,0.897651195526,0.940379917622,0.526000022888,-0.00230900966562,0.0179305673123,-7.07322806193e-06,1.98312272914e-06,5.57288258278e-05,1,-0.038860283792,-0.0378802791238,209.482284546,11.2482719421,26.7062301636
0.185840383172,0.18529638648,0.889991998672,0.931879818439,0.526000022888,-0.0033843619749,0.0264984181919,-6.43762950858e-06,1.80493282187e-06,5.07675722474e-05,1,-0.0379576981068,-0.0378060564399,214.14630127,9.8984413147,27.2419548035
0.181517139077,0.181001856923,0.888838350773,0.930627405643,0.526000022888,-0.00354359834455,0.0277609133535,-6.35314654573e-06,1.78125344519e-06,5.00939422636e-05,1,-0.0378497131169,-0.0378231815994,214.688995361,9.73878002167,27.3100357056
0.150119781494,0.149809390306,0.880232810974,0.921285748482,0.526000022888,-0.00473130121827,0.0371777704005,-5.71642522118e-06,1.60278955263e-06,4.50171646662e-05,1,-0.0370453111827,-0.0379477962852,218.626174927,8.58148288727,27.8040466309
0.146152183414,0.145859375596,0.878944516182,0.919913947582,0.526000022888,-0.00490524526685,0.0385605553584,-5.61570368518e-06,1.57447936999e-06,4.42503187514e-05,1,-0.0369517952204,-0.0378532782197,219.121810913,8.43287754059,27.840959549
0.117314860225,0.117147170007,0.869334936142,0.909682035446,0.526000022888,-0.00620264885947,0.0488743947038,-4.85546343043e-06,1.36079188451e-06,3.84630329791e-05,1,-0.0362548604608,-0.0371655710042,222.72064209,7.35715532303,28.1083869934
0.113619975746,0.113462805748,0.867904484272,0.908185064793,0.526000022888,-0.00639059161767,0.0503831172157,-4.73798945677e-06,1.32769343963e-06,3.75859926862e-05,1,-0.0361776277423,-0.0369279049337,223.181900024,7.2161397934,28.1074638367
0.0867534428835,0.0866708606482,0.857234537601,0.897019445896,0.526000022888,-0.00779240997508,0.0616363896308,-3.85064458897e-06,1.07767834834e-06,3.09627321258e-05,1,-0.0356018394232,-0.0351986847818,226.532592773,6.19674634933,28.099565506
