"C_p_2nd","C_p_ise","Phi_u","Points:0","Points:1","Points:2","arc_length","dC_f:0","dC_f:1","dC_f:2","inclination","mu","sigma","v:0","v:1","v:2"
0.392442256212,0.38659080863,0.98126488924,0.958161115646,0.526000022888,0,0,-1.09498469101e-05,3.07205982608e-06,8.22337460704e-05,1,0.0231043044478,-0.130862385035,186.0131073,12.7518215179,27.5949344635
0.383854597807,0.378237485886,0.98051905632,0.957227170467,0.526000022888,-0.000124354875879,0.000942187737399,-1.07602763819e-05,3.01880254483e-06,8.09607372503e-05,1,0.0232924763113,-0.130518823862,187.148147583,12.4335069656,27.6078681946
0.321319758892,0.317398756742,0.974951028824,0.950261414051,0.526000022888,-0.00105188647285,0.00796942597976,-9.30333953875e-06,2.60950650954e-06,7.11543179932e-05,1,0.0246912464499,-0.128019124269,195.410873413,10.1141853333,27.7022266388
0.309615731239,0.305971413851,0.974044919014,0.949227929115,0.526000022888,-0.00118346035015,0.00901125264367,-9.03842101252e-06,2.53509915638e-06,6.93177062203e-05,1,0.0248187351972,-0.127628356218,196.941421509,9.68094921112,27.7344989777
0.224378198385,0.222735404968,0.967280805111,0.941519498825,0.526000022888,-0.00216483650729,0.0167819023399,-7.03192836227e-06,1.97154463422e-06,5.53948739253e-05,1,0.0257640741765,-0.124785155058,208.084197998,6.52785682678,27.9695911407
0.218621253967,0.21704864502,0.966249585152,0.940379917622,0.526000022888,-0.00230900966562,0.0179305673123,-6.92330877428e-06,1.94109179574e-06,5.45455550309e-05,1,0.0258726403117,-0.124775037169,208.808227539,6.32151460648,28.0222854614
0.176678344607,0.175612553954,0.958551824093,0.931879818439,0.526000022888,-0.0033843619749,0.0264984181919,-6.09616790825e-06,1.7091930431e-06,4.80769886053e-05,1,0.0266760438681,-0.124701410532,214.081451416,4.81997394562,28.4060230255
0.171715080738,0.170692309737,0.957389950752,0.930627405643,0.526000022888,-0.00354359834455,0.0277609133535,-5.98519818595e-06,1.67808764218e-06,4.71947423648e-05,1,0.0267667640001,-0.124718397856,214.695541382,4.64310693741,28.4564609528
0.135547593236,0.134835273027,0.948716461658,0.921285748482,0.526000022888,-0.00473130121827,0.0371777704005,-5.13943268743e-06,1.44101397836e-06,4.04717793572e-05,1,0.0274361986667,-0.124842017889,219.168945312,3.35629463196,28.823797226
0.130952745676,0.130271047354,0.9474157691,0.919913947582,0.526000022888,-0.00490524526685,0.0385605553584,-5.00880241816e-06,1.40433087381e-06,3.94644775952e-05,1,0.0275074914098,-0.124748252332,219.733383179,3.19179701805,28.8445491791
0.0974651873112,0.0970044732094,0.937706112862,0.909682035446,0.526000022888,-0.00620264885947,0.0488743947038,-4.01414581574e-06,1.12502618776e-06,3.17906233249e-05,1,0.0280310846865,-0.124066032469,223.845596313,1.99527239799,28.9958209991
0.0931335985661,0.0926958546042,0.936258435249,0.908185064793,0.526000022888,-0.00639059161767,0.0503831172157,-3.86333977076e-06,1.08264225673e-06,3.0632767448e-05,1,0.0280806217343,-0.123830229044,224.375900269,1.83878934383,28.9796733856
0.0615614131093,0.0612895190716,0.925451755524,0.897019445896,0.526000022888,-0.00779240997508,0.0616363896308,-2.71625481219e-06,7.60287548474e-07,2.18155983021e-05,1,0.028440894559,-0.1221145913,228.239730835,0.700951635838,28.8623600006
0.0575311668217,0.0572768859565,0.923849880695,0.895392417908,0.526000022888,-0.007992208004,0.0632756392541,-2.55244663094e-06,7.14327029527e-07,2.05287597055e-05,1,0.0284663103521,-0.121714949608,228.733200073,0.553604006767,28.8029747009
0.0281531345099,0.0280261356384,0.911891818047,0.883256673813,0.526000022888,-0.00948245543987,0.0755025408304,-1.30770649776e-06,3.65154477322e-07,1.07327350634e-05,1,0.0286455731839,-0.118807196617,232.328887939,-0.51727360487,28.370923996
0.0245110020041,0.02439738065,0.910130918026,0.881495952606,0.526000022888,-0.00969157740474,0.0772756373206,-1.14320437206e-06,3.19298720797e-07,9.3669987109e-06,1,0.0286455731839,-0.118286907673,232.775024414,-0.651894032955,28.2771511078
-0.00203907885589,-0.00205581821501,0.896985352039,0.868363499641,0.526000022888,-0.0112513685599,0.0905003970281,1.0588744459e-07,-2.87758155082e-08,-1.02769195109e-06,1,0.0286341048777,-0.114501386881,236.025878906,-1.6295286417,27.5947704315
-0.00527606578544,-0.00528253149241,0.895063102245,0.866467416286,0.526000022888,-0.0114675052464,0.092408759456,2.62470564394e-07,-7.18606969485e-08,-2.43545264311e-06,1,0.0286081638187,-0.113916829228,236.422164917,-1.75021493435,27.4798278809
-0.0288716107607,-0.028803454712,0.880712687969,0.852324843407,0.526000022888,-0.0130796162412,0.106642918002,1.45069247992e-06,-3.98642953314e-07,-1.31479146148e-05,1,0.028402030468,-0.109663680196,239.309631348,-2.62566137314,26.6433067322
-0.0317464880645,-0.0316700898111,0.878629267216,0.850293636322,0.526000022888,-0.01330080349,0.108686132631,1.59578712555e-06,-4.3775170866e-07,-1.45798876474e-05,1,0.0283500347286,-0.109065495431,239.660705566,-2.73351049423,26.5200080872
-0.052697788924,-0.0525613203645,0.86307567358,0.835143387318,0.526000022888,-0.0149505836889,0.123925942984,2.69611132353e-06,-7.3411899848e-07,-2.54727838183e-05,1,0.0279484130442,-0.104713231325,242.218261719,-3.51458001137,25.6225738525
-0.0553012490273,-0.0551575869322,0.860833644867,0.832979738712,0.526000022888,-0.0151753788814,0.126101237945,2.83071244667e-06,-7.69389316702e-07,-2.69337942882e-05,1,0.027870265767,-0.104140236974,242.534469604,-3.61270785332,25.5014381409
-0.0742651373148,-0.0740688219666,0.844096362591,0.816841900349,0.526000022888,-0.0168520715088,0.142325945191,3.85063685826e-06,-1.0363862657e-06,-3.80403580493e-05,1,0.0272724945098,-0.0999712273479,244.83694458,-4.32190895081,24.6196632385
-0.0767299234867,-0.0765264630318,0.841700613499,0.814551234245,0.526000022888,-0.0170794092119,0.144627864744,3.97940675612e-06,-1.06901416075e-06,-3.95623719669e-05,1,0.0271676946431,-0.0994455069304,245.133651733,-4.41541242599,24.5074481964
-0.094669058919,-0.0944131314754,0.823815643787,0.79746556282,0.526000022888,-0.0187750570476,0.16179747131,4.95410995427e-06,-1.31568219786e-06,-5.11205580551e-05,1,0.0263701863587,-0.09562048316,247.292541504,-5.08968544006,23.6904983521
-0.0971425175667,-0.0968784987926,0.821272850037,0.795055866241,0.526000022888,-0.0190041158348,0.164218030239,5.08208859173e-06,-1.34686501951e-06,-5.27528645762e-05,1,0.0262373331934,-0.0951348021626,247.587127686,-5.18472099304,23.5866928101
-0.115125589073,-0.114802084863,0.802290201187,0.777082443237,0.526000022888,-0.0207126103342,0.182272472572,6.04939305049e-06,-1.5821898387e-06,-6.51310547255e-05,1,0.0252298563719,-0.0916010588408,249.728500366,-5.86876296997,22.8308296204
-0.117735683918,-0.117402128875,0.799608886242,0.774564564228,0.526000022888,-0.0209419578314,0.184800775358,6.17876321485e-06,-1.6121008457e-06,-6.69210276101e-05,1,0.0250666812062,-0.0911251232028,250.036254883,-5.97114133835,22.7288303375
-0.136690139771,-0.136282712221,0.779592692852,0.755784153938,0.526000022888,-0.0226525980979,0.203658932765,7.15472106094e-06,-1.83726797331e-06,-8.04728042567e-05,1,0.0238326024264,-0.0876623243093,252.270782471,-6.7071814537,21.9859981537
-0.139520898461,-0.139100462198,0.776783406734,0.753171563148,0.526000022888,-0.0228800885379,0.206281409177,7.28120903659e-06,-1.86380668765e-06,-8.24463058962e-05,1,0.0236361566931,-0.0871440917253,252.601974487,-6.82121753693,21.8731212616
-0.160054534674,-0.159538730979,0.755812466145,0.733684778214,0.526000022888,-0.0245768763125,0.225841927469,8.2328915596e-06,-2.06274921766e-06,-9.73626592895e-05,1,0.022153833881,-0.0833735018969,255.004211426,-7.64068508148,21.05103302
-0.163111314178,-0.162578836083,0.752888202667,0.730993390083,0.526000022888,-0.0247986596078,0.228542438143,8.34287129692e-06,-2.08059418583e-06,-9.94961010292e-05,1,0.021921204403,-0.0827471092343,255.360153198,-7.76745939255,20.9102172852
-0.18525980413,-0.184605285525,0.731060087681,0.710918843746,0.526000022888,-0.0264528915286,0.248685027199,9.16672161111e-06,-2.21290133595e-06,-0.000115594484669,1,0.0201693736017,-0.0781895667315,257.93927002,-8.67834854126,19.8847293854
-0.188460215926,-0.187785133719,0.728037118912,0.708166658878,0.526000022888,-0.0266636908054,0.251445273181,9.23825973587e-06,-2.21386289923e-06,-0.000117802155728,1,0.019898802042,-0.0773969516158,258.310943604,-8.81488037109,19.6999130249
-0.211621493101,-0.210796371102,0.705473780632,0.687638938427,0.526000022888,-0.0282359812409,0.272033119211,9.76830506261e-06,-2.21758182306e-06,-0.000134431757033,1,0.0178648065776,-0.0716300085187,261.001220703,-9.79573535919,18.3541908264
-0.214808925986,-0.21395996213,0.702372312546,0.684845805168,0.526000022888,-0.0284291654825,0.274832925196,9.77610670816e-06,-2.19240496335e-06,-0.000136572081828,1,0.0175566636026,-0.0706307217479,261.370941162,-9.93522644043,18.1131801605
-0.237842515111,-0.236820355058,0.679224610329,0.664012491703,0.526000022888,-0.0298700742424,0.295716008493,9.82165965979e-06,-1.99777355192e-06,-0.000152661712491,1,0.0152437565848,-0.0633601099253,264.043609619,-10.9369068146,16.3586158752
-0.240815848112,-0.239768221974,0.67606896162,0.661199510098,0.526000022888,-0.0300386603922,0.298534037379,9.74596332526e-06,-1.93952291738e-06,-0.000154560199007,1,0.0149012748152,-0.0621453486383,264.388275146,-11.0698108673,16.0573005676
-0.262259364128,-0.261027574539,0.652518689632,0.640217781067,0.526000022888,-0.0312960930169,0.319553411535,9.15893997444e-06,-1.49461811816e-06,-0.00016879242321,1,0.0123340496793,-0.05330696702,266.875488281,-12.0232725143,13.8641319275
-0.264848589897,-0.263591855764,0.649336755276,0.637406647205,0.526000022888,-0.031433686614,0.322367910707,9.00384020497e-06,-1.40236090829e-06,-0.000170547515154,1,0.011963384226,-0.051899459213,267.175476074,-12.1369180679,13.5073070526
-0.28346914053,-0.282033145428,0.62559312582,0.616439342499,0.526000022888,-0.0324599519372,0.343360316171,7.80632217356e-06,-7.00506575413e-07,-0.000183377444046,1,0.00918817613274,-0.0416586846113,269.33505249,-12.9407091141,10.9105644226
-0.297294020653,-0.29571223259,0.601884007454,0.595649957657,0.526000022888,-0.0332197621465,0.364163581147,5.88401553614e-06,2.25807539778e-07,-0.000188604419236,1,0.00626919325441,-0.0303915124387,270.937927246,-13.6054573059,8.00615024567
-0.299229443073,-0.297627151012,0.598706364632,0.592862665653,0.526000022888,-0.0333216302097,0.366952734032,5.6294161368e-06,3.48258140548e-07,-0.000189280865015,1,0.00587891042233,-0.0288429353386,271.162078857,-13.6973581314,7.60697221756
-0.308560609818,-0.306851446629,0.575265705585,0.572410643101,0.526000022888,-0.033797390759,0.387410289472,3.4474696804e-06,1.37049028126e-06,-0.000191694663954,1,0.00289075705223,-0.0170910321176,272.240722656,-14.114657402,4.54607868195
-0.30987867713,-0.308154255152,0.572123706341,0.569668650627,0.526000022888,-0.0338611751795,0.390153023724,3.15978741128e-06,1.5056131133e-06,-0.000192035266082,1,0.00249083316885,-0.0154758337885,272.392791748,-14.1735553741,4.12532424927
-0.314588099718,-0.3128028512,0.549175024033,0.549703836441,0.526000022888,-0.0340566523373,0.410118794854,9.09589857656e-07,2.51649430538e-06,-0.000190200924408,1,-0.000492822262459,-0.0037747414317,272.930267334,-14.3651390076,1.05986690521
-0.315272063017,-0.313477873802,0.546098649502,0.547027111053,0.526000022888,-0.0340828597546,0.412795648535,6.12332769379e-07,2.65036078417e-06,-0.000189979487914,1,-0.000892518844921,-0.00216652615927,273.008087158,-14.3928060532,0.63841509819
-0.316158980131,-0.314343243837,0.523841023445,0.527684986591,0.526000022888,-0.0340178050101,0.432137882398,-1.46862862493e-06,3.55001407115e-06,-0.000184671778698,1,-0.00380803947337,0.00905092153698,273.094329834,-14.3920631409,-2.3059232235
-0.316317766905,-0.314498454332,0.520856916904,0.525091767311,0.526000022888,-0.0340090841055,0.434731116342,-1.7440230522e-06,3.66939480045e-06,-0.000183989861398,1,-0.00419896747917,0.0105926636606,273.110168457,-14.3930521011,-2.71078872681
-0.314644813538,-0.312827497721,0.499455422163,0.506489574909,0.526000022888,-0.0337163843215,0.453335611372,-3.50733080268e-06,4.40008125224e-06,-0.000176298708539,1,-0.00699857901782,0.0210437122732,272.8878479,-14.2605333328,-5.45195102692
-0.314451217651,-0.312633603811,0.496585726738,0.503995597363,0.526000022888,-0.0336771421134,0.455829897634,-3.74114074475e-06,4.49729168395e-06,-0.000175299705006,1,-0.00737430946901,0.0224801190197,272.861236572,-14.24314785,-5.82893848419
-0.311602473259,-0.309791624546,0.47616571188,0.486230283976,0.526000022888,-0.0331946462393,0.47360176197,-5.15410920343e-06,5.05466505274e-06,-0.000166331665241,1,-0.0100295292214,0.0321491807699,272.486114502,-14.0485029221,-8.36059570312
-0.311246156693,-0.309435725212,0.473427295685,0.48384848237,0.526000022888,-0.0331299565732,0.475984441899,-5.34189211976e-06,5.1290699048e-06,-0.000165161400218,1,-0.0103862080723,0.0334781110287,272.438415527,-14.0223112106,-8.70882225037
-0.308430880308,-0.306615054607,0.454076319933,0.466995388269,0.526000022888,-0.0324933454394,0.492849555432,-6.44547935735e-06,5.54139205633e-06,-0.000155814253958,1,-0.0128847714514,0.0425086207688,272.045410156,-13.8282766342,-11.0710248947
-0.308077782393,-0.306260734797,0.451480984688,0.464735865593,0.526000022888,-0.0324079953134,0.495110689522,-6.59253373669e-06,5.5966711443e-06,-0.000154591209139,1,-0.0132207097486,0.0437497869134,271.995117188,-13.8019132614,-11.3959856033
-0.306222558022,-0.304373502731,0.433252632618,0.448849111795,0.526000022888,-0.0316490344703,0.511015561976,-7.47123976907e-06,5.91101206737e-06,-0.000145485668327,1,-0.0155630931258,0.0524526573718,271.68447876,-13.6562995911,-13.6754579544
-0.305999785662,-0.304145872593,0.430807560682,0.446719169617,0.526000022888,-0.0315472818911,0.513147933255,-7.58866144679e-06,5.95335177422e-06,-0.000144291814649,1,-0.0158783067018,0.0536487922072,271.645355225,-13.6363573074,-13.9890708923
-0.305562436581,-0.303640067577,0.413727611303,0.431832760572,0.526000022888,-0.0306886956096,0.528059081589,-8.33322246763e-06,6.21670687906e-06,-0.000135711306939,1,-0.0180727653205,0.0624394677579,271.461975098,-13.5604047775,-16.300327301
-0.305532813072,-0.303600519896,0.411436349154,0.429836928844,0.526000022888,-0.0305735841393,0.530058230142,-8.43295674713e-06,6.25229813522e-06,-0.000134584130137,1,-0.0183683149517,0.063647672534,271.440124512,-13.5498304367,-16.6183376312
-0.306500315666,-0.304457932711,0.395509928465,0.415966421366,0.526000022888,-0.0296315010637,0.543960693889,-9.10769904294e-06,6.49597541269e-06,-0.000126539394842,1,-0.0204252395779,0.0729244351387,271.373809814,-13.5371131897,-19.070230484
-0.306661874056,-0.304603815079,0.393373191357,0.414106786251,0.526000022888,-0.0295051950961,0.545824613404,-9.19822377909e-06,6.52894732411e-06,-0.000125480466522,1,-0.020702470094,0.0741994455457,271.367828369,-13.5350532532,-19.4076042175
-0.30875223875,-0.306539624929,0.378590255976,0.401251524687,0.526000022888,-0.0284897033125,0.558719921599,-9.83474001259e-06,6.76665058563e-06,-0.000117861956824,1,-0.0226312037557,0.0842691883445,271.376831055,-13.5626430511,-22.0838451385
-0.30906611681,-0.306831628084,0.376606762409,0.399527996778,0.526000022888,-0.028353555128,0.560448818582,-9.92020613921e-06,6.79880486132e-06,-0.000116856994282,1,-0.0228913240135,0.0856531858444,271.380950928,-13.5659751892,-22.4520950317
-0.311908781528,-0.309472680092,0.362945020199,0.387673050165,0.526000022888,-0.0272731110454,0.572352898497,-1.05260878627e-05,7.03206524122e-06,-0.000109543041617,1,-0.0246992539614,0.0967392548919,271.411529541,-13.60414505,-25.4139080048
-0.312323898077,-0.309859395027,0.361111819744,0.386083632708,0.526000022888,-0.0271282549948,0.573948903237,-1.06074739961e-05,7.06359651304e-06,-0.000108576219645,1,-0.0249432157725,0.0982629433274,271.418365479,-13.6088094711,-25.8214569092
-0.315640509129,-0.312923282385,0.34853887558,0.375202476978,0.526000022888,-0.0259893741459,0.584889497352,-1.11742729132e-05,7.28625263946e-06,-0.00010150577873,1,-0.0266361571848,0.110466934741,271.426483154,-13.63276577,-29.0986442566
-0.31611853838,-0.313365846872,0.3468516469,0.373743623495,0.526000022888,-0.0258366838098,0.586356319708,-1.12504258141e-05,7.31633190298e-06,-0.000100569355709,1,-0.0268647037446,0.112144269049,271.429962158,-13.6353816986,-29.5495872498
-0.320149213076,-0.317079395056,0.335325777531,0.363800019026,0.526000022888,-0.024647930637,0.596370729523,-1.17722756841e-05,7.5255993579e-06,-9.38494486036e-05,1,-0.028448196128,0.125417590141,271.428527832,-13.6515264511,-33.1381340027
-0.320723295212,-0.317609101534,0.333778977394,0.362466841936,0.526000022888,-0.0244885552675,0.597713399126,-1.18423859021e-05,7.55384462536e-06,-9.29579546209e-05,1,-0.0286620426923,0.127241894603,271.430450439,-13.6529998779,-33.6319198608
-0.326973766088,-0.323435217142,0.323247522116,0.353417277336,0.526000022888,-0.0232598688453,0.606845994035,-1.23581767184e-05,7.77454624767e-06,-8.69862633408e-05,1,-0.0301451869309,0.14143922925,271.568328857,-13.7435216904,-37.5208854675
-0.327851355076,-0.32425352931,0.32183405757,0.352203994989,0.526000022888,-0.023095138371,0.608070408255,-1.24273647089e-05,7.80423397373e-06,-8.61927765072e-05,1,-0.0303455311805,0.143390536308,271.589172363,-13.7551841736,-38.0560035706
-0.341527819633,-0.337245613337,0.312229663134,0.343999296427,0.526000022888,-0.0218390356749,0.616370701773,-1.31178758238e-05,8.14716895547e-06,-8.2062331785e-05,1,-0.0317465849221,0.158265590668,272.403076172,-14.2207641602,-42.2717819214
-0.343426197767,-0.339048504829,0.310940563679,0.342899292707,0.526000022888,-0.0216706283391,0.61748352216,-1.32100876726e-05,8.1929802036e-06,-8.15121093183e-05,1,-0.0319358594716,0.160310044885,272.516693115,-14.2840051651,-42.8518638611
