"Area","BL_Thickness","BL_streamline_length","Cp","Mach_Number","Normalized_Vorticity","Points:0","Points:1","Points:2","Separation_marker","Transition_marker","Velocity","Vx","Vy","Vz","X","Y","Z","arc_length","skin_friction_coeff."
0.000323998741806,0,0.00492329662666,-0.215426430106,0.739602029324,-39.4573364258,0.63295686245,1.07700002193,0.0116163911298,0,0,251.681106567,227.794784546,29.381937027,80.4178848267,0.63295686245,1.07700002193,0.0116163911298,0,0
0.000411361252191,2.08127698897e-06,0.0172941945493,-0.610560417175,0.887591362,-44.6461715698,0.649700760841,1.07700002193,0.0150386039168,0,0,302.040771484,297.129364014,6.76398992538,52.5798187256,0.649700760841,1.07700002193,0.0150386039168,0.0170900460418,3.2286363421e-05
0.000410576642025,3.63096728506e-06,0.0346026346087,-0.422038584948,0.835040152073,-49.1725463867,0.666666805744,1.07700002193,0.0172677710652,0,0,284.157989502,282.015380859,5.25716209412,34.1557693481,0.666666805744,1.07700002193,0.0172677710652,0.0342019093483,5.53351201233e-05
0.000410198699683,4.21504728365e-06,0.0519080609083,-0.38263708353,0.823419213295,-53.6129188538,0.683691382408,1.07700002193,0.0189974159002,0,0,280.203460693,278.876861572,5.71544027328,26.4411354065,0.683691382408,1.07700002193,0.0189974159002,0.0513141237533,3.0369426895e-05
0.000409970642067,5.92312107983e-06,0.0692300349474,-0.360703527927,0.816864967346,-58.0283432007,0.700749635696,1.07700002193,0.0203582011163,0,0,277.973114014,277.106658936,6.00514793396,20.9579811096,0.700749635696,1.07700002193,0.0203582011163,0.0684265678117,1.40352158269e-05
0.000409824860981,6.97440827935e-06,0.086560934782,-0.343636780977,0.811727643013,-62.4283409119,0.717827916145,1.07700002193,0.0214400775731,0,0,276.224914551,275.639038086,6.08912754059,16.8123722076,0.717827916145,1.07700002193,0.0214400775731,0.0855390813547,1.26768827613e-05
0.000409725063946,7.85928477853e-06,0.103892959654,-0.330584436655,0.807776689529,-66.8186798096,0.73491871357,1.07700002193,0.0223009698093,0,0,274.880401611,274.48046875,5.97952270508,13.4646720886,0.73491871357,1.07700002193,0.0223009698093,0.102651547338,1.14191452667e-05
0.000409650761867,8.65847869136e-06,0.121218472719,-0.320764839649,0.804791033268,-71.2039260864,0.752018034458,1.07700002193,0.0229720138013,0,0,273.8644104,273.599609375,5.67553377151,10.5067873001,0.752018034458,1.07700002193,0.0229720138013,0.119764030352,1.04239043139e-05
0.000409591128118,9.38153334573e-06,0.138531014323,-0.312886834145,0.802387356758,-75.5868988037,0.769123494625,1.07700002193,0.0234642103314,0,0,273.046478271,272.884429932,5.23448848724,7.65935707092,0.769123494625,1.07700002193,0.0234642103314,0.136876570343,9.73408077698e-06
0.000409541942645,1.00412034953e-05,0.155827075243,-0.305375754833,0.800088524818,-79.9682388306,0.786233186722,1.07700002193,0.0237762387842,0,0,272.264221191,272.176239014,4.7521109581,4.76240730286,0.786233186722,1.07700002193,0.0237762387842,0.153989107425,9.19874401006e-06
0.000409503118135,1.06566667455e-05,0.1731056422,-0.296639621258,0.797406256199,-84.3457489014,0.8033452034,1.07700002193,0.0238999444991,0.015278861858,0,271.35144043,271.307037354,4.2570514679,1.77287948132,0.8033452034,1.07700002193,0.0238999444991,0.171101571242,8.68122697284e-06
0.000409477273934,1.12530569822e-05,0.190367996693,-0.286591857672,0.794310688972,-88.714630127,0.820457518101,1.07700002193,0.0238258782774,0.0450191758573,0,270.298065186,270.26385498,3.84049606323,-1.00465130806,0.820457518101,1.07700002193,0.0238258782774,0.188214046231,8.08259483165e-06
0.00040946280933,1.18545940495e-05,0.207619965076,-0.273467540741,0.790247261524,-93.0767059326,0.837567925453,1.07700002193,0.0235472843051,0.0750411227345,0,268.915283203,268.857696533,3.6555659771,-3.72549915314,0.837567925453,1.07700002193,0.0235472843051,0.205326721486,7.41869052945e-06
0.000409457599744,1.24768203023e-05,0.224870800972,-0.253548651934,0.784037172794,-97.4257049561,0.854673624039,1.07700002193,0.0230631306767,0.17051269114,0,266.802032471,266.679321289,3.70938825607,-6.90242767334,0.854673624039,1.07700002193,0.0230631306767,0.222439270356,6.61680951453e-06
0.000409463769756,1.32025979838e-05,0.24212987721,-0.227986812592,0.775999069214,-101.740791321,0.87177246809,1.07700002193,0.0223796013743,0.484001219273,0,264.066741943,263.842834473,3.99345350266,-9.98014831543,0.87177246809,1.07700002193,0.0223796013743,0.239551771055,5.33824277227e-06
0.000409477826906,1.41842647281e-05,0.259406089783,-0.198957324028,0.76676762104,-106.020591736,0.888862967491,1.07700002193,0.0215104222298,0.858788907528,0,260.925354004,260.582641602,4.48703050613,-12.4975938797,0.888862967491,1.07700002193,0.0215104222298,0.256664358299,3.51116841557e-06
0.000409494939959,1.56263558893e-05,0.276702940464,-0.170138791203,0.757500112057,-110.258483887,0.905944168568,1.07700002193,0.0204755403101,1,0,257.771697998,257.305725098,4.92073154449,-14.620218277,0.905944168568,1.07700002193,0.0204755403101,0.273776880346,2.11636020708e-07
0.00040951394476,1.71824194695e-05,0.294003248215,-0.157663330436,0.753463327885,-114.448272705,0.923016130924,1.07700002193,0.0192990992218,0.999447226524,0,256.398010254,255.823684692,4.57074546814,-16.4754867554,0.923016130924,1.07700002193,0.0192990992218,0.290889329391,-3.67991128769e-06
