"Area","BL_Thickness","BL_streamline_length","Cp","Mach_Number","Normalized_Vorticity","Points:0","Points:1","Points:2","Separation_marker","Transition_marker","Velocity","Vx","Vy","Vz","X","Y","Z","arc_length","skin_friction_coeff."
0.000312460120767,0,0.00473327748477,-0.333915948868,0.776367723942,-41.2003517151,0.6666213274,1.13600003719,0.0112028960139,0,0,264.192199707,239.290405273,28.3415489197,85.1456222534,0.6666213274,1.13600003719,0.0112028960139,0,0
0.00039672004641,1.99056808015e-06,0.0166312698275,-0.743536233902,0.922987699509,-46.4259185791,0.682769298553,1.13600003719,0.0145032927394,0,0,314.085876465,309.024139404,5.62489032745,54.6076812744,0.682769298553,1.13600003719,0.0145032927394,0.016481795743,3.24296488543e-05
0.000395963405026,3.48078310708e-06,0.0332811251283,-0.501285970211,0.857594192028,-50.8962478638,0.699131369591,1.13600003719,0.0166531093419,0,0,291.832946777,289.608825684,4.12556171417,35.421245575,0.699131369591,1.13600003719,0.0166531093419,0.0329844949177,5.55178703507e-05
0.000395598908653,4.09608719565e-06,0.0499119050801,-0.424630880356,0.835543632507,-55.2701225281,0.715549945831,1.13600003719,0.0183211881667,0,0,284.329315186,282.980957031,3.67360424995,27.2247200012,0.715549945831,1.13600003719,0.0183211881667,0.0494875895588,3.00918090943e-05
0.000395378971007,5.92957803747e-06,0.0665240064263,-0.387333422899,0.824547410011,-59.5993041992,0.732001006603,1.13600003719,0.0196335352957,0,0,280.587371826,279.729553223,2.85069131851,21.5977535248,0.732001006603,1.13600003719,0.0196335352957,0.0659909121185,1.27189287014e-05
0.000395238370402,7.13466897651e-06,0.0831045284867,-0.360021352768,0.81640213728,-63.9000854492,0.74847137928,1.13600003719,0.0206768997014,0,0,277.815612793,277.257141113,1.7421246767,17.3793449402,0.74847137928,1.13600003719,0.0206768997014,0.0824942992071,1.08392669063e-05
0.000395142124034,8.07409378467e-06,0.0996444970369,-0.349899709225,0.813364505768,-68.1829910278,0.764953792095,1.13600003719,0.0215071476996,0,0,276.781921387,276.415405273,0.41849219799,14.0384349823,0.764953792095,1.13600003719,0.0215071476996,0.0989976092977,1.00815659607e-05
0.000395070470404,8.89524380909e-06,0.116137839854,-0.334893792868,0.808818280697,-72.4579391479,0.781444430351,1.13600003719,0.0221543069929,0,0,275.234863281,274.999145508,-1.0332801342,11.0422945023,0.781444430351,1.13600003719,0.0221543069929,0.115500941241,9.84535290627e-06
0.000395012932131,9.54742245085e-06,0.13258177042,-0.312035113573,0.801877737045,-76.7209014893,0.797941029072,1.13600003719,0.0226289834827,0.13926833868,0,272.873046875,272.726379395,-2.50106501579,8.10745334625,0.797941029072,1.13600003719,0.0226289834827,0.132004367768,9.2880691227e-06
0.000394965492887,1.02732865344e-05,0.148977592587,-0.29827645421,0.797658920288,-80.9647293091,0.814441680908,1.13600003719,0.0229299049824,0.181219622493,0,271.437408447,271.34375,-3.87889933586,5.14218664169,0.814441680908,1.13600003719,0.0229299049824,0.148507763321,7.86504733696e-06
