"C_p_inc","Points:0","Points:1","Points:2","arc_length","dC_f:0","dC_f:1","dC_f:2","inclination","mu","sigma","v:0","v:1","v:2"
0.0650759786367,65.5002822876,46.5,0,0,0.000676018476952,-0.000676021620166,-0.00634317239746,1,-1.59236228466,0.08004142344,144.856079102,61.1871185303,8.91690349579
0.052593588829,65.2821807861,46.5,-0.0232436228544,0.219336570012,0.000568590126932,-0.000568591232877,-0.00533510372043,1,-1.56823217869,0.0799753069878,147.786880493,56.4564971924,9.74008750916
0.0476048476994,65.2204360962,46.5,-0.0298243816942,0.281430958831,0.000539682456292,-0.000539683911484,-0.00506268488243,1,-1.5612193346,0.0799565911293,148.617782593,55.3003005981,9.95385932922
0.019009847194,64.9280853271,46.5,-0.0610316805542,0.575442638297,0.000229020835832,-0.000229020384722,-0.00215025013313,1,-1.54410076141,0.0798022150993,152.929718018,50.2336997986,10.9701404572
0.0102705964819,64.8453140259,46.5,-0.0698671266437,0.658684174933,0.000158866780112,-0.000158865921549,-0.00148972729221,1,-1.538646698,0.0797584503889,154.088790894,48.9657669067,11.2337989807
-0.00199938984588,64.4580917358,46.5,-0.111290551722,1.0481158147,-8.07399555924e-05,8.07426768006e-05,0.000745777331758,1,-1.52348101139,0.0795532539487,156.019454956,46.05991745,11.7734603882
-0.00629092939198,64.3484573364,46.5,-0.12301839143,1.15837570658,-0.000127914725454,0.000127917548525,0.00118952046614,1,-1.51833128929,0.0794952511787,156.572357178,45.350692749,11.9150972366
-0.0138955349103,63.8436203003,46.5,-0.177176475525,1.66610942727,-0.000391396752093,0.000391401612433,0.00362507486716,1,-1.50489878654,0.079150415957,157.894699097,42.8842315674,12.3611946106
-0.0169037282467,63.7006912231,46.5,-0.192509755492,1.80985862055,-0.000447261554655,0.000447266735137,0.00414756638929,1,-1.50003266335,0.0790528059006,158.289276123,42.2912826538,12.4788560867
-0.022119063884,63.0559158325,46.5,-0.262062460184,2.45837452867,-0.000746418256313,0.000746424833778,0.00690448377281,1,-1.48886334896,0.0787338316441,159.31199646,39.9774513245,12.8760375977
-0.0244216397405,62.8733673096,46.5,-0.281754314899,2.64198207855,-0.000817422871478,0.000817429739982,0.0075649865903,1,-1.4844468832,0.0786434188485,159.624389648,39.4260253906,12.9802265167
-0.0284352935851,62.0711212158,46.5,-0.368482500315,3.44890250405,-0.00115121121053,0.00115121691488,0.010675384663,1,-1.47667646408,0.0787136182189,160.491546631,37.1476402283,13.3108406067
-0.0303452424705,61.8439865112,46.5,-0.393037050962,3.67736059646,-0.00124129245523,0.00124129885808,0.0115132220089,1,-1.47305238247,0.078733548522,160.759796143,36.6025428772,13.3960113525
-0.033982295543,60.877620697,46.5,-0.497104018927,4.64931369239,-0.00159245217219,0.00159246043768,0.0149732977152,1,-1.47023105621,0.0797607079148,161.559814453,34.3150939941,13.5960512161
-0.0357171520591,60.6040229797,46.5,-0.526567578316,4.92449329235,-0.00170099840034,0.00170100736432,0.0160141550004,1,-1.46787846088,0.0800515264273,161.808197021,33.7585067749,13.644068718
-0.0396192707121,59.4842529297,46.5,-0.644635379314,6.05047063254,-0.00202025682665,0.00202027033083,0.0197670515627,1,-1.47197151184,0.0832427293062,162.610031128,31.4533081055,13.549993515
-0.0413347631693,59.1672210693,46.5,-0.678062856197,6.36925989944,-0.00213583838195,0.00213585235178,0.0210005901754,1,-1.4715064764,0.0841462239623,162.856826782,30.8761844635,13.5140476227
-0.0451478883624,57.9263534546,46.5,-0.801416158676,7.61624365016,-0.00227182521485,0.00227184058167,0.0244363825768,1,-1.48455119133,0.0916607826948,163.642150879,28.6279373169,12.7971076965
-0.0466878674924,57.5750389099,46.5,-0.836340069771,7.96928980701,-0.00234740413725,0.00234741996974,0.0256316568702,1,-1.48660647869,0.0937883108854,163.878616333,28.0455226898,12.5824718475
-0.0455164834857,56.2658805847,46.5,-0.948894143105,9.28327760751,-0.00202623289078,0.00202624336816,0.0260544251651,1,-1.50899291039,0.10729470104,164.30619812,25.5397472382,10.9616804123
-0.045376688242,55.8952293396,46.5,-0.980760574341,9.65529617552,-0.00196402263828,0.00196403451264,0.0261838212609,1,-1.51367878914,0.111118666828,164.419509888,24.8878765106,10.4847488403
-0.0451950356364,55.5239715576,46.5,-1.00470399857,10.0273252446,-0.00184607040137,0.00184608076233,0.0258551090956,1,-1.52015805244,0.117058612406,164.485931396,24.5680274963,9.65532684326
-0.0453194864094,54.2126617432,46.5,-1.08927381039,11.3413592938,-0.00127534195781,0.00127535348292,0.0248972382396,1,-1.54929232597,0.138038903475,164.799362183,23.4529438019,6.79232978821
-0.0398931242526,53.8597335815,46.5,-1.10048818588,11.6944655802,-0.00113602424972,0.00113603437785,0.0215315911919,1,-1.555747509,0.147224918008,164.393386841,23.3493671417,5.46863222122
-0.0230653788894,52.6131668091,46.5,-1.14009845257,12.9416615117,-0.000378321827156,0.000378326920327,0.0117655349895,1,-1.58600628376,0.179670408368,163.182540894,22.867067337,0.889259636402
-0.0106249535456,52.2944641113,46.5,-1.13378453255,13.2604267468,-0.000652995484415,0.000652999384329,0.00548692978919,1,-1.58844995499,0.190658792853,162.043991089,23.3880939484,-0.623194932938
0.029473874718,51.1687927246,46.5,-1.11148369312,14.3863190145,-0.00105522817466,0.00105522328522,-0.0131313446909,1,-1.60676825047,0.229470357299,158.384765625,24.9314098358,-5.89337921143
0.0481415465474,50.8942832947,46.5,-1.09207105637,14.6615139955,-0.00196945760399,0.00196945178322,-0.0201780814677,1,-1.60045588017,0.239678382874,156.485168457,26.1353931427,-7.04775667191
0.110651180148,49.9246940613,46.5,-1.02350449562,15.6335246203,-0.00438111461699,0.0043810964562,-0.0419486537576,1,-1.59006357193,0.27573376894,150.168487549,29.82554245,-11.1432418823
