"C_p_inc","Points:0","Points:1","Points:2","arc_length","inclination","mu","sigma","v:0","v:1","v:2"
0.165915802121,23.0003013611,4,0,0,1,23.4091529846,0,143.095672607,19.3453960419,2.28229093552
0.0472923479974,22.8486175537,4,-0.0161676369607,0.152543010014,1,23.2474155426,0,154.970840454,7.54197072983,9.80025196075
-0.104543179274,22.6658687592,4,-0.0356464646757,0.336326977325,1,23.0509738922,0,170.033676147,-7.32443571091,18.9256286621
-0.0855813622475,22.3862323761,4,-0.0655222907662,0.617554770606,1,22.7617797852,0,168.629119873,-5.7972869873,18.6404666901
-0.0608155690134,22.049325943,4,-0.101516798139,0.956378543722,1,22.4111156464,0,166.837936401,-3.65836834908,18.2548713684
-0.0611433535814,21.5555210114,4,-0.154504626989,1.45301827282,1,21.9034290314,0,166.865921021,-3.47523546219,18.284029007
-0.0616793520749,20.9605827332,4,-0.218344569206,2.05137192501,1,21.2877864838,0,166.924118042,-2.94301199913,18.2889308929
-0.0734536498785,20.1514167786,4,-0.30575594306,2.86524555792,1,20.4500427246,0,167.833328247,-3.47697901726,18.4054145813
-0.0871303007007,19.176530838,4,-0.411069482565,3.84580332709,1,19.4335708618,0,168.895980835,-3.69030404091,18.4959907532
-0.108724348247,17.9999351501,4,-0.536177277565,5.02903169604,1,18.194726944,0,170.575912476,-4.85247659683,18.1488666534
-0.13245382905,16.5823707581,4,-0.686907589436,6.45458717817,1,16.6929607391,0,172.434158325,-5.84195041656,17.6709575653
-0.160572692752,15.1368293762,4,-0.820186495781,7.90625971476,1,15.1345243454,0,174.656356812,-7.51041841507,15.6160106659
-0.190167754889,13.395236969,4,-0.980761349201,9.6552389589,1,13.2502336502,0,177.035079956,-9.14706897736,13.1011266708
-0.204909667373,11.6483888626,4,-1.06733524799,11.4042310534,1,11.3227128983,0,178.231826782,-10.7157363892,6.53924226761
-0.221543744206,10.1984853745,4,-1.13919246197,12.8559140712,1,9.72303009033,0,179.538146973,-12.10476017,1.042278409
-0.204630404711,8.77443885803,4,-1.08435809612,14.2810159232,1,8.15028953552,0,177.928146362,-11.3791427612,-7.96719503403
-0.194660887122,7.59246444702,4,-1.03884494305,15.4638662753,1,6.8394241333,0,176.909591675,-10.6529016495,-15.5527219772
-0.14799465239,6.6203751564,4,-0.912056744099,16.4441890978,1,5.786049366,0,172.168014526,-6.9660077095,-24.3895835876
-0.110963366926,5.81353092194,4,-0.806821227074,17.2578672484,1,4.90481424332,0,168.39982605,-3.58535885811,-31.8185749054
-0.0275724940002,5.23291254044,4,-0.663089692593,17.8560114275,1,4.29179954529,0,158.687469482,5.3733716011,-40.1722106934
0.0427837967873,4.7509932518,4,-0.543790996075,18.3524773173,1,3.77807855606,0,150.580108643,13.1974668503,-47.1184692383
0.184806078672,4.44610595703,4,-0.397158354521,18.6907928417,1,3.47168445587,0,130.994338989,32.4486351013,-43.4410896301
0.305429339409,4.19304609299,4,-0.275451660156,18.9715984938,1,3.21517753601,0,114.50844574,48.8135719299,-40.0635414124
0.333435446024,4.08755683899,4,-0.124932512641,19.1554027279,1,3.13298821449,0,106.064308167,57.5183372498,-5.33900928497
0.355246663094,4,4,0,19.3079620042,1,3.06504297256,0,99.0793457031,64.5813751221,24.0047569275
0.209859549999,4.08755683899,4,0.124932512641,19.4605212804,1,3.17968297005,0,114.823951721,48.9279747009,46.4211616516
0.0434235930443,4.19304609299,4,0.275451660156,19.6443255145,1,3.31452155113,0,133.250961304,30.6495227814,72.9935150146
-0.0777655616403,4.44610595703,4,0.397158354521,19.9251311666,1,3.61970901489,0,149.342788696,14.8497533798,67.1006011963
-0.221226960421,4.7509932518,4,0.543790996075,20.2634466911,1,3.98147439957,0,168.569641113,-3.6314201355,60.3854255676
-0.254758358002,5.23291254044,4,0.663089692593,20.7599125809,1,4.54699754715,0,174.16178894,-8.8341255188,49.4426727295
-0.298964142799,5.81353092194,4,0.806821227074,21.3580567599,1,5.22016096115,0,181.158798218,-14.7943687439,36.6231536865
-0.303618580103,6.6203751564,4,0.912056744099,22.1717349105,1,6.15441036224,0,182.758850098,-16.0408287048,27.6091136932
-0.316006988287,7.59246444702,4,1.03884494305,23.152057733,1,7.27172613144,0,185.159362793,-17.3677978516,16.999130249
-0.297502011061,8.77443885803,4,1.08435809612,24.3349080851,1,8.6263666153,0,184.275100708,-16.4426422119,8.80069351196
-0.283804237843,10.1984853745,4,1.13919246197,25.7600099371,1,10.2559747696,0,183.792572021,-15.4648599625,-0.915068507195
-0.241940408945,11.6483888626,4,1.06733524799,27.2116929549,1,11.8724813461,0,180.747558594,-12.8351984024,-6.46995639801
-0.199402853847,13.395236969,4,0.980761349201,28.9606850494,1,13.8290119171,0,177.609619141,-10.142999649,-13.139913559
-0.135284721851,15.1368293762,4,0.820186495781,30.7096642936,1,15.6984901428,0,172.655838013,-7.15203332901,-15.3216629028
-0.0800812765956,16.5823707581,4,0.686907589436,32.1613368302,1,17.2365283966,0,168.411712646,-3.93463397026,-17.0572662354
-0.0217058379203,17.9999351501,4,0.536177277565,33.5868923123,1,18.6834945679,0,163.740142822,-0.739269375801,-16.9863071442
0.0229951180518,19.176530838,4,0.411069482565,34.7701206812,1,19.8751239777,0,160.137207031,2.3549759388,-16.9053440094
0.0719696208835,20.1514167786,4,0.30575594306,35.7506784504,1,20.8218784332,0,155.943206787,6.02400064468,-16.105381012
0.107763327658,20.9605827332,4,0.218344569206,36.5645520833,1,21.6058502197,0,152.843688965,9.01099586487,-15.4882688522
0.15282548964,21.5555210114,4,0.154504626989,37.1629057355,1,22.156955719,0,148.515472412,13.4286336899,-14.5047864914
0.187949061394,22.049325943,4,0.101516798139,37.6595454646,1,22.614982605,0,145.133300781,16.8363742828,-13.7390089035
0.248800724745,22.3862323761,4,0.0655222907662,37.9983692377,1,22.9088058472,0,137.91583252,24.2419986725,-12.1535005569
0.298221468925,22.6658687592,4,0.0356464646757,38.279597031,1,23.153553009,0,132.117141724,30.0910072327,-10.8897762299
0.223445817828,22.8486175537,4,0.0161676369607,38.4633809983,1,23.2927131653,0,138.318878174,24.0654525757,-3.67241883278
0.165915802121,23.0003013611,4,0,38.6159240083,1,23.4091529846,0,143.095672607,19.3453960419,2.28229093552
