"C_p_inc","Points:0","Points:1","Points:2","arc_length","inclination","mu","sigma","v:0","v:1","v:2"
-0.410994529724,26.9903011322,7.98999977112,0,0,1,27.2557296753,0,123.961395264,38.1315917969,19.1143074036
-0.867734849453,26.8968372345,7.98999977112,-0.00995785184205,0.0939928666843,1,27.1120414734,0,185.514724731,-23.3595523834,26.35987854
-1.18223166466,26.8339004517,7.98999977112,-0.0166630689055,0.157285824979,1,27.0145645142,0,227.709442139,-65.4812164307,31.2493743896
-0.83034235239,26.7024040222,7.98999977112,-0.0306859891862,0.289527850257,1,26.8452148438,0,211.208251953,-48.9209632874,27.7426986694
-0.58617401123,26.6138591766,7.98999977112,-0.0401284620166,0.378574747857,1,26.7305374146,0,199.891693115,-37.5333328247,25.3344078064
-0.463673949242,26.4303455353,7.98999977112,-0.0597237125039,0.563131596567,1,26.5119094849,0,192.948806763,-30.5281600952,23.8672676086
-0.378934830427,26.3067760468,7.98999977112,-0.0729183703661,0.6874035463,1,26.363992691,0,188.193908691,-25.697675705,22.8588638306
-0.318977415562,26.0535507202,7.98999977112,-0.10000615567,0.942073556535,1,26.0746841431,0,184.467651367,-21.8978252411,22.0816364288
-0.277617841959,25.8830394745,7.98999977112,-0.118245981634,1.11355759711,1,25.879032135,0,181.921569824,-19.2612915039,21.546125412
-0.242904782295,25.5390129089,7.98999977112,-0.15513586998,1.45955635674,1,25.496011734,0,179.645858765,-16.8938159943,21.0928955078
-0.219044923782,25.3073596954,7.98999977112,-0.179976046085,1.69253756988,1,25.2370376587,0,178.097183228,-15.2307720184,20.7787361145
-0.198085829616,24.8497276306,7.98999977112,-0.229280292988,2.15281793608,1,24.7359542847,0,176.677032471,-13.6932516098,20.5141162872
-0.183736026287,24.5415763855,7.98999977112,-0.262479782104,2.46275243875,1,24.3971729279,0,175.716033936,-12.5845136642,20.3277187347
-0.171931013465,23.9495849609,7.98999977112,-0.326518267393,3.05819746086,1,23.7555999756,0,174.907272339,-11.6254673004,20.1386470795
-0.163824155927,23.5509624481,7.98999977112,-0.369639217854,3.45914549252,1,23.3218231201,0,174.36076355,-10.8909425735,20.001581192
-0.159078165889,22.8121643066,7.98999977112,-0.449253320694,4.20222092558,1,22.5254478455,0,174.053344727,-10.3974466324,19.7876091003
-0.155580669641,22.3146877289,7.98999977112,-0.502862274647,4.70257766368,1,21.9870185852,0,173.832260132,-9.95458221436,19.6299495697
-0.157117679715,21.4328517914,7.98999977112,-0.596203565598,5.58933987378,1,21.0375499725,0,173.996490479,-9.90847206116,19.231546402
-0.157431140542,20.8390579224,7.98999977112,-0.659055888653,6.18645089646,1,20.395822525,0,174.060638428,-9.75322723389,18.9452056885
-0.163726940751,19.840593338,7.98999977112,-0.759196221828,7.18992466917,1,19.3178730011,0,174.618667603,-10.1130437851,17.9615383148
-0.166711732745,19.1682682037,7.98999977112,-0.826626718044,7.86562279556,1,18.5899543762,0,174.906829834,-10.2469263077,17.2810745239
-0.17477530241,18.1027297974,7.98999977112,-0.918737590313,8.93513507143,1,17.4346904755,0,175.653579712,-10.7724485397,15.3296966553
-0.178230494261,17.3852367401,7.98999977112,-0.980761349201,9.65530396403,1,16.6556968689,0,176.014724731,-11.0316038132,14.0023880005
-0.181164294481,16.6665058136,7.98999977112,-1.02633547783,10.3754783498,1,15.8737268448,0,176.335861206,-11.5192699432,11.84927845
-0.186866313219,15.5991230011,7.98999977112,-1.09401702881,11.4450048155,1,14.7122354507,0,176.915786743,-12.1827306747,8.63241004944
-0.183160230517,14.9236040115,7.98999977112,-1.11293184757,12.1207885646,1,13.9771385193,0,176.705657959,-12.1076898575,5.21287822723
-0.179028615355,13.9203977585,7.98999977112,-1.14102196693,13.1243880071,1,12.8838644028,0,176.501998901,-11.9632320404,0.102293916047
-0.162370145321,13.3234968185,7.98999977112,-1.12463009357,13.7215139784,1,12.2406272888,0,175.19078064,-10.8153266907,-3.789457798
-0.138304024935,12.4370450974,7.98999977112,-1.10028672218,14.6082998904,1,11.2831039429,0,173.310302734,-9.03932571411,-9.60877895355
-0.112172529101,11.9382505417,7.98999977112,-1.06070017815,15.1086628619,1,10.7573957443,0,171.089385986,-6.97465276718,-12.8083257675
-0.073406226933,11.1974945068,7.98999977112,-1.00191068649,15.8517481245,1,9.97441768646,0,167.815353394,-3.81475114822,-17.5900039673
-0.0432389974594,10.7997322083,7.98999977112,-0.951223731041,16.252726944,1,9.56659126282,0,165.012084961,-1.13789582253,-20.3328170776
0.00199527153745,10.2090196609,7.98999977112,-0.875949025154,16.8482163182,1,8.95907211304,0,160.834381104,2.94041347504,-24.4235553741
0.0373250432312,9.90428352356,7.98999977112,-0.819618582726,17.1581150633,1,8.65652942657,0,157.188247681,6.49977302551,-26.9027061462
0.0906326398253,9.45172214508,7.98999977112,-0.735962748528,17.6183433761,1,8.20591259003,0,151.72038269,11.8945922852,-30.5845813751
0.133190542459,9.2261724472,7.98999977112,-0.677718341351,17.8512920339,1,7.99159908295,0,146.796005249,16.7722492218,-32.2534561157
0.197542995214,8.89120960236,7.98999977112,-0.591220200062,18.1972429493,1,7.6725730896,0,139.391296387,24.1327533722,-34.6998977661
0.247722417116,8.72957801819,7.98999977112,-0.533672869205,18.3688135304,1,7.52882289886,0,132.449584961,31.0636310577,-34.4264297485
0.323462039232,8.48953914642,7.98999977112,-0.448209911585,18.623612622,1,7.31508541107,0,122.009918213,41.4855384827,-33.9220581055
0.371722280979,8.379945755,7.98999977112,-0.389976263046,18.7477168897,1,7.22860336304,0,112.277023315,51.2405395508,-27.5411071777
0.443726360798,8.21718883514,7.98999977112,-0.303494066,18.9320236594,1,7.10033988953,0,97.6838760376,65.8398742676,-17.8224239349
0.434164404869,8.14787960052,7.98999977112,-0.234668388963,19.0297003906,1,7.0630440712,0,89.0786972046,74.4963302612,0.966977536678
0.41720187664,8.04494953156,7.98999977112,-0.132456049323,19.1747588667,1,7.00827455521,0,76.2364654541,87.3651123047,29.2981395721
0.292071312666,8.02283763885,7.98999977112,-0.0791557505727,19.2324637854,1,7.01913404465,0,80.941444397,82.7195281982,54.9909553528
0.103406555951,7.98999977112,7.98999977112,0,19.3181606839,1,7.03605413437,0,88.0956497192,75.5657272339,93.2189178467
-0.134240671992,8.02283763885,7.98999977112,0.0791557505727,19.4038575823,1,7.11784791946,0,111.655273438,52.0733261108,113.018836975
-0.289864361286,8.04494953156,7.98999977112,0.132456049323,19.4615625011,1,7.17224550247,0,127.316040039,36.4845237732,126.119987488
-0.453672319651,8.14787960052,7.98999977112,0.234668388963,19.6066209771,1,7.347178936,0,149.483596802,14.378868103,120.853317261
-0.563102304935,8.21718883514,7.98999977112,0.303494066,19.7042977083,1,7.46400690079,0,164.298370361,-0.32550111413,117.467201233
-0.617680966854,8.379945755,7.98999977112,0.389976263046,19.8886044781,1,7.70186805725,0,177.623016357,-13.5859556198,101.994995117
-0.65519952774,8.48953914642,7.98999977112,0.448209911585,20.0127087458,1,7.86108589172,0,186.575393677,-22.4190368652,91.7662582397
-0.631710767746,8.72957801819,7.98999977112,0.533672869205,20.2675078374,1,8.18529701233,0,190.601974487,-26.3878898621,77.5598602295
-0.617897987366,8.89120960236,7.98999977112,0.591220200062,20.4390784185,1,8.40268230438,0,193.381134033,-29.0465373993,68.1372299194
-0.587537765503,9.2261724472,7.98999977112,0.677718341351,20.7850293339,1,8.83503437042,0,194.503753662,-30.1273918152,57.2857246399
-0.569150865078,9.45172214508,7.98999977112,0.735962748528,21.0179779917,1,9.12537384033,0,195.355895996,-30.8658428192,50.075717926
-0.538172602654,9.90428352356,7.98999977112,0.819618582726,21.4782063045,1,9.69100856781,0,195.245910645,-30.7478408813,41.2060852051
-0.519408762455,10.2090196609,7.98999977112,0.875949025154,21.7881050495,1,10.0714445114,0,195.283691406,-30.6977710724,35.30443573
-0.489503830671,10.7997322083,7.98999977112,0.951223731041,22.3835944238,1,10.7909755707,0,194.478240967,-29.9432525635,28.0102043152
-0.471511393785,11.1974945068,7.98999977112,1.00191068649,22.7845732432,1,11.275724411,0,194.05809021,-29.4919910431,23.1486949921
-0.44169279933,11.9382505417,7.98999977112,1.06070017815,23.5276585058,1,12.1600656509,0,192.783905029,-28.3539524078,16.348783493
-0.423694163561,12.4370450974,7.98999977112,1.10028672218,24.0280214773,1,12.7568655014,0,192.047805786,-27.6822280884,11.8015260696
-0.381343245506,13.3234968185,7.98999977112,1.12463009357,24.9148073893,1,13.794005394,0,189.588821411,-25.4578342438,4.80240345001
-0.354583144188,13.9203977585,7.98999977112,1.14102196693,25.5119333606,1,14.4950590134,0,188.035675049,-24.0983409882,0.100151672959
-0.295726627111,14.9236040115,7.98999977112,1.11293184757,26.5155328031,1,15.6338558197,0,184.10218811,-20.4775047302,-5.32661056519
-0.257067680359,15.5991230011,7.98999977112,1.09401702881,27.1913165523,1,16.4045734406,0,181.508468628,-18.2101802826,-8.99095726013
-0.196713060141,16.6665058136,7.98999977112,1.02633547783,28.260843018,1,17.5705108643,0,177.162841797,-14.2077741623,-11.8808298111
-0.156870275736,17.3852367401,7.98999977112,0.980761349201,28.9810174037,1,18.3598480225,0,174.292190552,-11.7361497879,-13.8560066223
-0.115540616214,18.1027297974,7.98999977112,0.918737590313,29.7011862963,1,19.1169128418,0,171.15007019,-9.09168148041,-14.7178411484
-0.0577357597649,19.1682682037,7.98999977112,0.826626718044,30.7706985722,1,20.2362499237,0,166.736495972,-4.98715829849,-15.9893131256
-0.0233784429729,19.840593338,7.98999977112,0.759196221828,31.4463966986,1,20.9173526764,0,163.972076416,-2.4676361084,-16.129108429
0.024797199294,20.8390579224,7.98999977112,0.659055888653,32.4498704713,1,21.9262466431,0,160.072036743,1.31421518326,-16.3468379974
0.0538965836167,21.4328517914,7.98999977112,0.596203565598,33.046981494,1,22.5044078827,0,157.583465576,3.72075104713,-16.0679283142
0.0949021875858,22.3146877289,7.98999977112,0.502862274647,33.9337437041,1,23.3624286652,0,154.056411743,7.225522995,-15.6769304276
0.120082393289,22.8121643066,7.98999977112,0.449253320694,34.4341004422,1,23.8287849426,0,151.735168457,9.56823921204,-15.2439613342
0.156191840768,23.5509624481,7.98999977112,0.369639217854,35.1771758752,1,24.5218334198,0,148.39654541,12.9352121353,-14.6243495941
0.179509535432,23.9495849609,7.98999977112,0.326518267393,35.5781239069,1,24.881362915,0,146.051803589,15.3428487778,-14.1116685867
0.213490277529,24.5415763855,7.98999977112,0.262479782104,36.173568929,1,25.4161548615,0,142.637481689,18.8043632507,-13.3698835373
0.236579507589,24.8497276306,7.98999977112,0.229280292988,36.4835034317,1,25.6825141907,0,140.061431885,21.4512214661,-12.7851524353
0.270548343658,25.3073596954,7.98999977112,0.179976046085,36.9437837979,1,26.079000473,0,136.287796021,25.2755203247,-11.9337921143
0.294767558575,25.5390129089,7.98999977112,0.15513586998,37.176765011,1,26.2693023682,0,133.191009521,28.4390029907,-11.2459688187
0.330584794283,25.8830394745,7.98999977112,0.118245981634,37.5227637707,1,26.5527801514,0,128.647125244,33.0313835144,-10.2416353226
0.356974244118,26.0535507202,7.98999977112,0.10000615567,37.6942478112,1,26.6836986542,0,124.489936829,37.2490463257,-9.33795070648
0.396193534136,26.3067760468,7.98999977112,0.0729183703661,37.9489178215,1,26.8789138794,0,118.39289856,43.3914031982,-8.01697826385
0.423136889935,26.4303455353,7.98999977112,0.0597237125039,38.0731897712,1,26.9644241333,0,111.789375305,50.0514259338,-6.59678268433
0.463751882315,26.6138591766,7.98999977112,0.0401284620166,38.2577466199,1,27.0921611786,0,102.117477417,59.7670631409,-4.52065515518
0.452185153961,26.7024040222,7.98999977112,0.0306859891862,38.3467935175,1,27.1419525146,0,87.6877975464,74.2557678223,-1.43667542934
0.439485341311,26.8339004517,7.98999977112,0.0166630689055,38.4790355428,1,27.2166595459,0,66.5824508667,95.4082260132,3.07001256943
0.0932873487473,26.8968372345,7.98999977112,0.00995785184205,38.5423285011,1,27.2319927216,0,89.9399185181,72.1075134277,9.5354385376
-0.410994529724,26.9903011322,7.98999977112,0,38.6363213678,1,27.2557296753,0,123.961395264,38.1315917969,19.1143074036
