"C_p","Points:0","Points:1","Points:2","arc_length","mu","sigma","v:0","v:1","v:2"
0.419990062714,-0.310938537121,1.04166662693,0.0114200310782,0,0.0162039790303,-0.199426874518,-41.8148612976,2.47797679901,15.1281766891
0.340549618006,-0.3125,1.04166662693,0.0118908379227,0.00163089711751,0.0158045459539,-0.15261991322,-45.7952423096,2.75195479393,13.8078985214
0.411743879318,-0.310875475407,1.04166662693,0.011749538593,0.00326155516106,0.0190944038332,-0.103260710835,-45.0593338013,-3.73393702507,1.65677309036
0.409188568592,-0.310824722052,1.04166662693,0.0117451250553,0.0033125000564,0.0190977714956,-0.104835540056,-45.1596946716,-3.71393418312,1.58515584469
0.306896477938,-0.305886954069,1.04166662693,0.0118332887068,0.00825105505542,0.020137777552,-0.147946879268,-49.3545875549,-3.16303443909,-0.421627342701
0.307525664568,-0.305732727051,1.04166662693,0.0118360426277,0.0084053066592,0.0201532207429,-0.149293452501,-49.3417205811,-3.1516559124,-0.498980373144
0.228039070964,-0.297636508942,1.04166662693,0.0118571761996,0.0165015523508,0.0212446507066,-0.13854701817,-52.194316864,-2.66949796677,0.0333235375583
0.22715382278,-0.297383636236,1.04166662693,0.0118578365073,0.0167544259184,0.0212651286274,-0.138211354613,-52.2243309021,-2.66043877602,0.051412537694
0.183931276202,-0.286278754473,1.04166662693,0.0118073001504,0.0278594226722,0.022403838113,-0.134726494551,-53.6958618164,-2.2932062149,0.240978091955
0.183354079723,-0.285931885242,1.04166662693,0.0118057215586,0.0282062954945,0.0224293451756,-0.134617641568,-53.7149353027,-2.28660869598,0.247034460306
0.150968596339,-0.271998345852,1.04166662693,0.0117409760132,0.0421399853122,0.0235400274396,-0.133902773261,-54.7850799561,-2.01584649086,0.29162594676
0.15036021173,-0.271563142538,1.04166662693,0.0117389541119,0.0425751933227,0.0235674511641,-0.133880451322,-54.8047828674,-2.01109170914,0.292968958616
0.121702417731,-0.255030244589,1.04166662693,0.0116391172633,0.0591083927105,0.0246146414429,-0.136683106422,-55.7301177979,-1.81457090378,0.138845697045
0.121031284332,-0.254513829947,1.04166662693,0.0116359991953,0.0596248167661,0.024642162025,-0.136770650744,-55.7515068054,-1.81110084057,0.133961856365
0.0895269066095,-0.235621348023,1.04166662693,0.0116584645584,0.0785173120461,0.0255054198205,-0.140251100063,-56.7472839355,-1.66860020161,-0.0618858039379
0.0886686593294,-0.235031247139,1.04166662693,0.0116591658443,0.0791074133473,0.0255286525935,-0.140359818935,-56.7741889954,-1.66597485542,-0.0680469721556
0.0571315772831,-0.214113771915,1.04166662693,0.0116844316944,0.10002490383,0.0260982103646,-0.140412122011,-57.7523727417,-1.55995225906,-0.0722855702043
0.0562153384089,-0.213460415602,1.04166662693,0.0116852205247,0.10067826062,0.0261132307351,-0.140413761139,-57.7806358337,-1.55783879757,-0.072415523231
0.0258293841034,-0.190899908543,1.04166662693,0.011714505963,0.123238786686,0.0263707377017,-0.140874251723,-58.7059249878,-1.47341775894,-0.10105741024
0.0249132309109,-0.19019523263,1.04166662693,0.0117154205218,0.123943463193,0.0263765826821,-0.140888631344,-58.7337112427,-1.47156226635,-0.101952850819
-0.00423645414412,-0.166450217366,1.04166662693,0.0117668798193,0.147688534217,0.0262526832521,-0.139262646437,-59.6078720093,-1.39637839794,-0.00462376093492
-0.00513798091561,-0.16570854187,1.04166662693,0.0117684872821,0.148430211455,0.0262468755245,-0.139211863279,-59.6348152161,-1.3945813179,-0.00157553504687
-0.0318094901741,-0.14123813808,1.04166662693,0.0117173874751,0.172900668599,0.025792080909,-0.138336986303,-60.4230728149,-1.31903076172,0.0506363622844
-0.0326498821378,-0.140473812819,1.04166662693,0.0117157911882,0.173664995527,0.0257759708911,-0.138309657574,-60.4478302002,-1.31714081764,0.0522705577314
-0.0614058189094,-0.115451775491,1.04166662693,0.0117244161665,0.198687034341,0.0249648652971,-0.138660058379,-61.2854385376,-1.23384678364,0.0320637263358
-0.0623232498765,-0.114670217037,1.04166662693,0.0117246853188,0.199468592841,0.0249374825507,-0.138670995831,-61.3120727539,-1.23174583912,0.0314319990575
-0.0923914089799,-0.0894746854901,1.04166662693,0.0116904536262,0.224664147643,0.0237323231995,-0.137963548303,-62.176071167,-1.13649439812,0.0759245678782
-0.0933578982949,-0.0886877030134,1.04166662693,0.0116893844679,0.225451130846,0.0236923824996,-0.137941449881,-62.2037391663,-1.1341252327,0.077318251133
-0.131047323346,-0.0641924887896,1.04166662693,0.0116617372259,0.249946360672,0.0221673455089,-0.141412988305,-63.2666358948,-1.02628219128,-0.145297393203
-0.132258504629,-0.0634273812175,1.04166662693,0.0116608738899,0.250711468731,0.0221171732992,-0.141521424055,-63.3006591797,-1.02366065979,-0.152275666595
-0.178458869457,-0.0398585982621,1.04166662693,0.0117993187159,0.274280658301,0.0200945474207,-0.140188366175,-64.5812454224,-0.902988195419,-0.0636747255921
-0.179940193892,-0.0391224324703,1.04166662693,0.0118036428466,0.275016836792,0.0200285855681,-0.14014673233,-64.6221313477,-0.900126218796,-0.0608919449151
-0.234971642494,-0.0164304804057,1.04166662693,0.0117150507867,0.297708961793,0.017615031451,-0.141235545278,-66.1109085083,-0.767872989178,-0.142424657941
-0.236732408404,-0.0157217010856,1.04166662693,0.0117122838274,0.298417746514,0.0175366234034,-0.141269549727,-66.1583251953,-0.764807879925,-0.144992485642
-0.307767778635,0.00541060371324,1.04166662693,0.0118843894452,0.319550752132,0.0146230375394,-0.139160200953,-68.0304641724,-0.625780820847,0.00796534493566
-0.310032129288,0.00607066787779,1.04166662693,0.0118897650391,0.320210838186,0.0145288882777,-0.13909432292,-68.0898590088,-0.62262147665,0.0127771599218
-0.391671001911,0.0250495877117,1.04166662693,0.0117323575541,0.339190410762,0.0112875103951,-0.134972423315,-70.1808395386,-0.483282268047,0.294263601303
-0.394268423319,0.0256423912942,1.04166662693,0.0117274411023,0.339783234732,0.0111831529066,-0.134843677282,-70.2470474243,-0.480162858963,0.303084313869
-0.500930845737,0.0424012541771,1.04166662693,0.0117199728265,0.356542099278,0.00767794111744,-0.134978994727,-72.8769378662,-0.344285666943,0.313748687506
-0.504317700863,0.0429247133434,1.04166662693,0.0117197399959,0.357065558497,0.00756545877084,-0.134983226657,-72.9600219727,-0.341274559498,0.314094811678
-0.704036056995,0.0578053407371,1.04166662693,0.0116005130112,0.371946663519,0.00366545352153,-0.139840751886,-77.6050491333,-0.208115309477,-0.0792960599065
-0.710364580154,0.0582701340318,1.04166662693,0.0115967886522,0.372411471735,0.00354072381742,-0.13999247551,-77.7514572144,-0.205181196332,-0.0916622653604
-1.11654436588,0.0713405162096,1.04166662693,0.0117232883349,0.385482466053,-0.00132032122929,-0.116779245436,-86.3046188354,-0.071020796895,2.12528777122
-1.12940728664,0.0717487707734,1.04166662693,0.0117272399366,0.38589073974,-0.00147507106885,-0.116054184735,-86.5739746094,-0.0680706501007,2.19498491287
-1.70538818836,0.083054035902,1.04166662693,0.0110915377736,0.397213863729,-0.00777249783278,2.29315592151e-05,-96.2951889038,0.0715110599995,14.0459899902
-1.72365117073,0.0834071561694,1.04166662693,0.0110716819763,0.397567541798,-0.00797225441784,0.00364858284593,-96.6017303467,0.0745820999146,14.4185333252
-2.21478557587,0.0927753299475,1.04166662693,0.00887417141348,0.407190001598,-0.0151709020138,0.213598564267,-98.8176498413,0.2186460495,37.3236160278
-2.23044776917,0.0930679440498,1.04166662693,0.00880553293973,0.40749055817,-0.0153989344835,0.22015632689,-98.8892822266,0.221820697188,38.0443611145
-2.25964689255,0.0999844372272,1.04166662693,0.00505543872714,0.415358282395,-0.0225884076208,0.508365809917,-81.7406921387,0.363901644945,66.1309890747
-2.26080584526,0.100200474262,1.04166662693,0.00493830488995,0.415604030917,-0.022816138342,0.517368018627,-81.2040939331,0.367035895586,67.0170135498
-1.3134509325,0.104046531022,1.04166662693,0.000147622136865,0.421747547324,-0.0291584525257,0.817957282066,-38.093372345,0.459000825882,76.2626037598
-1.28354632854,0.104166664183,1.04166662693,-2.01411603484e-06,0.421939440483,-0.0293594636023,0.827346146107,-36.7371749878,0.461103618145,76.5565338135
-1.23806858063,0.10418727994,1.04166662693,-0.000193012849195,0.422131548592,-0.0295453555882,0.831846117973,-35.6068687439,0.464481145144,75.6660003662
0.20107910037,0.104847319424,1.04166662693,-0.00630793673918,0.428281991365,-0.0354066006839,0.975915908813,0.236471116543,0.620159804821,47.1057395935
0.222712367773,0.104766376317,1.04166662693,-0.0065454095602,0.42853288004,-0.0355611853302,0.974389135838,0.248032703996,0.623015522957,45.8846130371
0.895824193954,0.102175042033,1.04166662693,-0.0141482250765,0.436565178413,-0.0404178835452,0.925509274006,0.41212874651,0.753192901611,7.01940250397
0.893100500107,0.101977899671,1.04166662693,-0.0144034735858,0.436887694943,-0.0405164472759,0.921473145485,-0.140716835856,0.755894839764,6.32395076752
0.797274470329,0.0956663787365,1.04166662693,-0.0225753895938,0.447213173515,-0.0435852669179,0.792253911495,-17.8711585999,0.879284799099,-15.7237758636
0.786827325821,0.0953446924686,1.04166662693,-0.0228240285069,0.44761974868,-0.0436252839863,0.787955522537,-18.4452495575,0.881650984287,-15.9457588196
0.450646489859,0.0850456804037,1.04166662693,-0.0307843498886,0.460636521168,-0.0448311492801,0.650340914726,-36.7724494934,0.989151895046,-22.9050731659
0.440123707056,0.0846047177911,1.04166662693,-0.031016856432,0.461135026252,-0.0448111966252,0.64687025547,-37.2077980042,0.991033494473,-22.9074401855
0.104546926916,0.0704869478941,1.04166662693,-0.0384606868029,0.477095039956,-0.0441135577857,0.53575605154,-51.0666313171,1.07446014881,-22.8985385895
0.0955733731389,0.0699415057898,1.04166662693,-0.0386712998152,0.477679732123,-0.0440239645541,0.532418966293,-51.3940925598,1.07572197914,-22.7800579071
-0.189287513494,0.0524788834155,1.04166662693,-0.0454142093658,0.496398973812,-0.0411179214716,0.425580859184,-61.7978591919,1.12724149227,-18.9389858246
-0.19550716877,0.0518470220268,1.04166662693,-0.045564558357,0.497048476417,-0.0409773588181,0.422270059586,-62.0159034729,1.12775933743,-18.7486972809
-0.391767829657,0.0316176041961,1.04166662693,-0.0503780841827,0.517842691397,-0.0364654175937,0.316272884607,-68.9211120605,1.14064621925,-12.6316509247
