"C_p","Points:0","Points:1","Points:2","arc_length","mu","sigma","v:0","v:1","v:2"
-0.00590838165954,-0.311572164297,1.22916662693,0.0116110797971,0,0.0145487077534,-0.180433094501,-51.5760498047,-15.8286485672,16.6617412567
-3.44775295258,-0.3125,1.22916662693,0.0118908379227,0.000969094268055,0.0143568590283,-0.15261991322,-90.9111175537,-12.6117448807,27.4109611511
0.262582063675,-0.311534672976,1.22916662693,0.0118068763986,0.00193806578553,0.0110918525606,-0.0828012153506,-39.9497680664,11.0465993881,1.31736516953
0.215951263905,-0.310824722052,1.22916662693,0.0117451250553,0.00265069720693,0.0116359833628,-0.104835540056,-43.1256561279,9.81847858429,0.639474928379
0.373636901379,-0.30789065361,1.22916662693,0.0117975128815,0.00558523330368,0.0119356708601,-0.130452737212,-44.0733222961,2.37743115425,-0.106814973056
0.266025543213,-0.305732727051,1.22916662693,0.0118360426277,0.00774350380974,0.0126853901893,-0.149293452501,-50.022605896,1.65184414387,-0.465794235468
0.262926995754,-0.300921887159,1.22916662693,0.0118486005813,0.0125543600914,0.0129439290613,-0.142907813191,-50.551940918,-1.49683475494,-0.14161786437
0.197615802288,-0.297383636236,1.22916662693,0.0118578365073,0.0160926230689,0.0135469008237,-0.138211354613,-53.1185493469,-2.1422150135,0.0581541694701
0.189098656178,-0.290784984827,1.22916662693,0.0118278069422,0.0226913428079,0.0139333605766,-0.136140614748,-53.3747901917,-3.24890828133,0.171008303761
0.157633200288,-0.285931885242,1.22916662693,0.0118057215586,0.0275444926451,0.0144523307681,-0.134617641568,-54.4407424927,-3.71603631973,0.250405341387
0.146973490715,-0.277652442455,1.22916662693,0.0117672495544,0.0358240248155,0.0149172255769,-0.134192869067,-54.748298645,-4.24911880493,0.2758461833
0.128183409572,-0.271563142538,1.22916662693,0.0117389541119,0.0419133904733,0.015378434211,-0.133880451322,-55.3476257324,-4.56114912033,0.296114832163
0.115911267698,-0.261739104986,1.22916662693,0.0116796297953,0.0517376071441,0.0158604960889,-0.135545819998,-55.7113647461,-4.84786653519,0.202299013734
0.102109566331,-0.254513829947,1.22916662693,0.0116359991953,0.0589630139166,0.0162810590118,-0.136770650744,-56.1389198303,-5.05464172363,0.134273737669
0.0871544629335,-0.243287727237,1.22916662693,0.0116493478417,0.0701891245626,0.0166963059455,-0.138838768005,-56.5913162231,-5.21141290665,0.0170871242881
0.073694601655,-0.235031247139,1.22916662693,0.0116591658443,0.0784456104978,0.0170401930809,-0.140359818935,-57.0041770935,-5.3438577652,-0.0683232620358
0.0585376434028,-0.222601860762,1.22916662693,0.0116741787642,0.0908750059419,0.0173236746341,-0.140390902758,-57.4641189575,-5.41988945007,-0.0706994608045
