"C_p","Points:0","Points:1","Points:2","arc_length","mu","sigma","v:0","v:1","v:2"
0.344263762236,-0.311012983322,0.75,0.0114424806088,0,0.0161624457687,-0.197194978595,-45.3229904175,0.120514266193,16.043056488
0.383542984724,-0.3125,0.75,0.0118908379227,0.001553139685,0.0158658120781,-0.15261991322,-44.7159423828,0.00100224162452,13.4824752808
0.511928737164,-0.310952931643,0.75,0.0117562757805,0.00310604904256,0.0222430452704,-0.10085657239,-41.3383369446,-0.407518088818,1.41606867313
0.504518866539,-0.310824722052,0.75,0.0117451250553,0.00323474262388,0.0222852826118,-0.104835540056,-41.6580085754,-0.405094444752,1.26156437397
0.365589559078,-0.306122392416,0.75,0.0118290847167,0.00793782174577,0.0233938377351,-0.145891189575,-47.2947807312,-0.400231838226,-0.327836811543
0.355427891016,-0.305732727051,0.75,0.0118360426277,0.00832754922668,0.0234786625952,-0.149293452501,-47.6955986023,-0.393688112497,-0.468865334988
0.261643886566,-0.298022568226,0.75,0.0118561685085,0.0160377343189,0.0246262643486,-0.139059439301,-51.1032562256,-0.387350022793,0.0130812954158
0.254502147436,-0.297383636236,0.75,0.0118578365073,0.0166766684858,0.0247158966959,-0.138211354613,-51.3592834473,-0.381592988968,0.0537829995155
0.203132107854,-0.286808252335,0.75,0.0118097094819,0.0272521618964,0.0258881933987,-0.134892657399,-53.1045951843,-0.379258394241,0.230147615075
0.199191167951,-0.285931885242,0.75,0.0118057215586,0.028128538062,0.0259814113379,-0.134617641568,-53.2377281189,-0.374806523323,0.244864746928
0.16192933917,-0.272662758827,0.75,0.0117440633476,0.0413978077314,0.0271013658494,-0.133936867118,-54.4639663696,-0.375401765108,0.288310080767
0.15900169313,-0.271563142538,0.75,0.0117389541119,0.0424974358902,0.0271914023906,-0.133880451322,-54.5600318909,-0.372015863657,0.291886717081
0.127087980509,-0.255818575621,0.75,0.0116438781843,0.0582422898701,0.0282211974263,-0.136549472809,-55.5855102539,-0.373609185219,0.145157843828
0.124526441097,-0.254513829947,0.75,0.0116359991953,0.0595470593335,0.0283045694232,-0.136770650744,-55.6676940918,-0.371012598276,0.132987737656
0.090853497386,-0.236522197723,0.75,0.0116573926061,0.0775387042759,0.0291266795248,-0.140085145831,-56.7276344299,-0.371724843979,-0.0526800863445
0.0881027728319,-0.235031247139,0.75,0.0116591658443,0.0790296559148,0.0291933380067,-0.140359818935,-56.8141403198,-0.369673520327,-0.0680962502956
0.0548779964447,-0.21511118114,0.75,0.011683226563,0.0989497364448,0.0297008994967,-0.140409633517,-57.8401260376,-0.367894500494,-0.0722566843033
0.0521389208734,-0.213460415602,0.75,0.0116852205247,0.100600503187,0.0297417361289,-0.140413761139,-57.9246444702,-0.366186201572,-0.0726009756327
0.0201808344573,-0.191975668073,0.75,0.0117131089792,0.122085268817,0.0299155693501,-0.140852287412,-58.8924026489,-0.360781162977,-0.100124277174
0.0175317209214,-0.19019523263,0.75,0.0117154205218,0.12386570576,0.0299288053066,-0.140888631344,-58.9725723267,-0.359256923199,-0.102406263351
-0.013214933686,-0.167582452297,0.75,0.0117644257843,0.146478539194,0.0297016706318,-0.139340177178,-59.8884391785,-0.349642217159,-0.00914700329304
-0.0157728660852,-0.16570854187,0.75,0.0117684872821,0.148352454022,0.0296815950423,-0.139211863279,-59.9645805359,-0.348180741072,-0.00141451240052
-0.0442154929042,-0.142404973507,0.75,0.0117198238149,0.171656073196,0.0291016940027,-0.138378694654,-60.7982177734,-0.334251374006,0.0484062619507
-0.0465875603259,-0.140473812819,0.75,0.0117157911882,0.173587238095,0.0290522240102,-0.138309657574,-60.8676872253,-0.332768023014,0.0525387041271
-0.0771670639515,-0.116644904017,0.75,0.011724004522,0.197416148311,0.0280942562968,-0.138643339276,-61.7498092651,-0.314659565687,0.0333536416292
-0.0797193720937,-0.114670217037,0.75,0.0117246853188,0.199390835409,0.0280132442713,-0.138670995831,-61.8233718872,-0.313094139099,0.0317629650235
