"C_p","Points:0","Points:1","Points:2","arc_length","mu","sigma","v:0","v:1","v:2"
0.00274441833608,-0.311348736286,1.1875,0.011543719098,0,0.0180630665272,-0.187129989266,-56.0678367615,-2.29986906052,19.0080070496
-0.110408402979,-0.3125,1.1875,0.0118908379227,0.00120245566125,0.0180294550955,-0.15261991322,-59.6392173767,-2.09903454781,17.9820480347
0.723735034466,-0.311302244663,1.1875,0.0117866601795,0.00240473302065,0.0113096358255,-0.0900149047375,-30.2461395264,-1.94378912449,1.15297675133
0.67968070507,-0.310824722052,1.1875,0.0117451250553,0.00288405860013,0.0116148134694,-0.104835540056,-32.7469367981,-2.06676530838,0.792226970196
0.517785966396,-0.307184189558,1.1875,0.0118101267144,0.00652517134936,0.0127562265843,-0.136620894074,-40.5448188782,-2.14302968979,-0.0665313228965
0.455644369125,-0.305732727051,1.1875,0.0118360426277,0.00797686520293,0.0132626378909,-0.149293452501,-43.6313056946,-2.08430504799,-0.414913833141
0.348638862371,-0.29976350069,1.1875,0.0118516245857,0.0139461119006,0.0143901128322,-0.141370266676,-47.7936401367,-2.35393238068,-0.0787427648902
0.307134836912,-0.297383636236,1.1875,0.0118578365073,0.0163259844621,0.0148715898395,-0.138211354613,-49.4265060425,-2.31220078468,0.055196184665
0.248005494475,-0.289196163416,1.1875,0.011820577085,0.0245135420617,0.0159358941019,-0.135642021894,-51.4847831726,-2.62050509453,0.187733367085
0.224891275167,-0.285931885242,1.1875,0.0118057215586,0.0277778540383,0.0163895040751,-0.134617641568,-52.2996330261,-2.61539649963,0.24057662487
0.186326235533,-0.275658905506,1.1875,0.0117579856887,0.0380509446821,0.0173396915197,-0.134090587497,-53.5726280212,-2.89236068726,0.275654554367
0.170796170831,-0.271563142538,1.1875,0.0117389541119,0.0421467518665,0.0177502091974,-0.133880451322,-54.0929069519,-2.91144800186,0.289605736732
0.142172992229,-0.259373664856,1.1875,0.0116653461009,0.0543364517931,0.0185868572444,-0.135946810246,-55.0059623718,-3.13343000412,0.176465377212
