"C_p","Points:0","Points:1","Points:2","arc_length","mu","sigma","v:0","v:1","v:2"
0.534226953983,-0.312376767397,0.5,0.0118536828086,0,0.013898331672,-0.156313821673,-38.7769241333,0.259141296148,11.8800058365
0.539274096489,-0.3125,0.5,0.0118908379227,0.000128711992312,0.0138616375625,-0.15261991322,-38.6496543884,0.259861886501,11.6534042358
0.43793541193,-0.312371790409,0.5,0.0118796871975,0.000257405573636,0.0244007222354,-0.056820705533,-44.4275169373,-0.361522853374,3.67458081245
0.393300950527,-0.310824722052,0.5,0.0117451250553,0.00181031493119,0.0247691143304,-0.104835540056,-46.2214546204,-0.271628797054,1.50700557232
0.3850261271,-0.310435056686,0.5,0.0117520829663,0.0022000424121,0.024843743071,-0.108237802982,-46.5362434387,-0.268015384674,1.35662686825
0.295528918505,-0.305732727051,0.5,0.0118360426277,0.006903121534,0.0256683789194,-0.149293452501,-49.9012298584,-0.258711874485,-0.496730715036
0.289329707623,-0.305093795061,0.5,0.0118377106264,0.0075420557009,0.0257482416928,-0.148445367813,-50.1190452576,-0.255074322224,-0.454921007156
0.21903476119,-0.297383636236,0.5,0.0118578365073,0.0152522407931,0.0266555510461,-0.138211354613,-52.5745010376,-0.249682500958,0.0537917427719
0.215627416968,-0.296507269144,0.5,0.011853848584,0.0161286169588,0.0267401002347,-0.137936338782,-52.6882514954,-0.246590599418,0.068650148809
0.176657870412,-0.285931885242,0.5,0.0118057215586,0.0267041103693,0.0277201682329,-0.134617641568,-53.9848556519,-0.240421235561,0.248292028904
0.174050301313,-0.284832268953,0.5,0.011800612323,0.0278037385281,0.0278027299792,-0.134561225772,-54.069770813,-0.237830922008,0.251833498478
0.143682718277,-0.271563142538,0.5,0.0117389541119,0.0410730081975,0.0287692062557,-0.133880451322,-55.0565834045,-0.230493068695,0.29446336627
0.141324430704,-0.270258396864,0.5,0.011731075123,0.0423777776609,0.028846250847,-0.134101629257,-55.1318588257,-0.228304103017,0.282215863466
0.113473698497,-0.254513829947,0.5,0.0116359991953,0.0581226316409,0.0297524873167,-0.136770650744,-56.0194816589,-0.220007494092,0.134092360735
0.110852576792,-0.253022879362,0.5,0.0116377724335,0.0596135832798,0.0298138037324,-0.137045323849,-56.1016044617,-0.21812479198,0.118608318269
0.0795730054379,-0.235031247139,0.5,0.0116591658443,0.0776052282221,0.0305340066552,-0.140359818935,-57.0805244446,-0.209091201425,-0.0684150978923
0.0769161954522,-0.233380481601,0.5,0.011661159806,0.0792559949645,0.0305702928454,-0.140363946557,-57.162273407,-0.20743702352,-0.0687566101551
0.0450676642358,-0.213460415602,0.5,0.0116852205247,0.0991760754946,0.0309906546026,-0.140413761139,-58.1413650513,-0.19785104692,-0.0728713423014
0.0424683466554,-0.211679980159,0.5,0.0116875320673,0.100956512438,0.0309999305755,-0.140450105071,-58.2198486328,-0.196364104748,-0.0751552656293
0.011227298528,-0.19019523263,0.5,0.0117154205218,0.122441278068,0.0310957357287,-0.140888631344,-59.1624107361,-0.18635289371,-0.102729670703
0.00869573839009,-0.188321322203,0.5,0.0117194820195,0.124315192896,0.0310720894486,-0.140760317445,-59.2376251221,-0.184980854392,-0.0949828699231
-0.0217864327133,-0.16570854187,0.5,0.0117684872821,0.146928026329,0.0307714510709,-0.139211863279,-60.1426200867,-0.174603894353,-0.00142746744677
-0.0241482909769,-0.163777381182,0.5,0.0117644546553,0.148859191228,0.0307186339051,-0.1391428262,-60.2116699219,-0.173302859068,0.00271233939566
-0.0526245012879,-0.140473812819,0.5,0.0117157911882,0.172162810402,0.0300665032119,-0.138309657574,-61.0436630249,-0.162576273084,0.0526863597333
-0.0551787987351,-0.138499125838,0.5,0.011716471985,0.174137497499,0.029982207343,-0.138337314129,-61.1171607971,-0.161304816604,0.0510932281613
-0.0860128700733,-0.114670217037,0.5,0.0117246853188,0.197966407716,0.0289503373206,-0.138670995831,-62.0038414001,-0.150168225169,0.0318634770811
-0.0886890590191,-0.11268183589,0.5,0.011721983552,0.199954790699,0.02883156389,-0.13861516118,-62.07970047,-0.148905873299,0.0354148037732
-0.121019646525,-0.0886877030134,0.5,0.0116893844679,0.22394894572,0.0273835789412,-0.137941449881,-62.9956054688,-0.137403666973,0.0782911032438
-0.124323233962,-0.0867545902729,0.5,0.0116872023791,0.225882059692,0.0272370334715,-0.13821542263,-63.0873985291,-0.13615450263,0.0604628995061
-0.164252713323,-0.0634273812175,0.5,0.0116608738899,0.249209283606,0.0254540964961,-0.141521424055,-64.1961669922,-0.124488063157,-0.154810473323
-0.168246328831,-0.0615673810244,0.5,0.011671799235,0.251069315886,0.0252660531551,-0.141416221857,-64.3051376343,-0.1232419312,-0.147657230496
-0.216525375843,-0.0391224324703,0.5,0.0118036428466,0.273514651667,0.0229823477566,-0.14014673233,-65.6217041016,-0.11142757535,-0.0612590163946
-0.221240103245,-0.0373316295445,0.5,0.0117966514081,0.27530546824,0.0227615330368,-0.140232652426,-65.7471237183,-0.110179275274,-0.0679037570953
-0.278245568275,-0.0157217010856,0.5,0.0117122838274,0.296915561389,0.0200822837651,-0.141269549727,-67.2625732422,-0.0982397943735,-0.148177295923
-0.284260809422,-0.0140539817512,0.5,0.0117258662358,0.298583336032,0.0198212061077,-0.141103088856,-67.4183502197,-0.0970104634762,-0.135768964887
-0.35699224472,0.00607066787779,0.5,0.0118897650391,0.31870865306,0.0166562981904,-0.13909432292,-69.3006515503,-0.0851901620626,0.0141129717231
-0.363872975111,0.00756844691932,0.5,0.0118773430586,0.320206483613,0.0163699425757,-0.138769030571,-69.4736938477,-0.0840080827475,0.0366089753807
-0.447077453136,0.0256423912942,0.5,0.0117274411023,0.338281049606,0.0129005843773,-0.134843677282,-71.5647659302,-0.0726021081209,0.308203488588
-0.456026375294,0.0269649680704,0.5,0.0117268515751,0.339603626514,0.0125946868211,-0.134854361415,-71.7812194824,-0.07147436589,0.309168875217
-0.564245939255,0.0429247133434,0.5,0.0117197399959,0.355563373371,0.0088902330026,-0.134983226657,-74.3969192505,-0.0605642907321,0.320870429277
-0.580902636051,0.0440990626812,0.5,0.0117103308439,0.356737760403,0.0085540022701,-0.13536657393,-74.7765426636,-0.0594658255577,0.289059877396
-0.782313108444,0.0582701340318,0.5,0.0115967886522,0.37090928661,0.00448390142992,-0.13999247551,-79.3634414673,-0.0488157682121,-0.095142275095
